time,MINUS_DI
2016-08-08,10.8505
2016-08-05,11.9992
2016-08-04,13.4756
2016-08-03,14.7964
2016-08-02,12.4039
2016-08-01,13.1707
2016-07-29,13.4428
2016-07-28,10.9065
2016-07-27,9.0768
2016-07-26,8.7533
2016-07-25,9.7444
2016-07-22,10.2749
2016-07-21,11.1030
2016-07-20,12.1035
2016-07-19,13.2732
2016-07-18,16.0607
2016-07-15,17.6458
2016-07-14,18.7626
2016-07-13,21.9480
2016-07-12,23.3183
2016-07-11,25.2738
2016-07-08,27.0777
2016-07-07,29.4743
2016-07-06,31.7494
2016-07-05,31.5381
2016-07-01,30.9708
2016-06-30,32.8730
2016-06-29,37.4182
2016-06-28,41.5883
2016-06-27,45.2272
2016-06-24,37.6887
2016-06-23,20.9798
2016-06-22,24.5700
2016-06-21,19.5239
2016-06-20,20.6182
2016-06-17,24.0023
2016-06-16,27.1707
2016-06-15,20.8763
2016-06-14,22.4280
2016-06-13,24.3247
2016-06-10,17.8421
2016-06-09,14.2045
2016-06-08,13.4332
2016-06-07,14.2337
2016-06-06,15.2211
2016-06-03,16.5294
2016-06-02,15.8853
2016-06-01,16.9955
2016-05-31,15.1915
2016-05-27,16.3387
2016-05-26,16.9212
2016-05-25,18.0024
2016-05-24,21.1516
2016-05-23,23.0528
2016-05-20,24.3353
2016-05-19,27.0436
2016-05-18,20.3859
2016-05-17,18.2288
2016-05-16,19.3276
2016-05-13,21.4687
2016-05-12,23.7328
2016-05-11,19.0848
2016-05-10,20.9788
2016-05-09,23.3777
2016-05-06,24.4885
2016-05-05,28.0116
2016-05-04,31.5364
2016-05-03,33.6479
2016-05-02,30.7948
2016-04-29,33.8436
2016-04-28,28.1292
2016-04-27,23.3252
2016-04-26,24.9648
2016-04-25,26.7306
2016-04-22,27.0477
2016-04-21,30.4902
2016-04-20,35.0961
2016-04-19,39.3672
2016-04-18,13.5863
2016-04-15,14.7191
2016-04-14,15.5239
2016-04-13,17.3014
2016-04-12,18.5892
2016-04-11,16.9985
2016-04-08,19.0976
2016-04-07,20.6712
2016-04-06,22.4714
2016-04-05,16.8631
2016-04-04,9.0215
2016-04-01,9.6112
2016-03-31,10.6676
2016-03-30,12.8709
2016-03-29,14.0334
2016-03-28,15.3858
2016-03-24,16.2726
2016-03-23,16.1329
2016-03-22,6.5589
2016-03-21,6.9452
2016-03-18,7.4941
2016-03-17,8.0712
2016-03-16,8.9624
2016-03-15,9.9133
2016-03-14,10.5652
2016-03-11,11.3738
2016-03-10,12.4654
2016-03-09,9.9229
2016-03-08,11.0096
2016-03-07,12.1406
2016-03-04,13.7151
2016-03-03,14.8593
2016-03-02,15.7931
2016-03-01,18.0757
2016-02-29,20.3389
2016-02-26,18.4804
2016-02-25,20.3166
2016-02-24,22.8095
2016-02-23,17.7822
2016-02-22,17.4971
2016-02-19,18.5353
2016-02-18,20.1247
2016-02-17,25.7010
2016-02-16,29.2356
2016-02-12,31.3099
2016-02-11,34.7764
2016-02-10,28.5486
2016-02-09,19.6163
2016-02-08,20.6408
2016-02-05,21.6191
2016-02-04,23.9173
2016-02-03,27.4793
2016-02-02,30.9469
2016-02-01,29.4166
2016-01-29,31.1444
2016-01-28,34.0740
2016-01-27,36.3108
2016-01-26,34.2289
2016-01-25,35.9394
2016-01-22,38.4876
2016-01-21,42.0653
2016-01-20,48.2103
2016-01-19,26.8748
2016-01-15,31.6022
2016-01-14,26.6054
2016-01-13,29.8863
2016-01-12,34.5388
2016-01-11,35.9619
2016-01-08,39.8833
2016-01-07,39.3055
2016-01-06,38.7193
2016-01-05,36.8090
2016-01-04,40.7022
2015-12-31,29.8750
2015-12-30,23.7431
2015-12-29,25.2600
2015-12-28,28.5573
2015-12-24,22.9071
2015-12-23,23.7675
2015-12-22,25.2944
2015-12-21,28.5203
2015-12-18,29.7513
2015-12-17,23.9534
2015-12-16,20.4549
2015-12-15,22.2721
2015-12-14,25.6201
2015-12-11,28.2892
2015-12-10,23.2327
2015-12-09,23.1566
2015-12-08,20.6340
2015-12-07,15.9476
2015-12-04,17.3184
2015-12-03,20.2484
2015-12-02,15.6649
2015-12-01,16.8005
2015-11-30,18.7042
2015-11-27,20.2026
2015-11-25,21.9620
2015-11-24,23.3640
2015-11-23,25.8226
2015-11-20,27.4579
2015-11-19,30.4900
2015-11-18,33.4146
2015-11-17,36.8893
2015-11-16,39.5645
2015-11-13,44.0166
2015-11-12,40.5713
2015-11-11,37.5218
2015-11-10,40.3101
2015-11-09,39.8522
2015-11-06,32.7156
2015-11-05,33.0927
2015-11-04,29.9426
2015-11-03,31.5306
2015-11-02,35.1328
2015-10-30,35.1421
2015-10-29,36.8836
2015-10-28,39.0903
2015-10-27,43.9694
2015-10-26,32.6529
2015-10-23,32.9918
2015-10-22,35.0149
2015-10-21,40.1528
2015-10-20,41.5037
2015-10-19,21.7343
2015-10-16,19.7816
2015-10-15,21.4304
2015-10-14,23.8874
2015-10-13,24.8372
2015-10-12,20.0802
2015-10-09,19.7999
2015-10-08,21.1811
2015-10-07,24.1993
2015-10-06,25.9389
2015-10-05,27.4508
2015-10-02,32.9890
2015-10-01,34.1760
2015-09-30,31.3551
2015-09-29,35.7017
2015-09-28,32.5094
2015-09-25,27.9650
2015-09-24,30.0407
2015-09-23,30.5959
2015-09-22,28.7906
2015-09-21,27.3566
2015-09-18,29.9370
2015-09-17,21.6171
2015-09-16,23.6486
2015-09-15,24.8495
2015-09-14,26.9116
2015-09-11,27.8478
2015-09-10,29.5514
2015-09-09,31.0002
2015-09-08,35.3596
2015-09-04,39.7277
2015-09-03,36.0548
2015-09-02,39.6904
2015-09-01,42.8200
2015-08-31,36.2550
2015-08-28,35.7532
2015-08-27,37.3445
2015-08-26,41.3785
2015-08-25,50.2664
2015-08-24,56.6041
2015-08-21,43.7384
2015-08-20,33.9129
2015-08-19,31.7309
2015-08-18,26.3523
2015-08-17,28.0513
2015-08-14,30.8569
2015-08-13,33.3132
2015-08-12,36.2493
2015-08-11,36.3539
2015-08-10,33.6346
2015-08-07,37.3793
2015-08-06,32.2298
2015-08-05,34.1780
2015-08-04,37.2285
2015-08-03,35.9453
2015-07-31,30.2800
2015-07-30,32.1401
2015-07-29,34.3301
2015-07-28,37.2514
2015-07-27,39.2991
2015-07-24,38.6028
2015-07-23,40.6020
2015-07-22,44.8661
2015-07-21,41.9303
2015-07-20,13.9453
2015-07-17,15.0948
2015-07-16,16.9505
2015-07-15,19.1975
2015-07-14,19.2163
2015-07-13,20.3985
2015-07-10,23.3184
2015-07-09,27.6139
2015-07-08,31.0181
2015-07-07,34.8336
2015-07-06,33.7007
2015-07-02,31.9131
2015-07-01,33.4073
2015-06-30,38.7611
2015-06-29,38.5388
2015-06-26,31.0691
2015-06-25,29.1299
2015-06-24,28.3031
2015-06-23,27.3645
2015-06-22,30.9673
2015-06-19,33.1817
2015-06-18,34.5657
2015-06-17,37.4805
2015-06-16,40.7139
2015-06-15,43.6002
2015-06-12,37.5587
2015-06-11,32.4418
2015-06-10,35.3457
2015-06-09,41.9435
2015-06-08,39.1725
2015-06-05,32.6784
2015-06-04,31.8071
2015-06-03,27.3643
2015-06-02,30.0943
2015-06-01,30.1348
2015-05-29,30.0620
2015-05-28,28.0838
2015-05-27,29.9101
2015-05-26,33.3313
2015-05-22,23.0463
2015-05-21,20.3043
2015-05-20,21.3274
2015-05-19,23.2138
2015-05-18,23.4414
2015-05-15,23.3553
2015-05-14,22.5764
2015-05-13,24.4156
2015-05-12,26.4164
2015-05-11,21.5356
2015-05-08,18.2358
2015-05-07,19.7235
2015-05-06,21.7280
2015-05-05,19.2508
2015-05-04,14.5816
2015-05-01,15.9330
2015-04-30,17.4312
2015-04-29,11.0373
2015-04-28,11.9337
2015-04-27,13.9816
2015-04-24,14.8197
2015-04-23,15.8766
2015-04-22,19.9943
2015-04-21,17.9159
2015-04-20,20.2609
2015-04-17,25.6856
2015-04-16,17.7791
2015-04-15,19.0359
2015-04-14,21.3032
2015-04-13,16.2500
2015-04-10,17.3712
2015-04-09,18.8562
2015-04-08,19.0143
2015-04-07,18.5172
2015-04-06,20.0878
2015-04-02,23.3828
2015-04-01,26.9227
2015-03-31,21.1829
2015-03-30,19.7073
2015-03-27,22.2712
2015-03-26,23.7206
2015-03-25,24.7334
2015-03-24,13.8585
2015-03-23,14.9189
2015-03-20,16.4063
2015-03-19,18.4186
2015-03-18,19.8694
2015-03-17,23.7850
2015-03-16,25.5614
2015-03-13,28.3505
2015-03-12,21.8119
2015-03-11,24.0150
2015-03-10,19.3602
2015-03-09,20.1417
2015-03-06,22.7165
2015-03-05,18.7850
2015-03-04,20.5098
2015-03-03,16.9832
2015-03-02,18.2398
2015-02-27,18.3996
2015-02-26,19.9861
2015-02-25,11.5944
2015-02-24,12.7807
2015-02-23,10.3429
2015-02-20,11.1992
2015-02-19,12.2829
2015-02-18,13.9270
2015-02-17,15.0122
2015-02-13,16.0451
2015-02-12,17.5173
2015-02-11,18.4600
2015-02-10,19.7634
2015-02-09,22.3361
2015-02-06,21.0285
2015-02-05,22.3784
2015-02-04,23.5697
2015-02-03,25.0497
2015-02-02,28.1704
2015-01-30,26.1616
2015-01-29,28.0899
2015-01-28,27.0231
2015-01-27,26.2697
2015-01-26,19.1717
2015-01-23,21.4847
2015-01-22,23.3463
2015-01-21,26.3490
2015-01-20,21.3697
2015-01-16,23.8723
2015-01-15,27.1798
2015-01-14,29.9326
2015-01-13,26.2540
2015-01-12,30.4959
2015-01-09,28.8594
2015-01-08,32.3142
2015-01-07,37.5423
2015-01-06,37.7488
2015-01-05,27.7697
2015-01-02,23.1138
2014-12-31,26.2274
2014-12-30,27.9388
2014-12-29,29.1550
2014-12-26,21.8157
2014-12-24,22.9360
2014-12-23,24.1488
2014-12-22,25.4291
2014-12-19,28.7986
2014-12-18,31.9016
2014-12-17,39.4315
2014-12-16,42.9165
2014-12-15,40.9548
2014-12-12,36.8813
2014-12-11,20.3798
2014-12-10,23.0790
2014-12-09,23.0296
2014-12-08,21.6576
2014-12-05,15.7495
2014-12-04,16.6318
2014-12-03,18.0726
2014-12-02,20.7757
2014-12-01,22.1860
2014-11-28,24.1614
2014-11-26,26.8216
2014-11-25,25.4204
2014-11-24,28.0876
2014-11-21,32.7784
2014-11-20,35.1312
2014-11-19,32.1020
2014-11-18,29.2098
2014-11-17,23.9219
2014-11-14,25.4438
2014-11-13,29.1870
2014-11-12,30.6358
2014-11-11,28.8694
2014-11-10,30.5861
2014-11-07,34.6679
2014-11-06,36.7629
2014-11-05,37.3054
2014-11-04,37.5469
2014-11-03,36.1829
2014-10-31,36.8636
2014-10-30,39.5173
2014-10-29,41.7081
2014-10-28,44.2690
2014-10-27,46.7773
2014-10-24,48.2819
2014-10-23,49.3302
2014-10-22,50.9279
2014-10-21,54.9708
2014-10-20,52.4518
2014-10-17,31.1641
2014-10-16,34.8207
2014-10-15,38.7920
2014-10-14,26.3250
2014-10-13,28.7912
2014-10-10,25.5105
2014-10-09,24.1200
2014-10-08,27.8788
2014-10-07,33.3521
2014-10-06,22.8567
2014-10-03,25.5299
2014-10-02,28.9009
2014-10-01,28.3533
2014-09-30,20.7941
2014-09-29,22.7641
2014-09-26,22.4953
2014-09-25,22.6425
2014-09-24,21.9827
2014-09-23,15.2940
2014-09-22,9.9657
2014-09-19,7.4937
2014-09-18,8.3109
2014-09-17,9.0043
2014-09-16,9.6909
2014-09-15,11.2797
2014-09-12,12.5676
2014-09-11,13.3964
2014-09-10,15.5284
2014-09-09,17.5721
2014-09-08,18.5486
2014-09-05,17.0260
2014-09-04,18.6148
2014-09-03,10.9676
2014-09-02,11.8313
2014-08-29,13.2049
2014-08-28,14.3917
2014-08-27,10.7554
2014-08-26,12.3170
2014-08-25,14.1164
2014-08-22,15.2336
2014-08-21,15.4119
2014-08-20,17.0891
2014-08-19,18.1158
2014-08-18,18.9143
2014-08-15,21.2116
2014-08-14,23.4130
2014-08-13,22.7048
2014-08-12,23.8632
2014-08-11,25.8181
2014-08-08,28.1113
2014-08-07,31.8996
2014-08-06,32.4756
2014-08-05,31.9792
2014-08-04,26.7801
2014-08-01,27.2227
2014-07-31,18.7794
2014-07-30,15.0220
2014-07-29,9.6421
2014-07-28,10.2097
2014-07-25,11.4448
2014-07-24,12.4880
2014-07-23,13.5352
2014-07-22,14.2542
2014-07-21,16.5575
2014-07-18,15.6505
2014-07-17,9.1590
2014-07-16,10.8762
2014-07-15,13.7334
2014-07-14,13.3960
2014-07-11,15.1754
2014-07-10,16.5058
2014-07-09,14.8147
2014-07-08,16.4069
2014-07-07,12.2670
2014-07-03,12.9323
2014-07-02,13.8343
2014-07-01,15.7491
2014-06-30,21.4285
2014-06-27,23.5565
2014-06-26,27.7086
2014-06-25,26.3703
2014-06-24,24.2318
2014-06-23,27.8275
2014-06-20,27.5085
2014-06-19,24.1316
2014-06-18,27.2254
2014-06-17,30.2282
2014-06-16,32.4399
2014-06-13,33.5450
2014-06-12,36.9235
2014-06-11,34.1761
2014-06-10,28.3580
2014-06-09,19.9150
2014-06-06,21.8240
2014-06-05,23.9789
2014-06-04,26.9484
2014-06-03,28.7973
2014-06-02,28.3795
2014-05-30,31.2856
2014-05-29,34.7554
2014-05-28,34.2085
2014-05-27,32.5436
2014-05-23,28.8716
2014-05-22,30.0051
2014-05-21,31.9360
2014-05-20,35.1946
2014-05-19,32.8282
2014-05-16,34.3304
2014-05-15,35.3633
2014-05-14,31.4843
2014-05-13,21.6381
2014-05-12,22.7391
2014-05-09,25.4356
2014-05-08,27.6601
2014-05-07,30.1681
2014-05-06,29.3383
2014-05-05,29.4895
2014-05-02,26.0287
2014-05-01,21.6449
2014-04-30,20.1057
2014-04-29,21.9066
2014-04-28,24.0712
2014-04-25,27.9402
2014-04-24,26.2462
2014-04-23,27.9198
2014-04-22,26.4539
2014-04-21,27.9352
2014-04-17,30.5575
2014-04-16,11.5139
2014-04-15,13.1464
2014-04-14,12.5812
2014-04-11,14.0214
2014-04-10,10.2735
2014-04-09,11.6597
2014-04-08,13.3545
2014-04-07,14.2758
2014-04-04,16.3497
2014-04-03,13.9172
2014-04-02,14.0151
2014-04-01,13.9861
2014-03-31,15.2514
2014-03-28,16.9910
2014-03-27,18.3243
2014-03-26,11.2667
2014-03-25,12.7328
2014-03-24,16.4935
2014-03-21,18.3885
2014-03-20,20.1156
2014-03-19,23.6743
2014-03-18,18.0602
2014-03-17,19.9542
2014-03-14,23.9135
2014-03-13,19.1625
2014-03-12,11.4754
2014-03-11,11.6146
2014-03-10,12.9641
2014-03-07,8.0719
2014-03-06,8.7386
2014-03-05,9.3327
2014-03-04,9.9671
2014-03-03,11.2553
2014-02-28,8.7509
2014-02-27,9.7065
2014-02-26,10.6099
2014-02-25,11.5356
2014-02-24,12.3492
2014-02-21,13.5328
2014-02-20,15.2477
2014-02-19,16.5089
2014-02-18,18.6864
2014-02-14,19.9120
2014-02-13,22.6498
2014-02-12,21.0156
2014-02-11,22.7655
2014-02-10,26.3245
2014-02-07,27.8527
2014-02-06,31.2199
2014-02-05,33.1581
2014-02-04,36.8220
2014-02-03,37.3935
2014-01-31,32.9357
2014-01-30,32.1703
2014-01-29,33.9393
2014-01-28,36.2018
2014-01-27,33.8436
2014-01-24,29.4334
2014-01-23,28.9769
2014-01-22,31.8807
2014-01-21,14.3004
2014-01-17,11.9627
2014-01-16,13.4683
2014-01-15,14.7050
2014-01-14,16.6957
2014-01-13,18.5131
2014-01-10,10.5863
2014-01-09,10.4654
2014-01-08,8.6735
2014-01-07,9.6208
2014-01-06,11.6551
2014-01-03,12.8064
2014-01-02,14.0526
2013-12-31,10.4067
2013-12-30,11.1153
2013-12-27,12.1278
2013-12-26,13.1588
2013-12-24,14.4966
2013-12-23,15.4576
2013-12-20,17.3525
2013-12-19,18.7608
2013-12-18,20.8021
2013-12-17,24.2780
2013-12-16,27.1434
2013-12-13,34.7400
2013-12-12,34.7538
2013-12-11,30.2025
2013-12-10,29.4222
2013-12-09,27.9903
2013-12-06,29.6979
2013-12-05,32.3736
2013-12-04,34.6013
2013-12-03,36.0240
2013-12-02,33.6619
2013-11-29,29.2673
2013-11-27,31.4542
2013-11-26,35.2558
2013-11-25,35.5171
2013-11-22,31.9208
2013-11-21,23.2613
2013-11-20,20.0802
2013-11-19,21.5035
2013-11-18,23.4240
2013-11-15,25.2027
2013-11-14,27.4089
2013-11-13,23.6563
2013-11-12,22.7826
2013-11-11,24.4492
2013-11-08,27.9466
2013-11-07,21.6667
2013-11-06,23.6437
2013-11-05,26.4451
2013-11-04,22.5061
2013-11-01,23.9020
2013-10-31,24.6098
2013-10-30,23.9699
2013-10-29,25.9791
2013-10-28,30.9867
2013-10-25,32.7066
2013-10-24,36.1324
2013-10-23,38.8674
2013-10-22,40.9603
2013-10-21,44.6481
2013-10-18,45.6907
2013-10-17,48.1097
2013-10-16,23.2436
2013-10-15,25.3350
2013-10-14,27.5125
2013-10-11,30.6171
2013-10-10,33.4021
2013-10-09,38.5642
2013-10-08,43.7699
2013-10-07,35.6887
2013-10-04,31.2878
2013-10-03,33.5069
2013-10-02,30.1324
2013-10-01,31.6811
2013-09-30,34.3924
2013-09-27,29.1641
2013-09-26,20.5863
2013-09-25,22.7068
2013-09-24,19.7231
2013-09-23,21.3265
2013-09-20,21.1820
2013-09-19,10.4030
2013-09-18,11.2041
2013-09-17,12.7310
2013-09-16,10.4495
2013-09-13,11.7655
2013-09-12,13.0982
2013-09-11,13.9824
2013-09-10,16.9786
2013-09-09,19.3068
2013-09-06,21.7838
2013-09-05,22.2569
2013-09-04,24.5010
2013-09-03,25.8451
2013-08-30,28.5631
2013-08-29,30.6579
2013-08-28,34.0945
2013-08-27,30.7895
2013-08-26,23.6119
2013-08-23,26.3510
2013-08-22,27.8155
2013-08-21,30.2759
2013-08-20,33.5040
2013-08-19,33.5718
2013-08-16,31.1500
2013-08-15,32.2116
2013-08-14,27.0637
2013-08-13,27.8188
2013-08-12,30.6283
2013-08-09,34.0208
2013-08-08,37.0100
2013-08-07,36.5145
2013-08-06,34.3406
2013-08-05,24.2464
2013-08-02,25.8176
2013-08-01,19.3884
2013-07-31,21.0989
2013-07-30,17.7823
2013-07-29,19.2136
2013-07-26,20.5552
2013-07-25,19.9052
2013-07-24,21.4830
2013-07-23,23.2568
2013-07-22,25.1411
2013-07-19,27.2741
2013-07-18,22.1011
2013-07-17,27.7841
2013-07-16,29.7909
2013-07-15,31.9039
2013-07-12,35.7719
2013-07-11,34.8008
2013-07-10,37.0734
2013-07-09,39.7872
2013-07-08,32.2293
2013-07-05,33.4628
2013-07-03,36.4809
2013-07-02,40.8598
2013-07-01,41.9868
2013-06-28,45.4979
2013-06-27,32.9165
2013-06-26,35.1828
2013-06-25,37.1342
2013-06-24,39.9467
2013-06-21,38.1968
2013-06-20,32.1148
2013-06-19,21.2082
2013-06-18,20.2348
2013-06-17,22.4792
2013-06-14,24.7599
2013-06-13,27.2146
2013-06-12,30.4570
2013-06-11,28.3982
2013-06-10,23.1475
2013-06-07,24.8780
2013-06-06,27.1145
2013-06-05,26.4553
2013-06-04,20.5791
2013-06-03,15.2916
2013-05-31,14.2990
2013-05-30,16.4184
2013-05-29,18.9900
2013-05-28,16.4341
2013-05-24,18.2363
2013-05-23,16.9675
2013-05-22,15.4616
2013-05-21,14.4583
2013-05-20,14.2210
2013-05-17,15.1313
2013-05-16,18.0175
2013-05-15,20.3980
2013-05-14,21.5369
2013-05-13,22.2828
2013-05-10,21.9293
2013-05-09,23.2092
2013-05-08,24.9571
2013-05-07,26.8229
2013-05-06,28.5209
2013-05-03,24.4121
2013-05-02,26.4959
2013-05-01,28.5960
2013-04-30,31.2556
2013-04-29,35.9806
2013-04-26,41.8104
2013-04-25,43.5365
2013-04-24,47.7401
2013-04-23,49.4927
2013-04-22,55.6550
2013-04-19,55.6010
2013-04-18,29.0880
2013-04-17,20.1236
2013-04-16,22.1990
2013-04-15,24.7746
2013-04-12,25.1109
2013-04-11,23.9357
2013-04-10,26.1352
2013-04-09,29.7488
2013-04-08,31.3996
2013-04-05,33.9358
2013-04-04,25.4201
2013-04-03,17.4953
2013-04-02,19.1643
2013-04-01,21.7569
2013-03-28,23.8365
2013-03-27,27.7703
2013-03-26,24.3654
2013-03-25,26.1989
2013-03-22,22.5662
2013-03-21,24.0052
2013-03-20,10.4072
2013-03-19,11.5256
2013-03-18,9.5005
2013-03-15,6.9153
2013-03-14,7.7239
2013-03-13,9.2018
2013-03-12,10.4254
2013-03-11,11.2802
2013-03-08,10.1365
2013-03-07,10.7479
2013-03-06,11.3847
2013-03-05,12.3323
2013-03-04,13.6410
2013-03-01,15.1644
2013-02-28,11.2542
2013-02-27,12.4020
2013-02-26,14.8221
2013-02-25,16.4899
2013-02-22,20.9002
2013-02-21,24.1176
2013-02-20,21.6573
2013-02-19,17.5294
2013-02-15,19.1322
2013-02-14,20.7697
2013-02-13,20.3139
2013-02-12,21.6799
2013-02-11,19.9813
2013-02-08,22.0519
2013-02-07,24.5613
2013-02-06,23.1208
2013-02-05,15.8089
2013-02-04,12.5075
2013-02-01,12.1976
2013-01-31,13.4431
2013-01-30,13.3443
2013-01-29,12.4021
2013-01-28,10.8259
2013-01-25,11.6415
2013-01-24,12.0874
2013-01-23,11.9446
2013-01-22,19.7444
2013-01-18,21.8731
2013-01-17,23.3508
2013-01-16,25.4983
2013-01-15,27.7457
2013-01-14,24.3170
2013-01-11,21.8902
2013-01-10,24.1570
2013-01-09,24.3272
2013-01-08,26.4026
2013-01-07,25.1117
2013-01-04,25.0006
2013-01-03,20.5227
2013-01-02,22.1673
2012-12-31,27.0749
2012-12-28,26.0346
2012-12-27,25.4548
2012-12-26,27.4432
2012-12-24,25.6467
2012-12-21,27.9026
2012-12-20,24.3573
2012-12-19,17.4707
2012-12-18,18.6950
2012-12-17,20.7731
2012-12-14,22.9162
2012-12-13,25.2497
2012-12-12,22.1774
2012-12-11,21.3414
2012-12-10,23.4534
2012-12-07,25.4158
2012-12-06,28.2277
2012-12-05,30.3686
2012-12-04,24.7527
2012-12-03,26.5163
2012-11-30,25.0128
2012-11-29,24.7075
2012-11-28,27.4639
2012-11-27,23.4456
2012-11-26,22.2766
2012-11-23,23.7627
2012-11-21,26.7510
2012-11-20,28.7217
2012-11-19,30.7584
2012-11-16,34.7287
2012-11-15,37.8653
2012-11-14,39.3605
2012-11-13,34.1671
2012-11-12,37.4572
2012-11-09,36.6667
2012-11-08,35.9393
2012-11-07,34.3553
2012-11-06,28.7301
2012-11-05,31.2838
2012-11-02,30.0906
2012-11-01,30.6472
2012-10-31,34.3207
2012-10-26,38.1685
2012-10-25,41.3583
2012-10-24,43.7291
2012-10-23,46.3711
2012-10-22,46.7105
2012-10-19,47.6695
2012-10-18,49.1803
2012-10-17,44.9523
2012-10-16,18.9640
2012-10-15,20.8598
2012-10-12,22.4188
2012-10-11,24.9347
2012-10-10,26.7831
2012-10-09,18.3802
2012-10-08,13.7934
2012-10-05,10.7732
2012-10-04,11.6096
2012-10-03,9.4289
2012-10-02,10.2583
2012-10-01,11.6209
2012-09-28,14.0534
2012-09-27,16.1882
2012-09-26,18.6439
2012-09-25,15.1879
2012-09-24,17.0904
2012-09-21,12.9481
2012-09-20,14.2519
2012-09-19,11.9732
2012-09-18,10.6446
2012-09-17,11.3132
2012-09-14,10.3098
2012-09-13,11.0208
2012-09-12,12.6670
2012-09-11,13.5885
2012-09-10,15.3419
2012-09-07,17.4667
2012-09-06,18.5280
2012-09-05,22.3287
2012-09-04,24.3197
2012-08-31,28.9692
2012-08-30,32.6689
2012-08-29,27.8473
2012-08-28,29.3821
2012-08-27,26.4835
2012-08-24,29.7625
2012-08-23,29.3855
2012-08-22,25.0159
2012-08-21,20.1384
2012-08-20,14.7038
2012-08-17,12.6279
2012-08-16,13.3631
2012-08-15,15.2772
2012-08-14,16.1960
2012-08-13,16.9765
2012-08-10,18.4658
2012-08-09,17.4634
2012-08-08,17.4790
2012-08-07,18.4226
2012-08-06,19.7463
2012-08-03,20.6403
2012-08-02,23.7009
2012-08-01,20.8757
2012-07-31,19.2070
2012-07-30,20.1015
2012-07-27,21.2477
2012-07-26,23.4131
2012-07-25,26.0895
2012-07-24,28.7239
2012-07-23,30.9760
2012-07-20,23.3649
2012-07-19,23.1980
2012-07-18,29.6504
2012-07-17,34.7480
2012-07-16,33.7091
2012-07-13,35.3494
2012-07-12,39.0634
2012-07-11,38.0099
2012-07-10,35.9982
2012-07-09,34.4305
2012-07-06,32.5883
2012-07-05,24.7652
2012-07-03,22.9332
2012-07-02,24.1113
2012-06-29,26.0938
2012-06-28,30.3017
2012-06-27,27.4194
2012-06-26,30.3268
2012-06-25,30.1700
2012-06-22,26.7643
2012-06-21,28.3123
2012-06-20,18.4111
2012-06-19,15.0281
2012-06-18,15.9587
2012-06-15,17.3649
2012-06-14,20.0490
2012-06-13,22.3533
2012-06-12,24.7064
2012-06-11,26.1430
2012-06-08,30.4593
2012-06-07,28.5986
2012-06-06,30.5445
2012-06-05,36.1699
2012-06-04,39.2757
2012-06-01,36.8347
2012-05-31,29.8442
2012-05-30,26.3912
2012-05-29,23.5588
2012-05-25,27.0854
2012-05-24,29.2654
2012-05-23,31.7765
2012-05-22,25.1766
2012-05-21,27.2602
2012-05-18,28.6688
2012-05-17,23.0203
2012-05-16,23.7544
2012-05-15,24.4506
2012-05-14,27.1092
2012-05-11,24.3861
2012-05-10,26.1744
2012-05-09,29.5162
2012-05-08,31.6054
2012-05-07,26.1899
2012-05-04,22.2446
2012-05-03,15.9156
2012-05-02,17.4689
2012-05-01,18.3961
2012-04-30,19.9511
2012-04-27,21.1398
2012-04-26,23.0955
2012-04-25,25.3890
2012-04-24,28.7650
2012-04-23,32.8813
2012-04-20,27.8178
2012-04-19,28.8007
2012-04-18,23.9066
2012-04-17,14.1910
2012-04-16,17.3400
2012-04-13,19.9752
2012-04-12,22.3448
2012-04-11,25.5737
2012-04-10,28.0060
2012-04-09,26.9887
2012-04-05,25.2352
2012-04-04,23.5573
2012-04-03,10.1861
2012-04-02,11.4556
2012-03-30,12.4990
2012-03-29,13.2512
2012-03-28,13.6886
2012-03-27,11.4171
2012-03-26,12.4792
2012-03-23,14.2304
2012-03-22,15.3422
2012-03-21,15.1825
2012-03-20,16.4403
2012-03-19,13.9020
2012-03-16,7.2216
2012-03-15,7.8024
2012-03-14,8.3853
2012-03-13,9.0120
2012-03-12,10.3490
2012-03-09,11.0295
2012-03-08,11.7453
2012-03-07,12.9634
2012-03-06,13.7190
2012-03-05,9.1740
2012-03-02,10.4622
2012-03-01,11.3723
2012-02-29,12.2869
2012-02-28,9.2474
2012-02-27,9.8849
2012-02-24,8.7401
2012-02-23,9.4973
2012-02-22,12.4622
2012-02-21,13.7547
2012-02-17,15.0078
2012-02-16,16.1697
2012-02-15,17.1259
2012-02-14,18.8781
2012-02-13,16.2679
2012-02-10,17.6861
2012-02-09,13.5874
2012-02-08,14.6848
2012-02-07,15.7970
2012-02-06,17.1641
2012-02-03,16.2526
2012-02-02,17.8531
2012-02-01,15.2084
2012-01-31,16.5133
2012-01-30,17.7098
2012-01-27,14.8523
2012-01-26,13.5718
2012-01-25,14.6323
2012-01-24,15.8999
2012-01-23,17.9071
2012-01-20,19.5843
2012-01-19,26.1101
2012-01-18,28.1156
2012-01-17,30.3045
2012-01-13,33.4767
2012-01-12,33.6229
2012-01-11,30.5638
2012-01-10,30.5865
2012-01-09,33.4403
2012-01-06,28.8226
2012-01-05,28.4269
2012-01-04,24.5003
2012-01-03,22.1831
2011-12-30,25.7945
2011-12-29,28.0308
2011-12-28,30.0263
2011-12-27,28.7150
2011-12-23,29.9095
2011-12-22,32.3661
2011-12-21,33.8896
2011-12-20,25.3273
