time,PLUS_DI
2016-08-09,34.0903
2016-08-08,36.5086
2016-08-05,33.1031
2016-08-04,25.8138
2016-08-03,23.1329
2016-08-02,24.5881
2016-08-01,26.1080
2016-07-29,28.7655
2016-07-28,31.3692
2016-07-27,33.2173
2016-07-26,35.5570
2016-07-25,35.9272
2016-07-22,34.4624
2016-07-21,35.7405
2016-07-20,38.3173
2016-07-19,42.0206
2016-07-18,43.9767
2016-07-15,44.5548
2016-07-14,48.3385
2016-07-13,41.1753
2016-07-12,37.8867
2016-07-11,36.0042
2016-07-08,32.0690
2016-07-07,30.8762
2016-07-06,27.7717
2016-07-05,30.7259
2016-07-01,32.7266
2016-06-30,30.5898
2016-06-29,21.0730
2016-06-28,12.3971
2016-06-27,13.4818
2016-06-24,15.7642
2016-06-23,23.9134
2016-06-22,23.4304
2016-06-21,26.9464
2016-06-20,28.4568
2016-06-17,21.1851
2016-06-16,15.0903
2016-06-15,17.3228
2016-06-14,18.5948
2016-06-13,20.1673
2016-06-10,22.9580
2016-06-09,25.1599
2016-06-08,27.0615
2016-06-07,27.7661
2016-06-06,29.6923
2016-06-03,27.3863
2016-06-02,29.9790
2016-06-01,30.9094
2016-05-31,34.3543
2016-05-27,32.6334
2016-05-26,31.8771
2016-05-25,32.0758
2016-05-24,22.2299
2016-05-23,20.5963
2016-05-20,19.8446
2016-05-19,19.5512
2016-05-18,22.5092
2016-05-17,24.6510
2016-05-16,27.0184
2016-05-13,29.4467
2016-05-12,30.5208
2016-05-11,33.4911
2016-05-10,32.3806
2016-05-09,28.2906
2016-05-06,28.7165
2016-05-05,24.3929
2016-05-04,17.9732
2016-05-03,18.7804
2016-05-02,20.5139
2016-04-29,22.5449
2016-04-28,25.3080
2016-04-27,29.1291
2016-04-26,27.3319
2016-04-25,25.9344
2016-04-22,27.5983
2016-04-21,27.9108
2016-04-20,21.1270
2016-04-19,22.7474
2016-04-18,34.4415
2016-04-15,32.0579
2016-04-14,33.8108
2016-04-13,30.3214
2016-04-12,27.3680
2016-04-11,29.2412
2016-04-08,23.9863
2016-04-07,24.2443
2016-04-06,26.3556
2016-04-05,28.9875
2016-04-04,31.9579
2016-04-01,31.7732
2016-03-31,35.2653
2016-03-30,30.7026
2016-03-29,30.6667
2016-03-28,28.8888
2016-03-24,28.8085
2016-03-23,33.3532
2016-03-22,37.6045
2016-03-21,37.4879
2016-03-18,35.6846
2016-03-17,37.7007
2016-03-16,32.4758
2016-03-15,29.9846
2016-03-14,31.4421
2016-03-11,32.9001
2016-03-10,30.9541
2016-03-09,34.6555
2016-03-08,32.0212
2016-03-07,35.3107
2016-03-04,36.0047
2016-03-03,33.9341
2016-03-02,34.3372
2016-03-01,29.7103
2016-02-29,28.9907
2016-02-26,31.4021
2016-02-25,33.1505
2016-02-24,33.7703
2016-02-23,38.1977
2016-02-22,40.3998
2016-02-19,40.7358
2016-02-18,44.2289
2016-02-17,30.4239
2016-02-16,22.1120
2016-02-12,16.6203
2016-02-11,13.6513
2016-02-10,15.2089
2016-02-09,18.3275
2016-02-08,20.5626
2016-02-05,23.2495
2016-02-04,25.1877
2016-02-03,16.9216
2016-02-02,13.8259
2016-02-01,15.0071
2016-01-29,14.0299
2016-01-28,8.1756
2016-01-27,8.7123
2016-01-26,9.5314
2016-01-25,10.0078
2016-01-22,10.8325
2016-01-21,11.8395
2016-01-20,9.9855
2016-01-19,14.1388
2016-01-15,11.3139
2016-01-14,13.4419
2016-01-13,15.0996
2016-01-12,15.0029
2016-01-11,16.9862
2016-01-08,18.8185
2016-01-07,21.1884
2016-01-06,24.1994
2016-01-05,27.0110
2016-01-04,25.0978
2015-12-31,29.7976
2015-12-30,32.6821
2015-12-29,32.7801
2015-12-28,26.3231
2015-12-24,28.6743
2015-12-23,29.7513
2015-12-22,26.4532
2015-12-21,18.6380
2015-12-18,20.1979
2015-12-17,22.7441
2015-12-16,26.2831
2015-12-15,25.3702
2015-12-14,15.1900
2015-12-11,13.3326
2015-12-10,15.2710
2015-12-09,16.9133
2015-12-08,20.2325
2015-12-07,22.4514
2015-12-04,24.3813
2015-12-03,26.8870
2015-12-02,30.8210
2015-12-01,33.9545
2015-11-30,29.2176
2015-11-27,25.4944
2015-11-25,25.6463
2015-11-24,27.2835
2015-11-23,27.7182
2015-11-20,30.1824
2015-11-19,27.5270
2015-11-18,21.0260
2015-11-17,17.7892
2015-11-16,15.5733
2015-11-13,12.0841
2015-11-12,12.8575
2015-11-11,14.0260
2015-11-10,13.0356
2015-11-09,13.9200
2015-11-06,15.9528
2015-11-05,17.0712
2015-11-04,19.0172
2015-11-03,20.0257
2015-11-02,13.3177
2015-10-30,13.7801
2015-10-29,12.6956
2015-10-28,13.4551
2015-10-27,15.1346
2015-10-26,18.8184
2015-10-23,20.0266
2015-10-22,19.8158
2015-10-21,14.2023
2015-10-20,15.9026
2015-10-19,22.3042
2015-10-16,24.2797
2015-10-15,26.3034
2015-10-14,26.7760
2015-10-13,28.5833
2015-10-12,30.8357
2015-10-09,32.8949
2015-10-08,34.7138
2015-10-07,30.9134
2015-10-06,30.9975
2015-10-05,31.9001
2015-10-02,18.1990
2015-10-01,21.1061
2015-09-30,24.7015
2015-09-29,15.0762
2015-09-28,16.0068
2015-09-25,17.9559
2015-09-24,14.5000
2015-09-23,16.3298
2015-09-22,17.4885
2015-09-21,19.3262
2015-09-18,18.8770
2015-09-17,22.0262
2015-09-16,20.9768
2015-09-15,18.4573
2015-09-14,17.9508
2015-09-11,19.1824
2015-09-10,19.2193
2015-09-09,20.8844
2015-09-08,18.1157
2015-09-04,13.7697
2015-09-03,15.3968
2015-09-02,6.9673
2015-09-01,7.1882
2015-08-31,8.7511
2015-08-28,9.4031
2015-08-27,9.8216
2015-08-26,4.3882
2015-08-25,5.3307
2015-08-24,6.7342
2015-08-21,8.8423
2015-08-20,10.9668
2015-08-19,11.7840
2015-08-18,13.4076
2015-08-17,14.2720
2015-08-14,13.2870
2015-08-13,13.7586
2015-08-12,14.9713
2015-08-11,16.8334
2015-08-10,18.3434
2015-08-07,14.6167
2015-08-06,15.9713
2015-08-05,16.9392
2015-08-04,15.3316
2015-08-03,16.5933
2015-07-31,19.6452
2015-07-30,18.0168
2015-07-29,19.2444
2015-07-28,15.5988
2015-07-27,16.6182
2015-07-24,17.5852
2015-07-23,19.1878
2015-07-22,21.2029
2015-07-21,23.7991
2015-07-20,37.5522
2015-07-17,34.3144
2015-07-16,31.2685
2015-07-15,25.9893
2015-07-14,27.6242
2015-07-13,29.3237
2015-07-10,21.3979
2015-07-09,15.5324
2015-07-08,14.4570
2015-07-07,16.2353
2015-07-06,19.0735
2015-07-02,20.8745
2015-07-01,21.8518
2015-06-30,16.6075
2015-06-29,18.2885
2015-06-26,20.8901
2015-06-25,22.6767
2015-06-24,25.1898
2015-06-23,27.9202
2015-06-22,22.6432
2015-06-19,24.2623
2015-06-18,26.3337
2015-06-17,24.1491
2015-06-16,24.0229
2015-06-15,21.1584
2015-06-12,23.9709
2015-06-11,26.3779
2015-06-10,23.7924
2015-06-09,11.2776
2015-06-08,12.8155
2015-06-05,14.4030
2015-06-04,15.6575
2015-06-03,17.8406
2015-06-02,13.8825
2015-06-01,15.3224
2015-05-29,16.8913
2015-05-28,18.6530
2015-05-27,19.8660
2015-05-26,20.3861
2015-05-22,23.5775
2015-05-21,24.9423
2015-05-20,26.1991
2015-05-19,25.4341
2015-05-18,27.4420
2015-05-15,28.7790
2015-05-14,30.8355
2015-05-13,26.9687
2015-05-12,24.5010
2015-05-11,26.9016
2015-05-08,28.9540
2015-05-07,26.6094
2015-05-06,29.3137
2015-05-05,34.9583
2015-05-04,37.8019
2015-05-01,33.2003
2015-04-30,36.3222
2015-04-29,41.6556
2015-04-28,43.5040
2015-04-27,39.2106
2015-04-24,39.3175
2015-04-23,42.1215
2015-04-22,30.4052
2015-04-21,34.0570
2015-04-20,35.6061
2015-04-17,23.7021
2015-04-16,27.0920
2015-04-15,29.0070
2015-04-14,22.5000
2015-04-13,24.4138
2015-04-10,23.2795
2015-04-09,21.7350
2015-04-08,23.2394
2015-04-07,25.5493
2015-04-06,23.7428
2015-04-02,26.5966
2015-04-01,22.6595
2015-03-31,24.7171
2015-03-30,26.9599
2015-03-27,19.4903
2015-03-26,20.7587
2015-03-25,22.6148
2015-03-24,26.0970
2015-03-23,28.0937
2015-03-20,21.9520
2015-03-19,16.6470
2015-03-18,17.1370
2015-03-17,6.7998
2015-03-16,6.5297
2015-03-13,7.2421
2015-03-12,8.6222
2015-03-11,9.4931
2015-03-10,10.7744
2015-03-09,12.1359
2015-03-06,13.6873
2015-03-05,15.7655
2015-03-04,13.0637
2015-03-03,14.3837
2015-03-02,15.4479
2015-02-27,16.8104
2015-02-26,18.2598
2015-02-25,21.7175
2015-02-24,23.9395
2015-02-23,27.6643
2015-02-20,29.6930
2015-02-19,32.5663
2015-02-18,28.0602
2015-02-17,25.7334
2015-02-13,25.0057
2015-02-12,22.0686
2015-02-11,21.6914
2015-02-10,21.2739
2015-02-09,20.0781
2015-02-06,21.6056
2015-02-05,20.9267
2015-02-04,22.0407
2015-02-03,23.0811
2015-02-02,13.4985
2015-01-30,14.8277
2015-01-29,15.9206
2015-01-28,19.0609
2015-01-27,20.8839
2015-01-26,23.4362
2015-01-23,20.1824
2015-01-22,15.9200
2015-01-21,14.0051
2015-01-20,16.9119
2015-01-16,18.8924
2015-01-15,19.1099
2015-01-14,19.3153
2015-01-13,21.4516
2015-01-12,22.2059
2015-01-09,25.1852
2015-01-08,23.1793
2015-01-07,19.4597
2015-01-06,22.0025
2015-01-05,26.7575
2015-01-02,30.2870
2014-12-31,25.8714
2014-12-30,24.4995
2014-12-29,25.5659
2014-12-26,28.7234
2014-12-24,29.7941
2014-12-23,31.0247
2014-12-22,29.0745
2014-12-19,27.3751
2014-12-18,20.2509
2014-12-17,7.0840
2014-12-16,7.7101
2014-12-15,9.1663
2014-12-12,10.7963
2014-12-11,14.1240
2014-12-10,15.9946
2014-12-09,19.0991
2014-12-08,21.6424
2014-12-05,23.9003
2014-12-04,26.1295
2014-12-03,28.3930
2014-12-02,22.0155
2014-12-01,23.5100
2014-11-28,26.1478
2014-11-26,21.7816
2014-11-25,23.0729
2014-11-24,25.4938
2014-11-21,18.9017
2014-11-20,17.7927
2014-11-19,19.4209
2014-11-18,20.5561
2014-11-17,23.6818
2014-11-14,22.7454
2014-11-13,17.2120
2014-11-12,18.0663
2014-11-11,19.4010
2014-11-10,20.5547
2014-11-07,12.7377
2014-11-06,10.4929
2014-11-05,11.1546
2014-11-04,12.0644
2014-11-03,13.0935
2014-10-31,13.6703
2014-10-30,11.1160
2014-10-29,11.7150
2014-10-28,9.0747
2014-10-27,7.4169
2014-10-24,6.2811
2014-10-23,6.4492
2014-10-22,6.6580
2014-10-21,7.3764
2014-10-20,8.8571
2014-10-17,14.1483
2014-10-16,10.4893
2014-10-15,11.7555
2014-10-14,14.3243
2014-10-13,15.6663
2014-10-10,17.8796
2014-10-09,19.9533
2014-10-08,23.0627
2014-10-07,20.3083
2014-10-06,24.0333
2014-10-03,18.8364
2014-10-02,12.7892
2014-10-01,13.8171
2014-09-30,16.6384
2014-09-29,13.2548
2014-09-26,14.6836
2014-09-25,16.0654
2014-09-24,19.4454
2014-09-23,22.5547
2014-09-22,24.7591
2014-09-19,27.0159
2014-09-18,24.7202
2014-09-17,23.9037
2014-09-16,25.3281
2014-09-15,23.0421
2014-09-12,20.3526
2014-09-11,21.6949
2014-09-10,21.3783
2014-09-09,15.6005
2014-09-08,16.4675
2014-09-05,18.0574
2014-09-04,19.7424
2014-09-03,22.7724
2014-09-02,24.5658
2014-08-29,26.1658
2014-08-28,25.9976
2014-08-27,28.3298
2014-08-26,29.0404
2014-08-25,23.2719
2014-08-22,25.1136
2014-08-21,27.3240
2014-08-20,21.0171
2014-08-19,21.5420
2014-08-18,20.3125
2014-08-15,18.1311
2014-08-14,16.4872
2014-08-13,17.4545
2014-08-12,18.3449
2014-08-11,18.4098
2014-08-08,12.8282
2014-08-07,14.5570
2014-08-06,16.5736
2014-08-05,18.3770
2014-08-04,21.0668
2014-08-01,22.3064
2014-07-31,25.0700
2014-07-30,28.1408
2014-07-29,32.1193
2014-07-28,34.0100
2014-07-25,35.9248
2014-07-24,37.9896
2014-07-23,38.1413
2014-07-22,39.4485
2014-07-21,33.2130
2014-07-18,37.8338
2014-07-17,43.6141
2014-07-16,39.4976
2014-07-15,32.1805
2014-07-14,35.3937
2014-07-11,28.7173
2014-07-10,29.6360
2014-07-09,33.1497
2014-07-08,32.3279
2014-07-07,35.2268
2014-07-03,37.1374
2014-07-02,39.7277
2014-07-01,36.7843
2014-06-30,17.9545
2014-06-27,19.7375
2014-06-26,16.3548
2014-06-25,18.5634
2014-06-24,19.5954
2014-06-23,17.7674
2014-06-20,19.1260
2014-06-19,20.7482
2014-06-18,18.1926
2014-06-17,15.3511
2014-06-16,15.8889
2014-06-13,17.2275
2014-06-12,16.4164
2014-06-11,17.9124
2014-06-10,20.2175
2014-06-09,23.0246
2014-06-06,25.2317
2014-06-05,18.9211
2014-06-04,17.6119
2014-06-03,18.8202
2014-06-02,20.4793
2014-05-30,13.4563
2014-05-29,10.7363
2014-05-28,11.5393
2014-05-27,12.6813
2014-05-23,13.9706
2014-05-22,14.5191
2014-05-21,15.4534
2014-05-20,14.9626
2014-05-19,16.4976
2014-05-16,17.2525
2014-05-15,18.2743
2014-05-14,20.4058
2014-05-13,23.8807
2014-05-12,25.0558
2014-05-09,18.2071
2014-05-08,19.7386
2014-05-07,20.4822
2014-05-06,23.2100
2014-05-05,24.9859
2014-05-02,26.5216
2014-05-01,28.9781
2014-04-30,32.7638
2014-04-29,32.4154
2014-04-28,28.7369
2014-04-25,21.1165
2014-04-24,22.2692
2014-04-23,23.9187
2014-04-22,25.7195
2014-04-21,26.5531
2014-04-17,22.5987
2014-04-16,30.4904
2014-04-15,29.8453
2014-04-14,32.4698
2014-04-11,31.5327
2014-04-10,34.7360
2014-04-09,31.0230
2014-04-08,24.4347
2014-04-07,26.1205
2014-04-04,24.7126
2014-04-03,27.2785
2014-04-02,28.4651
2014-04-01,30.4628
2014-03-31,28.5583
2014-03-28,27.8648
2014-03-27,31.2573
2014-03-26,34.9055
2014-03-25,38.6145
2014-03-24,25.4031
2014-03-21,25.2524
2014-03-20,25.8274
2014-03-19,23.6488
2014-03-18,27.1467
2014-03-17,23.1059
2014-03-14,17.8175
2014-03-13,19.5737
2014-03-12,22.7683
2014-03-11,24.4729
2014-03-10,26.9306
2014-03-07,30.2382
2014-03-06,30.2199
2014-03-05,30.2668
2014-03-04,28.8597
2014-03-03,21.3583
2014-02-28,23.5812
2014-02-27,25.4047
2014-02-26,24.8552
2014-02-25,24.1297
2014-02-24,25.8315
2014-02-21,28.3074
2014-02-20,28.4082
2014-02-19,30.7581
2014-02-18,28.0980
2014-02-14,29.9409
2014-02-13,25.7841
2014-02-12,30.7639
2014-02-11,29.7270
2014-02-10,22.4426
2014-02-07,23.3722
2014-02-06,14.8614
2014-02-05,12.4792
2014-02-04,9.0089
2014-02-03,9.4803
2014-01-31,10.9493
2014-01-30,12.0041
2014-01-29,12.6642
2014-01-28,13.8725
2014-01-27,14.9890
2014-01-24,15.9959
2014-01-23,17.7030
2014-01-22,18.7446
2014-01-21,25.4156
2014-01-17,29.2682
2014-01-16,25.1869
2014-01-15,26.0740
2014-01-14,20.0846
2014-01-13,22.2710
2014-01-10,25.6232
2014-01-09,28.1958
2014-01-08,31.9103
2014-01-07,35.3957
2014-01-06,28.3220
2014-01-03,31.0956
2014-01-02,34.1216
2013-12-31,37.9659
2013-12-30,35.5700
2013-12-27,37.9127
2013-12-26,37.0167
2013-12-24,31.8299
2013-12-23,31.5635
2013-12-20,31.5150
2013-12-19,28.0883
2013-12-18,23.7816
2013-12-17,22.3847
2013-12-16,25.0267
2013-12-13,12.2557
2013-12-12,13.2338
2013-12-11,14.8509
2013-12-10,16.8190
2013-12-09,18.1276
2013-12-06,18.5321
2013-12-05,15.0404
2013-12-04,16.0754
2013-12-03,17.6987
2013-12-02,19.6782
2013-11-29,21.8524
2013-11-27,21.0640
2013-11-26,18.3880
2013-11-25,19.5988
2013-11-22,22.4376
2013-11-21,27.6982
2013-11-20,30.6853
2013-11-19,32.6824
2013-11-18,30.3298
2013-11-15,25.4190
2013-11-14,27.3138
2013-11-13,31.9297
2013-11-12,34.5796
2013-11-11,34.4153
2013-11-08,25.4123
2013-11-07,28.3421
2013-11-06,24.1262
2013-11-05,23.2348
2013-11-04,25.6933
2013-11-01,25.4657
2013-10-31,26.8590
2013-10-30,29.4754
2013-10-29,31.9460
2013-10-28,20.9225
2013-10-25,22.2341
2013-10-24,20.1003
2013-10-23,14.8378
2013-10-22,14.2144
2013-10-21,12.7699
2013-10-18,13.6341
2013-10-17,14.3560
2013-10-16,23.3637
2013-10-15,22.0319
2013-10-14,24.6880
2013-10-11,24.1368
2013-10-10,20.0383
2013-10-09,9.2484
2013-10-08,10.4968
2013-10-07,12.1477
2013-10-04,13.4454
2013-10-03,13.6211
2013-10-02,14.8171
2013-10-01,16.0955
2013-09-30,17.4730
2013-09-27,19.4007
2013-09-26,22.6932
2013-09-25,19.9363
2013-09-24,21.7946
2013-09-23,23.5664
2013-09-20,26.7376
2013-09-19,32.3467
2013-09-18,34.8375
2013-09-17,36.0956
2013-09-16,40.0377
2013-09-13,36.9227
2013-09-12,32.5976
2013-09-11,32.7316
2013-09-10,23.5864
2013-09-09,15.7274
2013-09-06,15.1375
2013-09-05,17.0052
2013-09-04,14.4883
2013-09-03,15.8931
2013-08-30,10.7416
2013-08-29,11.5295
2013-08-28,11.6811
2013-08-27,13.0631
2013-08-26,14.4742
2013-08-23,9.8531
2013-08-22,10.4007
2013-08-21,11.3731
2013-08-20,8.2091
2013-08-19,9.1532
2013-08-16,10.2388
2013-08-15,10.7484
2013-08-14,11.7238
2013-08-13,12.5233
2013-08-12,11.9843
2013-08-09,11.6665
2013-08-08,12.6916
2013-08-07,14.3045
2013-08-06,15.4414
2013-08-05,19.0106
2013-08-02,18.6331
2013-08-01,20.6729
2013-07-31,21.4194
2013-07-30,23.5433
2013-07-29,22.8881
2013-07-26,24.4862
2013-07-25,26.6686
2013-07-24,26.8465
2013-07-23,25.9668
2013-07-22,25.8547
2013-07-19,28.0483
2013-07-18,32.7868
2013-07-17,16.8719
2013-07-16,16.8867
2013-07-15,18.0844
2013-07-12,15.7820
2013-07-11,17.0013
2013-07-10,15.7241
2013-07-09,14.7388
2013-07-08,16.9058
2013-07-05,15.5247
2013-07-03,13.9078
2013-07-02,12.3742
2013-07-01,13.5456
2013-06-28,11.1344
2013-06-27,13.9628
2013-06-26,12.6628
2013-06-25,11.3133
2013-06-24,10.0594
2013-06-21,11.3678
2013-06-20,13.2413
2013-06-19,15.3755
2013-06-18,17.0176
2013-06-17,15.7406
2013-06-14,15.8819
2013-06-13,16.2911
2013-06-12,18.5850
2013-06-11,21.7962
2013-06-10,24.5822
2013-06-07,24.1556
2013-06-06,18.7473
2013-06-05,20.5252
2013-06-04,23.3672
2013-06-03,26.7229
2013-05-31,29.3556
2013-05-30,30.0012
2013-05-29,24.6868
2013-05-28,26.9347
2013-05-24,21.6352
2013-05-23,23.2417
2013-05-22,26.2826
2013-05-21,30.4315
2013-05-20,33.3478
2013-05-17,35.4825
2013-05-16,30.7109
2013-05-15,23.0102
2013-05-14,24.4694
2013-05-13,25.9028
2013-05-10,27.9912
2013-05-09,29.6248
2013-05-08,31.3604
2013-05-07,27.1214
2013-05-06,28.8383
2013-05-03,31.4108
2013-05-02,25.6726
2013-05-01,26.9715
2013-04-30,29.4800
2013-04-29,25.5412
2013-04-26,14.6839
2013-04-25,15.2901
2013-04-24,9.3156
2013-04-23,9.6576
2013-04-22,7.7638
2013-04-19,8.5106
2013-04-18,14.3489
2013-04-17,16.7935
2013-04-16,18.5254
2013-04-15,19.3902
2013-04-12,21.3225
2013-04-11,24.1174
2013-04-10,23.9543
2013-04-09,16.7179
2013-04-08,14.9309
2013-04-05,16.1368
2013-04-04,19.5289
2013-04-03,21.9428
2013-04-02,23.2772
2013-04-01,21.2131
2013-03-28,22.9858
2013-03-27,21.0777
2013-03-26,23.1776
2013-03-25,24.9217
2013-03-22,27.8756
2013-03-21,28.9543
2013-03-20,35.4469
2013-03-19,36.0954
2013-03-18,41.6679
2013-03-15,46.1060
2013-03-14,51.3094
2013-03-13,43.5038
2013-03-12,40.9200
2013-03-11,41.6249
2013-03-08,44.2957
2013-03-07,41.7583
2013-03-06,39.3969
2013-03-05,39.3212
2013-03-04,32.8820
2013-03-01,27.0365
2013-02-28,31.3028
2013-02-27,32.8647
2013-02-26,25.8768
2013-02-25,28.7885
2013-02-22,28.9693
2013-02-21,22.1622
2013-02-20,23.5828
2013-02-19,27.3421
2013-02-15,26.3381
2013-02-14,23.6175
2013-02-13,24.8875
2013-02-12,25.5135
2013-02-11,27.5885
2013-02-08,30.4475
2013-02-07,28.3406
2013-02-06,31.4700
2013-02-05,35.0023
2013-02-04,38.6692
2013-02-01,41.4803
2013-01-31,41.7744
2013-01-30,44.4816
2013-01-29,47.5961
2013-01-28,51.6088
2013-01-25,51.4372
2013-01-24,52.9697
2013-01-23,56.6525
2013-01-22,28.3470
2013-01-18,25.7781
2013-01-17,24.8173
2013-01-16,20.8046
2013-01-15,20.4709
2013-01-14,22.7817
2013-01-11,25.8069
2013-01-10,18.5146
2013-01-09,19.9910
2013-01-08,20.8156
2013-01-07,22.4000
2013-01-04,24.0004
2013-01-03,26.5798
2013-01-02,28.7099
2012-12-31,13.5268
2012-12-28,15.3346
2012-12-27,17.4648
2012-12-26,19.6676
2012-12-24,22.1861
2012-12-21,24.1377
2012-12-20,28.0659
2012-12-19,30.7700
2012-12-18,30.3648
2012-12-17,24.0258
2012-12-14,24.0573
2012-12-13,24.8416
2012-12-12,26.7674
2012-12-11,29.5807
2012-12-10,26.7883
2012-12-07,23.0973
2012-12-06,16.7134
2012-12-05,14.8958
2012-12-04,16.4993
2012-12-03,17.6748
2012-11-30,19.8363
2012-11-29,21.8837
2012-11-28,20.7717
2012-11-27,23.1570
2012-11-26,25.0749
2012-11-23,26.7477
2012-11-21,19.8939
2012-11-20,18.3975
2012-11-19,19.8200
2012-11-16,11.7900
2012-11-15,11.5332
2012-11-14,12.5355
2012-11-13,14.3916
2012-11-12,15.3747
2012-11-09,17.2909
2012-11-08,19.0441
2012-11-07,20.1923
2012-11-06,22.3395
2012-11-05,18.2633
2012-11-02,20.0855
2012-11-01,23.4340
2012-10-31,20.9632
2012-10-26,14.2442
2012-10-25,10.4552
2012-10-24,11.0546
2012-10-23,12.0343
2012-10-22,13.3877
2012-10-19,14.3265
2012-10-18,15.6013
2012-10-17,19.0525
2012-10-16,30.6237
2012-10-15,25.9582
2012-10-12,21.1718
2012-10-11,20.3214
2012-10-10,21.8279
2012-10-09,25.0713
2012-10-08,28.7464
2012-10-05,30.6484
2012-10-04,29.3480
2012-10-03,32.5562
2012-10-02,35.4197
2012-10-01,40.1247
2012-09-28,31.8267
2012-09-27,29.4950
2012-09-26,29.1569
2012-09-25,32.3220
2012-09-24,29.7112
2012-09-21,31.4463
2012-09-20,29.8748
2012-09-19,32.3271
2012-09-18,34.6930
2012-09-17,36.8723
2012-09-14,40.9031
2012-09-13,40.1033
2012-09-12,36.4626
2012-09-11,33.9926
2012-09-10,31.2052
2012-09-07,25.1287
2012-09-06,26.4844
2012-09-05,15.1632
2012-09-04,16.5153
2012-08-31,13.7226
2012-08-30,13.0991
2012-08-29,14.5873
2012-08-28,15.3913
2012-08-27,16.5189
2012-08-24,17.6897
2012-08-23,21.1086
2012-08-22,23.0913
2012-08-21,25.0022
2012-08-20,28.1637
2012-08-17,29.6927
2012-08-16,28.4843
2012-08-15,23.6501
2012-08-14,25.0724
2012-08-13,26.7241
2012-08-10,26.6250
2012-08-09,28.8396
2012-08-08,30.5238
2012-08-07,32.1716
2012-08-06,31.2973
2012-08-03,29.5577
2012-08-02,26.1970
2012-08-01,29.3087
2012-07-31,32.3304
2012-07-30,34.0463
2012-07-27,34.7106
2012-07-26,31.0024
2012-07-25,28.1071
2012-07-24,26.7013
2012-07-23,28.7380
2012-07-20,32.2412
2012-07-19,35.1147
2012-07-18,18.1671
2012-07-17,13.4447
2012-07-16,14.8538
2012-07-13,15.5766
2012-07-12,11.0365
2012-07-11,12.2278
2012-07-10,13.7392
2012-07-09,16.3576
2012-07-06,18.2567
2012-07-05,22.0652
2012-07-03,24.7625
2012-07-02,26.0345
2012-06-29,23.3118
2012-06-28,13.4315
2012-06-27,15.5265
2012-06-26,17.0972
2012-06-25,18.9940
2012-06-22,20.3981
2012-06-21,21.5779
2012-06-20,26.8483
2012-06-19,29.1405
2012-06-18,29.6701
2012-06-15,30.9645
2012-06-14,22.9994
2012-06-13,23.2623
2012-06-12,23.7870
2012-06-11,25.9754
2012-06-08,24.3157
2012-06-07,26.5379
2012-06-06,21.7555
2012-06-05,9.8392
2012-06-04,8.9217
2012-06-01,9.7008
2012-05-31,11.3065
2012-05-30,12.5837
2012-05-29,13.8793
2012-05-25,7.7197
2012-05-24,8.3411
2012-05-23,9.0568
2012-05-22,10.3224
2012-05-21,9.9353
2012-05-18,11.1849
2012-05-17,12.7707
2012-05-16,14.3659
2012-05-15,16.1984
2012-05-14,14.9165
2012-05-11,16.4699
2012-05-10,17.8619
2012-05-09,19.1542
2012-05-08,22.2766
2012-05-07,25.4429
2012-05-04,27.6451
2012-05-03,30.9180
2012-05-02,31.2588
2012-05-01,32.9180
2012-04-30,32.0092
2012-04-27,33.9162
2012-04-26,30.0529
2012-04-25,24.1316
2012-04-24,22.9801
2012-04-23,13.7380
2012-04-20,15.1587
2012-04-19,15.6943
2012-04-18,17.7425
2012-04-17,23.1636
2012-04-16,20.7716
2012-04-13,17.7555
2012-04-12,19.8619
2012-04-11,16.7191
2012-04-10,18.3092
2012-04-09,21.6308
2012-04-05,24.8076
2012-04-04,26.8207
2012-04-03,33.4412
2012-04-02,31.8121
2012-03-30,31.4649
2012-03-29,29.9910
2012-03-28,34.1283
2012-03-27,38.8331
2012-03-26,38.2987
2012-03-23,32.4008
2012-03-22,34.9322
2012-03-21,38.8980
2012-03-20,37.9237
2012-03-19,42.0902
2012-03-16,46.7391
2012-03-15,43.4083
2012-03-14,41.3806
2012-03-13,38.2862
2012-03-12,32.0465
2012-03-09,31.8473
2012-03-08,28.6940
2012-03-07,25.0363
2012-03-06,26.4956
2012-03-05,31.3221
2012-03-02,24.5450
2012-03-01,24.6837
2012-02-29,26.6688
2012-02-28,30.0714
2012-02-27,31.0164
2012-02-24,34.6940
2012-02-23,37.6998
2012-02-22,25.9109
2012-02-21,25.9923
2012-02-17,26.4154
2012-02-16,25.4332
2012-02-15,26.9371
2012-02-14,25.7508
2012-02-13,27.8557
2012-02-10,24.6510
2012-02-09,26.6336
2012-02-08,25.0635
2012-02-07,26.1770
2012-02-06,26.9268
2012-02-03,28.7425
2012-02-02,28.5429
2012-02-01,30.6312
2012-01-31,27.1462
2012-01-30,27.8366
2012-01-27,32.3702
2012-01-26,34.5725
2012-01-25,35.4213
2012-01-24,38.4898
2012-01-23,37.3888
2012-01-20,35.7968
2012-01-19,21.6588
2012-01-18,20.4184
2012-01-17,22.0080
2012-01-13,15.5027
2012-01-12,17.3456
2012-01-11,19.9744
2012-01-10,21.7106
2012-01-09,18.3676
2012-01-06,19.8707
2012-01-05,21.5108
2012-01-04,23.3086
2012-01-03,24.3521
2011-12-30,20.8002
2011-12-29,21.7794
2011-12-28,20.6921
2011-12-27,21.9876
2011-12-23,20.0531
2011-12-22,16.0116
2011-12-21,16.7652
