time,HT_TRENDLINE
2016-08-09,100.6061
2016-08-08,100.6040
2016-08-05,100.6292
2016-08-04,100.7077
2016-08-03,100.7778
2016-08-02,100.7523
2016-08-01,100.7501
2016-07-29,100.7658
2016-07-28,100.6406
2016-07-27,100.4838
2016-07-26,100.2597
2016-07-25,99.9751
2016-07-22,99.5879
2016-07-21,99.0852
2016-07-20,98.6676
2016-07-19,98.1688
2016-07-18,97.8390
2016-07-15,97.6276
2016-07-14,97.3925
2016-07-13,97.1562
2016-07-12,96.9529
2016-07-11,96.8071
2016-07-08,96.7384
2016-07-07,96.7351
2016-07-06,96.7802
2016-07-05,96.8374
2016-07-01,96.9031
2016-06-30,96.9974
2016-06-29,97.1397
2016-06-28,97.3473
2016-06-27,97.5688
2016-06-24,97.7263
2016-06-23,97.7682
2016-06-22,97.7129
2016-06-21,97.6805
2016-06-20,97.6472
2016-06-17,97.6257
2016-06-16,97.6369
2016-06-15,97.6224
2016-06-14,97.5357
2016-06-13,97.4128
2016-06-10,97.1520
2016-06-09,96.8565
2016-06-08,96.5461
2016-06-07,96.2976
2016-06-06,96.0866
2016-06-03,95.9004
2016-06-02,95.6889
2016-06-01,95.4868
2016-05-31,95.2748
2016-05-27,94.9941
2016-05-26,94.7065
2016-05-25,94.4000
2016-05-24,94.1303
2016-05-23,93.9764
2016-05-20,93.9097
2016-05-19,93.9379
2016-05-18,94.0019
2016-05-17,93.9690
2016-05-16,93.8956
2016-05-13,93.8283
2016-05-12,93.7826
2016-05-11,93.8634
2016-05-10,93.9357
2016-05-09,93.9594
2016-05-06,94.0221
2016-05-05,94.1408
2016-05-04,94.3140
2016-05-03,94.5454
2016-05-02,94.7521
2016-04-29,94.8436
2016-04-28,94.8681
2016-04-27,94.8324
2016-04-26,94.7234
2016-04-25,94.5790
2016-04-22,94.3944
2016-04-21,94.1196
2016-04-20,93.7707
2016-04-19,93.4782
2016-04-18,93.1878
2016-04-15,92.8471
2016-04-14,92.4279
2016-04-13,91.9027
2016-04-12,91.2342
2016-04-11,90.5770
2016-04-08,90.0058
2016-04-07,89.4793
2016-04-06,89.1934
2016-04-05,89.0417
2016-04-04,89.0761
2016-04-01,88.9863
2016-03-31,88.8082
2016-03-30,88.7081
2016-03-29,88.7018
2016-03-28,88.7944
2016-03-24,88.7505
2016-03-23,88.6637
2016-03-22,88.4927
2016-03-21,88.1528
2016-03-18,87.7635
2016-03-17,87.3391
2016-03-16,86.9726
2016-03-15,86.5598
2016-03-14,86.1103
2016-03-11,85.5716
2016-03-10,84.9100
2016-03-09,84.1999
2016-03-08,83.4641
2016-03-07,82.7663
2016-03-04,82.1621
2016-03-03,81.6528
2016-03-02,81.2009
2016-03-01,80.7135
2016-02-29,80.2581
2016-02-26,79.8557
2016-02-25,79.4647
2016-02-24,79.0763
2016-02-23,78.7137
2016-02-22,78.4379
2016-02-19,78.2350
2016-02-18,78.1477
2016-02-17,78.2446
2016-02-16,78.5069
2016-02-12,78.8441
2016-02-11,79.2436
2016-02-10,79.5489
2016-02-09,79.8157
2016-02-08,80.0526
2016-02-05,80.2900
2016-02-04,80.5780
2016-02-03,80.9334
2016-02-02,81.3161
2016-02-01,81.6599
2016-01-29,81.9047
2016-01-28,82.0891
2016-01-27,82.3106
2016-01-26,82.5636
2016-01-25,82.9525
2016-01-22,83.4331
2016-01-21,83.9857
2016-01-20,84.4872
2016-01-19,84.8909
2016-01-15,85.1437
2016-01-14,85.3257
2016-01-13,85.4992
2016-01-12,85.6832
2016-01-11,85.8130
2016-01-08,85.9336
2016-01-07,86.0942
2016-01-06,86.2420
2016-01-05,86.3258
2016-01-04,86.4202
2015-12-31,86.4779
2015-12-30,86.5307
2015-12-29,86.5792
2015-12-28,86.5793
2015-12-24,86.5877
2015-12-23,86.6046
2015-12-22,86.6408
2015-12-21,86.6968
2015-12-18,86.7546
2015-12-17,86.7608
2015-12-16,86.7068
2015-12-15,86.6321
2015-12-14,86.5765
2015-12-11,86.5471
2015-12-10,86.4470
2015-12-09,86.3041
2015-12-08,86.1763
2015-12-07,86.0593
2015-12-04,85.9584
2015-12-03,85.8999
2015-12-02,85.9212
2015-12-01,85.9345
2015-11-30,85.9482
2015-11-27,86.0109
2015-11-25,86.1059
2015-11-24,86.2693
2015-11-23,86.5509
2015-11-20,86.8532
2015-11-19,87.2392
2015-11-18,87.6766
2015-11-17,88.0179
2015-11-16,88.3532
2015-11-13,88.6487
2015-11-12,88.8924
2015-11-11,89.1705
2015-11-10,89.4818
2015-11-09,89.8522
2015-11-06,90.1564
2015-11-05,90.3614
2015-11-04,90.5964
2015-11-03,90.7911
2015-11-02,90.9734
2015-10-30,91.1897
2015-10-29,91.3725
2015-10-28,91.5319
2015-10-27,91.6760
2015-10-26,91.7481
2015-10-23,91.7480
2015-10-22,91.7453
2015-10-21,91.7771
2015-10-20,91.8193
2015-10-19,91.7620
2015-10-16,91.5893
2015-10-15,91.4306
2015-10-14,91.3011
2015-10-13,91.1568
2015-10-12,91.0026
2015-10-09,90.8703
2015-10-08,90.7309
2015-10-07,90.5998
2015-10-06,90.5089
2015-10-05,90.4492
2015-10-02,90.4167
2015-10-01,90.4614
2015-09-30,90.5281
2015-09-29,90.5880
2015-09-28,90.7329
2015-09-25,90.8357
2015-09-24,90.8845
2015-09-23,90.9169
2015-09-22,90.9641
2015-09-21,91.1198
2015-09-18,91.3698
2015-09-17,91.6865
2015-09-16,92.0301
2015-09-15,92.4358
2015-09-14,92.7914
2015-09-11,93.1000
2015-09-10,93.4214
2015-09-09,93.6986
2015-09-08,93.9958
2015-09-04,94.3061
2015-09-03,94.6589
2015-09-02,94.9678
2015-09-01,95.2111
2015-08-31,95.3599
2015-08-28,95.4708
2015-08-27,95.7301
2015-08-26,96.0857
2015-08-25,96.5562
2015-08-24,97.0117
2015-08-21,97.3296
2015-08-20,97.5541
2015-08-19,97.6942
2015-08-18,97.8105
2015-08-17,97.9200
2015-08-14,98.1216
2015-08-13,98.4140
2015-08-12,98.8440
2015-08-11,99.3816
2015-08-10,99.8992
2015-08-07,100.3715
2015-08-06,100.8086
2015-08-05,101.1991
2015-08-04,101.4242
2015-08-03,101.5851
2015-07-31,101.7313
2015-07-30,101.8301
2015-07-29,101.9383
2015-07-28,102.0441
2015-07-27,102.1595
2015-07-24,102.3457
2015-07-23,102.5196
2015-07-22,102.6466
2015-07-21,102.7227
2015-07-20,102.6861
2015-07-17,102.5621
2015-07-16,102.4693
2015-07-15,102.4149
2015-07-14,102.3932
2015-07-13,102.3854
2015-07-10,102.4435
2015-07-09,102.5522
2015-07-08,102.7162
2015-07-07,102.9388
2015-07-06,103.1527
2015-07-02,103.3843
2015-07-01,103.6230
2015-06-30,103.8661
2015-06-29,104.1406
2015-06-26,104.3480
2015-06-25,104.5206
2015-06-24,104.6703
2015-06-23,104.7423
2015-06-22,104.7727
2015-06-19,104.8148
2015-06-18,104.8665
2015-06-17,104.9175
2015-06-16,105.0018
2015-06-15,105.0646
2015-06-12,105.1481
2015-06-11,105.2283
2015-06-10,105.3749
2015-06-09,105.5156
2015-06-08,105.6979
2015-06-05,105.8418
2015-06-04,105.9458
2015-06-03,106.0060
2015-06-02,106.0525
2015-06-01,106.1199
2015-05-29,106.1464
2015-05-28,106.1320
2015-05-27,106.0380
2015-05-26,105.8447
2015-05-22,105.5905
2015-05-21,105.1949
2015-05-20,104.8406
2015-05-19,104.4475
2015-05-18,104.1876
2015-05-15,103.9308
2015-05-14,103.6969
2015-05-13,103.4111
2015-05-12,103.1649
2015-05-11,102.9345
2015-05-08,102.7062
2015-05-07,102.4294
2015-05-06,102.2059
2015-05-05,102.0181
2015-05-04,101.8626
2015-05-01,101.6130
2015-04-30,101.3335
2015-04-29,101.0157
2015-04-28,100.6156
2015-04-27,100.2426
2015-04-24,99.8726
2015-04-23,99.5517
2015-04-22,99.3003
2015-04-21,99.1574
2015-04-20,99.0651
2015-04-17,98.9976
2015-04-16,99.0101
2015-04-15,98.8732
2015-04-14,98.6390
2015-04-13,98.3957
2015-04-10,98.1380
2015-04-09,97.9810
2015-04-08,97.9007
2015-04-07,97.8570
2015-04-06,97.8726
2015-04-02,97.9412
2015-04-01,98.0557
2015-03-31,98.1854
2015-03-30,98.2545
2015-03-27,98.2818
2015-03-26,98.3000
2015-03-25,98.2856
2015-03-24,98.2487
2015-03-23,98.1645
2015-03-20,98.0771
2015-03-19,98.0309
2015-03-18,97.9915
2015-03-17,97.9514
2015-03-16,97.8837
2015-03-13,97.7671
2015-03-12,97.6135
2015-03-11,97.3877
2015-03-10,97.2040
2015-03-09,97.0519
2015-03-06,96.9205
2015-03-05,96.7829
2015-03-04,96.6271
2015-03-03,96.5349
2015-03-02,96.4403
2015-02-27,96.3814
2015-02-26,96.3109
2015-02-25,96.2356
2015-02-24,96.0934
2015-02-23,95.9140
2015-02-20,95.7225
2015-02-19,95.5137
2015-02-18,95.3062
2015-02-17,95.1256
2015-02-13,94.9571
2015-02-12,94.8287
2015-02-11,94.7324
2015-02-10,94.6499
2015-02-09,94.5960
2015-02-06,94.5693
2015-02-05,94.5529
2015-02-04,94.5554
2015-02-03,94.5480
2015-02-02,94.5856
2015-01-30,94.6662
2015-01-29,94.8141
2015-01-28,95.0009
2015-01-27,95.2100
2015-01-26,95.4352
2015-01-23,95.6060
2015-01-22,95.7941
2015-01-21,96.0011
2015-01-20,96.2244
2015-01-16,96.4499
2015-01-15,96.6607
2015-01-14,96.8319
2015-01-13,96.8549
2015-01-12,96.7378
2015-01-09,96.5516
2015-01-08,96.4109
2015-01-07,96.4156
2015-01-06,96.5545
2015-01-05,96.7044
2015-01-02,96.8442
2014-12-31,96.9346
2014-12-30,97.0406
2014-12-29,97.1186
2014-12-26,97.1411
2014-12-24,97.1329
2014-12-23,97.1521
2014-12-22,97.1914
2014-12-19,97.2908
2014-12-18,97.4833
2014-12-17,97.7309
2014-12-16,98.0695
2014-12-15,98.3905
2014-12-12,98.6122
2014-12-11,98.7328
2014-12-10,98.7684
2014-12-09,98.7781
2014-12-08,98.7376
2014-12-05,98.6914
2014-12-04,98.6604
2014-12-03,98.6468
2014-12-02,98.6432
2014-12-01,98.6514
2014-11-28,98.6480
2014-11-26,98.6243
2014-11-25,98.5880
2014-11-24,98.5800
2014-11-21,98.6008
2014-11-20,98.7147
2014-11-19,98.9297
2014-11-18,99.2839
2014-11-17,99.8019
2014-11-14,100.3544
2014-11-13,101.0086
2014-11-12,101.8014
2014-11-11,102.4865
2014-11-10,103.2226
2014-11-07,104.0553
2014-11-06,104.7978
2014-11-05,105.6222
2014-11-04,106.5228
2014-11-03,107.3538
2014-10-31,108.0986
2014-10-30,108.8056
2014-10-29,109.5690
2014-10-28,110.3955
2014-10-27,111.0944
2014-10-24,111.6352
2014-10-23,112.0990
2014-10-22,112.4677
2014-10-21,112.8249
2014-10-20,113.2213
2014-10-17,113.4746
2014-10-16,113.6797
2014-10-15,113.9189
2014-10-14,114.1559
2014-10-13,114.4061
2014-10-10,114.6798
2014-10-09,114.8843
2014-10-08,115.0524
2014-10-07,115.1758
2014-10-06,115.3108
2014-10-03,115.4069
2014-10-02,115.4997
2014-10-01,115.5825
2014-09-30,115.6691
2014-09-29,115.7295
2014-09-26,115.7965
2014-09-25,115.8511
2014-09-24,115.8705
2014-09-23,115.8204
2014-09-22,115.7248
2014-09-19,115.5958
2014-09-18,115.4406
2014-09-17,115.2970
2014-09-16,115.1724
2014-09-15,115.0512
2014-09-12,114.9437
2014-09-11,114.8404
2014-09-10,114.7329
2014-09-09,114.6337
2014-09-08,114.5024
2014-09-05,114.3913
2014-09-04,114.2922
2014-09-03,114.2323
2014-09-02,114.1879
2014-08-29,114.2061
2014-08-28,114.2683
2014-08-27,114.3602
2014-08-26,114.4745
2014-08-25,114.5419
2014-08-22,114.5698
2014-08-21,114.5593
2014-08-20,114.4867
2014-08-19,114.3727
2014-08-18,114.2378
2014-08-15,114.1239
2014-08-14,114.0189
2014-08-13,113.8973
2014-08-12,113.8749
2014-08-11,113.9441
2014-08-08,114.0455
2014-08-07,114.1850
2014-08-06,114.2667
2014-08-05,114.3276
2014-08-04,114.3699
2014-08-01,114.3738
2014-07-31,114.3231
2014-07-30,114.1904
2014-07-29,113.9625
2014-07-28,113.6568
2014-07-25,113.3768
2014-07-24,113.0238
2014-07-23,112.7237
2014-07-22,112.3755
2014-07-21,112.0651
2014-07-18,111.8061
2014-07-17,111.4703
2014-07-16,111.1628
2014-07-15,110.9089
2014-07-14,110.7091
2014-07-11,110.5382
2014-07-10,110.3624
2014-07-09,110.1871
2014-07-08,109.9969
2014-07-07,109.8381
2014-07-03,109.7326
2014-07-02,109.7087
2014-07-01,109.7086
2014-06-30,109.7748
2014-06-27,109.8963
2014-06-26,110.0244
2014-06-25,110.1745
2014-06-24,110.2907
2014-06-23,110.4151
2014-06-20,110.5442
2014-06-19,110.6552
2014-06-18,110.7624
2014-06-17,110.9179
2014-06-16,111.1089
2014-06-13,111.2922
2014-06-12,111.4391
2014-06-11,111.4859
2014-06-10,111.4733
2014-06-09,111.3966
2014-06-06,111.4067
2014-06-05,111.4583
2014-06-04,111.5871
2014-06-03,111.8149
2014-06-02,112.0029
2014-05-30,112.2652
2014-05-29,112.5087
2014-05-28,112.7463
2014-05-27,112.9925
2014-05-23,113.2382
2014-05-22,113.4973
2014-05-21,113.7977
2014-05-20,114.0828
2014-05-19,114.2976
2014-05-16,114.4052
2014-05-15,114.4989
2014-05-14,114.6182
2014-05-13,114.7246
2014-05-12,114.9034
2014-05-09,115.1188
2014-05-08,115.2793
2014-05-07,115.4381
2014-05-06,115.5091
2014-05-05,115.5543
2014-05-02,115.5510
2014-05-01,115.5075
2014-04-30,115.4126
2014-04-29,115.3409
2014-04-28,115.3411
2014-04-25,115.3551
2014-04-24,115.3587
2014-04-23,115.2750
2014-04-22,115.1981
2014-04-21,115.1650
2014-04-17,115.1648
2014-04-16,115.0988
2014-04-15,114.9191
2014-04-14,114.6815
2014-04-11,114.3743
2014-04-10,114.1210
2014-04-09,113.7673
2014-04-08,113.4045
2014-04-07,113.0697
2014-04-04,112.7839
2014-04-03,112.5507
2014-04-02,112.2878
2014-04-01,112.0367
2014-03-31,111.7644
2014-03-28,111.4962
2014-03-27,111.2423
2014-03-26,110.9806
2014-03-25,110.7429
2014-03-24,110.5378
2014-03-21,110.4240
2014-03-20,110.3093
2014-03-19,110.1587
2014-03-18,110.0058
2014-03-17,109.8228
2014-03-14,109.6215
2014-03-13,109.4021
2014-03-12,109.1042
2014-03-11,108.7633
2014-03-10,108.4206
2014-03-07,108.1030
2014-03-06,107.8158
2014-03-05,107.5461
2014-03-04,107.2986
2014-03-03,107.0979
2014-02-28,106.9724
2014-02-27,106.9221
2014-02-26,106.9651
2014-02-25,107.0902
2014-02-24,107.1969
2014-02-21,107.2614
2014-02-20,107.2881
2014-02-19,107.2773
2014-02-18,107.2701
2014-02-14,107.3281
2014-02-13,107.4430
2014-02-12,107.6134
2014-02-11,107.8376
2014-02-10,108.1061
2014-02-07,108.3978
2014-02-06,108.6609
2014-02-05,108.8876
2014-02-04,109.0251
2014-02-03,109.0435
2014-01-31,108.9648
2014-01-30,108.7633
2014-01-29,108.6166
2014-01-28,108.5733
2014-01-27,108.5998
2014-01-24,108.6529
2014-01-23,108.7281
2014-01-22,108.7779
2014-01-21,108.7449
2014-01-17,108.5904
2014-01-16,108.4173
2014-01-15,108.2435
2014-01-14,108.1082
2014-01-13,107.9407
2014-01-10,107.7066
2014-01-09,107.4206
2014-01-08,107.1393
2014-01-07,106.8731
2014-01-06,106.6442
2014-01-03,106.4920
2014-01-02,106.3799
2013-12-31,106.3400
2013-12-30,106.3264
2013-12-27,106.2718
2013-12-26,106.2040
2013-12-24,106.1771
2013-12-23,106.1435
2013-12-20,106.0955
2013-12-19,106.0802
2013-12-18,106.0937
2013-12-17,106.1615
2013-12-16,106.2987
2013-12-13,106.4872
2013-12-12,106.7156
2013-12-11,106.9483
2013-12-10,107.1149
2013-12-09,107.2343
2013-12-06,107.3252
2013-12-05,107.4353
2013-12-04,107.5582
2013-12-03,107.6471
2013-12-02,107.7153
2013-11-29,107.7249
2013-11-27,107.7504
2013-11-26,107.7830
2013-11-25,107.7645
2013-11-22,107.6817
2013-11-21,107.5163
2013-11-20,107.2637
2013-11-19,106.9164
2013-11-18,106.5522
2013-11-15,106.2196
2013-11-14,105.9108
2013-11-13,105.6763
2013-11-12,105.5952
2013-11-11,105.7707
2013-11-08,105.9733
2013-11-07,106.1294
2013-11-06,106.2206
2013-11-05,106.3923
2013-11-04,106.6806
2013-11-01,107.0035
2013-10-31,107.3508
2013-10-30,107.7203
2013-10-29,108.0632
2013-10-28,108.3806
2013-10-25,108.7863
2013-10-24,109.1972
2013-10-23,109.5064
2013-10-22,109.8033
2013-10-21,110.0821
2013-10-18,110.3750
2013-10-17,110.6305
2013-10-16,110.8133
2013-10-15,110.8478
2013-10-14,110.8358
2013-10-11,110.7877
2013-10-10,110.7536
2013-10-09,110.7409
2013-10-08,110.7187
2013-10-07,110.6958
2013-10-04,110.6090
2013-10-03,110.5393
2013-10-02,110.4973
2013-10-01,110.4833
2013-09-30,110.5169
2013-09-27,110.6224
2013-09-26,110.7502
2013-09-25,110.9240
2013-09-24,111.0924
2013-09-23,111.1509
2013-09-20,111.1243
2013-09-19,111.0640
2013-09-18,111.0845
2013-09-17,111.1687
2013-09-16,111.2642
2013-09-13,111.2827
2013-09-12,111.2638
2013-09-11,111.2582
2013-09-10,111.3026
2013-09-09,111.4438
2013-09-06,111.6018
2013-09-05,111.7194
2013-09-04,111.8027
2013-09-03,111.8932
2013-08-30,111.9936
2013-08-29,112.1546
2013-08-28,112.3292
2013-08-27,112.5184
2013-08-26,112.6772
2013-08-23,112.8094
2013-08-22,112.9463
2013-08-21,113.0776
2013-08-20,113.2186
2013-08-19,113.3628
2013-08-16,113.5216
2013-08-15,113.6477
2013-08-14,113.7470
2013-08-13,113.8193
2013-08-12,113.8618
2013-08-09,113.9213
2013-08-08,114.0326
2013-08-07,114.1156
2013-08-06,114.1713
2013-08-05,114.1904
2013-08-02,114.1751
2013-08-01,114.1797
2013-07-31,114.2256
2013-07-30,114.3272
2013-07-29,114.4763
2013-07-26,114.5723
2013-07-25,114.6158
2013-07-24,114.6418
2013-07-23,114.7378
2013-07-22,114.9168
2013-07-19,115.0871
2013-07-18,115.2105
2013-07-17,115.2939
2013-07-16,115.3505
2013-07-15,115.4479
2013-07-12,115.6099
2013-07-11,115.8632
2013-07-10,116.1942
2013-07-09,116.5411
2013-07-08,116.8841
2013-07-05,117.2523
2013-07-03,117.7183
2013-07-02,118.1414
2013-07-01,118.5777
2013-06-28,118.9712
2013-06-27,119.3225
2013-06-26,119.5888
2013-06-25,119.8735
2013-06-24,120.2023
2013-06-21,120.5134
2013-06-20,120.7263
2013-06-19,120.8470
2013-06-18,120.8674
2013-06-17,120.8716
2013-06-14,120.9524
2013-06-13,121.0319
2013-06-12,121.0876
2013-06-11,121.1184
2013-06-10,121.0806
2013-06-07,121.0629
2013-06-06,121.0449
2013-06-05,121.0438
2013-06-04,120.9944
2013-06-03,120.8333
2013-05-31,120.6267
2013-05-30,120.4222
2013-05-29,120.1777
2013-05-28,119.9208
2013-05-24,119.6530
2013-05-23,119.3009
2013-05-22,118.8516
2013-05-21,118.3431
2013-05-20,117.7852
2013-05-17,117.2899
2013-05-16,116.9498
2013-05-15,116.9345
2013-05-14,117.2400
2013-05-13,117.6700
2013-05-10,118.0263
2013-05-09,118.3050
2013-05-08,118.6383
2013-05-07,118.9463
2013-05-06,119.2778
2013-05-03,119.6720
2013-05-02,119.9585
2013-05-01,120.1706
2013-04-30,120.4121
2013-04-29,120.6752
2013-04-26,121.0923
2013-04-25,121.6028
2013-04-24,122.1666
2013-04-23,122.7086
2013-04-22,123.2295
2013-04-19,123.6810
2013-04-18,123.9447
2013-04-17,123.9727
2013-04-16,123.9479
2013-04-15,123.8810
2013-04-12,123.7530
2013-04-11,123.4860
2013-04-10,123.1359
2013-04-09,122.6791
2013-04-08,122.2198
2013-04-05,121.8668
2013-04-04,121.5336
2013-04-03,121.2346
2013-04-02,120.9894
2013-04-01,120.8413
2013-03-28,120.7738
2013-03-27,120.7292
2013-03-26,120.7161
2013-03-25,120.6537
2013-03-22,120.5277
2013-03-21,120.3686
2013-03-20,120.1706
2013-03-19,119.9165
2013-03-18,119.6245
2013-03-15,119.2749
2013-03-14,118.9302
2013-03-13,118.6235
2013-03-12,118.3620
2013-03-11,118.1414
2013-03-08,117.9494
2013-03-07,117.7828
2013-03-06,117.6642
2013-03-05,117.5940
2013-03-04,117.5447
2013-03-01,117.5374
2013-02-28,117.5718
2013-02-27,117.6283
2013-02-26,117.7007
2013-02-25,117.7756
2013-02-22,117.7975
2013-02-21,117.7316
2013-02-20,117.6991
2013-02-19,117.5999
2013-02-15,117.5205
2013-02-14,117.3594
2013-02-13,117.2202
2013-02-12,116.9826
2013-02-11,116.7882
2013-02-08,116.6377
2013-02-07,116.5463
2013-02-06,116.4053
2013-02-05,116.1920
2013-02-04,115.9873
2013-02-01,115.7194
2013-01-31,115.4922
2013-01-30,115.0943
2013-01-29,114.6835
2013-01-28,114.1652
2013-01-25,113.6697
2013-01-24,113.2409
2013-01-23,112.9066
2013-01-22,112.6623
2013-01-18,112.5116
2013-01-17,112.4178
2013-01-16,112.4275
2013-01-15,112.4870
2013-01-14,112.5618
2013-01-11,112.6117
2013-01-10,112.5885
2013-01-09,112.5731
2013-01-08,112.5711
2013-01-07,112.5717
2013-01-04,112.5280
2013-01-03,112.4709
2013-01-02,112.4042
2012-12-31,112.3561
2012-12-28,112.3642
2012-12-27,112.3256
2012-12-26,112.2388
2012-12-24,112.0835
2012-12-21,111.9209
2012-12-20,111.7421
2012-12-19,111.6259
2012-12-18,111.5303
2012-12-17,111.4548
2012-12-14,111.4286
2012-12-13,111.3151
2012-12-12,111.1363
2012-12-11,110.9092
2012-12-10,110.6388
2012-12-07,110.5044
2012-12-06,110.4594
2012-12-05,110.4742
2012-12-04,110.5211
2012-12-03,110.5828
2012-11-30,110.6623
2012-11-29,110.7584
2012-11-28,110.8257
2012-11-27,110.8882
2012-11-26,110.9581
2012-11-23,110.9703
2012-11-21,110.9869
2012-11-20,111.0555
2012-11-19,111.2662
2012-11-16,111.6144
2012-11-15,112.1730
2012-11-14,112.9041
2012-11-13,113.4634
2012-11-12,113.9541
2012-11-09,114.4196
2012-11-08,114.8938
2012-11-07,115.3834
2012-11-06,115.8685
2012-11-05,116.3021
2012-11-02,116.6890
2012-11-01,117.0270
2012-10-31,117.2960
2012-10-26,117.6948
2012-10-25,118.2156
2012-10-24,118.7239
2012-10-23,119.2667
2012-10-22,119.6972
2012-10-19,120.0257
2012-10-18,120.2576
2012-10-17,120.3972
2012-10-16,120.3893
2012-10-15,120.2752
2012-10-12,120.1968
2012-10-11,120.0880
2012-10-10,119.9229
2012-10-09,119.6376
2012-10-08,119.2881
2012-10-05,118.8493
2012-10-04,118.3561
2012-10-03,117.9954
2012-10-02,117.6575
2012-10-01,117.3905
2012-09-28,117.0834
2012-09-27,116.8513
2012-09-26,116.6713
2012-09-25,116.4391
2012-09-24,116.2096
2012-09-21,115.9768
2012-09-20,115.7771
2012-09-19,115.6188
2012-09-18,115.4464
2012-09-17,115.2513
2012-09-14,115.0493
2012-09-13,114.8866
2012-09-12,114.7477
2012-09-11,114.6233
2012-09-10,114.4922
2012-09-07,114.3534
2012-09-06,114.2418
2012-09-05,114.1605
2012-09-04,114.0891
2012-08-31,113.9997
2012-08-30,113.9238
2012-08-29,113.8786
2012-08-28,113.8516
2012-08-27,113.8524
2012-08-24,113.8339
2012-08-23,113.7947
2012-08-22,113.7285
2012-08-21,113.6008
2012-08-20,113.4132
2012-08-17,113.2831
2012-08-16,113.1506
2012-08-15,113.0288
2012-08-14,112.8810
2012-08-13,112.6781
2012-08-10,112.3818
2012-08-09,111.9719
2012-08-08,111.6057
2012-08-07,111.1275
2012-08-06,110.6809
2012-08-03,110.2786
2012-08-02,109.9821
2012-08-01,109.6988
2012-07-31,109.5664
2012-07-30,109.5122
2012-07-27,109.5399
2012-07-26,109.6249
2012-07-25,109.7716
2012-07-24,109.8734
2012-07-23,110.0541
2012-07-20,110.2774
2012-07-19,110.5518
2012-07-18,110.8375
2012-07-17,111.1170
2012-07-16,111.3661
2012-07-13,111.5479
2012-07-12,111.6936
2012-07-11,111.7910
2012-07-10,111.9341
2012-07-09,112.1120
2012-07-06,112.2473
2012-07-05,112.3514
2012-07-03,112.4171
2012-07-02,112.5002
2012-06-29,112.5994
2012-06-28,112.7197
2012-06-27,112.8649
2012-06-26,112.9571
2012-06-25,113.1151
2012-06-22,113.3545
2012-06-21,113.6373
2012-06-20,113.8786
2012-06-19,114.0022
2012-06-18,113.9814
2012-06-15,113.9060
2012-06-14,113.9100
2012-06-13,113.9554
2012-06-12,114.0657
2012-06-11,114.0318
2012-06-08,113.9395
2012-06-07,113.7812
2012-06-06,113.7899
2012-06-05,113.9445
2012-06-04,114.1598
2012-06-01,114.3725
2012-05-31,114.6693
2012-05-30,114.8920
2012-05-29,115.1513
2012-05-25,115.4867
2012-05-24,115.8197
2012-05-23,116.1041
2012-05-22,116.4634
2012-05-21,116.7631
2012-05-18,116.9732
2012-05-17,117.0388
2012-05-16,117.0071
2012-05-15,116.9514
2012-05-14,116.9952
2012-05-11,117.0638
2012-05-10,117.1005
2012-05-09,117.1467
2012-05-08,117.1641
2012-05-07,117.1973
2012-05-04,117.2197
2012-05-03,117.2379
2012-05-02,117.2776
2012-05-01,117.3481
2012-04-30,117.3437
2012-04-27,117.3434
2012-04-26,117.4180
2012-04-25,117.5342
2012-04-24,117.6980
2012-04-23,117.8906
2012-04-20,118.0571
2012-04-19,118.1796
2012-04-18,118.2796
2012-04-17,118.3519
2012-04-16,118.3555
2012-04-13,118.3509
2012-04-12,118.2693
2012-04-11,118.0890
2012-04-10,117.9012
2012-04-09,117.6985
2012-04-05,117.4324
2012-04-04,117.1763
2012-04-03,116.8678
2012-04-02,116.6049
2012-03-30,116.3223
2012-03-29,116.0047
2012-03-28,115.6191
2012-03-27,115.1614
2012-03-26,114.7631
2012-03-23,114.4493
2012-03-22,114.2768
2012-03-21,114.1657
2012-03-20,114.0458
2012-03-19,113.9057
2012-03-16,113.6581
2012-03-15,113.3668
2012-03-14,113.1066
2012-03-13,112.8316
2012-03-12,112.5894
2012-03-09,112.3662
2012-03-08,112.1370
2012-03-07,111.8970
2012-03-06,111.6724
2012-03-05,111.4616
2012-03-02,111.2461
2012-03-01,111.0635
2012-02-29,110.8896
2012-02-28,110.7305
2012-02-27,110.5766
2012-02-24,110.4149
2012-02-23,110.3061
2012-02-22,110.1887
2012-02-21,110.0738
2012-02-17,109.8985
2012-02-16,109.6583
2012-02-15,109.4812
2012-02-14,109.2376
2012-02-13,109.0285
2012-02-10,108.7041
2012-02-09,108.4269
2012-02-08,108.0464
2012-02-07,107.7183
2012-02-06,107.4311
2012-02-03,107.0641
2012-02-02,106.7052
2012-02-01,106.3923
2012-01-31,106.1092
2012-01-30,105.8739
2012-01-27,105.6543
2012-01-26,105.4659
2012-01-25,105.2677
2012-01-24,105.0633
2012-01-23,104.8777
2012-01-20,104.7893
2012-01-19,104.7855
2012-01-18,104.9009
2012-01-17,105.0833
2012-01-13,105.2730
2012-01-12,105.5332
2012-01-11,105.8161
2012-01-10,106.1262
2012-01-09,106.4573
2012-01-06,106.7743
2012-01-05,107.0264
2012-01-04,107.2457
2012-01-03,107.4107
2011-12-30,107.5405
2011-12-29,107.6671
2011-12-28,107.7971
2011-12-27,107.9462
2011-12-23,108.0700
2011-12-22,108.1634
2011-12-21,108.2394
