time,PHASE,QUADRATURE
2016-04-11,2.9217,-6.8550
2016-04-08,3.7929,-0.1779
2016-04-07,2.5435,3.6038
2016-04-06,1.8187,3.0579
2016-04-05,1.5643,3.0709
2016-04-04,0.9008,3.6157
2016-04-01,-0.3150,1.3666
2016-03-31,-0.0212,-4.5922
2016-03-30,2.1023,-5.0794
2016-03-29,2.5588,-1.7421
2016-03-28,2.7985,-0.6431
2016-03-24,2.7038,1.3130
2016-03-23,1.9143,1.6282
2016-03-22,1.6609,0.4744
2016-03-21,1.7891,0.6638
2016-03-18,1.3200,0.6395
2016-03-17,1.2183,-0.1199
2016-03-16,1.2992,-0.8518
2016-03-15,1.8734,-1.4573
2016-03-14,2.4511,-0.8954
2016-03-11,2.6322,0.0237
2016-03-10,2.5942,1.4162
2016-03-09,1.7158,2.7753
2016-03-08,0.3066,2.8614
2016-03-07,-0.7428,0.4992
2016-03-04,0.0890,-1.6429
2016-03-03,0.6181,-1.8217
2016-03-02,0.9621,-4.2864
2016-03-01,3.2031,-6.4866
2016-02-29,5.5889,-5.5108
2016-02-26,7.4878,-1.0542
2016-02-25,6.5701,6.3499
2016-02-24,3.2442,9.8024
2016-02-23,0.4420,10.1482
2016-02-22,-3.0089,7.7332
2016-02-19,-4.7280,0.3663
2016-02-18,-3.1077,-6.0626
2016-02-17,-0.1954,-7.5487
2016-02-16,2.0271,-4.8030
2016-02-12,2.6480,-0.9648
2016-02-11,2.0750,1.7457
2016-02-10,0.9480,1.3740
2016-02-09,1.1468,-0.5936
2016-02-08,1.9101,0.4403
2016-02-05,1.2532,3.4384
2016-02-04,-0.3548,3.2668
2016-02-03,-0.6017,2.2977
2016-02-02,-1.1681,4.2835
2016-02-01,-2.6627,4.3269
2016-01-29,-3.6345,3.4558
2016-01-28,-5.0293,0.8154
2016-01-27,-4.2397,-3.7024
2016-01-26,-2.4569,-4.2197
2016-01-25,-1.1323,-2.9143
2016-01-22,-0.5412,-0.8199
2016-01-21,-0.7988,0.0590
2016-01-20,-0.6263,0.9111
2016-01-19,-1.5429,1.9317
2016-01-15,-2.2962,0.8319
2016-01-14,-2.1367,-0.1773
2016-01-13,-1.9864,-0.2957
2016-01-12,-2.0677,-1.0808
2016-01-11,-1.4738,-2.5177
2016-01-08,-0.2753,-3.1104
2016-01-07,0.7285,-1.9564
2016-01-06,0.7475,-0.6665
2016-01-05,0.8346,-0.8007
2016-01-04,1.3847,0.0560
2015-12-31,1.0899,1.9207
2015-12-30,-0.0669,2.5307
2015-12-29,-1.0968,0.7539
2015-12-28,-0.7012,-2.1140
2015-12-24,0.8585,-2.0983
2015-12-23,1.3606,0.7568
2015-12-22,0.3166,3.2615
2015-12-21,-1.2476,3.0765
2015-12-18,-1.8457,1.0730
2015-12-17,-1.7753,-0.1698
2015-12-16,-1.6147,-1.2335
2015-12-15,-0.9076,-2.0002
2015-12-14,-0.1892,-1.5317
2015-12-11,-0.0192,-0.7812
2015-12-10,0.0479,-1.4011
2015-12-09,1.0053,-1.3124
2015-12-08,1.1631,0.3542
2015-12-07,0.5563,0.6368
2015-12-04,0.3340,-0.3674
2015-12-03,0.6964,-1.4530
2015-12-02,1.4376,-2.0273
2015-12-01,2.2208,-1.4371
2015-11-30,2.5443,-0.0691
2015-11-27,2.3787,1.8091
2015-11-25,1.3961,3.4921
2015-11-24,0.1195,4.2595
2015-11-23,-1.3612,4.5528
2015-11-20,-2.7331,2.6864
2015-11-19,-2.6634,0.4051
2015-11-18,-2.6075,0.6777
2015-11-17,-3.1762,-0.8775
2015-11-16,-2.4056,-3.7136
2015-11-13,-1.1812,-3.8749
2015-11-12,-0.2588,-3.3504
2015-11-11,0.7139,-1.4838
2015-11-10,0.6079,1.0375
2015-11-09,-0.0693,2.4125
2015-11-06,-0.9155,2.0024
2015-11-05,-1.2770,2.1496
2015-11-04,-2.5227,0.6177
2015-11-03,-1.6204,-2.6102
2015-11-02,-0.0377,0.0442
2015-10-30,-1.0075,3.6648
2015-10-29,-2.8945,4.6646
2015-10-28,-5.1686,0.9020
2015-10-27,-3.5817,-4.6416
2015-10-26,-1.0010,-3.4838
2015-10-23,-0.7575,-1.1775
2015-10-22,-0.7484,-0.6387
2015-10-21,-0.9348,-1.0449
2015-10-20,-0.3073,-2.7069
2015-10-19,0.9877,-3.3110
2015-10-16,2.1778,-2.7138
2015-10-15,2.8019,-0.9065
2015-10-14,2.5746,-0.0139
2015-10-13,2.8729,0.6245
2015-10-12,2.2615,2.8127
2015-10-09,0.6417,2.4914
2015-10-08,0.4378,1.3538
2015-10-07,-0.1004,2.0291
2015-10-06,-1.0782,0.7901
2015-10-05,-0.5636,-0.4595
2015-10-02,-0.2834,0.7724
2015-10-01,-1.0730,1.6874
2015-09-30,-1.7420,0.2758
2015-09-29,-1.2927,-0.6707
2015-09-28,-1.3299,-1.1012
2015-09-25,-0.6886,-2.8658
2015-09-24,0.7617,-2.4091
2015-09-23,1.0568,-0.1105
2015-09-22,0.4718,0.5015
2015-09-21,0.5085,-0.6129
2015-09-18,0.9706,0.7138
2015-09-17,0.0464,0.3649
2015-09-16,0.8557,-0.0558
2015-09-15,0.2529,2.5608
2015-09-14,-0.6685,1.1124
2015-09-11,-0.4534,2.0360
2015-09-10,-2.3771,0.2981
2015-09-09,-0.9712,-6.0756
2015-09-08,1.8853,-3.2738
2015-09-04,2.0481,2.4102
2015-09-03,0.7212,8.7835
2015-09-02,-3.5231,11.8133
2015-09-01,-6.4525,4.2804
2015-08-31,-5.7963,-3.0993
2015-08-28,-3.8528,-5.1653
2015-08-27,-2.2195,-4.7412
2015-08-26,-0.9159,-3.6791
2015-08-25,0.0227,-1.8485
2015-08-24,0.0771,-0.0423
2015-08-21,-0.2733,0.1205
2015-08-20,-0.1563,0.0256
2015-08-19,-0.2205,0.2231
2015-08-18,-0.1629,0.4070
2015-08-17,-0.4334,1.2887
2015-08-14,-1.1183,1.1458
2015-08-13,-1.2698,0.5802
2015-08-12,-1.6367,0.1918
2015-08-11,-1.6277,-1.6678
2015-08-10,-0.3182,-2.5747
2015-08-07,0.6288,-0.9271
2015-08-06,0.4897,0.7998
2015-08-05,0.0478,2.3474
2015-08-04,-1.0874,4.2710
2015-08-03,-2.8062,5.0279
2015-07-31,-4.3235,3.8095
2015-07-30,-5.7673,1.8764
2015-07-29,-6.4984,-4.5349
2015-07-28,-2.3147,-10.0871
2015-07-27,1.3994,-6.3278
2015-07-24,1.7505,-2.3713
2015-07-23,1.8173,-1.1149
2015-07-22,1.8645,-0.8416
2015-07-21,2.6166,-0.2394
2015-07-20,2.4322,2.1011
2015-07-17,0.9702,3.2221
2015-07-16,-0.3298,1.5448
2015-07-15,-0.1039,-0.5819
2015-07-14,0.5592,-0.4023
2015-07-13,0.6137,0.7850
2015-07-10,0.2648,2.6120
2015-07-09,-1.1497,4.2474
2015-07-08,-2.7278,2.4447
2015-07-07,-2.7086,-1.0484
2015-07-06,-1.8642,-2.2823
2015-07-02,-1.2714,-3.1130
2015-07-01,-0.1215,-3.5727
2015-06-30,0.5964,-1.1370
2015-06-29,0.2341,-0.3307
2015-06-26,0.6828,-0.2831
2015-06-25,0.5279,1.9893
2015-06-24,-0.4312,1.9542
2015-06-23,-0.7286,-0.1201
2015-06-22,-0.4451,-1.9939
2015-06-19,0.5888,-2.1433
2015-06-18,1.1837,1.3116
2015-06-17,-0.1447,4.6008
2015-06-16,-1.8099,2.7706
2015-06-15,-1.8637,-0.0350
2015-06-12,-1.4512,-0.9990
2015-06-11,-0.9323,-0.9078
2015-06-10,-0.8060,-0.3206
2015-06-09,-0.7987,-0.0478
2015-06-08,-0.9193,0.2031
2015-06-05,-0.9199,-0.3357
2015-06-04,-0.5085,0.3902
2015-06-03,-1.3070,0.9230
2015-06-02,-1.4771,-1.0408
2015-06-01,-0.5758,-1.7815
2015-05-29,-0.0856,-1.3858
2015-05-28,0.2503,-1.3044
2015-05-27,0.5175,-1.1680
2015-05-26,0.8896,-1.2713
2015-05-22,1.4715,-0.4889
2015-05-21,1.3431,1.4634
2015-05-20,0.3687,2.1196
2015-05-19,-0.1334,0.6055
2015-05-18,0.2966,0.1462
2015-05-15,0.0776,1.5465
2015-05-14,-0.8052,0.6795
2015-05-13,-0.5730,-1.1694
2015-05-12,0.0309,-1.9857
2015-05-11,0.7009,-1.4726
2015-05-08,0.5121,-1.5357
2015-05-07,1.2859,-3.9540
2015-05-06,3.0858,-3.0945
2015-05-05,3.1308,0.1048
2015-05-04,2.6310,-0.0680
2015-05-01,3.2052,0.1696
2015-04-30,2.7533,2.7226
2015-04-29,1.1783,1.8198
2015-04-28,1.4962,1.0838
2015-04-27,0.5546,2.2826
2015-04-24,-0.3649,0.1182
2015-04-23,0.6077,-0.6184
2015-04-22,0.4265,0.4482
2015-04-21,0.1596,-0.1678
2015-04-20,0.4140,-0.4935
2015-04-17,0.5857,-0.3870
2015-04-16,0.6977,-0.3986
2015-04-15,0.9220,-0.1010
2015-04-14,0.9459,0.7963
2015-04-13,0.4007,1.6933
2015-04-10,-0.5105,1.4398
2015-04-09,-0.6618,-0.5322
2015-04-08,0.3296,-0.0533
2015-04-07,-0.2446,2.1277
2015-04-06,-1.3893,1.3127
2015-04-02,-1.8381,-1.8738
2015-04-01,-0.5620,-6.9486
2015-03-31,2.5809,-7.7101
2015-03-30,4.0079,-2.5026
2015-03-27,3.6613,0.9745
2015-03-26,3.1969,3.7545
2015-03-25,1.7197,5.4405
2015-03-24,0.3978,5.9357
2015-03-23,-1.4082,4.9002
2015-03-20,-1.9518,0.7938
2015-03-19,-1.5262,0.7463
2015-03-18,-2.2629,-0.9959
2015-03-17,-0.8675,-2.0150
2015-03-16,-0.9397,0.0459
2015-03-13,-0.9487,-0.3710
2015-03-12,-0.7936,0.6626
2015-03-11,-1.2447,1.3432
2015-03-10,-1.5224,1.2332
2015-03-09,-1.8518,0.2820
2015-03-06,-1.8701,-0.4547
2015-03-05,-1.9315,-4.1212
2015-03-04,0.2213,-6.0862
2015-03-03,0.9946,-3.0852
2015-03-02,1.2987,-3.7627
2015-02-27,2.4650,-2.8907
2015-02-26,2.6253,0.3824
2015-02-25,2.1102,0.9452
2015-02-24,2.0215,0.7585
2015-02-23,1.7274,1.4944
2015-02-20,1.1970,0.6018
2015-02-19,1.5403,0.6847
2015-02-18,0.7411,1.5604
2015-02-17,0.3014,-0.9396
2015-02-13,1.3340,-1.5340
2015-02-12,1.3715,-0.8363
2015-02-11,2.0960,-0.7448
2015-02-10,2.0280,2.6504
2015-02-09,0.2172,2.6704
2015-02-06,0.0848,1.5105
2015-02-05,-0.7782,2.0343
2015-02-04,-1.4247,-0.7307
2015-02-03,-0.0765,-1.4762
2015-02-02,0.1468,-0.1265
2015-01-30,0.0679,0.8534
2015-01-29,-0.9426,1.1311
2015-01-28,-0.9193,-1.0251
2015-01-27,0.2627,-0.2420
2015-01-26,-0.5637,1.3702
2015-01-23,-1.1744,-0.0745
2015-01-22,-0.6512,-0.7428
2015-01-21,-0.4111,-0.5604
2015-01-20,0.0516,-0.3778
2015-01-16,0.1813,1.5547
2015-01-15,-1.3608,2.5274
2015-01-14,-2.4114,0.4233
2015-01-13,-1.7502,-1.7491
2015-01-12,-0.4694,-1.5913
2015-01-09,-0.2265,-0.1637
2015-01-08,-0.7310,0.0586
2015-01-07,-0.7965,-1.3867
2015-01-06,0.1528,-2.9169
2015-01-05,1.3131,-3.3422
2015-01-02,2.5225,-3.7550
2014-12-31,4.1413,-1.6575
2014-12-30,4.0234,1.8524
2014-12-29,3.1164,5.1111
2014-12-26,0.3761,8.4178
2014-12-24,-3.0372,6.5921
2014-12-23,-4.3457,2.8389
2014-12-22,-4.7891,-1.0371
2014-12-19,-3.0923,-3.5316
2014-12-18,-1.8954,-2.5760
2014-12-17,-1.3971,-2.1902
2014-12-16,-0.8342,-1.8041
2014-12-15,-0.5308,-2.1635
2014-12-12,0.5301,-2.3922
2014-12-11,1.2417,-1.0062
2014-12-10,1.2158,0.8362
2014-12-09,0.3684,1.2263
2014-12-08,0.2243,0.0441
2014-12-05,0.4745,0.1108
2014-12-04,0.3751,0.4613
2014-12-03,0.3898,1.1294
2014-12-02,-0.2237,2.5630
2014-12-01,-1.3316,1.7955
2014-11-28,-1.5251,-0.2002
2014-11-26,-1.2228,-1.8199
2014-11-25,-0.2329,-2.7573
2014-11-24,0.6748,-1.3958
2014-11-21,0.5173,0.2364
2014-11-20,0.0942,-0.1099
2014-11-19,0.4404,-1.1865
2014-11-18,1.1646,-0.0631
2014-11-17,0.7405,1.9510
2014-11-14,-0.1619,2.3375
2014-11-13,-0.9825,1.5463
2014-11-12,-1.2800,-0.7982
2014-11-11,-0.4133,-2.5772
2014-11-10,0.5010,-2.4227
2014-11-07,1.0986,-1.2199
2014-11-06,1.1986,0.2985
2014-11-05,1.1282,2.7468
2014-11-04,0.1091,6.7429
2014-11-03,-1.9482,11.5581
2014-10-31,-5.4401,16.7173
2014-10-30,-10.5380,14.3485
2014-10-29,-14.4901,6.1613
2014-10-28,-14.4835,-10.9447
2014-10-27,-7.6979,-20.0079
2014-10-24,-3.5602,-10.4389
2014-10-23,-3.6439,-5.3231
2014-10-22,-2.4496,-3.4152
2014-10-21,-2.4801,-1.5456
2014-10-20,-1.9139,-2.2424
2014-10-17,-1.3561,-2.4549
2014-10-16,-0.2729,-1.8649
2014-10-15,-0.2330,0.0044
2014-10-14,-0.4712,-0.3873
2014-10-13,0.1255,0.4317
2014-10-10,-0.7477,1.7041
2014-10-09,-1.3934,0.4079
2014-10-08,-1.0449,-0.2156
2014-10-07,-0.8722,0.1689
2014-10-06,-1.0669,0.8259
2014-10-03,-1.7351,0.5093
2014-10-02,-1.6034,-0.9647
2014-10-01,-1.0077,-1.2464
2014-09-30,-0.7433,-1.8587
2014-09-29,0.2878,-2.2989
2014-09-26,0.9355,-1.1337
2014-09-25,0.9844,-0.3098
2014-09-24,0.9790,-0.0128
2014-09-23,0.9355,0.4653
2014-09-22,0.6347,0.5612
2014-09-19,0.6467,0.2845
2014-09-18,0.7042,1.1647
2014-09-17,0.0027,2.2786
2014-09-16,-0.8007,1.1625
2014-09-15,-0.6672,0.2096
2014-09-12,-0.7772,-0.0351
2014-09-11,-0.6011,-0.7550
2014-09-10,-0.3839,-0.7308
2014-09-09,-0.2349,-1.2729
2014-09-08,0.2838,-1.3225
2014-09-05,0.5020,-1.3066
2014-09-04,1.1416,-1.1609
2014-09-03,1.1976,0.3647
2014-09-02,0.6478,-0.0931
2014-08-29,1.1124,-1.1449
2014-08-28,1.4931,-0.3652
2014-08-27,1.4634,-0.1163
2014-08-26,1.6166,0.7454
2014-08-25,0.8687,1.5086
2014-08-22,0.4702,-0.3453
2014-08-21,1.1382,-1.1094
2014-08-20,1.3940,0.1878
2014-08-19,1.3937,1.4578
2014-08-18,0.9202,5.4960
2014-08-15,-1.4728,7.2993
2014-08-14,-2.8125,4.9617
2014-08-13,-3.5506,3.0295
2014-08-12,-3.7371,0.6869
2014-08-11,-3.8443,-0.5644
2014-08-08,-3.7530,-4.1326
2014-08-07,-1.9768,-5.8757
2014-08-06,-0.7556,-4.9728
2014-08-05,0.4251,-3.8464
2014-08-04,0.9669,-2.1817
2014-08-01,1.3997,-0.9863
2014-07-31,1.4184,0.0495
2014-07-30,1.2964,0.5465
2014-07-29,0.8651,0.4214
2014-07-28,0.8175,-1.0113
2014-07-25,1.6881,-1.6148
2014-07-24,2.2215,0.2612
2014-07-23,1.4724,1.7047
2014-07-22,0.8959,1.0098
2014-07-21,0.8437,1.3584
2014-07-18,0.0185,0.8592
2014-07-17,0.1666,-0.4268
2014-07-16,0.1849,-1.1734
2014-07-15,0.8290,-3.0462
2014-07-14,2.2544,-3.1473
2014-07-11,3.2550,-1.6262
2014-07-10,3.6406,1.3804
2014-07-09,2.1082,3.6335
2014-07-08,0.7021,2.8955
2014-07-07,0.0436,2.2150
2014-07-03,-0.6643,1.4680
2014-07-02,-0.8958,0.2704
2014-07-01,-0.7403,-0.4519
2014-06-30,-0.5435,-0.5986
2014-06-27,-0.3628,-1.1897
2014-06-26,0.4659,-0.8646
2014-06-25,0.4442,0.9026
2014-06-24,-0.1528,1.6716
2014-06-23,-0.6420,2.4919
2014-06-20,-1.8236,2.5401
2014-06-19,-2.6473,0.0533
2014-06-18,-1.9917,-2.8755
2014-06-17,-0.4658,-3.7050
2014-06-16,0.5774,-2.2718
2014-06-13,0.8057,-0.5513
2014-06-12,0.5645,0.6278
2014-06-11,0.2155,0.2309
2014-06-10,0.5412,0.2234
2014-06-09,0.3171,1.3149
2014-06-06,-0.3655,1.4744
2014-06-05,-0.9284,0.7978
2014-06-04,-0.9724,-0.3937
2014-06-03,-0.4178,-0.4606
2014-06-02,-0.4083,0.0002
2014-05-30,-0.3497,0.4489
2014-05-29,-0.8144,1.1672
2014-05-28,-1.3383,0.8553
2014-05-27,-1.5045,0.6639
2014-05-23,-2.0738,-0.0935
2014-05-22,-1.7410,-2.1062
2014-05-21,-0.1969,-2.9566
2014-05-20,1.2078,-1.3935
2014-05-19,1.0672,1.0858
2014-05-16,0.0357,1.9951
2014-05-15,-0.6630,2.1280
2014-05-14,-1.5706,1.7745
2014-05-13,-2.0617,0.0405
2014-05-12,-1.8496,-1.8550
2014-05-09,-0.9081,-4.3394
2014-05-08,1.4767,-4.5258
2014-05-07,2.8053,-1.1101
2014-05-06,2.3382,2.7359
2014-05-05,0.4332,4.6420
2014-05-02,-1.0117,2.8594
2014-05-01,-0.9925,2.0912
2014-04-30,-1.5725,2.3567
2014-04-29,-2.1888,2.5699
2014-04-28,-3.7033,0.0108
2014-04-25,-2.5121,-4.9835
2014-04-24,-0.1071,-5.0681
2014-04-23,0.8927,-2.9693
2014-04-22,1.1885,-0.8199
2014-04-21,0.8930,-0.9400
2014-04-17,1.7994,-0.2386
2014-04-16,1.2033,1.6882
2014-04-15,0.6182,1.2280
2014-04-14,0.1840,0.9970
2014-04-11,-0.1931,-0.4380
2014-04-10,0.6140,-1.5116
2014-04-09,1.2893,-0.4287
2014-04-08,1.0348,0.9282
2014-04-07,0.1615,0.4203
2014-04-04,0.1021,-1.3944
2014-04-03,1.1493,-3.7651
2014-04-02,3.7183,-2.9298
2014-04-01,3.6541,2.1890
2014-03-31,1.4670,2.0238
2014-03-28,1.8830,0.5432
2014-03-27,1.4431,2.1220
2014-03-26,0.9349,1.2447
2014-03-25,1.0914,3.3764
2014-03-24,-1.0399,5.1107
2014-03-21,-2.2933,1.1207
2014-03-20,-1.6059,-1.8588
2014-03-19,-0.8237,-2.0017
2014-03-18,-0.5122,-2.3529
2014-03-17,0.3078,-3.1822
2014-03-14,1.3339,-2.0352
2014-03-13,1.5282,-0.6207
2014-03-12,1.5927,0.5489
2014-03-11,0.9651,1.2837
2014-03-10,0.7042,-0.1146
2014-03-07,1.2514,-0.0672
2014-03-06,0.9901,1.5086
2014-03-05,0.3162,1.1781
2014-03-04,0.1741,0.5691
2014-03-03,-0.0813,-0.3691
2014-02-28,0.3736,-2.1175
2014-02-27,1.0896,-2.1524
2014-02-26,1.4499,-3.0073
2014-02-25,2.7888,-3.3140
2014-02-24,3.3553,-0.8688
2014-02-21,3.0613,-0.4250
2014-02-20,3.3894,-0.0422
2014-02-19,3.1794,1.2162
2014-02-18,3.0333,2.2256
2014-02-14,2.2568,4.9662
2014-02-13,0.2827,5.8160
2014-02-12,-1.2783,4.7983
2014-02-11,-2.6647,2.1082
2014-02-10,-2.1758,-1.1121
2014-02-07,-1.1683,0.6356
2014-02-06,-2.0467,4.2080
2014-02-05,-3.5363,5.2982
2014-02-04,-4.9438,6.0983
2014-02-03,-6.6231,2.5835
2014-01-31,-6.4782,-1.7318
2014-01-30,-6.2912,-6.4773
2014-01-29,-3.6407,-15.2123
2014-01-28,1.3308,-12.7211
2014-01-27,2.3263,-1.9718
2014-01-24,1.6349,3.0343
2014-01-23,0.4076,6.3813
2014-01-22,-1.7215,4.0056
2014-01-21,-1.7016,-2.1201
2014-01-17,-0.3005,-2.9616
2014-01-16,0.2119,-3.2229
2014-01-15,1.5467,-1.7220
2014-01-14,1.0435,1.4579
2014-01-13,0.3078,0.4698
2014-01-10,0.3686,-1.0709
2014-01-09,0.9655,-2.9222
2014-01-08,2.2020,-2.5654
2014-01-07,2.3960,-1.9872
2014-01-06,3.2617,-1.8906
2014-01-03,3.4875,-0.1388
2014-01-02,3.1951,0.2752
2013-12-31,3.0860,0.2295
2013-12-30,3.2180,-0.3876
2013-12-27,3.6441,2.1703
2013-12-26,2.1959,4.1997
2013-12-24,1.6768,4.6418
2013-12-23,0.0532,6.5570
2013-12-20,-2.1219,3.0068
2013-12-19,-1.7349,-1.7205
2013-12-18,-0.6957,-2.5757
2013-12-17,0.2328,-1.7539
2013-12-16,0.5501,0.3735
2013-12-13,-0.0949,2.2790
2013-12-12,-1.2218,1.9944
2013-12-11,-1.6056,0.5057
2013-12-10,-1.4115,-0.5780
2013-12-09,-0.7364,-0.2335
2013-12-06,-0.8799,2.2846
2013-12-05,-2.3822,2.9167
2013-12-04,-3.2539,0.2950
2013-12-03,-2.7722,-2.3682
2013-12-02,-1.4226,-3.7532
2013-11-29,0.0822,-3.2214
2013-11-27,0.8728,-1.5813
2013-11-26,1.0251,-0.2504
2013-11-25,0.7213,0.4361
2013-11-22,0.3627,-0.3965
2013-11-21,0.8972,-1.4012
2013-11-20,1.5685,-1.3069
2013-11-19,2.0827,-0.3283
2013-11-18,1.7856,1.2765
2013-11-15,1.0516,1.2694
2013-11-14,0.9258,1.6782
2013-11-13,-0.1649,1.7883
2013-11-12,-0.4652,-0.0550
2013-11-11,-0.0870,-0.9426
2013-11-08,0.1135,-1.6437
2013-11-07,0.8886,-3.2717
2013-11-06,2.5794,-2.7055
2013-11-05,2.7312,0.7722
2013-11-04,1.6984,0.7574
2013-11-01,2.4241,1.7077
2013-10-31,1.6519,7.0732
2013-10-30,-0.8489,12.3635
2013-10-29,-4.9097,12.9816
2013-10-28,-8.1664,7.1449
2013-10-25,-9.5350,-5.4856
2013-10-24,-4.8246,-16.5501
2013-10-23,-0.3057,-13.2420
2013-10-22,1.4557,-8.8943
2013-10-21,3.6004,-2.7525
2013-10-18,2.8745,4.3532
2013-10-17,0.9516,7.7488
2013-10-16,-2.0130,6.9046
2013-10-15,-2.9941,1.1158
2013-10-14,-1.9722,-1.0100
2013-10-11,-1.7577,0.3863
2013-10-10,-2.1373,0.5233
2013-10-09,-2.0749,0.7660
2013-10-08,-2.7070,1.6959
2013-10-07,-3.3773,-1.0454
2013-10-04,-1.9254,-2.8652
2013-10-03,-1.3682,0.5860
2013-10-02,-2.3387,0.7847
2013-10-01,-2.1655,-0.5193
2013-09-30,-2.5837,-1.7158
2013-09-27,-1.6537,-8.4667
2013-09-26,1.5390,-8.4690
2013-09-25,1.9453,-4.8463
2013-09-24,2.7713,-7.8808
2013-09-23,4.4642,-6.9375
2013-09-20,5.2797,-4.9642
2013-09-19,6.6602,-0.8475
2013-09-18,5.9504,7.2624
2013-09-17,3.2663,10.1107
2013-09-16,1.3564,6.7713
2013-09-13,0.8617,2.9841
2013-09-12,0.9110,1.4621
2013-09-11,0.8962,2.3728
2013-09-10,0.2276,4.9619
2013-09-09,-1.2251,4.6242
2013-09-06,-1.8832,2.3531
2013-09-05,-2.3064,-1.0921
2013-09-04,-1.3257,-4.6281
2013-09-03,-0.0806,-3.2308
2013-08-30,0.2671,-0.1627
2013-08-29,-0.0632,2.0291
2013-08-28,-0.7895,3.5369
2013-08-27,-1.8412,3.0949
2013-08-26,-2.3593,1.1408
2013-08-23,-2.4359,-0.9710
2013-08-22,-1.8181,-2.6877
2013-08-21,-0.7751,-2.0825
2013-08-20,-0.3380,1.3871
2013-08-19,-1.3288,5.6505
2013-08-16,-3.1403,5.3653
2013-08-15,-4.2188,2.5512
2013-08-14,-4.6793,-2.4697
2013-08-13,-2.6224,-6.1623
2013-08-12,-0.9573,-3.7390
2013-08-09,-0.8126,-1.2586
2013-08-08,-0.9258,-0.6145
2013-08-07,-0.9754,-1.6010
2013-08-06,-0.3396,-3.0128
2013-08-05,0.5809,-3.3609
2013-08-02,1.6298,-1.7864
2013-08-01,1.6462,1.3437
2013-07-31,0.7200,2.1959
2013-07-30,0.0005,1.7555
2013-07-29,-0.5823,-1.6791
2013-07-26,1.1746,-4.7464
2013-07-25,2.2269,-0.1501
2013-07-24,1.1851,1.0989
2013-07-23,1.4830,1.4022
2013-07-22,0.4988,3.6272
2013-07-19,-0.5572,1.9245
2013-07-18,-0.6512,0.7891
2013-07-17,-1.1140,-1.2398
2013-07-16,0.0609,-3.9970
2013-07-15,1.6764,-1.2615
2013-07-12,1.1544,2.8755
2013-07-11,-0.3444,3.7295
2013-07-10,-1.5208,3.1000
2013-07-09,-2.3642,0.2721
2013-07-08,-1.2488,-1.4415
2013-07-05,-0.5894,1.4119
2013-07-03,-1.7698,4.9189
2013-07-02,-3.9554,4.4618
2013-07-01,-5.1262,0.8665
2013-06-28,-4.6653,-3.3303
2013-06-27,-3.0374,-6.9405
2013-06-26,-0.3757,-5.6111
2013-06-25,0.4548,-0.4678
2013-06-24,-0.5243,1.1584
2013-06-21,-0.6943,1.3872
2013-06-20,-1.6146,1.2422
2013-06-19,-1.5646,-1.5039
2013-06-18,-0.3723,-1.4289
2013-06-17,-0.1858,1.0182
2013-06-14,-0.9348,3.1577
2013-06-13,-2.6133,1.9341
2013-06-12,-2.5326,-2.4400
2013-06-11,-0.7896,-3.5632
2013-06-10,0.1367,-2.6100
2013-06-07,0.8952,-1.6769
2013-06-06,1.1688,0.3067
2013-06-05,0.6463,1.6595
2013-06-04,-0.1564,1.7206
2013-06-03,-0.8591,0.2122
2013-05-31,-0.4531,-2.3532
2013-05-30,0.8968,-3.0358
2013-05-29,1.8253,-2.1306
2013-05-28,2.5187,-0.4680
2013-05-24,2.1457,2.3646
2013-05-23,0.6488,2.6227
2013-05-22,0.1025,1.6145
2013-05-21,-0.4565,0.2696
2013-05-20,0.0776,-1.2012
2013-05-17,0.4908,-1.0256
2013-05-16,0.8449,-1.4817
2013-05-15,1.4451,-0.7578
2013-05-14,1.0403,-0.8676
2013-05-13,1.8227,-2.9175
2013-05-10,2.9905,-2.1249
2013-05-09,2.8663,-2.4457
2013-05-08,4.4650,-4.1369
2013-05-07,6.0669,0.7539
2013-05-06,4.4145,5.8162
2013-05-03,2.8135,9.5485
2013-05-02,-0.3119,15.7467
2013-05-01,-4.8982,18.0530
2013-04-30,-10.0282,15.3362
2013-04-29,-14.6992,0.4453
2013-04-26,-10.1367,-15.0012
2013-04-25,-3.9261,-13.6672
2013-04-24,-1.6870,-8.3028
2013-04-23,-0.6643,-4.5463
2013-04-22,-0.4073,-3.6229
2013-04-19,1.3172,-2.7920
2013-04-18,1.6584,2.0183
2013-04-17,0.1460,5.0850
2013-04-16,-1.5642,4.1840
2013-04-15,-2.3575,1.0769
2013-04-12,-2.1740,-2.1297
2013-04-11,-1.0114,-4.7471
2013-04-10,0.7389,-3.7968
2013-04-09,1.1898,-1.0289
2013-04-08,1.1925,1.3544
2013-04-05,0.4014,3.8306
2013-04-04,-0.6958,4.1473
2013-04-03,-1.5311,2.8729
2013-04-02,-1.9868,0.2734
2013-04-01,-1.6211,-2.4573
2013-03-28,-0.8045,-3.9896
2013-03-27,0.0294,-2.9986
2013-03-26,0.1063,-3.3679
2013-03-25,1.3730,-5.2679
2013-03-22,2.9616,-2.5923
2013-03-21,2.7824,1.3245
2013-03-20,1.7045,1.2661
2013-03-19,1.5851,-0.7326
2013-03-18,2.1306,-2.0048
2013-03-15,2.9749,-2.4157
2013-03-14,3.7067,-1.0755
2013-03-13,3.5378,0.8122
2013-03-12,3.1215,0.9592
