time,ADOSC
2017-12-12,1417722.6287
2017-12-11,1306733.7961
2017-12-08,1278641.8601
2017-12-07,1407504.6445
2017-12-06,2189895.5844
2017-12-05,2856489.2526
2017-12-04,2798202.7898
2017-12-01,1868327.1255
2017-11-30,774064.2311
2017-11-29,-99013.4687
2017-11-28,-1049575.0985
2017-11-27,-1317650.5293
2017-11-24,-1375978.0195
2017-11-22,-1495524.8740
2017-11-21,-1488759.1595
2017-11-20,-1465144.5048
2017-11-17,-1040781.1372
2017-11-16,-812284.0742
2017-11-15,-1416912.6087
2017-11-14,-1573458.4370
2017-11-13,-2077327.4001
2017-11-10,-1813530.1725
2017-11-09,-1292570.7299
2017-11-08,-1415931.0341
2017-11-07,-2242170.9815
2017-11-06,-2561213.7713
2017-11-03,-2129409.3717
2017-11-02,-1457628.8252
2017-11-01,-1231730.9839
2017-10-31,-1116890.0609
2017-10-30,-1369595.7893
2017-10-27,-1521149.4119
2017-10-26,-706881.8782
2017-10-25,714765.6242
2017-10-24,2099643.1843
2017-10-23,3239307.5079
2017-10-20,3337561.4428
2017-10-19,1482969.8966
2017-10-18,-491518.3551
2017-10-17,-1370150.1326
2017-10-16,-1009922.9353
2017-10-13,-573313.6871
2017-10-12,-104491.6289
2017-10-11,297450.8511
2017-10-10,494552.1484
2017-10-09,343358.5738
2017-10-06,388207.8626
2017-10-05,773237.4752
2017-10-04,1134352.5749
2017-10-03,1267022.0103
2017-10-02,1248660.4740
2017-09-29,1091781.5181
2017-09-28,1328848.4533
2017-09-27,1168234.1643
2017-09-26,1352204.6347
2017-09-25,1212619.5722
2017-09-22,628491.0893
2017-09-21,562703.1542
2017-09-20,443297.7896
2017-09-19,-220971.0860
2017-09-18,150284.7071
2017-09-15,259199.3955
2017-09-14,-40952.0490
2017-09-13,171998.7415
2017-09-12,-469233.2231
2017-09-11,-1156967.3001
2017-09-08,-1767133.7782
2017-09-07,-1704283.5658
2017-09-06,-1328898.4000
2017-09-05,-1169908.7710
2017-09-01,-1065277.4226
2017-08-31,-1285856.3908
2017-08-30,-1112121.8154
2017-08-29,-904553.9860
2017-08-28,-940433.8156
2017-08-25,-355676.9063
2017-08-24,-558432.6692
2017-08-23,-832666.4604
2017-08-22,-1279282.6427
2017-08-21,-1683834.0816
2017-08-18,-1776929.3722
2017-08-17,-1012777.0743
2017-08-16,-515551.2438
2017-08-15,-808362.3607
2017-08-14,-907822.8556
2017-08-11,-881542.2177
2017-08-10,-782658.4374
2017-08-09,-865177.0465
2017-08-08,-888260.4782
2017-08-07,-508611.6900
2017-08-04,-433630.8438
2017-08-03,-759419.2629
2017-08-02,-876785.8347
2017-08-01,-888160.5191
2017-07-31,-1373522.5570
2017-07-28,-1905347.7369
2017-07-27,-2271021.1399
2017-07-26,-2908649.4743
2017-07-25,-2588257.9503
2017-07-24,-1830007.4136
2017-07-21,-1185879.0192
2017-07-20,-642640.9876
2017-07-19,121233.2790
2017-07-18,888837.9867
2017-07-17,7377.1897
2017-07-14,-119489.5160
2017-07-13,-422887.5784
2017-07-12,-574694.7478
2017-07-11,-875442.5531
2017-07-10,-1246542.2304
2017-07-07,-1364654.5090
2017-07-06,-1222595.4606
2017-07-05,-700094.7054
2017-07-03,-330098.2598
2017-06-30,-612474.9402
2017-06-29,-533390.4393
2017-06-28,-314175.5580
2017-06-27,-366686.9976
2017-06-26,-164507.6762
2017-06-23,-56129.5819
2017-06-22,193005.0128
2017-06-21,358023.5548
2017-06-20,684107.7434
2017-06-19,443832.1547
2017-06-16,251595.5085
2017-06-15,-823184.6116
2017-06-14,-979654.9010
2017-06-13,-716004.4902
2017-06-12,-267722.2794
2017-06-09,-282504.4661
2017-06-08,-785964.6247
2017-06-07,-531258.3481
2017-06-06,253694.3117
2017-06-05,402358.0619
2017-06-02,444772.2312
2017-06-01,664956.8507
2017-05-31,327323.3085
2017-05-30,243584.6816
2017-05-26,778558.1836
2017-05-25,895931.9458
2017-05-24,951229.6552
2017-05-23,683161.9290
2017-05-22,845656.5224
2017-05-19,397746.6146
2017-05-18,171951.0859
2017-05-17,373088.6795
2017-05-16,793805.6258
2017-05-15,46033.4228
2017-05-12,-167295.9808
2017-05-11,117348.1552
2017-05-10,185780.2753
2017-05-09,717178.6739
2017-05-08,441160.9483
2017-05-05,-672388.0383
2017-05-04,-1977507.7632
2017-05-03,-2437677.4233
2017-05-02,-2055732.6422
2017-05-01,-2012250.5246
2017-04-28,-1633577.6233
2017-04-27,-1954583.2530
2017-04-26,-1944420.0324
2017-04-25,-970270.4152
2017-04-24,22758.3460
2017-04-21,450808.5479
2017-04-20,526775.9755
2017-04-19,-1021845.5156
2017-04-18,-2061065.9113
2017-04-17,-1636110.8759
2017-04-13,-2082800.0952
2017-04-12,-1846742.3836
2017-04-11,-2140141.0364
2017-04-10,-2359556.1114
2017-04-07,-1899723.8724
2017-04-06,-1664448.9882
2017-04-05,-1003941.3735
2017-04-04,-352366.4000
2017-04-03,-859307.9140
2017-03-31,-1257515.0324
2017-03-30,-1220925.3314
2017-03-29,-1260067.8269
2017-03-28,-1764610.4457
2017-03-27,-2554467.3038
2017-03-24,-3196607.6264
2017-03-23,-3429206.4485
2017-03-22,-4020288.4119
2017-03-21,-4446085.9716
2017-03-20,-3978563.2554
2017-03-17,-3782402.5712
2017-03-16,-2947165.2619
2017-03-15,-2808803.7769
2017-03-14,-3013140.7647
2017-03-13,-2625456.0634
2017-03-10,-1958895.6792
2017-03-09,-1475627.2475
2017-03-08,-969611.2216
2017-03-07,-295602.2318
2017-03-06,127235.6087
2017-03-03,309281.4699
2017-03-02,857826.0701
2017-03-01,1432333.4336
2017-02-28,1595512.9502
2017-02-27,2174830.1621
2017-02-24,2742631.8209
2017-02-23,2537023.5822
2017-02-22,2668985.7815
2017-02-21,2563992.8419
2017-02-17,2697451.2659
2017-02-16,3117896.5391
2017-02-15,3391074.4169
2017-02-14,3121466.5631
2017-02-13,2934490.8021
2017-02-10,3072176.5400
2017-02-09,2966289.0214
2017-02-08,3140677.8673
2017-02-07,3448779.0160
2017-02-06,3087049.6811
2017-02-03,3073864.1550
2017-02-02,3362752.2288
2017-02-01,3790613.7198
2017-01-31,4497017.1043
2017-01-30,5288811.4889
2017-01-27,6061329.0982
2017-01-26,6781803.9817
2017-01-25,6337396.1035
2017-01-24,5422814.0678
2017-01-23,3805393.1958
2017-01-20,2353876.1914
2017-01-19,457970.7805
2017-01-18,452149.0005
2017-01-17,844935.5065
2017-01-13,442068.0620
2017-01-12,346484.3902
2017-01-11,-218603.7613
2017-01-10,-421245.1653
2017-01-09,290211.0367
2017-01-06,522252.6789
2017-01-05,-11561.5654
2017-01-04,-411243.2698
2017-01-03,-823890.0337
2016-12-30,-983948.6853
2016-12-29,-938874.6390
2016-12-28,-909178.7932
2016-12-27,-651187.5197
2016-12-23,-504979.1707
2016-12-22,-378450.8763
2016-12-21,-351582.7946
2016-12-20,-603793.7081
2016-12-19,-431422.4874
2016-12-16,108036.4313
2016-12-15,1153202.5041
2016-12-14,1781827.6272
2016-12-13,1980063.9659
2016-12-12,1966349.3083
2016-12-09,2105218.8028
2016-12-08,1633113.1478
2016-12-07,1327624.0756
2016-12-06,886634.6153
2016-12-05,1058428.0448
2016-12-02,1693453.4622
2016-12-01,1991649.4237
2016-11-30,2884658.2155
2016-11-29,3905717.4454
2016-11-28,4081965.3636
2016-11-25,3699653.8133
2016-11-23,3695777.8489
2016-11-22,3710174.1589
2016-11-21,3467867.1638
2016-11-18,2937338.5990
2016-11-17,2750037.5803
2016-11-16,2588761.8535
2016-11-15,2504238.3139
2016-11-14,2501664.8411
2016-11-11,2623088.1586
2016-11-10,1488866.9894
2016-11-09,446035.0781
2016-11-08,-454105.2211
2016-11-07,-1000305.7633
2016-11-04,-1354629.5588
2016-11-03,-1128041.2285
2016-11-02,-850880.9625
2016-11-01,-593131.1813
2016-10-31,-649308.1849
2016-10-28,-710071.1370
2016-10-27,-551876.1804
2016-10-26,-858296.7753
2016-10-25,-951225.4275
2016-10-24,-886602.5727
2016-10-21,-224277.2432
2016-10-20,475287.5486
2016-10-19,535381.5641
2016-10-18,38909.9223
2016-10-17,-1507115.7678
2016-10-14,-1110804.0010
2016-10-13,-1022700.8371
2016-10-12,-1380686.7492
2016-10-11,-1471673.6828
2016-10-10,-1233474.2171
2016-10-07,-1006826.6563
2016-10-06,-913579.2236
2016-10-05,-974532.5084
2016-10-04,-816109.1249
2016-10-03,-606948.8673
2016-09-30,-598243.8592
2016-09-29,-597324.9197
2016-09-28,-645653.4220
2016-09-27,-1474029.0509
2016-09-26,-2136367.8046
2016-09-23,-2245335.4858
2016-09-22,-2166184.9920
2016-09-21,-2246739.4905
2016-09-20,-2497388.6713
2016-09-19,-2079759.4166
2016-09-16,-1710357.5144
2016-09-15,-1277163.2871
2016-09-14,-1498956.7058
2016-09-13,-1131898.4198
2016-09-12,-857860.2053
2016-09-09,-1047205.1387
2016-09-08,-174046.1032
2016-09-07,-16894.3064
2016-09-06,-652820.9453
2016-09-02,-1026916.1052
2016-09-01,-1235766.4167
2016-08-31,-1775083.7944
2016-08-30,-1953489.8226
2016-08-29,-2140672.9892
2016-08-26,-2308900.2204
2016-08-25,-2053671.6824
2016-08-24,-1820122.2626
2016-08-23,-1657329.5331
2016-08-22,-1400947.1676
2016-08-19,-1555313.4834
2016-08-18,-1542060.1845
2016-08-17,-1552383.8804
2016-08-16,-1208423.2833
2016-08-15,-528769.4755
2016-08-12,144178.4732
2016-08-11,643879.8682
2016-08-10,1077107.4002
2016-08-09,1687295.4278
2016-08-08,2155941.2008
2016-08-05,2156614.5181
2016-08-04,1515901.6165
2016-08-03,1269113.4198
2016-08-02,1261504.6791
2016-08-01,1640765.6294
2016-07-29,1619984.9367
2016-07-28,2040989.5668
2016-07-27,2296951.7045
2016-07-26,2647000.1564
2016-07-25,2953958.1382
2016-07-22,2913333.3334
2016-07-21,2998313.0529
2016-07-20,3466583.2593
2016-07-19,3436075.6962
2016-07-18,3847550.7803
2016-07-15,3750934.6411
2016-07-14,3388892.3258
2016-07-13,3297289.2191
2016-07-12,3040127.4833
2016-07-11,2629818.0528
2016-07-08,2590528.5911
2016-07-07,2294816.3363
2016-07-06,2218415.8843
2016-07-05,1700933.2713
2016-07-01,1285788.3640
2016-06-30,728356.3858
2016-06-29,-212183.8068
2016-06-28,-852759.4690
2016-06-27,-973164.0315
2016-06-24,29150.6401
2016-06-23,1094579.6958
2016-06-22,776065.3211
2016-06-21,1154580.1662
2016-06-20,1335604.4267
2016-06-17,1374078.8415
2016-06-16,1306422.0822
2016-06-15,1457160.6483
2016-06-14,2137468.3928
2016-06-13,2578549.9674
2016-06-10,3058760.2620
2016-06-09,3495326.2558
2016-06-08,3629810.2578
2016-06-07,3672668.8661
2016-06-06,4049766.7818
2016-06-03,4362645.0373
2016-06-02,4095248.2135
2016-06-01,3674983.1405
2016-05-31,3263987.9356
2016-05-27,2241752.5178
2016-05-26,1660270.1338
2016-05-25,958902.7569
2016-05-24,371132.1529
2016-05-23,236386.9712
2016-05-20,413658.3309
2016-05-19,185687.0514
2016-05-18,530596.3824
2016-05-17,735019.7923
2016-05-16,961108.7880
2016-05-13,906292.1002
2016-05-12,1226158.2934
2016-05-11,1150941.7042
2016-05-10,1373736.1232
2016-05-09,891624.9581
2016-05-06,998126.4402
2016-05-05,525711.9619
2016-05-04,470943.9226
2016-05-03,512196.2091
2016-05-02,615088.0213
2016-04-29,974908.0941
2016-04-28,1173837.9044
2016-04-27,1544194.7212
2016-04-26,1170011.0759
2016-04-25,948254.9838
2016-04-22,651637.3015
2016-04-21,779968.1291
2016-04-20,282075.3305
2016-04-19,302587.4793
2016-04-18,932108.5929
2016-04-15,605285.0562
2016-04-14,433977.5254
2016-04-13,425926.3089
2016-04-12,45869.6170
2016-04-11,264473.5023
2016-04-08,1025065.7917
2016-04-07,1212695.4139
2016-04-06,1723863.9072
2016-04-05,1737854.3739
2016-04-04,2653668.1387
2016-04-01,3416288.9726
2016-03-31,3519840.2344
2016-03-30,4088732.5493
2016-03-29,4909163.4708
2016-03-28,4983380.7462
2016-03-24,5130644.0063
2016-03-23,5445198.0593
2016-03-22,6670331.3055
2016-03-21,7048806.3264
2016-03-18,6201737.9458
2016-03-17,4954046.5283
2016-03-16,4153280.3763
2016-03-15,3585085.0045
2016-03-14,3292044.6261
2016-03-11,3020925.0136
2016-03-10,2915731.7885
2016-03-09,3083660.2241
2016-03-08,3332270.8272
2016-03-07,3165233.1959
2016-03-04,2710496.1717
2016-03-03,2780590.6624
2016-03-02,2196576.1830
2016-03-01,2125980.3572
2016-02-29,2457215.2769
2016-02-26,3664383.5854
2016-02-25,4319909.1284
2016-02-24,3836075.4621
2016-02-23,3782140.1600
2016-02-22,4026967.1977
2016-02-19,3585782.8162
2016-02-18,2937477.4706
2016-02-17,2307558.3171
2016-02-16,1678702.3175
2016-02-12,1343438.6394
2016-02-11,1287496.7695
2016-02-10,2465344.7291
2016-02-09,3688208.2128
2016-02-08,3883814.5636
2016-02-05,2408895.1934
2016-02-04,905836.2378
2016-02-03,30192.4256
2016-02-02,-791670.8489
2016-02-01,-1237575.8763
2016-01-29,-2490631.6625
2016-01-28,-4077281.5163
2016-01-27,-4136583.8574
2016-01-26,-3408038.5085
2016-01-25,-2820975.1709
2016-01-22,-2087369.1203
2016-01-21,-1555138.0834
2016-01-20,-1771290.3880
2016-01-19,-1888401.3487
2016-01-15,-537375.5702
2016-01-14,-821946.5892
2016-01-13,-848668.2558
2016-01-12,-280515.8729
2016-01-11,-513254.5828
2016-01-08,-387353.3479
2016-01-07,503910.9925
2016-01-06,1041841.8450
2016-01-05,548989.7568
2016-01-04,312934.7793
2015-12-31,-177020.3678
2015-12-30,428649.1850
2015-12-29,551247.7948
2015-12-28,17052.8091
2015-12-24,-163328.7523
2015-12-23,-90519.7933
2015-12-22,-223444.6540
2015-12-21,-863009.3501
2015-12-18,-954471.7149
2015-12-17,20770.6517
2015-12-16,260539.3377
2015-12-15,-187677.5041
2015-12-14,-214702.8605
2015-12-11,-728634.3895
2015-12-10,-391939.6818
2015-12-09,56179.2242
2015-12-08,865671.3474
2015-12-07,1194940.0610
2015-12-04,1302476.2597
2015-12-03,1283444.9771
2015-12-02,1916277.1093
2015-12-01,2133932.1926
2015-11-30,1466674.8568
2015-11-27,1138584.8241
2015-11-25,812227.0301
2015-11-24,355058.2100
2015-11-23,-348631.2223
2015-11-20,-1331738.6199
2015-11-19,-2192794.8720
2015-11-18,-2773501.1617
2015-11-17,-3742478.9907
2015-11-16,-4029162.4661
2015-11-13,-4372431.4794
2015-11-12,-3700633.9652
2015-11-11,-3198752.1249
2015-11-10,-3240476.5985
2015-11-09,-3313921.0311
2015-11-06,-2197962.9437
2015-11-05,-1623395.3194
2015-11-04,-1144558.0850
2015-11-03,-1339610.3479
2015-11-02,-2070640.3097
2015-10-30,-2718880.0233
2015-10-29,-2838445.1242
2015-10-28,-3608419.0016
2015-10-27,-3864497.7449
2015-10-26,-1962275.2268
2015-10-23,-1905659.7390
2015-10-22,-2094228.9108
2015-10-21,-2059051.5157
2015-10-20,-1065176.5634
2015-10-19,801245.6063
2015-10-16,797851.7921
2015-10-15,833806.6286
2015-10-14,974035.9904
2015-10-13,1259593.3611
2015-10-12,1852309.4862
2015-10-09,2221164.9256
2015-10-08,2027205.7457
2015-10-07,1644787.3986
2015-10-06,1601829.6020
2015-10-05,1620296.7630
2015-10-02,903595.2511
2015-10-01,356038.5147
2015-09-30,195556.5682
2015-09-29,-142498.1061
2015-09-28,-429428.2397
2015-09-25,127980.7828
2015-09-24,-68650.7813
2015-09-23,-398307.8914
2015-09-22,-408902.9558
2015-09-21,-382893.5789
2015-09-18,-268505.1658
2015-09-17,542892.1077
2015-09-16,674108.4197
2015-09-15,497688.4517
2015-09-14,353914.9664
2015-09-11,549419.0924
2015-09-10,138851.4684
2015-09-09,146944.9024
2015-09-08,422526.1585
2015-09-04,-14808.3022
2015-09-03,178168.1460
2015-09-02,-262477.3744
2015-09-01,-1152351.5135
2015-08-31,-1459382.7991
2015-08-28,-2579490.2018
2015-08-27,-3723990.6253
2015-08-26,-4735001.8988
2015-08-25,-4992261.2783
2015-08-24,-3316907.0259
2015-08-21,-1716357.7300
2015-08-20,-299745.7539
2015-08-19,334832.4362
2015-08-18,559980.6381
2015-08-17,261656.9019
2015-08-14,-198902.2107
2015-08-13,-617163.8851
2015-08-12,-907062.5643
2015-08-11,-1448652.8462
2015-08-10,-1522451.8611
2015-08-07,-1350148.3093
2015-08-06,-969140.5400
2015-08-05,-361589.8496
2015-08-04,99188.6298
2015-08-03,337021.2236
2015-07-31,351518.9497
2015-07-30,-452016.5031
2015-07-29,-936529.4255
2015-07-28,-1450283.2175
2015-07-27,-1630890.3384
2015-07-24,-1121205.8312
2015-07-23,-498405.7527
2015-07-22,-102657.9326
2015-07-21,1075108.3282
2015-07-20,1833513.2301
2015-07-17,963029.5332
2015-07-16,-64061.0747
2015-07-15,-684630.2286
2015-07-14,-816299.9675
2015-07-13,-1062987.8259
2015-07-10,-1775788.2864
2015-07-09,-2185359.2261
2015-07-08,-2004369.6740
2015-07-07,-2467844.9820
2015-07-06,-3507355.7158
2015-07-02,-4223524.6461
2015-07-01,-4695675.6335
2015-06-30,-4634320.3364
2015-06-29,-4113787.2737
2015-06-26,-3147160.2241
2015-06-25,-1925783.9551
2015-06-24,-1315826.3832
2015-06-23,-751252.0699
2015-06-22,-520126.1423
2015-06-19,-174559.2290
2015-06-18,430749.0322
2015-06-17,-14244.0850
2015-06-16,-405431.4601
2015-06-15,-890777.8098
2015-06-12,-1447123.6055
2015-06-11,-1275483.6440
2015-06-10,-1377775.0659
2015-06-09,-2164440.6100
2015-06-08,-2390101.1818
2015-06-05,-1804738.0275
2015-06-04,-1313891.8811
2015-06-03,-958195.5806
2015-06-02,-792746.8522
2015-06-01,-834457.9649
2015-05-29,-662844.1115
2015-05-28,-149415.2511
2015-05-27,-380315.0903
2015-05-26,-369158.1752
2015-05-22,108043.1090
2015-05-21,600643.3853
2015-05-20,650411.8074
2015-05-19,370595.6984
2015-05-18,25743.8711
2015-05-15,-93777.6319
2015-05-14,-143698.7319
2015-05-13,-448631.9759
2015-05-12,-669596.9598
2015-05-11,-616365.4269
2015-05-08,-200200.8827
2015-05-07,591.8592
2015-05-06,195526.8119
2015-05-05,765773.4683
2015-05-04,1158093.6587
2015-05-01,1734871.5749
2015-04-30,1673206.1671
2015-04-29,1934588.0853
2015-04-28,1459652.9929
2015-04-27,916595.9633
2015-04-24,951819.0490
2015-04-23,655491.6488
2015-04-22,23328.7294
2015-04-21,73359.8278
2015-04-20,845030.8864
2015-04-17,-292881.3831
2015-04-16,-119973.8745
2015-04-15,-165921.1478
2015-04-14,-396290.7974
2015-04-13,-444006.8189
2015-04-10,-45588.4261
2015-04-09,-406804.7724
2015-04-08,-623232.6078
2015-04-07,-390810.3497
2015-04-06,-169614.9440
2015-04-02,-289095.1598
2015-04-01,157453.3084
2015-03-31,761535.6271
2015-03-30,1470980.8486
2015-03-27,1499948.5610
2015-03-26,1637092.4040
2015-03-25,2112034.3637
2015-03-24,3304857.8776
2015-03-23,3547147.0556
2015-03-20,2463801.1243
2015-03-19,979906.7346
2015-03-18,530420.5613
2015-03-17,-411323.2938
2015-03-16,-1030495.9366
2015-03-13,-1419663.4728
2015-03-12,-895433.9399
2015-03-11,-844108.9486
2015-03-10,-130812.8500
2015-03-09,427990.8310
2015-03-06,68073.0427
2015-03-05,520981.6069
2015-03-04,317707.6192
2015-03-03,619060.4212
2015-03-02,850309.5210
2015-02-27,1346244.3287
2015-02-26,1494034.8673
2015-02-25,2459236.4614
2015-02-24,2929607.8925
2015-02-23,2527784.0322
2015-02-20,2750708.5378
2015-02-19,2405459.1300
2015-02-18,1881907.2828
2015-02-17,1330548.8749
2015-02-13,1050694.5553
2015-02-12,811232.0327
2015-02-11,960233.0770
2015-02-10,748948.9189
2015-02-09,355213.6960
2015-02-06,884142.5988
2015-02-05,1163358.0763
2015-02-04,1101032.3531
2015-02-03,949135.3962
2015-02-02,-227067.9576
2015-01-30,-857399.8440
2015-01-29,-548639.1532
2015-01-28,-1360570.7459
2015-01-27,-360123.5646
2015-01-26,207812.2194
2015-01-23,1002296.6079
2015-01-22,788487.4499
2015-01-21,-79853.4938
2015-01-20,-181221.4561
2015-01-16,-1747646.7081
2015-01-15,-2550960.2649
2015-01-14,-2497996.1584
2015-01-13,-2998199.7210
2015-01-12,-2903268.7924
2015-01-09,-3009805.9680
2015-01-08,-3613288.1697
2015-01-07,-4053235.2656
2015-01-06,-3617415.3088
2015-01-05,-2903377.2070
2015-01-02,-2386348.3866
2014-12-31,-2155021.2414
2014-12-30,-1623522.0659
2014-12-29,-1509503.2686
2014-12-26,-1539876.8282
2014-12-24,-1682396.2778
2014-12-23,-1972828.2131
2014-12-22,-2664053.6747
2014-12-19,-3662620.9344
2014-12-18,-4083074.6490
2014-12-17,-5176479.3139
2014-12-16,-4484262.1092
2014-12-15,-3096045.7064
2014-12-12,-1360607.3568
2014-12-11,296645.7338
2014-12-10,848331.7946
2014-12-09,1135704.3836
2014-12-08,695408.1481
2014-12-05,903798.6488
2014-12-04,659929.6281
2014-12-03,-339585.0499
2014-12-02,-1689871.5346
2014-12-01,-2107910.1972
2014-11-28,-1743971.7218
2014-11-26,-1859906.7803
2014-11-25,-2036004.9800
2014-11-24,-1297186.7912
2014-11-21,-735530.9121
2014-11-20,-49937.1395
2014-11-19,363601.2692
2014-11-18,1067056.9951
2014-11-17,2044349.3664
2014-11-14,2036271.8398
2014-11-13,1382481.1232
2014-11-12,1135418.2462
2014-11-11,1478805.9276
2014-11-10,1215874.7280
2014-11-07,677761.2555
2014-11-06,69262.2089
2014-11-05,-243478.8476
2014-11-04,280278.1865
2014-11-03,330297.0891
2014-10-31,-371366.8451
2014-10-30,-674660.1989
2014-10-29,-1503956.2368
2014-10-28,-2107277.1619
2014-10-27,-3317155.8923
2014-10-24,-2872216.7990
2014-10-23,-3028860.3522
2014-10-22,-2452354.1759
2014-10-21,-1140059.2856
2014-10-20,-797753.7257
2014-10-17,-2394901.0242
2014-10-16,-2854468.0503
2014-10-15,-2877624.8207
2014-10-14,-2885014.3676
2014-10-13,-2195875.2421
2014-10-10,-1604018.0547
2014-10-09,-1321933.6680
2014-10-08,-1206912.4342
2014-10-07,-1477145.3319
2014-10-06,-1045390.5029
2014-10-03,-892983.9153
2014-10-02,-939827.2540
2014-10-01,-719124.9048
2014-09-30,-320772.3402
2014-09-29,-408859.8198
2014-09-26,-695151.5525
2014-09-25,-698472.6968
2014-09-24,-129808.0640
2014-09-23,-241301.8040
2014-09-22,377666.6596
2014-09-19,646134.6173
2014-09-18,720786.5043
2014-09-17,507572.1907
2014-09-16,460466.8912
2014-09-15,86234.2704
2014-09-12,-195362.3351
2014-09-11,-484394.2265
2014-09-10,-641307.5049
2014-09-09,-722148.5231
2014-09-08,-464962.5702
2014-09-05,-332473.4195
2014-09-04,-239245.0454
2014-09-03,179798.3643
2014-09-02,488107.3554
2014-08-29,556942.8282
2014-08-28,323558.0211
2014-08-27,232525.6530
2014-08-26,317452.0882
2014-08-25,142815.8973
2014-08-22,330022.6403
2014-08-21,545511.0223
2014-08-20,401292.5598
2014-08-19,41481.7448
2014-08-18,-311973.8126
2014-08-15,-572318.6774
2014-08-14,-591530.9749
2014-08-13,-917127.6438
2014-08-12,-1113753.5861
2014-08-11,-1326964.7876
2014-08-08,-1805954.8834
2014-08-07,-2377534.2467
2014-08-06,-2374002.7576
2014-08-05,-2525175.3394
2014-08-04,-2237727.2163
2014-08-01,-1962893.8834
2014-07-31,-906922.2532
2014-07-30,-44871.1395
2014-07-29,433612.0844
2014-07-28,932605.4206
2014-07-25,837552.7002
2014-07-24,1087524.9884
2014-07-23,1011105.2113
2014-07-22,1381735.2844
2014-07-21,960250.1717
2014-07-18,928657.5621
2014-07-17,1137069.0804
2014-07-16,2468849.7891
2014-07-15,2697814.4979
2014-07-14,3341670.7721
2014-07-11,3160595.4360
2014-07-10,2990988.3826
2014-07-09,2748723.1074
2014-07-08,2571217.8555
2014-07-07,2462440.7994
2014-07-03,1984084.6424
2014-07-02,1269869.4052
2014-07-01,256378.7982
2014-06-30,-780076.2946
2014-06-27,-1301000.3059
2014-06-26,-1854264.3360
2014-06-25,-2045313.7724
2014-06-24,-2123229.4497
2014-06-23,-1668483.4052
2014-06-20,-1555001.9594
2014-06-19,-400448.2599
2014-06-18,-610890.8267
2014-06-17,-1507683.0169
2014-06-16,-1854429.4994
2014-06-13,-2198280.2952
2014-06-12,-2055524.0706
2014-06-11,-1238702.7395
2014-06-10,-403265.2693
2014-06-09,251690.7924
2014-06-06,690099.8876
2014-06-05,869795.9795
2014-06-04,659235.7883
2014-06-03,944664.9008
2014-06-02,1014930.3605
2014-05-30,522597.8704
2014-05-29,-189786.7630
2014-05-28,-403310.0377
2014-05-27,29825.5242
2014-05-23,-104669.5004
2014-05-22,-355809.8723
2014-05-21,-390952.5431
2014-05-20,-466402.3526
2014-05-19,-289700.6284
2014-05-16,-645845.2836
2014-05-15,-503378.3992
2014-05-14,418531.2477
2014-05-13,1076996.9618
2014-05-12,1078046.8851
2014-05-09,751330.6143
2014-05-08,691515.0111
2014-05-07,862320.1770
2014-05-06,783722.3182
2014-05-05,1003878.7771
2014-05-02,1219657.3229
2014-05-01,1949639.9378
2014-04-30,2315165.9882
2014-04-29,1886544.3973
2014-04-28,1733589.9828
2014-04-25,1722786.1790
2014-04-24,2333080.2122
2014-04-23,2817807.9532
2014-04-22,2335066.9514
2014-04-21,1753031.6322
2014-04-17,553793.8440
2014-04-16,-681358.0047
2014-04-15,-822805.5566
2014-04-14,-1598429.7225
2014-04-11,-1897392.9198
2014-04-10,-1285174.3752
2014-04-09,-477963.4214
2014-04-08,-1363278.0555
2014-04-07,-1579793.5060
2014-04-04,-2080644.6495
2014-04-03,-1635756.3272
2014-04-02,-1763197.3402
2014-04-01,-2204852.7344
2014-03-31,-2691272.3006
2014-03-28,-2557057.5240
2014-03-27,-2225743.0352
2014-03-26,-1727919.2928
2014-03-25,-1992913.2742
2014-03-24,-3532063.3522
2014-03-21,-3126896.7728
2014-03-20,-2286358.6184
2014-03-19,-3278385.4696
2014-03-18,-3520817.5507
2014-03-17,-3880354.4300
2014-03-14,-4020568.4635
2014-03-13,-2816044.6606
2014-03-12,-1890094.1151
2014-03-11,-1245180.0970
2014-03-10,-734631.5018
2014-03-07,-211621.4243
2014-03-06,9290.4841
2014-03-05,-95571.4477
2014-03-04,-284643.1488
2014-03-03,-645379.9015
2014-02-28,-1197854.1842
2014-02-27,-1409174.5441
2014-02-26,-1327031.6008
2014-02-25,-623611.1930
2014-02-24,280309.5321
2014-02-21,1233961.6662
2014-02-20,2228975.6498
2014-02-19,2331750.4637
2014-02-18,2867891.0215
2014-02-14,2627273.9675
2014-02-13,1940247.3703
2014-02-12,1236557.7348
2014-02-11,810365.6992
2014-02-10,-78473.4733
2014-02-07,-868050.3609
2014-02-06,-1939944.0512
2014-02-05,-2665503.0787
2014-02-04,-2875956.1580
2014-02-03,-2292119.6324
2014-01-31,-1358050.4674
2014-01-30,-1355060.5222
2014-01-29,-1087129.0381
2014-01-28,-5039.3872
2014-01-27,1093062.7647
2014-01-24,2369010.8749
2014-01-23,3296676.3373
2014-01-22,2628997.0364
2014-01-21,1806194.3923
2014-01-17,1489031.8272
2014-01-16,456049.7856
2014-01-15,-351479.4127
2014-01-14,-697990.4447
2014-01-13,-662263.9241
2014-01-10,283407.3167
2014-01-09,631235.9576
2014-01-08,1030364.7836
2014-01-07,1098566.8446
2014-01-06,644297.6203
2014-01-03,907804.5344
