time,FastD,FastK
2019-04-29,36.9444,37.2222
2019-04-26,46.0405,48.0556
2019-04-25,45.2831,25.5556
2019-04-24,46.3666,64.5105
2019-04-23,39.7225,45.7831
2019-04-22,34.8667,28.8061
2019-04-18,56.1542,44.5783
2019-04-17,67.5034,31.2158
2019-04-16,89.2777,92.6686
2019-04-15,86.8757,78.6260
2019-04-12,77.7685,96.5385
2019-04-11,49.3705,85.4626
2019-04-10,38.4966,51.3043
2019-04-09,43.1664,11.3445
2019-04-08,60.9246,52.8409
2019-04-05,72.8031,65.3137
2019-04-04,78.6595,64.6192
2019-04-03,89.7213,88.4766
2019-04-02,92.1687,82.8829
2019-04-01,81.4774,97.8044
2019-03-29,56.7451,95.8188
2019-03-28,41.3395,50.8091
2019-03-27,31.7418,23.6074
2019-03-26,31.0295,49.6021
2019-03-25,41.1622,22.0159
2019-03-22,47.9261,21.4706
2019-03-21,63.6264,80.0000
2019-03-20,68.1766,42.3077
2019-03-19,80.7259,68.5714
2019-03-18,86.2457,93.6508
2019-03-15,82.1529,79.9555
2019-03-14,81.1002,85.1307
2019-03-13,79.4029,81.3725
2019-03-12,60.0223,76.7974
2019-03-11,38.8880,80.0388
2019-03-08,14.7878,23.2308
2019-03-07,15.1771,13.3945
2019-03-06,23.3628,7.7381
2019-03-05,38.5933,24.3986
2019-03-04,35.3943,37.9518
2019-03-01,42.0643,53.4296
2019-02-28,49.7386,14.8014
2019-02-27,67.7792,57.9618
2019-02-26,79.7857,76.4526
2019-02-25,72.2333,68.9231
2019-02-22,68.9509,93.9815
2019-02-21,70.9571,53.7954
2019-02-20,85.1125,59.0759
2019-02-19,90.3769,100.0000
2019-02-15,88.0781,96.2617
2019-02-14,88.0987,74.8691
2019-02-13,83.7144,93.1034
2019-02-12,73.5918,96.3235
2019-02-11,57.6042,61.7162
2019-02-08,67.3600,62.7358
2019-02-07,76.6012,48.3607
2019-02-06,90.7840,90.9836
2019-02-05,78.3596,90.4594
2019-02-04,70.4660,90.9091
2019-02-01,64.8698,53.7102
2019-01-31,73.2409,66.7785
2019-01-30,82.5069,74.1206
2019-01-29,88.5826,78.8235
2019-01-28,89.9436,94.5765
2019-01-25,86.8841,92.3477
2019-01-24,71.8489,82.9066
2019-01-23,71.4983,85.3979
2019-01-22,73.5984,47.2422
2019-01-18,85.5296,81.8548
2019-01-17,88.5057,91.6981
2019-01-16,74.2592,83.0357
2019-01-15,77.3449,90.7834
2019-01-14,80.1026,48.9583
2019-01-11,94.3993,92.2929
2019-01-10,94.1906,99.0566
2019-01-09,91.3304,91.8485
2019-01-08,93.0706,91.6667
2019-01-07,80.1290,90.4762
2019-01-04,80.7471,97.0690
2019-01-03,77.4728,52.8418
2019-01-02,85.1623,92.3307
2018-12-31,79.2506,87.2460
2018-12-28,62.8459,75.9101
2018-12-27,37.7253,74.5956
2018-12-26,14.5556,38.0321
2018-12-24,6.5541,0.5482
2018-12-21,13.1174,5.0865
2018-12-20,18.1654,14.0276
2018-12-19,17.4178,20.2381
2018-12-18,19.3674,20.2305
2018-12-17,25.9452,11.7849
2018-12-14,37.9301,26.0870
2018-12-13,41.5782,39.9638
2018-12-12,39.0376,47.7396
2018-12-11,25.1538,37.0313
2018-12-10,33.8875,32.3420
2018-12-07,30.3281,6.0881
2018-12-06,56.4415,63.2323
2018-12-04,66.5858,21.6641
2018-12-03,83.8948,84.4282
2018-11-30,88.5999,93.6652
2018-11-29,88.6458,73.5910
2018-11-28,81.5121,98.5437
2018-11-27,51.6447,93.8028
2018-11-26,31.7518,52.1898
2018-11-23,17.3966,8.9416
2018-11-21,24.1484,34.1241
2018-11-20,29.6867,9.1241
2018-11-19,39.3594,29.1971
2018-11-16,32.6132,50.7389
2018-11-15,22.4097,38.1423
2018-11-14,21.8336,8.9583
2018-11-13,48.7569,20.1285
2018-11-12,72.3717,36.4139
2018-11-09,92.8699,89.7283
2018-11-08,93.9276,90.9728
2018-11-07,90.4589,97.9087
2018-11-06,63.1641,92.9012
2018-11-05,40.0100,80.5668
2018-11-02,16.4147,16.0243
2018-11-01,11.5771,23.4388
2018-10-31,7.0485,9.7810
2018-10-30,8.1837,1.5115
2018-10-29,14.1395,9.8529
2018-10-26,11.9489,13.1868
2018-10-25,19.3415,19.3787
2018-10-24,16.8080,3.2812
2018-10-23,17.8869,35.3645
2018-10-22,7.2019,11.7782
2018-10-19,5.0215,6.5180
2018-10-18,26.5675,3.3095
2018-10-17,33.6411,5.2369
2018-10-16,38.6010,71.1560
2018-10-15,15.4972,24.5303
2018-10-12,7.9353,20.1166
2018-10-11,2.6206,1.8447
2018-10-10,7.6231,1.8447
2018-10-09,12.9661,4.1723
2018-10-08,19.4920,16.8524
2018-10-05,36.5636,17.8737
2018-10-04,62.9555,23.7500
2018-10-03,85.6053,68.0672
2018-10-02,81.9543,97.0492
2018-10-01,70.5799,91.6996
2018-09-28,61.7234,57.1142
2018-09-27,47.8723,62.9259
2018-09-26,43.5311,65.1303
2018-09-25,47.0322,15.5606
2018-09-24,73.2179,49.9025
2018-09-21,79.3537,75.6335
2018-09-20,79.9325,94.1176
2018-09-19,70.6999,68.3099
2018-09-18,73.2797,77.3700
2018-09-17,80.3935,66.4198
2018-09-14,75.1533,76.0494
2018-09-13,68.1944,98.7113
2018-09-12,45.1151,50.6993
2018-09-11,35.7007,55.1724
2018-09-10,35.7895,29.4737
2018-09-07,45.7299,22.4561
2018-09-06,47.5394,55.4386
2018-09-05,44.3583,59.2949
2018-09-04,36.1402,27.8846
2018-08-31,56.0906,45.8955
2018-08-30,62.1626,34.6405
2018-08-29,73.1477,87.7358
2018-08-28,61.7448,64.1115
2018-08-27,49.5511,67.5958
2018-08-24,37.4134,53.5270
2018-08-23,45.2170,27.5304
2018-08-22,65.1746,31.1828
2018-08-21,85.6080,76.9380
2018-08-20,90.2156,87.4031
2018-08-17,77.2403,92.4829
2018-08-16,54.5261,90.7609
2018-08-15,25.9741,48.4772
2018-08-14,19.0060,24.3402
2018-08-13,33.5213,5.1049
2018-08-10,59.0111,27.5729
2018-08-09,77.7271,67.8862
2018-08-08,77.1616,81.5742
2018-08-07,81.9917,83.7209
2018-08-06,58.4506,66.1896
2018-08-03,37.2868,96.0644
2018-08-02,10.2881,13.0977
2018-08-01,11.9237,2.6981
2018-07-31,14.5673,15.0685
2018-07-30,22.8465,18.0043
2018-07-27,26.5497,10.6291
2018-07-26,38.5622,39.9061
2018-07-25,37.9098,29.1139
2018-07-24,43.6325,46.6667
2018-07-23,55.8547,37.9487
2018-07-20,57.1988,46.2821
2018-07-19,43.1451,83.3333
2018-07-18,31.6984,41.9811
2018-07-17,43.0558,4.1209
2018-07-16,72.7776,48.9933
2018-07-13,83.1238,76.0532
2018-07-12,86.3901,93.2862
2018-07-11,86.9409,80.0319
2018-07-10,90.3620,85.8521
2018-07-09,95.0780,94.9387
2018-07-06,81.5051,90.2954
2018-07-05,71.9523,100.0000
2018-07-03,57.8005,54.2199
2018-07-02,59.5284,61.6368
2018-06-29,39.1586,57.5448
2018-06-28,24.2505,59.4037
2018-06-27,7.1736,0.5272
2018-06-26,11.4542,12.8205
2018-06-25,10.1979,8.1731
2018-06-22,9.0782,13.3690
2018-06-21,11.6278,9.0517
2018-06-20,18.8084,4.8140
2018-06-19,31.9507,21.0177
2018-06-18,33.7279,30.5936
2018-06-15,44.4824,44.2408
2018-06-14,57.6249,26.3492
2018-06-13,75.8441,62.8571
2018-06-12,84.0953,83.6683
2018-06-11,80.7465,81.0069
2018-06-08,86.9867,87.6106
2018-06-07,86.9361,73.6220
2018-06-06,94.2648,99.7275
2018-06-05,74.3250,87.4587
2018-06-04,53.5819,95.6081
2018-06-01,39.6041,39.9083
2018-05-31,31.9219,25.2294
2018-05-30,30.5890,53.6748
2018-05-29,24.1846,16.8614
2018-05-25,33.1474,21.2308
2018-05-24,46.7759,34.4615
2018-05-23,62.7459,43.7500
2018-05-22,65.1964,62.1160
2018-05-21,67.6922,82.3718
2018-05-18,66.1440,51.1013
2018-05-17,70.4644,69.6035
2018-05-16,74.6635,77.7273
2018-05-15,76.6307,64.0625
2018-05-14,88.0720,82.2007
2018-05-11,91.0619,83.6289
2018-05-10,84.1883,98.3864
2018-05-09,73.0074,91.1703
2018-05-08,60.4872,63.0081
2018-05-07,48.7982,64.8438
2018-05-04,29.5690,53.6096
2018-05-03,24.7426,27.9412
2018-05-02,24.0935,7.1563
2018-05-01,46.0158,39.1304
2018-04-30,55.5112,25.9939
2018-04-27,58.8073,72.9231
2018-04-26,39.4394,67.6166
2018-04-25,19.7868,35.8824
2018-04-24,8.5693,14.8193
2018-04-23,5.9702,8.6587
2018-04-20,4.3698,2.2298
2018-04-19,32.4853,7.0221
2018-04-18,55.1758,3.8574
2018-04-17,76.0379,86.5764
2018-04-16,77.2992,75.0936
2018-04-13,79.7468,66.4439
2018-04-12,86.5241,90.3602
2018-04-11,79.7865,82.4363
2018-04-10,66.2301,86.7760
2018-04-09,66.6667,70.1473
2018-04-06,74.9557,41.7671
2018-04-05,68.8973,88.0857
2018-04-04,48.0241,95.0142
2018-04-03,42.1030,23.5921
2018-04-02,54.0105,25.4658
2018-03-29,57.1506,77.2512
2018-03-28,48.0669,59.3145
2018-03-27,29.3233,34.8861
2018-03-26,17.9952,50.0000
2018-03-23,8.3041,3.0837
2018-03-22,11.8103,0.9018
2018-03-21,16.8101,20.9268
2018-03-20,29.0565,13.6024
2018-03-19,40.5306,15.9011
2018-03-16,49.6716,57.6659
2018-03-15,51.1813,48.0249
2018-03-14,64.4788,43.3239
2018-03-13,81.8271,62.1951
2018-03-12,79.8643,87.9173
2018-03-09,81.4458,95.3688
2018-03-08,70.1035,56.3069
2018-03-07,72.7270,92.6619
2018-03-06,52.8523,61.3419
2018-03-05,37.2692,64.1772
2018-03-02,30.3737,33.0380
2018-03-01,37.2914,14.5923
2018-02-28,64.1186,43.4907
2018-02-27,67.8217,53.7911
2018-02-26,52.4913,95.0739
2018-02-23,37.7448,54.6000
2018-02-22,42.1215,7.8000
2018-02-21,66.2700,50.8344
2018-02-20,80.3845,67.7301
2018-02-16,90.3865,80.2454
2018-02-15,86.2107,93.1782
2018-02-14,79.6467,97.7358
2018-02-13,60.6889,67.7180
2018-02-12,38.3493,73.4861
2018-02-09,24.3733,40.8626
2018-02-08,23.8297,0.6993
2018-02-07,28.6254,31.5579
2018-02-06,18.6663,39.2317
2018-02-05,8.1571,15.0865
2018-02-02,8.6937,1.6807
2018-02-01,10.8913,7.7042
2018-01-31,31.3506,16.6963
2018-01-30,53.0738,8.2734
2018-01-29,69.4137,69.0821
2018-01-26,60.5580,81.8660
2018-01-25,50.3685,57.2930
2018-01-24,36.2275,42.5150
2018-01-23,25.6842,51.2974
2018-01-22,33.6468,14.8703
2018-01-19,59.6101,10.8850
2018-01-18,72.1108,75.1852
2018-01-17,61.8639,92.7602
2018-01-16,57.8536,48.3871
2018-01-12,72.7969,44.4444
2018-01-11,88.4699,80.7292
2018-01-10,93.4792,93.2171
2018-01-09,94.2985,91.4634
2018-01-08,94.8780,95.7570
2018-01-05,90.1812,95.6751
2018-01-04,83.5420,93.2018
2018-01-03,72.3505,81.6667
2018-01-02,77.4477,75.7576
2017-12-29,74.9729,59.6273
2017-12-28,71.7638,96.9582
2017-12-27,51.9599,68.3333
2017-12-26,29.3061,50.0000
2017-12-22,22.5961,37.5465
2017-12-21,18.5913,0.3717
2017-12-20,25.9129,29.8701
2017-12-19,18.6481,25.5319
2017-12-18,13.6258,22.3368
2017-12-15,10.9006,8.0756
2017-12-14,33.4811,10.4651
2017-12-13,50.5866,14.1612
2017-12-12,60.4613,75.8170
2017-12-11,40.8445,61.7816
2017-12-08,30.4477,43.7853
2017-12-07,38.7468,16.9666
2017-12-06,64.2024,30.5913
2017-12-05,84.7896,68.6825
2017-12-04,90.4669,93.3333
2017-12-01,91.8119,92.3529
2017-11-30,85.4977,85.7143
2017-11-29,83.6959,97.3684
2017-11-28,78.9562,73.4104
2017-11-27,83.2402,80.3089
2017-11-24,87.1326,83.1492
2017-11-22,84.3857,86.2626
2017-11-21,78.9792,91.9859
2017-11-20,69.0410,74.9085
2017-11-17,49.3736,70.0432
2017-11-16,36.8534,62.1714
2017-11-15,20.2533,15.9062
2017-11-14,18.9999,32.4826
2017-11-13,24.0553,12.3711
2017-11-10,30.1454,12.1458
2017-11-09,33.8168,47.6489
2017-11-08,21.9482,30.6413
2017-11-07,12.6065,23.1602
2017-11-06,14.4960,12.0430
2017-11-03,28.7390,2.6163
2017-11-02,40.1620,28.8288
2017-11-01,38.4207,54.7718
2017-10-31,22.8339,36.8852
2017-10-30,12.4436,23.6052
2017-10-27,6.1096,8.0113
2017-10-26,6.6594,5.7143
2017-10-25,32.0459,4.6032
2017-10-24,63.0064,9.6607
2017-10-23,92.3886,81.8739
2017-10-20,94.6654,97.4847
2017-10-19,67.4107,97.8073
2017-10-18,39.1799,88.7043
2017-10-17,19.2271,15.7205
2017-10-16,22.9857,13.1148
2017-10-13,35.0907,28.8462
2017-10-12,53.5269,26.9962
2017-10-11,69.9250,49.4297
2017-10-10,71.6173,84.1549
2017-10-09,66.4664,76.1905
2017-10-06,66.3770,54.5064
2017-10-05,76.8602,68.7023
2017-10-04,79.4008,75.9223
2017-10-03,63.1276,85.9561
2017-10-02,49.5327,76.3240
2017-09-29,36.6944,27.1028
2017-09-28,51.4380,45.1713
2017-09-27,66.7676,37.8092
2017-09-26,72.3162,71.3333
2017-09-25,70.2564,91.1602
2017-09-22,65.9566,54.4551
2017-09-21,52.2976,65.1538
2017-09-20,37.3913,78.2609
2017-09-19,29.2074,13.4783
2017-09-18,52.1408,20.4348
2017-09-15,75.9846,53.7092
2017-09-14,87.1161,82.2785
2017-09-13,90.4445,91.9662
2017-09-12,68.7891,87.1036
2017-09-11,47.0789,92.2636
2017-09-08,38.8124,27.0000
2017-09-07,44.4278,21.9731
2017-09-06,64.4217,67.4641
2017-09-05,56.0941,43.8462
2017-09-01,49.7494,81.9549
2017-08-31,43.5651,42.4812
2017-08-30,46.3903,24.8120
2017-08-29,68.4886,63.4021
2017-08-28,75.2666,50.9569
2017-08-25,83.8762,91.1067
2017-08-24,70.0858,83.7363
2017-08-23,51.6749,76.7857
2017-08-22,27.1435,49.7354
2017-08-21,12.0143,28.5036
2017-08-18,25.7015,3.1915
2017-08-17,42.6329,4.3478
2017-08-16,65.1751,69.5652
2017-08-15,51.0730,53.9855
2017-08-14,41.1581,71.9745
2017-08-11,24.3768,27.2589
2017-08-10,26.1491,24.2410
2017-08-09,26.2879,21.6304
2017-08-08,41.0778,32.5758
2017-08-07,50.2556,24.6575
2017-08-04,55.3369,66.0000
2017-08-03,52.9587,60.1093
2017-08-02,41.8400,39.9015
2017-08-01,34.1672,58.8652
2017-07-31,25.8142,26.7532
2017-07-28,23.7007,16.8831
2017-07-27,20.9943,33.8061
2017-07-26,10.4716,20.4128
2017-07-25,6.1095,8.7640
2017-07-24,7.1940,2.2379
2017-07-21,9.9058,7.3265
2017-07-20,32.9576,12.0177
2017-07-19,41.4273,10.3732
2017-07-18,66.4296,76.4818
2017-07-17,64.9844,37.4269
2017-07-14,77.6229,85.3801
2017-07-13,59.0587,72.1461
2017-07-12,45.9924,75.3425
2017-07-11,27.7423,29.6875
2017-07-10,18.9883,32.9472
2017-07-07,14.1295,20.5920
2017-07-06,35.4573,3.4256
2017-07-05,43.1277,18.3709
2017-07-03,44.9853,84.5754
2017-06-30,43.1689,26.4368
2017-06-29,53.2455,23.9437
2017-06-28,70.8198,79.1262
2017-06-27,54.1610,56.6667
2017-06-26,51.7798,76.6667
2017-06-23,35.7019,29.1498
2017-06-22,48.9305,49.5229
2017-06-21,54.1124,28.4331
2017-06-20,63.7270,68.8356
2017-06-19,55.4435,65.0685
2017-06-16,49.0937,57.2770
2017-06-15,47.9701,43.9850
2017-06-14,56.1210,46.0191
2017-06-13,72.5273,53.9063
2017-06-12,67.3036,68.4375
2017-06-09,46.2558,95.2381
2017-06-08,30.2211,38.2353
2017-06-07,34.4532,5.2941
2017-06-06,42.2123,47.1338
2017-06-05,43.3235,50.9317
2017-06-02,45.0129,28.5714
2017-06-01,42.1558,50.4673
2017-05-31,42.1333,56.0000
2017-05-30,50.5793,20.0000
2017-05-26,66.3216,50.4000
2017-05-25,65.4025,81.3380
2017-05-24,59.2162,67.2269
2017-05-23,52.2746,47.6427
2017-05-22,42.6739,62.7792
2017-05-19,30.4832,46.4020
2017-05-18,45.8888,18.8406
2017-05-17,56.9299,26.2069
2017-05-16,53.4479,92.6190
2017-05-15,28.9767,51.9637
2017-05-12,12.2742,15.7609
2017-05-11,10.1264,19.2056
2017-05-10,11.5828,1.8561
2017-05-09,20.1734,9.3176
2017-05-08,27.3815,23.5747
2017-05-05,21.2946,27.6280
2017-05-04,18.3183,30.9417
2017-05-03,9.4016,5.3140
2017-05-02,16.7589,18.6992
2017-05-01,19.8000,4.1916
2017-04-28,20.6605,27.3859
2017-04-27,20.1941,27.8226
2017-04-26,14.0906,6.7729
2017-04-25,13.9835,25.9868
2017-04-24,12.7654,9.5120
2017-04-21,15.3570,6.4516
2017-04-20,26.3676,22.3325
2017-04-19,38.6628,17.2870
2017-04-18,37.5418,39.4834
2017-04-17,36.8528,59.2179
2017-04-13,24.3697,13.9241
2017-04-12,20.9792,37.4165
2017-04-11,14.1836,21.7687
2017-04-10,8.5613,3.7523
2017-04-07,7.9734,17.0297
2017-04-06,27.0027,4.9020
2017-04-05,50.3688,1.9886
2017-04-04,73.1756,74.1176
2017-04-03,65.7543,75.0000
2017-03-31,57.9630,70.4091
2017-03-30,57.0147,51.8539
2017-03-29,53.2389,51.6260
2017-03-28,46.0400,67.5642
2017-03-27,40.3941,40.5266
2017-03-24,37.5304,30.0292
2017-03-23,27.7791,50.6266
2017-03-22,18.3545,31.9355
2017-03-21,14.7682,0.7752
2017-03-20,32.0204,22.3529
2017-03-17,32.0237,21.1765
2017-03-16,27.9212,52.5316
2017-03-15,13.9843,22.3629
2017-03-14,18.5448,8.8691
2017-03-13,23.5541,10.7209
2017-03-10,21.9185,36.0444
2017-03-09,18.9641,23.8971
2017-03-08,22.6651,5.8140
2017-03-07,28.5762,27.1812
2017-03-06,32.2579,35.0000
2017-03-03,47.8084,23.5474
2017-03-02,45.5493,38.2263
2017-03-01,35.5685,81.6514
2017-02-28,30.3435,16.7702
2017-02-27,47.7326,8.2840
2017-02-24,63.4090,65.9763
2017-02-23,55.7562,68.9373
2017-02-22,50.1945,55.3134
2017-02-21,57.5721,43.0180
2017-02-17,75.2350,52.2523
2017-02-16,91.1509,77.4461
2017-02-15,95.3274,96.0067
2017-02-14,95.5781,100.0000
2017-02-13,91.4765,89.9756
2017-02-10,86.4820,96.7587
2017-02-09,86.6316,87.6951
2017-02-08,86.0956,74.9920
2017-02-07,84.4634,97.2077
2017-02-06,60.9885,86.0870
2017-02-03,39.6885,70.0957
2017-02-02,21.7015,26.7829
2017-02-01,31.8922,22.1870
2017-01-31,50.7952,16.1348
2017-01-30,77.2660,57.3548
2017-01-27,89.1019,78.8961
2017-01-26,95.8097,95.5472
2017-01-25,95.9485,92.8625
2017-01-24,97.7078,99.0196
2017-01-23,78.4526,95.9633
2017-01-20,60.1062,98.1405
2017-01-19,54.4628,41.2541
2017-01-18,55.6591,40.9241
2017-01-17,61.0134,81.2102
2017-01-13,51.4833,44.8430
2017-01-12,37.8457,56.9869
2017-01-11,32.8313,52.6201
2017-01-10,45.6834,3.9301
2017-01-09,68.7822,41.9437
2017-01-06,83.4814,91.1765
2017-01-05,75.8043,73.2265
2017-01-04,57.9815,86.0412
2017-01-03,38.2697,68.1452
2016-12-30,26.0692,19.7581
2016-12-29,40.4832,26.9058
2016-12-28,47.7368,31.5436
2016-12-27,52.8526,63.0000
2016-12-23,46.9251,48.6667
2016-12-22,44.4132,46.8912
2016-12-21,36.5856,45.2174
2016-12-20,32.8473,41.1311
2016-12-19,40.4279,23.4082
2016-12-16,57.5728,34.0025
2016-12-15,73.7782,63.8730
2016-12-14,80.3498,74.8430
2016-12-13,87.8797,82.6187
2016-12-12,90.8627,83.5878
2016-12-09,94.4440,97.4326
2016-12-08,74.3907,91.5679
2016-12-07,52.2696,94.3314
2016-12-06,29.8404,37.2727
2016-12-05,25.3827,25.2046
2016-12-02,25.7001,27.0440
2016-12-01,38.6194,23.8994
2016-11-30,62.8986,26.1568
2016-11-29,87.0942,65.8021
2016-11-28,90.3007,96.7368
2016-11-25,89.1752,98.7437
2016-11-23,88.1872,75.4217
2016-11-22,85.0111,93.3602
2016-11-21,71.2924,95.7798
2016-11-18,52.8229,65.8933
2016-11-17,54.4005,52.2042
2016-11-16,59.1293,40.3712
2016-11-15,78.7799,70.6262
2016-11-14,85.6285,66.3904
2016-11-11,90.0282,99.3230
2016-11-10,85.7430,91.1720
2016-11-09,85.7578,79.5894
2016-11-08,68.7518,86.4677
2016-11-07,48.3528,91.2162
2016-11-04,21.3168,28.5714
2016-11-03,31.9842,25.2708
2016-11-02,51.4709,10.1083
2016-11-01,68.2027,60.5735
2016-10-31,76.0856,83.7310
2016-10-28,70.3647,60.3037
2016-10-27,63.4371,84.2222
2016-10-26,53.4974,66.5680
2016-10-25,38.8800,39.5210
2016-10-24,41.0562,54.4031
2016-10-21,37.2016,22.7160
2016-10-20,41.6872,46.0494
2016-10-19,44.1437,42.8395
2016-10-18,41.5466,36.1728
2016-10-17,37.2596,53.4188
2016-10-14,26.9087,35.0482
2016-10-13,21.7477,23.3119
2016-10-12,33.5956,22.3660
2016-10-11,33.4972,19.5652
2016-10-10,35.7692,58.8556
2016-10-07,20.7259,22.0708
2016-10-06,15.6928,26.3813
2016-10-05,18.2187,13.7255
2016-10-04,29.2126,6.9717
2016-10-03,40.3202,33.9589
2016-09-30,60.1719,46.7071
2016-09-29,73.9469,40.2946
2016-09-28,65.1252,93.5140
2016-09-27,44.9987,88.0319
2016-09-26,39.1214,13.8298
2016-09-23,57.5273,33.1343
2016-09-22,58.7841,70.4000
2016-09-21,47.0406,69.0476
2016-09-20,27.9721,36.9048
2016-09-19,31.0214,35.1695
2016-09-16,22.1115,11.8421
2016-09-15,22.8366,46.0526
2016-09-14,24.1042,8.4399
2016-09-13,21.5092,14.0173
2016-09-12,25.0334,49.8555
2016-09-09,40.6554,0.6547
2016-09-08,67.6111,24.5902
2016-09-07,78.9825,96.7213
2016-09-06,68.4924,81.5217
2016-09-02,54.5746,58.7045
2016-09-01,54.9550,65.2510
2016-08-31,51.0652,39.7683
2016-08-30,42.2981,59.8456
2016-08-29,25.7712,53.5817
2016-08-26,14.5230,13.4670
2016-08-25,23.1582,10.2649
2016-08-24,29.8411,19.8370
2016-08-23,28.2530,39.3728
2016-08-22,29.1250,30.3136
2016-08-19,22.9344,15.0725
2016-08-18,17.9885,41.9890
2016-08-17,7.4907,11.7417
2016-08-16,7.7556,0.2347
2016-08-15,31.0750,10.4956
2016-08-12,52.1370,12.5364
2016-08-11,70.9585,70.1930
2016-08-10,72.4210,73.6817
2016-08-09,81.1039,69.0007
2016-08-08,88.8054,74.5806
2016-08-05,78.3731,99.7305
2016-08-04,54.1650,92.1053
2016-08-03,37.7363,43.2836
2016-08-02,28.8173,27.1062
2016-08-01,29.2981,42.8191
2016-07-29,32.4554,16.5266
2016-07-28,47.9465,28.5485
2016-07-27,70.2273,52.2911
2016-07-26,85.3514,63.0000
2016-07-25,84.4299,95.3908
2016-07-22,79.8486,97.6636
2016-07-21,63.8296,60.2353
2016-07-20,68.3543,81.6471
2016-07-19,66.6459,49.6063
2016-07-18,78.9566,73.8095
2016-07-15,86.0330,76.5217
2016-07-14,93.4887,86.5385
2016-07-13,94.1088,95.0388
2016-07-12,94.7654,98.8889
2016-07-11,87.9027,88.3987
2016-07-08,88.7023,97.0085
2016-07-07,84.7852,78.3009
2016-07-06,90.0443,90.7975
2016-07-05,92.6513,85.2571
2016-07-01,79.5379,94.0783
2016-06-30,56.3962,98.6185
2016-06-29,26.0914,45.9168
2016-06-28,12.2554,24.6533
2016-06-27,36.4821,7.7042
2016-06-24,56.7979,4.4086
2016-06-23,85.0168,97.3337
2016-06-22,79.6740,68.6515
2016-06-21,83.5822,89.0653
2016-06-20,69.7525,81.3051
2016-06-17,46.4823,80.3763
2016-06-16,26.5143,47.5762
2016-06-15,19.4045,11.4943
2016-06-14,23.1964,20.4724
2016-06-13,40.3611,26.2467
2016-06-10,63.6903,22.8700
2016-06-09,80.8249,71.9665
2016-06-08,73.2953,96.2343
2016-06-07,61.0409,74.2739
2016-06-06,65.8724,49.3776
2016-06-03,74.5856,59.4714
2016-06-02,87.7585,88.7681
2016-06-01,91.0240,75.5174
2016-05-31,98.8496,98.9899
2016-05-27,97.5473,98.5646
2016-05-26,94.9670,98.9943
2016-05-25,78.8911,95.0830
2016-05-24,65.3961,90.8238
2016-05-23,40.5068,50.7665
2016-05-20,32.5837,54.5982
2016-05-19,21.8383,16.1558
2016-05-18,36.1348,26.9972
2016-05-17,32.9363,22.3618
2016-05-16,47.4864,59.0452
2016-05-13,50.9613,17.4020
2016-05-12,78.2052,66.0121
2016-05-11,85.2208,69.4700
2016-05-10,91.8644,99.1336
2016-05-09,85.6216,87.0589
2016-05-06,62.7833,89.4006
2016-05-05,38.1862,80.4054
2016-05-04,16.8430,18.5440
2016-05-03,19.5097,15.6091
2016-05-02,16.9967,16.3758
2016-04-29,40.9801,26.5442
2016-04-28,56.3225,8.0702
2016-04-27,78.2650,88.3260
2016-04-26,67.4681,72.5714
2016-04-25,64.4552,73.8975
2016-04-22,50.9022,55.9354
2016-04-21,36.6572,63.5328
2016-04-20,44.3539,33.2384
2016-04-19,58.3143,13.2004
2016-04-18,75.7532,86.6228
2016-04-15,74.1363,75.1196
2016-04-14,63.7502,65.5172
2016-04-13,53.5054,81.7722
2016-04-12,35.2381,43.9614
2016-04-11,23.1529,34.7826
2016-04-08,24.4600,26.9702
2016-04-07,26.2392,7.7058
2016-04-06,48.9751,38.7040
2016-04-05,66.1135,32.3077
2016-04-04,82.2897,75.9136
2016-04-01,79.0572,90.1193
2016-03-31,79.6310,80.8362
2016-03-30,79.8951,66.2162
2016-03-29,81.9009,91.8406
2016-03-28,57.8437,81.6284
2016-03-24,58.4817,72.2338
2016-03-23,67.3652,19.6687
2016-03-22,91.9784,83.5425
2016-03-21,96.0937,98.8842
2016-03-18,96.0238,93.5085
2016-03-17,95.8340,95.8884
2016-03-16,94.8359,98.6745
2016-03-15,92.1734,92.9389
2016-03-14,82.0701,92.8943
2016-03-11,74.8211,90.6871
2016-03-10,71.3411,62.6288
2016-03-09,82.3831,71.1475
2016-03-08,85.6625,80.2469
2016-03-07,91.4905,95.7547
2016-03-04,87.1129,80.9859
2016-03-03,89.9522,97.7309
2016-03-02,65.9630,82.6220
2016-03-01,53.3715,89.5038
2016-02-29,56.8012,25.7634
2016-02-26,70.6756,44.8473
2016-02-25,83.3034,99.7930
2016-02-24,81.9846,67.3866
2016-02-23,90.8962,82.7306
2016-02-22,93.6310,95.8365
2016-02-19,93.3986,94.1214
2016-02-18,81.4318,90.9351
2016-02-17,64.1248,95.1391
2016-02-16,35.3935,58.2212
2016-02-12,17.5075,39.0140
2016-02-11,20.0840,8.9452
2016-02-10,47.7005,4.5632
2016-02-09,79.1453,46.7434
2016-02-08,92.3349,91.7948
2016-02-05,89.5902,98.8976
2016-02-04,73.0754,86.3124
2016-02-03,74.3334,83.5604
2016-02-02,79.8132,49.3534
2016-02-01,76.1575,90.0862
2016-01-29,48.9642,100.0000
2016-01-28,37.1802,38.3863
2016-01-27,34.0301,8.5063
2016-01-26,41.8330,64.6479
2016-01-25,30.6489,28.9362
2016-01-22,28.9069,31.9149
