time,MACD,MACD_Hist,MACD_Signal
2012-07-03,-0.3096,0.1267,-0.4364
2012-07-02,-0.3812,0.0868,-0.4680
2012-06-29,-0.5200,-0.0302,-0.4897
2012-06-28,-0.5831,-0.1009,-0.4822
2012-06-27,-0.4601,-0.0032,-0.4569
2012-06-26,-0.3499,0.1063,-0.4561
2012-06-25,-0.2864,0.1963,-0.4827
2012-06-22,-0.1389,0.3929,-0.5318
2012-06-21,-0.0303,0.5997,-0.6300
2012-06-20,-0.1969,0.5830,-0.7799
2012-06-19,-0.3849,0.5408,-0.9257
2012-06-18,-0.6269,0.4340,-1.0609
2012-06-15,-0.8526,0.3167,-1.1694
2012-06-14,-1.0408,0.2078,-1.2486
2012-06-13,-1.0847,0.2158,-1.3005
2012-06-12,-1.2050,0.1494,-1.3544
2012-06-11,-1.2105,0.1813,-1.3918
2012-06-08,-1.4620,-0.0249,-1.4371
2012-06-07,-1.5920,-0.1611,-1.4309
2012-06-06,-1.8269,-0.4363,-1.3906
2012-06-05,-1.8358,-0.5542,-1.2816
2012-06-04,-1.6523,-0.5093,-1.1430
2012-06-01,-1.4187,-0.4030,-1.0157
2012-05-31,-1.2045,-0.2896,-0.9149
2012-05-30,-1.1476,-0.3051,-0.8425
2012-05-29,-1.0994,-0.3331,-0.7663
2012-05-25,-1.0466,-0.3636,-0.6830
2012-05-24,-0.9574,-0.3654,-0.5921
2012-05-23,-0.8815,-0.3807,-0.5008
2012-05-22,-0.7447,-0.3391,-0.4056
2012-05-21,-0.7067,-0.3859,-0.3208
2012-05-18,-0.5269,-0.3026,-0.2243
2012-05-17,-0.4544,-0.3057,-0.1487
2012-05-16,-0.4074,-0.3352,-0.0723
2012-05-15,-0.3269,-0.3385,0.0115
2012-05-14,-0.2206,-0.3168,0.0962
2012-05-11,-0.1099,-0.2853,0.1754
2012-05-10,0.0307,-0.2160,0.2467
2012-05-09,0.1485,-0.1522,0.3007
2012-05-08,0.3561,0.0174,0.3387
2012-05-07,0.4719,0.1376,0.3344
2012-05-04,0.5739,0.2739,0.3000
2012-05-03,0.5488,0.3173,0.2315
2012-05-02,0.4035,0.2513,0.1522
2012-05-01,0.2882,0.1989,0.0893
2012-04-30,0.1245,0.0849,0.0396
2012-04-27,-0.0586,-0.0770,0.0184
2012-04-26,-0.2776,-0.3152,0.0376
2012-04-25,-0.3732,-0.4897,0.1164
2012-04-24,-0.4092,-0.6480,0.2388
2012-04-23,-0.2759,-0.6767,0.4008
2012-04-20,-0.0332,-0.6033,0.5700
2012-04-19,0.1634,-0.5574,0.7208
2012-04-18,0.4003,-0.4599,0.8602
2012-04-17,0.5564,-0.4187,0.9751
2012-04-16,0.6223,-0.4575,1.0798
2012-04-13,0.6874,-0.5068,1.1942
2012-04-12,0.7851,-0.5359,1.3209
2012-04-11,0.9873,-0.4676,1.4549
2012-04-10,1.1614,-0.4104,1.5718
2012-04-09,1.3111,-0.3633,1.6744
2012-04-05,1.5147,-0.2505,1.7652
2012-04-04,1.7086,-0.1192,1.8279
2012-04-03,1.8687,0.0111,1.8577
2012-04-02,1.8650,0.0101,1.8549
2012-03-30,1.8536,0.0013,1.8524
2012-03-29,1.8250,-0.0270,1.8520
2012-03-28,1.9171,0.0583,1.8588
2012-03-27,1.9277,0.0834,1.8442
2012-03-26,1.8534,0.0301,1.8234
2012-03-23,1.8494,0.0335,1.8159
2012-03-22,1.8501,0.0426,1.8075
2012-03-21,1.9347,0.1378,1.7968
2012-03-20,1.9958,0.2334,1.7624
2012-03-19,2.0201,0.3161,1.7040
2012-03-16,1.9651,0.3401,1.6250
2012-03-15,1.7890,0.2490,1.5400
2012-03-14,1.6605,0.1828,1.4777
2012-03-13,1.5403,0.1083,1.4320
2012-03-12,1.4850,0.0800,1.4049
2012-03-09,1.4390,0.0541,1.3849
2012-03-08,1.4150,0.0436,1.3714
2012-03-07,1.4071,0.0466,1.3605
2012-03-06,1.4439,0.0950,1.3489
2012-03-05,1.4084,0.0833,1.3251
2012-03-02,1.3882,0.0839,1.3043
2012-03-01,1.4160,0.1327,1.2833
2012-02-29,1.4233,0.1731,1.2502
2012-02-28,1.3750,0.1681,1.2069
2012-02-27,1.2998,0.1349,1.1649
2012-02-24,1.2417,0.1106,1.1311
2012-02-23,1.0558,-0.0477,1.1035
2012-02-22,1.0672,-0.0482,1.1154
2012-02-21,1.1153,-0.0121,1.1275
2012-02-17,1.1196,-0.0109,1.1305
2012-02-16,1.1099,-0.0233,1.1332
2012-02-15,1.1457,0.0067,1.1391
2012-02-14,1.1924,0.0550,1.1374
2012-02-13,1.2668,0.1432,1.1236
2012-02-10,1.2527,0.1649,1.0878
2012-02-09,1.3071,0.2605,1.0466
2012-02-08,1.2832,0.3018,0.9815
2012-02-07,1.2487,0.3427,0.9060
2012-02-06,1.2495,0.4291,0.8203
2012-02-03,1.2305,0.5174,0.7131
2012-02-02,1.1621,0.5784,0.5837
2012-02-01,1.0701,0.6310,0.4391
2012-01-31,0.9086,0.6273,0.2814
2012-01-30,0.6963,0.5717,0.1246
2012-01-27,0.6309,0.6492,-0.0184
2012-01-26,0.5020,0.6827,-0.1807
2012-01-25,0.2265,0.5779,-0.3514
2012-01-24,-0.1017,0.3942,-0.4958
2012-01-23,-0.3616,0.2328,-0.5944
2012-01-20,-0.6462,0.0064,-0.6526
2012-01-19,-0.8752,-0.2211,-0.6542
2012-01-18,-0.9228,-0.3239,-0.5989
2012-01-17,-0.8559,-0.3379,-0.5179
2012-01-13,-0.7888,-0.3554,-0.4334
2012-01-12,-0.6405,-0.2959,-0.3446
2012-01-11,-0.5807,-0.3101,-0.2706
2012-01-10,-0.4299,-0.2368,-0.1931
2012-01-09,-0.3770,-0.2432,-0.1339
2012-01-06,-0.2440,-0.1709,-0.0731
2012-01-05,-0.1983,-0.1679,-0.0303
2012-01-04,-0.1616,-0.1732,0.0116
2012-01-03,-0.1567,-0.2116,0.0549
2011-12-30,-0.2157,-0.3236,0.1078
2011-12-29,-0.2647,-0.4534,0.1887
2011-12-28,-0.1916,-0.4937,0.3021
2011-12-27,-0.1607,-0.5863,0.4255
2011-12-23,-0.1062,-0.6783,0.5721
2011-12-22,0.0733,-0.6684,0.7417
2011-12-21,0.3247,-0.5840,0.9088
2011-12-20,0.6112,-0.4436,1.0548
2011-12-19,0.8350,-0.3307,1.1657
2011-12-16,1.1662,-0.0821,1.2483
2011-12-15,1.3680,0.0991,1.2689
2011-12-14,1.4616,0.2175,1.2441
2011-12-13,1.5971,0.4074,1.1897
2011-12-12,1.5358,0.4480,1.0878
2011-12-09,1.4248,0.4490,0.9758
2011-12-08,1.3049,0.4413,0.8636
2011-12-07,1.1579,0.4047,0.7533
2011-12-06,0.9821,0.3300,0.6521
2011-12-05,0.8215,0.2519,0.5696
2011-12-02,0.5737,0.0671,0.5066
2011-12-01,0.3225,-0.1674,0.4898
2011-11-30,0.1668,-0.3649,0.5317
2011-11-29,0.1079,-0.5150,0.6229
2011-11-28,0.1799,-0.5718,0.7516
2011-11-25,0.2289,-0.6657,0.8946
2011-11-23,0.5621,-0.4989,1.0610
2011-11-22,0.8242,-0.3616,1.1857
2011-11-21,1.0563,-0.2199,1.2761
2011-11-18,1.2702,-0.0610,1.3311
2011-11-17,1.3299,-0.0164,1.3463
2011-11-16,1.3811,0.0306,1.3504
2011-11-15,1.3673,0.0245,1.3428
2011-11-14,1.3492,0.0125,1.3367
2011-11-11,1.2084,-0.1251,1.3335
2011-11-10,1.2386,-0.1262,1.3648
2011-11-09,1.3576,-0.0388,1.3964
2011-11-08,1.4536,0.0475,1.4060
2011-11-07,1.3637,-0.0304,1.3942
2011-11-04,1.3460,-0.0558,1.4018
2011-11-03,1.3009,-0.1148,1.4157
2011-11-02,1.2906,-0.1539,1.4444
2011-11-01,1.3242,-0.1586,1.4829
2011-10-31,1.4902,-0.0323,1.5225
2011-10-28,1.4458,-0.0848,1.5306
2011-10-27,1.3692,-0.1826,1.5518
2011-10-26,1.2852,-0.3122,1.5975
2011-10-25,1.3481,-0.3275,1.6755
2011-10-24,1.4133,-0.3441,1.7574
2011-10-21,1.4848,-0.3586,1.8434
2011-10-20,1.6937,-0.2393,1.9331
2011-10-19,1.9927,-0.0002,1.9929
2011-10-18,2.2553,0.2623,1.9930
2011-10-17,2.6552,0.7279,1.9274
2011-10-14,2.4471,0.7017,1.7454
2011-10-13,2.2341,0.6641,1.5700
2011-10-12,2.1168,0.7128,1.4040
2011-10-11,1.8717,0.6460,1.2257
2011-10-10,1.6183,0.5540,1.0643
2011-10-07,1.3635,0.4378,0.9258
2011-10-06,1.0580,0.2417,0.8163
2011-10-05,0.9727,0.2168,0.7559
2011-10-04,0.9797,0.2780,0.7017
2011-10-03,1.1503,0.5182,0.6322
2011-09-30,1.1876,0.6850,0.5026
2011-09-29,1.1221,0.7908,0.3314
2011-09-28,0.8086,0.6749,0.1337
2011-09-27,0.4964,0.5315,-0.0351
2011-09-26,0.1576,0.3255,-0.1679
2011-09-23,0.0631,0.3124,-0.2493
2011-09-22,0.1721,0.4995,-0.3274
2011-09-21,0.2309,0.6831,-0.4523
2011-09-20,-0.0848,0.5383,-0.6231
2011-09-19,-0.4033,0.3543,-0.7576
2011-09-16,-0.5678,0.2784,-0.8462
2011-09-15,-0.8756,0.0401,-0.9158
2011-09-14,-1.0997,-0.1738,-0.9258
2011-09-13,-1.1008,-0.2184,-0.8824
2011-09-12,-1.0646,-0.2369,-0.8278
2011-09-09,-0.7708,-0.0022,-0.7686
2011-09-08,-0.6708,0.0972,-0.7680
2011-09-07,-0.6745,0.1178,-0.7923
2011-09-06,-0.6857,0.1360,-0.8217
2011-09-02,-0.4450,0.4108,-0.8558
2011-09-01,-0.4001,0.5584,-0.9585
2011-08-31,-0.6285,0.4696,-1.0980
2011-08-30,-0.9445,0.2709,-1.2154
2011-08-29,-1.2628,0.0204,-1.2832
2011-08-26,-1.5646,-0.2764,-1.2883
2011-08-25,-1.5944,-0.3753,-1.2192
2011-08-24,-1.7643,-0.6390,-1.1253
2011-08-23,-1.7587,-0.7931,-0.9656
2011-08-22,-1.5238,-0.7565,-0.7673
2011-08-19,-1.2425,-0.6643,-0.5782
2011-08-18,-0.9130,-0.5009,-0.4121
2011-08-17,-0.7201,-0.4332,-0.2869
2011-08-16,-0.7683,-0.5897,-0.1786
2011-08-15,-0.8547,-0.8235,-0.0312
2011-08-12,-0.9019,-1.0767,0.1747
2011-08-11,-0.7854,-1.2293,0.4439
2011-08-10,-0.3697,-1.1209,0.7512
2011-08-09,-0.0707,-1.1022,1.0314
2011-08-08,0.3538,-0.9532,1.3070
2011-08-05,0.8109,-0.7344,1.5453
2011-08-04,1.2375,-0.4914,1.7289
2011-08-03,1.5097,-0.3421,1.8518
2011-08-02,1.7675,-0.1698,1.9373
2011-08-01,1.9391,-0.0407,1.9797
2011-07-29,1.9767,-0.0132,1.9899
2011-07-28,2.1312,0.1380,1.9932
2011-07-27,2.2511,0.2924,1.9587
2011-07-26,2.3165,0.4309,1.8856
2011-07-25,2.3126,0.5347,1.7779
2011-07-22,2.2190,0.5749,1.6442
2011-07-21,2.0240,0.5235,1.5005
2011-07-20,1.8063,0.4367,1.3696
2011-07-19,1.4876,0.2272,1.2604
2011-07-18,1.3542,0.1506,1.2036
2011-07-15,1.3959,0.2299,1.1660
2011-07-14,1.4086,0.3001,1.1085
2011-07-13,1.4437,0.4102,1.0334
2011-07-12,1.4385,0.5076,0.9309
2011-07-11,1.4093,0.6053,0.8040
2011-07-08,1.3532,0.7005,0.6527
2011-07-07,1.2278,0.7503,0.4775
2011-07-06,0.9754,0.6854,0.2900
2011-07-05,0.7309,0.6122,0.1186
2011-07-01,0.5047,0.5391,-0.0344
2011-06-30,0.3191,0.4883,-0.1692
2011-06-29,0.1065,0.3978,-0.2913
2011-06-28,-0.1375,0.2532,-0.3907
2011-06-27,-0.3152,0.1389,-0.4540
2011-06-24,-0.3876,0.1011,-0.4887
2011-06-23,-0.4808,0.0332,-0.5140
2011-06-22,-0.4893,0.0330,-0.5223
2011-06-21,-0.5815,-0.0509,-0.5306
2011-06-20,-0.6681,-0.1503,-0.5178
2011-06-17,-0.6823,-0.2020,-0.4803
2011-06-16,-0.7216,-0.2919,-0.4298
2011-06-15,-0.6354,-0.2786,-0.3568
2011-06-14,-0.5559,-0.2687,-0.2872
2011-06-13,-0.5111,-0.2911,-0.2200
2011-06-10,-0.4794,-0.3322,-0.1472
2011-06-09,-0.4396,-0.3754,-0.0641
2011-06-08,-0.4077,-0.4374,0.0297
2011-06-07,-0.2606,-0.3996,0.1391
2011-06-06,-0.1753,-0.4143,0.2390
2011-06-03,-0.0437,-0.3863,0.3426
2011-06-02,0.1515,-0.2877,0.4391
2011-06-01,0.2747,-0.2364,0.5111
2011-05-31,0.2858,-0.2844,0.5702
2011-05-27,0.3223,-0.3189,0.6412
2011-05-26,0.3949,-0.3260,0.7210
2011-05-25,0.5079,-0.2946,0.8025
2011-05-24,0.6349,-0.2413,0.8761
2011-05-23,0.7374,-0.1990,0.9364
2011-05-20,0.8529,-0.1333,0.9862
2011-05-19,0.8827,-0.1368,1.0195
2011-05-18,0.8814,-0.1724,1.0537
2011-05-17,0.9107,-0.1861,1.0968
2011-05-16,1.0650,-0.0783,1.1433
2011-05-13,1.1332,-0.0297,1.1629
2011-05-12,1.0945,-0.0759,1.1703
2011-05-11,1.1476,-0.0417,1.1893
2011-05-10,1.1611,-0.0386,1.1997
2011-05-09,1.2222,0.0128,1.2094
2011-05-06,1.3321,0.1260,1.2062
2011-05-05,1.4161,0.2414,1.1747
2011-05-04,1.4629,0.3485,1.1144
2011-05-03,1.3926,0.3654,1.0272
2011-05-02,1.3034,0.3676,0.9359
2011-04-29,1.1643,0.3203,0.8440
2011-04-28,1.0278,0.2639,0.7639
2011-04-27,0.9026,0.2047,0.6979
2011-04-26,0.8091,0.1624,0.6467
2011-04-25,0.7137,0.1075,0.6062
2011-04-21,0.6010,0.0218,0.5793
2011-04-20,0.5648,-0.0091,0.5738
2011-04-19,0.6559,0.0798,0.5761
2011-04-18,0.6124,0.0563,0.5561
2011-04-15,0.6096,0.0676,0.5421
2011-04-14,0.5765,0.0513,0.5252
2011-04-13,0.5925,0.0802,0.5124
2011-04-12,0.5969,0.1046,0.4923
2011-04-11,0.6290,0.1628,0.4662
2011-04-08,0.6561,0.2307,0.4254
2011-04-07,0.6288,0.2611,0.3678
2011-04-06,0.5993,0.2967,0.3025
2011-04-05,0.5390,0.3106,0.2283
2011-04-04,0.4847,0.3340,0.1507
2011-04-01,0.3733,0.3061,0.0672
2011-03-31,0.2670,0.2764,-0.0094
2011-03-30,0.1448,0.2233,-0.0785
2011-03-29,-0.0219,0.1124,-0.1343
2011-03-28,-0.1072,0.0552,-0.1624
2011-03-25,-0.2260,-0.0498,-0.1762
2011-03-24,-0.3421,-0.1784,-0.1637
2011-03-23,-0.4422,-0.3230,-0.1191
2011-03-22,-0.4351,-0.3968,-0.0384
2011-03-21,-0.4521,-0.5129,0.0608
2011-03-18,-0.4141,-0.6032,0.1890
2011-03-17,-0.2941,-0.6339,0.3398
2011-03-16,0.0073,-0.4910,0.4983
2011-03-15,0.2468,-0.3742,0.6210
2011-03-14,0.5012,-0.2134,0.7146
2011-03-11,0.5993,-0.1686,0.7679
2011-03-10,0.6444,-0.1657,0.8101
2011-03-09,0.5638,-0.2878,0.8515
2011-03-08,0.5199,-0.4035,0.9235
2011-03-07,0.6734,-0.3509,1.0243
2011-03-04,0.7501,-0.3619,1.1121
2011-03-03,0.7336,-0.4690,1.2026
2011-03-02,0.8157,-0.5041,1.3198
2011-03-01,1.0232,-0.4226,1.4458
2011-02-28,1.0591,-0.4924,1.5515
2011-02-25,1.1349,-0.5397,1.6746
2011-02-24,1.2900,-0.5195,1.8095
2011-02-23,1.5515,-0.3879,1.9394
2011-02-22,1.7373,-0.2991,2.0364
2011-02-18,1.8478,-0.2633,2.1112
2011-02-17,1.9108,-0.2662,2.1770
2011-02-16,2.0302,-0.2133,2.2435
2011-02-15,2.1513,-0.1456,2.2969
2011-02-14,2.2999,-0.0334,2.3333
2011-02-11,2.3818,0.0402,2.3416
2011-02-10,2.4633,0.1318,2.3315
2011-02-09,2.5361,0.2375,2.2986
2011-02-08,2.4931,0.2539,2.2392
2011-02-07,2.4480,0.2722,2.1757
2011-02-04,2.4342,0.3265,2.1077
2011-02-03,2.4157,0.3896,2.0261
2011-02-02,2.3751,0.4465,1.9287
2011-02-01,2.2751,0.4581,1.8170
2011-01-31,2.1884,0.4859,1.7025
2011-01-28,2.2137,0.6327,1.5810
2011-01-27,2.1067,0.6838,1.4229
2011-01-26,1.9177,0.6658,1.2519
2011-01-25,1.6348,0.5493,1.0855
2011-01-24,1.3909,0.4428,0.9481
2011-01-21,1.2767,0.4393,0.8374
2011-01-20,1.0562,0.3285,0.7276
2011-01-19,0.8665,0.2210,0.6455
2011-01-18,0.6847,0.0944,0.5902
2011-01-14,0.6398,0.0732,0.5666
2011-01-13,0.6265,0.0782,0.5483
2011-01-12,0.5804,0.0516,0.5288
2011-01-11,0.5848,0.0689,0.5159
2011-01-10,0.5698,0.0712,0.4986
2011-01-07,0.5780,0.0971,0.4808
2011-01-06,0.5106,0.0540,0.4566
2011-01-05,0.5123,0.0693,0.4431
2011-01-04,0.4951,0.0694,0.4257
2011-01-03,0.4532,0.0449,0.4084
2010-12-31,0.4133,0.0161,0.3972
2010-12-30,0.3838,-0.0093,0.3931
2010-12-29,0.3618,-0.0336,0.3955
2010-12-28,0.3492,-0.0547,0.4039
2010-12-27,0.3674,-0.0501,0.4175
2010-12-23,0.3963,-0.0338,0.4301
2010-12-22,0.3833,-0.0552,0.4385
2010-12-21,0.3742,-0.0781,0.4523
2010-12-20,0.3957,-0.0762,0.4718
2010-12-17,0.3943,-0.0966,0.4909
2010-12-16,0.4270,-0.0880,0.5150
2010-12-15,0.4539,-0.0831,0.5370
2010-12-14,0.4651,-0.0927,0.5578
2010-12-13,0.5224,-0.0586,0.5810
2010-12-10,0.5375,-0.0582,0.5956
2010-12-09,0.5638,-0.0463,0.6102
2010-12-08,0.5285,-0.0933,0.6218
2010-12-07,0.5669,-0.0782,0.6451
2010-12-06,0.5119,-0.1527,0.6646
2010-12-03,0.5191,-0.1837,0.7028
2010-12-02,0.5374,-0.2114,0.7487
2010-12-01,0.5483,-0.2533,0.8016
2010-11-30,0.5955,-0.2694,0.8649
2010-11-29,0.7257,-0.2066,0.9322
2010-11-26,0.8073,-0.1766,0.9839
2010-11-24,0.7983,-0.2298,1.0280
2010-11-23,0.8525,-0.2329,1.0855
2010-11-22,0.8927,-0.2510,1.1437
2010-11-19,0.9449,-0.2616,1.2064
2010-11-18,0.9759,-0.2960,1.2718
2010-11-17,1.0780,-0.2678,1.3458
2010-11-16,1.2243,-0.1885,1.4128
2010-11-15,1.3680,-0.0919,1.4599
2010-11-12,1.4764,-0.0065,1.4829
2010-11-11,1.5532,0.0687,1.4845
2010-11-10,1.6223,0.1550,1.4673
2010-11-09,1.6072,0.1786,1.4286
2010-11-08,1.5297,0.1457,1.3839
2010-11-05,1.4858,0.1383,1.3475
2010-11-04,1.4113,0.0984,1.3130
2010-11-03,1.3597,0.0713,1.2884
2010-11-02,1.3071,0.0365,1.2705
2010-11-01,1.2432,-0.0182,1.2614
2010-10-29,1.1555,-0.1104,1.2659
2010-10-28,1.1833,-0.1103,1.2935
2010-10-27,1.1478,-0.1734,1.3211
2010-10-26,1.2182,-0.1463,1.3645
2010-10-25,1.3035,-0.0976,1.4010
2010-10-22,1.3289,-0.0966,1.4254
2010-10-21,1.3574,-0.0922,1.4496
2010-10-20,1.3934,-0.0792,1.4726
2010-10-19,1.5065,0.0141,1.4924
2010-10-18,1.6848,0.1959,1.4889
2010-10-15,1.6824,0.2425,1.4399
2010-10-14,1.5864,0.2071,1.3793
2010-10-13,1.5407,0.2132,1.3275
2010-10-12,1.4850,0.2108,1.2742
2010-10-11,1.4786,0.2571,1.2215
2010-10-08,1.4266,0.2694,1.1572
2010-10-07,1.3618,0.2719,1.0899
2010-10-06,1.2866,0.2646,1.0219
2010-10-05,1.2312,0.2755,0.9558
2010-10-04,1.1827,0.2958,0.8869
2010-10-01,1.1577,0.3447,0.8130
2010-09-30,1.0930,0.3662,0.7268
2010-09-29,0.9951,0.3598,0.6353
2010-09-28,0.9184,0.3731,0.5453
2010-09-27,0.7918,0.3398,0.4520
2010-09-24,0.6849,0.3178,0.3671
2010-09-23,0.6006,0.3130,0.2876
2010-09-22,0.5415,0.3321,0.2094
2010-09-21,0.4472,0.3209,0.1264
2010-09-20,0.3296,0.2834,0.0462
2010-09-17,0.2437,0.2683,-0.0247
2010-09-16,0.1487,0.2405,-0.0918
2010-09-15,0.0665,0.2184,-0.1519
2010-09-14,-0.0081,0.1984,-0.2065
2010-09-13,-0.0905,0.1656,-0.2561
2010-09-10,-0.2059,0.0916,-0.2975
2010-09-09,-0.2566,0.0638,-0.3204
2010-09-08,-0.3335,0.0029,-0.3363
2010-09-07,-0.3554,-0.0184,-0.3370
2010-09-03,-0.4337,-0.1012,-0.3324
2010-09-02,-0.4833,-0.1761,-0.3071
2010-09-01,-0.5287,-0.2656,-0.2631
2010-08-31,-0.5379,-0.3412,-0.1967
2010-08-30,-0.4277,-0.3163,-0.1114
2010-08-27,-0.3818,-0.3495,-0.0323
2010-08-26,-0.2463,-0.3014,0.0550
2010-08-25,-0.1811,-0.3115,0.1304
2010-08-24,-0.0262,-0.2345,0.2083
2010-08-23,0.1353,-0.1316,0.2669
2010-08-20,0.2049,-0.0949,0.2998
2010-08-19,0.2250,-0.0985,0.3235
2010-08-18,0.2504,-0.0978,0.3481
2010-08-17,0.2676,-0.1050,0.3726
2010-08-16,0.2880,-0.1108,0.3988
2010-08-13,0.3875,-0.0390,0.4265
2010-08-12,0.4809,0.0446,0.4363
2010-08-11,0.6085,0.1834,0.4251
2010-08-10,0.5913,0.2121,0.3793
2010-08-09,0.5328,0.2066,0.3262
2010-08-06,0.4726,0.1980,0.2746
2010-08-05,0.4106,0.1855,0.2251
2010-08-04,0.3443,0.1656,0.1787
2010-08-03,0.2700,0.1327,0.1373
2010-08-02,0.1957,0.0915,0.1041
2010-07-30,0.1423,0.0610,0.0813
2010-07-29,0.1754,0.1094,0.0660
2010-07-28,0.1225,0.0838,0.0387
2010-07-27,0.0754,0.0577,0.0177
2010-07-26,0.0079,0.0047,0.0033
2010-07-23,-0.0442,-0.0463,0.0021
2010-07-22,-0.0602,-0.0739,0.0137
2010-07-21,-0.0240,-0.0562,0.0322
2010-07-20,0.0157,-0.0306,0.0462
2010-07-19,0.2631,0.2093,0.0539
2010-07-16,0.2515,0.2500,0.0015
2010-07-15,0.1597,0.2207,-0.0610
2010-07-14,0.0454,0.1615,-0.1161
2010-07-13,-0.0700,0.0865,-0.1565
2010-07-12,-0.1964,-0.0183,-0.1781
2010-07-09,-0.2640,-0.0904,-0.1736
2010-07-08,-0.3765,-0.2255,-0.1510
2010-07-07,-0.4845,-0.3899,-0.0946
2010-07-06,-0.3939,-0.3968,0.0029
2010-07-02,-0.2787,-0.3808,0.1021
2010-07-01,-0.1112,-0.3085,0.1973
2010-06-30,0.0894,-0.1850,0.2744
2010-06-29,0.2715,-0.0491,0.3207
2010-06-28,0.3569,0.0240,0.3330
2010-06-25,0.4437,0.1167,0.3270
2010-06-24,0.5088,0.2110,0.2978
2010-06-23,0.5146,0.2695,0.2451
2010-06-22,0.5327,0.3551,0.1777
2010-06-21,0.4845,0.3956,0.0889
2010-06-18,0.3563,0.3663,-0.0100
2010-06-17,0.2102,0.3118,-0.1016
2010-06-16,0.0746,0.2541,-0.1795
2010-06-15,-0.0013,0.2418,-0.2431
2010-06-14,-0.1317,0.1718,-0.3035
2010-06-11,-0.2718,0.0747,-0.3464
2010-06-10,-0.3461,0.0190,-0.3651
2010-06-09,-0.3939,-0.0240,-0.3699
2010-06-08,-0.3833,-0.0194,-0.3639
2010-06-07,-0.3318,0.0272,-0.3590
2010-06-04,-0.3357,0.0301,-0.3658
2010-06-03,-0.3812,-0.0078,-0.3734
2010-06-02,-0.5121,-0.1407,-0.3714
2010-06-01,-0.5070,-0.1708,-0.3362
2010-05-28,-0.4841,-0.1906,-0.2935
2010-05-27,-0.5199,-0.2741,-0.2459
2010-05-26,-0.5064,-0.3290,-0.1774
2010-05-25,-0.4727,-0.3776,-0.0951
2010-05-24,-0.2286,-0.2279,-0.0007
2010-05-21,-0.1289,-0.1852,0.0563
2010-05-20,0.1763,0.0737,0.1026
2010-05-19,0.2758,0.1917,0.0841
2010-05-18,0.2768,0.2406,0.0362
2010-05-17,0.1667,0.1906,-0.0239
2010-05-14,0.0567,0.1282,-0.0716
2010-05-13,-0.1062,-0.0025,-0.1036
2010-05-12,-0.3051,-0.2021,-0.1030
2010-05-11,-0.3405,-0.2880,-0.0525
2010-05-10,-0.2699,-0.2894,0.0195
2010-05-07,-0.2361,-0.3280,0.0919
2010-05-06,-0.0243,-0.1982,0.1739
2010-05-05,0.0800,-0.1434,0.2234
2010-05-04,0.2025,-0.0568,0.2593
2010-05-03,0.2559,-0.0176,0.2735
2010-04-30,0.2921,0.0142,0.2779
2010-04-29,0.2753,0.0010,0.2743
2010-04-28,0.2431,-0.0309,0.2741
2010-04-27,0.2635,-0.0183,0.2818
2010-04-26,0.2573,-0.0290,0.2864
2010-04-23,0.2537,-0.0400,0.2936
2010-04-22,0.2837,-0.0199,0.3036
2010-04-21,0.3428,0.0342,0.3086
2010-04-20,0.3438,0.0438,0.3001
2010-04-19,0.3779,0.0888,0.2891
2010-04-16,0.3492,0.0823,0.2669
2010-04-15,0.2906,0.0443,0.2463
2010-04-14,0.2200,-0.0152,0.2353
2010-04-13,0.1720,-0.0671,0.2391
2010-04-12,0.1911,-0.0647,0.2559
2010-04-09,0.1953,-0.0767,0.2721
2010-04-08,0.2368,-0.0544,0.2912
2010-04-07,0.2773,-0.0276,0.3048
2010-04-06,0.2972,-0.0145,0.3117
2010-04-05,0.3099,-0.0055,0.3154
2010-04-01,0.3384,0.0217,0.3167
2010-03-31,0.3378,0.0265,0.3113
2010-03-30,0.3727,0.0681,0.3047
2010-03-29,0.3741,0.0864,0.2877
2010-03-26,0.3477,0.0817,0.2661
2010-03-25,0.3300,0.0843,0.2457
2010-03-24,0.2782,0.0536,0.2246
2010-03-23,0.2493,0.0381,0.2112
2010-03-22,0.2477,0.0461,0.2017
2010-03-19,0.2891,0.0989,0.1901
2010-03-18,0.2399,0.0745,0.1654
2010-03-17,0.2516,0.1048,0.1468
2010-03-16,0.1815,0.0609,0.1206
2010-03-15,0.1402,0.0348,0.1054
2010-03-12,0.1194,0.0227,0.0967
2010-03-11,0.0623,-0.0287,0.0910
2010-03-10,0.1128,0.0146,0.0982
2010-03-09,0.1601,0.0656,0.0945
2010-03-08,0.2020,0.1239,0.0781
2010-03-05,0.2079,0.1608,0.0471
2010-03-04,0.2063,0.1993,0.0069
2010-03-03,0.2175,0.2604,-0.0429
2010-03-02,0.1807,0.2887,-0.1080
2010-03-01,0.0763,0.2565,-0.1802
2010-02-26,0.0097,0.2540,-0.2443
2010-02-25,-0.0477,0.2601,-0.3078
2010-02-24,-0.0662,0.3067,-0.3728
2010-02-23,-0.1435,0.3060,-0.4495
2010-02-22,-0.2096,0.3164,-0.5260
2010-02-19,-0.3372,0.2679,-0.6051
2010-02-18,-0.4981,0.1740,-0.6721
2010-02-17,-0.6272,0.0884,-0.7156
2010-02-16,-0.7473,-0.0097,-0.7377
2010-02-12,-0.8564,-0.1212,-0.7353
2010-02-11,-0.8759,-0.1709,-0.7050
2010-02-10,-0.8637,-0.2015,-0.6622
2010-02-09,-0.8559,-0.2441,-0.6119
