time,MACD,MACD_Hist,MACD_Signal
2020-06-18,2.4152,-0.2484,2.6635
2020-06-17,2.5839,0.0114,2.5724
2020-06-16,2.6260,0.2309,2.3951
2020-06-15,2.6099,0.4477,2.1622
2020-06-12,2.9853,1.1226,1.8627
2020-06-11,3.1452,1.6858,1.4594
2020-06-10,2.9707,1.9439,1.0268
2020-06-09,2.5396,1.9131,0.6266
2020-06-08,2.0960,1.8107,0.2853
2020-06-05,1.5952,1.5902,0.0050
2020-06-04,0.9877,1.1838,-0.1961
2020-06-03,0.5299,0.8377,-0.3077
2020-06-02,-0.0851,0.2668,-0.3520
2020-06-01,-0.6451,-0.3023,-0.3428
2020-05-29,-0.7475,-0.4825,-0.2650
2020-05-28,-0.6318,-0.4941,-0.1377
2020-05-27,-0.5319,-0.5915,0.0596
2020-05-26,-0.4262,-0.7460,0.3199
2020-05-22,-0.2151,-0.8472,0.6321
2020-05-21,-0.0170,-0.9726,0.9556
2020-05-20,0.1321,-1.1560,1.2881
2020-05-19,-0.0024,-1.6331,1.6307
2020-05-18,0.0550,-1.8999,1.9549
2020-05-15,0.3982,-1.8946,2.2928
2020-05-14,1.1437,-1.4680,2.6117
2020-05-13,1.8106,-1.0691,2.8797
2020-05-12,2.3835,-0.7186,3.1022
2020-05-11,2.6966,-0.6281,3.3247
2020-05-08,2.9755,-0.5963,3.5719
2020-05-07,3.2153,-0.6072,3.8225
2020-05-06,2.9154,-1.1414,4.0567
2020-05-05,3.0966,-1.2762,4.3729
2020-05-04,3.2681,-1.3975,4.6656
2020-05-01,3.5560,-1.3774,4.9334
2020-04-30,3.8124,-1.3140,5.1263
2020-04-29,4.3860,-0.8464,5.2324
2020-04-28,4.9214,-0.2973,5.2187
2020-04-27,5.2313,0.1738,5.0575
2020-04-24,5.3232,0.5377,4.7855
2020-04-23,5.7608,1.3827,4.3781
2020-04-22,5.7315,1.9500,3.7815
2020-04-21,5.6780,2.6676,3.0104
2020-04-20,5.2923,3.2559,2.0364
2020-04-17,4.7673,3.8244,0.9429
2020-04-16,4.2621,4.4729,-0.2108
2020-04-15,3.4714,4.9364,-1.4650
2020-04-14,2.7831,5.5678,-2.7847
2020-04-13,1.6560,5.8705,-4.2145
2020-04-09,0.3916,6.0410,-5.6494
2020-04-08,-1.2081,5.8624,-7.0706
2020-04-07,-3.0879,5.2751,-8.3630
2020-04-06,-4.5491,4.9303,-9.4794
2020-04-03,-5.6159,4.8575,-10.4735
2020-04-02,-7.0263,4.3117,-11.3380
2020-04-01,-8.4054,3.5827,-11.9881
2020-03-31,-10.0850,2.3564,-12.4414
2020-03-30,-11.2583,1.3957,-12.6541
2020-03-27,-12.3990,0.2914,-12.6904
2020-03-26,-12.8400,-0.2710,-12.5690
2020-03-25,-13.1354,-0.8260,-12.3094
2020-03-24,-13.4958,-1.5883,-11.9075
2020-03-23,-13.3966,-2.0697,-11.3269
2020-03-20,-12.8773,-2.2204,-10.6569
2020-03-19,-12.4853,-2.5771,-9.9082
2020-03-18,-11.9990,-2.9601,-9.0389
2020-03-17,-11.5855,-3.4990,-8.0866
2020-03-16,-11.3060,-4.2356,-7.0704
2020-03-13,-10.5035,-4.5592,-5.9444
2020-03-12,-9.5182,-4.7249,-4.7932
2020-03-11,-8.2706,-4.6404,-3.6302
2020-03-10,-7.3669,-4.8977,-2.4692
2020-03-09,-6.1387,-4.8420,-1.2967
2020-03-06,-4.6617,-4.5069,-0.1549
2020-03-05,-3.4278,-4.3449,0.9171
2020-03-04,-2.4404,-4.3490,1.9086
2020-03-03,-1.1716,-3.9806,2.8090
2020-03-02,-0.1430,-3.7090,3.5660
2020-02-28,0.9493,-3.2403,4.1896
2020-02-27,2.1781,-2.4629,4.6410
2020-02-26,3.1856,-1.7225,4.9082
2020-02-25,4.1378,-0.8831,5.0208
2020-02-24,4.9856,0.0042,4.9814
2020-02-21,5.4963,0.6668,4.8295
2020-02-20,5.6627,1.0511,4.6116
2020-02-19,5.6416,1.2798,4.3618
2020-02-18,5.4691,1.4167,4.0524
2020-02-14,5.0119,1.2955,3.7164
2020-02-13,4.5830,1.1830,3.4000
2020-02-12,4.1997,1.0977,3.1020
2020-02-11,3.7830,0.9593,2.8237
2020-02-10,3.6183,1.0322,2.5861
2020-02-07,3.5351,1.1682,2.3668
2020-02-06,3.4148,1.2681,2.1467
2020-02-05,2.8566,0.9307,1.9259
2020-02-04,2.4456,0.7183,1.7273
2020-02-03,2.1642,0.6340,1.5303
2020-01-31,1.9008,0.5728,1.3280
2020-01-30,1.6948,0.5472,1.1475
2020-01-29,1.6447,0.6741,0.9706
2020-01-28,1.6450,0.8476,0.7974
2020-01-27,1.5538,0.9263,0.6275
2020-01-24,1.4276,0.9583,0.4692
2020-01-23,1.0691,0.7349,0.3342
2020-01-22,0.6724,0.4259,0.2465
2020-01-21,0.3442,0.1373,0.2069
2020-01-17,0.2761,0.0697,0.2064
2020-01-16,0.1030,-0.1111,0.2141
2020-01-15,0.0852,-0.1530,0.2382
2020-01-14,0.1161,-0.1548,0.2709
2020-01-13,0.1296,-0.1714,0.3010
2020-01-10,0.2124,-0.1225,0.3349
2020-01-09,0.2796,-0.0761,0.3557
2020-01-08,0.3164,-0.0456,0.3620
2020-01-07,0.3393,-0.0159,0.3552
2020-01-06,0.3451,0.0150,0.3300
2020-01-03,0.3203,0.0300,0.2903
2020-01-02,0.3793,0.1447,0.2347
2019-12-31,0.3870,0.2359,0.1511
2019-12-30,0.4345,0.3769,0.0576
2019-12-27,0.3996,0.4559,-0.0563
2019-12-26,0.3363,0.5091,-0.1728
2019-12-24,0.2550,0.5328,-0.2778
2019-12-23,0.1130,0.4895,-0.3765
2019-12-20,-0.0124,0.4482,-0.4605
2019-12-19,-0.1804,0.3507,-0.5311
2019-12-18,-0.3726,0.2061,-0.5787
2019-12-17,-0.4544,0.1345,-0.5889
2019-12-16,-0.5906,-0.0069,-0.5836
2019-12-13,-0.6488,-0.0911,-0.5577
2019-12-12,-0.6092,-0.0968,-0.5124
2019-12-11,-0.6329,-0.1715,-0.4614
2019-12-10,-0.6435,-0.2566,-0.3869
2019-12-09,-0.6476,-0.3628,-0.2848
2019-12-06,-0.6091,-0.4528,-0.1563
2019-12-05,-0.4638,-0.4609,-0.0030
2019-12-04,-0.4073,-0.5590,0.1517
2019-12-03,-0.3572,-0.6530,0.2958
2019-12-02,-0.2415,-0.6583,0.4168
2019-11-29,-0.1495,-0.6428,0.4933
2019-11-27,0.0374,-0.4954,0.5327
2019-11-26,0.2755,-0.2495,0.5250
2019-11-25,0.5089,0.0328,0.4761
2019-11-22,0.7707,0.3863,0.3844
2019-11-21,0.9287,0.7028,0.2259
2019-11-20,0.8895,0.8769,0.0126
2019-11-19,0.7317,0.9742,-0.2425
2019-11-18,0.4468,0.9824,-0.5356
2019-11-15,0.2055,1.0629,-0.8574
2019-11-14,-0.0324,1.1629,-1.1952
2019-11-13,-0.1645,1.3762,-1.5407
2019-11-12,-0.3164,1.5280,-1.8444
2019-11-11,-0.6560,1.4455,-2.1015
2019-11-08,-0.9909,1.2997,-2.2906
2019-11-07,-1.4061,1.0045,-2.4106
2019-11-06,-1.9062,0.5754,-2.4816
2019-11-05,-2.4494,0.0353,-2.4848
2019-11-04,-2.8353,-0.4218,-2.4135
2019-11-01,-3.1414,-0.8733,-2.2681
2019-10-31,-2.8978,-0.8422,-2.0556
2019-10-30,-2.6308,-0.7853,-1.8456
2019-10-29,-2.3572,-0.7154,-1.6419
2019-10-28,-2.0709,-0.6434,-1.4276
2019-10-25,-2.0450,-0.8068,-1.2382
2019-10-24,-1.9350,-0.9021,-1.0330
2019-10-23,-1.8081,-0.9765,-0.8317
2019-10-22,-1.5268,-0.8894,-0.6374
2019-10-21,-1.2281,-0.7850,-0.4432
2019-10-18,-1.0079,-0.7508,-0.2571
2019-10-17,-0.7976,-0.7372,-0.0604
2019-10-16,-0.4284,-0.5680,0.1396
2019-10-15,-0.3670,-0.7019,0.3348
2019-10-14,-0.1978,-0.7596,0.5618
2019-10-11,-0.1230,-0.9303,0.8073
2019-10-10,-0.0599,-1.1333,1.0734
2019-10-09,0.2213,-1.1415,1.3628
2019-10-08,0.4468,-1.2068,1.6536
2019-10-07,0.7620,-1.1809,1.9430
2019-10-04,1.0021,-1.2090,2.2110
2019-10-03,1.3291,-1.1463,2.4754
2019-10-02,1.6754,-1.0397,2.7151
2019-10-01,2.0121,-0.8822,2.8943
2019-09-30,2.2717,-0.7400,3.0116
2019-09-27,2.5449,-0.5313,3.0762
2019-09-26,2.8382,-0.2260,3.0642
2019-09-25,3.0514,0.1013,2.9501
2019-09-24,3.1745,0.4287,2.7458
2019-09-23,3.3814,0.9304,2.4510
2019-09-20,3.4859,1.4240,2.0619
2019-09-19,3.2887,1.6974,1.5912
2019-09-18,3.0680,1.9844,1.0836
2019-09-17,2.8529,2.3154,0.5375
2019-09-16,2.4364,2.4755,-0.0391
2019-09-13,1.8119,2.4423,-0.6305
2019-09-12,1.2125,2.4347,-1.2222
2019-09-11,0.5217,2.3197,-1.7979
2019-09-10,-0.1206,2.2234,-2.3441
2019-09-09,-0.7502,2.0908,-2.8410
2019-09-06,-1.2805,1.9869,-3.2673
2019-09-05,-1.8465,1.7919,-3.6383
2019-09-04,-2.3369,1.6083,-3.9452
2019-09-03,-2.8855,1.2961,-4.1816
2019-08-30,-3.5139,0.8069,-4.3208
2019-08-29,-3.9691,0.3580,-4.3271
2019-08-28,-4.3934,-0.1772,-4.2161
2019-08-27,-4.5935,-0.6177,-3.9758
2019-08-26,-4.5867,-0.9668,-3.6199
2019-08-23,-4.6195,-1.4438,-3.1757
2019-08-22,-4.6084,-1.9679,-2.6404
2019-08-21,-4.4644,-2.4311,-2.0332
2019-08-20,-4.1388,-2.7593,-1.3796
2019-08-19,-3.5701,-2.8796,-0.6905
2019-08-16,-2.9704,-2.9797,0.0093
2019-08-15,-2.2304,-2.9368,0.7064
2019-08-14,-1.3903,-2.7144,1.3240
2019-08-13,-0.5887,-2.4321,1.8434
2019-08-12,0.1976,-2.0669,2.2645
2019-08-09,0.8564,-1.7286,2.5851
2019-08-08,1.4189,-1.3951,2.8140
2019-08-07,2.0625,-0.8864,2.9489
2019-08-06,2.7282,-0.2554,2.9836
2019-08-05,3.3035,0.3757,2.9278
2019-08-02,3.3282,0.5353,2.7929
2019-08-01,3.2841,0.6471,2.6370
2019-07-31,3.2012,0.7320,2.4692
2019-07-30,3.0826,0.7959,2.2867
2019-07-29,2.9168,0.7967,2.1201
2019-07-26,2.6331,0.6663,1.9667
2019-07-25,2.3749,0.5267,1.8482
2019-07-24,2.2262,0.4618,1.7644
2019-07-23,2.0890,0.3818,1.7072
2019-07-22,1.9250,0.2357,1.6893
2019-07-19,1.7738,0.0547,1.7191
2019-07-18,1.5586,-0.2335,1.7921
2019-07-17,1.5836,-0.3095,1.8931
2019-07-16,1.5365,-0.4504,1.9869
2019-07-15,1.5660,-0.5108,2.0767
2019-07-12,1.6214,-0.5322,2.1537
2019-07-11,1.7109,-0.4974,2.2083
2019-07-10,1.9279,-0.3129,2.2407
2019-07-09,2.1932,-0.0411,2.2343
2019-07-08,2.4310,0.2461,2.1848
2019-07-05,2.4672,0.3904,2.0768
2019-07-03,2.4278,0.4962,1.9315
2019-07-02,2.3453,0.5705,1.7748
2019-07-01,2.2584,0.6720,1.5864
2019-06-28,2.1130,0.7582,1.3548
2019-06-27,2.0029,0.9079,1.0950
2019-06-26,1.8700,1.0590,0.8111
2019-06-25,1.7477,1.2445,0.5032
2019-06-24,1.4588,1.2774,0.1815
2019-06-21,1.1598,1.2850,-0.1252
2019-06-20,1.0173,1.4257,-0.4084
2019-06-19,0.6496,1.3283,-0.6787
2019-06-18,0.1740,1.0775,-0.9035
2019-06-17,-0.2253,0.8575,-1.0828
2019-06-14,-0.5526,0.6692,-1.2218
2019-06-13,-0.9006,0.4142,-1.3148
2019-06-12,-1.1479,0.2183,-1.3663
2019-06-11,-1.3013,0.0988,-1.4001
2019-06-10,-1.3888,0.0283,-1.4171
2019-06-07,-1.4152,0.0005,-1.4158
2019-06-06,-1.3737,0.0355,-1.4091
2019-06-05,-1.4398,-0.0433,-1.3965
2019-06-04,-1.4762,-0.0922,-1.3839
2019-06-03,-1.3900,-0.0064,-1.3836
2019-05-31,-1.3636,0.0363,-1.3999
2019-05-30,-1.4521,-0.0421,-1.4100
2019-05-29,-1.4547,-0.0545,-1.4002
2019-05-28,-1.3766,0.0144,-1.3910
2019-05-24,-1.3556,0.0291,-1.3847
2019-05-23,-1.2597,0.1118,-1.3715
2019-05-22,-1.3271,0.0367,-1.3638
2019-05-21,-1.4735,-0.1303,-1.3432
2019-05-20,-1.5364,-0.2266,-1.3098
2019-05-17,-1.4547,-0.1848,-1.2699
2019-05-16,-1.3633,-0.1191,-1.2442
2019-05-15,-1.3725,-0.1327,-1.2398
2019-05-14,-1.3193,-0.1139,-1.2053
2019-05-13,-1.2371,-0.0879,-1.1492
2019-05-10,-1.1901,-0.1170,-1.0730
2019-05-09,-1.1422,-0.1655,-0.9767
2019-05-08,-1.1728,-0.3075,-0.8653
2019-05-07,-1.1774,-0.4453,-0.7321
2019-05-06,-1.2235,-0.6432,-0.5803
2019-05-03,-1.3233,-0.9202,-0.4031
2019-05-02,-1.0624,-0.8766,-0.1859
2019-05-01,-0.8140,-0.8472,0.0332
2019-04-30,-0.5516,-0.8080,0.2564
2019-04-29,-0.3229,-0.7973,0.4744
2019-04-26,-0.1395,-0.8062,0.6667
2019-04-25,0.0258,-0.8143,0.8401
2019-04-24,0.1892,-0.8037,0.9929
2019-04-23,0.3709,-0.7484,1.1194
2019-04-22,0.6316,-0.5849,1.2165
2019-04-18,0.9091,-0.3726,1.2817
2019-04-17,1.1949,-0.1065,1.3014
2019-04-16,1.4102,0.1254,1.2848
2019-04-15,1.4080,0.1679,1.2401
2019-04-12,1.4208,0.2383,1.1825
2019-04-11,1.4017,0.2944,1.1073
2019-04-10,1.3272,0.3044,1.0228
2019-04-09,1.2453,0.3067,0.9386
2019-04-08,1.2180,0.3602,0.8578
2019-04-05,1.0863,0.3273,0.7589
2019-04-04,1.0460,0.4021,0.6440
2019-04-03,1.0077,0.4846,0.5230
2019-04-02,0.8893,0.4895,0.3998
2019-04-01,0.7441,0.4471,0.2970
2019-03-29,0.6416,0.4158,0.2259
2019-03-28,0.5692,0.3877,0.1816
2019-03-27,0.5180,0.3605,0.1575
2019-03-26,0.3282,0.1724,0.1558
2019-03-25,0.0516,-0.1460,0.1976
2019-03-22,-0.0426,-0.3428,0.3002
2019-03-21,-0.1011,-0.5314,0.4303
2019-03-20,-0.0359,-0.6243,0.5885
2019-03-19,0.1038,-0.6711,0.7749
2019-03-18,0.2427,-0.7230,0.9657
2019-03-15,0.3524,-0.8051,1.1576
2019-03-14,0.5030,-0.8479,1.3509
2019-03-13,0.7046,-0.8298,1.5344
2019-03-12,0.9749,-0.7219,1.6968
2019-03-11,1.1285,-0.7228,1.8513
2019-03-08,1.3220,-0.6742,1.9962
2019-03-07,1.6423,-0.4995,2.1418
2019-03-06,1.8209,-0.4494,2.2703
2019-03-05,1.9697,-0.4347,2.4044
2019-03-04,2.0922,-0.4515,2.5437
2019-03-01,2.1542,-0.5365,2.6907
2019-02-28,2.1668,-0.6899,2.8567
2019-02-27,2.3651,-0.6774,3.0425
2019-02-26,2.4324,-0.8023,3.2347
2019-02-25,2.6322,-0.8152,3.4474
2019-02-22,2.7993,-0.8792,3.6786
2019-02-21,3.0276,-0.9068,3.9345
2019-02-20,3.2231,-0.9915,4.2146
2019-02-19,3.4153,-1.0462,4.4615
2019-02-15,3.6482,-1.0240,4.6722
2019-02-14,3.8393,-0.9978,4.8371
2019-02-13,4.0947,-0.8832,4.9779
2019-02-12,4.3468,-0.7275,5.0744
2019-02-11,4.7127,-0.4051,5.1178
2019-02-08,5.1024,0.0078,5.0946
2019-02-07,5.5491,0.5623,4.9868
2019-02-06,5.4449,0.6465,4.7985
2019-02-05,5.3118,0.7349,4.5769
2019-02-04,5.1320,0.8213,4.3107
2019-02-01,5.1066,1.1195,3.9872
2019-01-31,4.9628,1.3514,3.6114
2019-01-30,4.7381,1.5603,3.1778
2019-01-29,4.5037,1.7794,2.7244
2019-01-28,4.1322,1.8905,2.2417
2019-01-25,3.8542,2.1221,1.7321
2019-01-24,3.4508,2.2913,1.1595
2019-01-23,2.9158,2.3731,0.5427
2019-01-22,2.2202,2.2893,-0.0690
2019-01-18,1.7245,2.3668,-0.6423
2019-01-17,1.0609,2.2419,-1.1810
2019-01-16,0.6568,2.3094,-1.6526
2019-01-15,0.1596,2.2220,-2.0624
2019-01-14,-0.4536,1.9416,-2.3953
2019-01-11,-1.2998,1.3164,-2.6163
2019-01-10,-2.1000,0.5987,-2.6987
2019-01-09,-2.5901,0.0653,-2.6554
2019-01-08,-2.9390,-0.4122,-2.5268
2019-01-07,-3.1238,-0.8333,-2.2905
2019-01-04,-3.1831,-1.1800,-2.0032
2019-01-03,-3.0320,-1.3750,-1.6570
2019-01-02,-2.8358,-1.5499,-1.2859
2018-12-31,-2.4426,-1.5161,-0.9265
2018-12-28,-2.0417,-1.4497,-0.5920
2018-12-27,-1.7108,-1.4120,-0.2988
2018-12-26,-1.4325,-1.3836,-0.0488
2018-12-24,-0.8121,-0.9834,0.1713
2018-12-21,-0.5381,-0.8512,0.3132
2018-12-20,-0.0675,-0.4829,0.4154
2018-12-19,0.3082,-0.1633,0.4715
2018-12-18,0.3984,-0.0874,0.4858
2018-12-17,0.5683,0.0648,0.5035
2018-12-14,0.5966,0.1234,0.4732
2018-12-13,0.5392,0.1292,0.4100
2018-12-12,0.5489,0.2226,0.3263
2018-12-11,0.4645,0.2311,0.2334
2018-12-10,0.3823,0.2363,0.1460
2018-12-07,0.4369,0.3733,0.0636
2018-12-06,0.4373,0.4753,-0.0379
2018-12-04,0.5575,0.7385,-0.1810
2018-12-03,0.2959,0.7239,-0.4281
2018-11-30,0.0274,0.7504,-0.7230
2018-11-29,-0.2143,0.8771,-1.0914
2018-11-28,-0.2868,1.2449,-1.5316
2018-11-27,-0.3224,1.7246,-2.0470
2018-11-26,-0.3593,2.2965,-2.6557
2018-11-23,-0.4768,2.8445,-3.3213
2018-11-21,-0.8504,3.1865,-4.0369
2018-11-20,-1.6659,3.0855,-4.7514
2018-11-19,-2.3586,3.0745,-5.4331
2018-11-16,-3.2880,2.7996,-6.0876
2018-11-15,-4.1766,2.4906,-6.6671
2018-11-14,-4.9249,2.2201,-7.1450
2018-11-13,-5.8012,1.7226,-7.5238
2018-11-12,-6.3495,1.3884,-7.7379
2018-11-09,-6.9169,0.9195,-7.8364
2018-11-08,-7.2807,0.5490,-7.8297
2018-11-07,-7.8017,-0.0738,-7.7279
2018-11-06,-8.2493,-0.7525,-7.4968
2018-11-05,-8.5034,-1.3584,-7.1450
2018-11-02,-8.4773,-1.7749,-6.7024
2018-11-01,-8.3342,-2.1551,-6.1791
2018-10-31,-7.7285,-2.1424,-5.5861
2018-10-30,-7.2355,-2.2762,-4.9593
2018-10-29,-6.8565,-2.5597,-4.2968
2018-10-26,-6.3647,-2.7603,-3.6043
2018-10-25,-5.7216,-2.7974,-2.9242
2018-10-24,-5.0831,-2.8263,-2.2569
2018-10-23,-4.5198,-2.9151,-1.6047
2018-10-22,-3.7676,-2.7920,-0.9756
2018-10-19,-2.9979,-2.5956,-0.4022
2018-10-18,-2.0869,-2.2015,0.1146
2018-10-17,-1.2736,-1.8153,0.5417
2018-10-16,-0.6240,-1.4997,0.8757
2018-10-15,-0.2434,-1.3696,1.1263
2018-10-12,0.2845,-1.0352,1.3196
2018-10-11,0.7866,-0.6635,1.4501
2018-10-10,1.1420,-0.3744,1.5164
2018-10-09,1.3926,-0.1351,1.5276
2018-10-08,1.6540,0.1669,1.4871
2018-10-05,1.7564,0.3584,1.3980
2018-10-04,1.7325,0.4454,1.2871
2018-10-03,1.6311,0.4594,1.1717
2018-10-02,1.4970,0.4435,1.0535
2018-10-01,1.4583,0.5117,0.9466
2018-09-28,1.3837,0.5452,0.8385
2018-09-27,1.2432,0.4994,0.7437
2018-09-26,1.0278,0.3647,0.6631
2018-09-25,0.8521,0.2488,0.6033
2018-09-24,0.7585,0.1913,0.5672
2018-09-21,0.6937,0.1550,0.5386
2018-09-20,0.5674,0.0435,0.5239
2018-09-19,0.5346,-0.0005,0.5351
2018-09-18,0.4855,-0.0794,0.5649
2018-09-17,0.5306,-0.0744,0.6050
2018-09-14,0.5174,-0.1259,0.6433
2018-09-13,0.4901,-0.1845,0.6746
2018-09-12,0.5273,-0.1607,0.6881
2018-09-11,0.5011,-0.1779,0.6790
2018-09-10,0.5607,-0.0998,0.6605
2018-09-07,0.6681,0.0421,0.6260
2018-09-06,0.8033,0.2329,0.5703
2018-09-05,0.8462,0.3472,0.4991
2018-09-04,0.8752,0.4427,0.4325
2018-08-31,0.7993,0.4324,0.3669
2018-08-30,0.6113,0.3271,0.2842
2018-08-29,0.4461,0.2519,0.1941
2018-08-28,0.3345,0.2208,0.1137
2018-08-27,0.2502,0.2000,0.0502
2018-08-24,0.1668,0.1676,-0.0007
2018-08-23,0.1621,0.1837,-0.0216
2018-08-22,0.2467,0.2653,-0.0186
2018-08-21,0.2853,0.2941,-0.0089
2018-08-20,0.0546,0.0415,0.0131
2018-08-17,-0.1990,-0.2801,0.0811
2018-08-16,-0.2777,-0.4860,0.2084
2018-08-15,-0.2375,-0.6137,0.3763
2018-08-14,-0.2079,-0.7616,0.5536
2018-08-13,-0.0210,-0.7712,0.7502
2018-08-10,0.1891,-0.7555,0.9446
2018-08-09,0.3344,-0.7980,1.1324
2018-08-08,0.4826,-0.8347,1.3173
2018-08-07,0.6668,-0.8083,1.4751
2018-08-06,0.9463,-0.6602,1.6065
2018-08-03,1.2335,-0.4568,1.6903
2018-08-02,1.3589,-0.3556,1.7145
2018-08-01,1.5608,-0.1254,1.6862
2018-07-31,1.7292,0.1391,1.5901
2018-07-30,1.8791,0.4629,1.4162
2018-07-27,1.9984,0.8024,1.1960
2018-07-26,1.9029,0.9836,0.9193
2018-07-25,1.8493,1.2361,0.6131
2018-07-24,1.7009,1.4271,0.2738
2018-07-23,1.4509,1.5265,-0.0757
2018-07-20,1.1047,1.5121,-0.4074
2018-07-19,0.6954,1.4023,-0.7069
2018-07-18,0.1640,1.1151,-0.9511
2018-07-17,-0.1025,1.0247,-1.1271
2018-07-16,-0.4922,0.7637,-1.2560
2018-07-13,-0.8524,0.4715,-1.3239
2018-07-12,-1.2047,0.1115,-1.3162
2018-07-11,-1.4443,-0.2043,-1.2399
2018-07-10,-1.5350,-0.4337,-1.1013
2018-07-09,-1.5903,-0.6685,-0.9218
2018-07-06,-1.5023,-0.7871,-0.7152
2018-07-05,-1.4205,-0.9196,-0.5010
2018-07-03,-1.2619,-0.9772,-0.2846
2018-07-02,-1.1034,-1.0177,-0.0857
2018-06-29,-0.7837,-0.8663,0.0826
2018-06-28,-0.5181,-0.7261,0.2081
2018-06-27,-0.1969,-0.4951,0.2983
2018-06-26,0.0805,-0.2619,0.3424
2018-06-25,0.2696,-0.0752,0.3448
2018-06-22,0.4256,0.1050,0.3205
2018-06-21,0.5264,0.2425,0.2839
2018-06-20,0.5287,0.2894,0.2393
2018-06-19,0.4114,0.2074,0.2040
2018-06-18,0.3453,0.1582,0.1872
2018-06-15,0.2938,0.1180,0.1758
2018-06-14,0.2007,0.0278,0.1729
2018-06-13,0.1018,-0.0795,0.1813
2018-06-12,0.0512,-0.1512,0.2024
2018-06-11,0.0955,-0.1380,0.2335
2018-06-08,0.1252,-0.1440,0.2692
2018-06-07,0.2114,-0.0831,0.2945
2018-06-06,0.2597,-0.0269,0.2866
2018-06-05,0.2427,0.0063,0.2364
2018-06-04,0.2680,0.1298,0.1382
2018-06-01,0.2767,0.3094,-0.0327
2018-05-31,0.2912,0.5592,-0.2679
2018-05-30,0.3309,0.8771,-0.5462
2018-05-29,0.4170,1.2791,-0.8621
2018-05-25,0.3528,1.5589,-1.2062
2018-05-24,0.1401,1.6916,-1.5515
2018-05-23,-0.1918,1.6998,-1.8915
2018-05-22,-0.6410,1.5785,-2.2196
2018-05-21,-1.2700,1.2256,-2.4956
2018-05-18,-1.8406,0.8728,-2.7133
2018-05-17,-2.2129,0.6539,-2.8668
2018-05-16,-2.5128,0.4598,-2.9726
2018-05-15,-2.6792,0.3280,-3.0072
2018-05-14,-2.7557,0.1965,-2.9522
2018-05-11,-2.9195,-0.0968,-2.8228
2018-05-10,-3.1442,-0.5356,-2.6085
2018-05-09,-3.1257,-0.7952,-2.3305
2018-05-08,-3.2294,-1.1941,-2.0353
2018-05-07,-3.2221,-1.5150,-1.7071
2018-05-04,-3.1649,-1.7825,-1.3824
2018-05-03,-2.8243,-1.7647,-1.0596
2018-05-02,-2.1841,-1.4291,-0.7550
2018-05-01,-1.5906,-1.0331,-0.5575
2018-04-30,-0.9916,-0.5440,-0.4476
2018-04-27,-0.6421,-0.2235,-0.4185
2018-04-26,-0.4689,-0.0080,-0.4608
2018-04-25,-0.2757,0.2871,-0.5628
2018-04-24,-0.2993,0.4060,-0.7053
2018-04-23,-0.2596,0.6223,-0.8819
2018-04-20,-0.0832,0.9924,-1.0756
2018-04-19,-0.4065,0.8760,-1.2825
2018-04-18,-0.6014,0.8328,-1.4342
2018-04-17,-0.7303,0.8200,-1.5503
2018-04-16,-1.0225,0.6081,-1.6305
2018-04-13,-1.3864,0.2380,-1.6244
2018-04-12,-1.5588,-0.0209,-1.5379
2018-04-11,-1.8885,-0.4961,-1.3924
2018-04-10,-2.0027,-0.8300,-1.1727
2018-04-09,-1.9455,-1.0422,-0.9033
2018-04-06,-1.7718,-1.1486,-0.6231
2018-04-05,-1.6467,-1.3212,-0.3254
2018-04-04,-1.4521,-1.4339,-0.0182
2018-04-03,-0.9669,-1.2607,0.2938
2018-04-02,-0.6082,-1.1611,0.5530
2018-03-29,-0.2495,-1.0179,0.7684
2018-03-28,0.0885,-0.8501,0.9386
2018-03-27,0.4220,-0.6548,1.0768
2018-03-26,0.5763,-0.6291,1.2054
2018-03-23,0.9074,-0.3932,1.3006
2018-03-22,1.1183,-0.2040,1.3223
2018-03-21,1.3561,0.0735,1.2825
2018-03-20,1.3656,0.1757,1.1899
2018-03-19,1.3307,0.2710,1.0596
2018-03-16,1.2826,0.3763,0.9063
2018-03-15,1.3324,0.6063,0.7261
2018-03-14,1.5794,1.0935,0.4859
2018-03-13,1.4327,1.2623,0.1704
2018-03-12,1.1032,1.2778,-0.1746
2018-03-09,0.7601,1.3065,-0.5464
2018-03-08,0.5220,1.4526,-0.9306
2018-03-07,0.1935,1.5384,-1.3450
2018-03-06,-0.0492,1.7437,-1.7930
2018-03-05,-0.3392,1.8895,-2.2287
2018-03-02,-0.8294,1.7937,-2.6231
2018-03-01,-1.2601,1.6880,-2.9481
2018-02-28,-1.6726,1.5284,-3.2009
2018-02-27,-2.2425,1.1280,-3.3705
2018-02-26,-2.6976,0.7122,-3.4098
2018-02-23,-3.2076,0.1340,-3.3416
2018-02-22,-3.8384,-0.6852,-3.1532
2018-02-21,-3.9709,-1.1595,-2.8114
2018-02-20,-3.8888,-1.4878,-2.4010
2018-02-16,-3.7541,-1.8002,-1.9538
2018-02-15,-3.5360,-2.0949,-1.4412
2018-02-14,-3.1986,-2.3360,-0.8626
2018-02-13,-2.5959,-2.3406,-0.2553
2018-02-12,-2.0844,-2.4142,0.3299
2018-02-09,-1.5120,-2.4025,0.8905
2018-02-08,-0.7616,-2.1766,1.4150
2018-02-07,-0.2779,-2.1441,1.8662
2018-02-06,0.1361,-2.1504,2.2865
2018-02-05,0.8597,-1.8159,2.6756
