time,MIDPRICE
2016-08-10,103.8800
2016-08-09,103.8800
2016-08-08,103.8800
2016-08-05,103.5340
2016-08-04,103.5340
2016-08-03,103.5340
2016-08-02,103.4700
2016-08-01,102.9225
2016-07-29,102.9225
2016-07-28,102.9225
2016-07-27,102.9225
2016-07-26,102.6568
2016-07-25,101.9333
2016-07-22,101.3794
2016-07-21,100.9152
2016-07-20,100.5343
2016-07-19,99.9036
2016-07-18,99.6667
2016-07-15,99.6667
2016-07-14,99.2665
2016-07-13,97.5762
2016-07-12,96.4717
2016-07-11,95.5753
2016-07-08,95.1143
2016-07-07,95.3960
2016-07-06,95.3960
2016-07-05,95.3960
2016-07-01,95.3960
2016-06-30,95.3960
2016-06-29,95.3960
2016-06-28,95.3960
2016-06-27,95.3960
2016-06-24,96.5741
2016-06-23,97.4769
2016-06-22,97.2304
2016-06-21,97.2176
2016-06-20,97.2176
2016-06-17,97.0319
2016-06-16,97.0319
2016-06-15,97.4417
2016-06-14,97.4417
2016-06-13,97.4417
2016-06-10,97.8451
2016-06-09,97.6882
2016-06-08,96.8719
2016-06-07,96.3084
2016-06-06,96.2380
2016-06-03,95.8378
2016-06-02,95.3272
2016-06-01,95.3272
2016-05-31,95.3272
2016-05-27,95.0454
2016-05-26,94.9110
2016-05-25,94.7765
2016-05-24,94.4564
2016-05-23,94.4564
2016-05-20,94.4564
2016-05-19,94.4564
2016-05-18,94.4965
2016-05-17,93.8179
2016-05-16,93.6879
2016-05-13,93.6879
2016-05-12,93.6879
2016-05-11,93.6879
2016-05-10,93.3517
2016-05-09,93.1341
2016-05-06,93.1341
2016-05-05,93.2039
2016-05-04,93.2039
2016-05-03,93.2039
2016-05-02,93.1119
2016-04-29,93.7906
2016-04-28,93.7906
2016-04-27,93.7906
2016-04-26,93.7906
2016-04-25,93.7906
2016-04-22,93.7906
2016-04-21,93.7906
2016-04-20,93.7906
2016-04-19,93.7906
2016-04-18,95.4396
2016-04-15,95.5602
2016-04-14,95.5602
2016-04-13,95.5602
2016-04-12,95.5602
2016-04-11,95.4618
2016-04-08,95.3762
2016-04-07,94.5073
2016-04-06,94.5073
2016-04-05,94.5073
2016-04-04,94.5073
2016-04-01,94.3741
2016-03-31,94.3614
2016-03-30,92.7663
2016-03-29,92.3794
2016-03-28,92.0686
2016-03-24,91.9005
2016-03-23,91.1331
2016-03-22,91.1331
2016-03-21,90.7398
2016-03-18,90.1854
2016-03-17,90.1252
2016-03-16,89.0971
2016-03-15,87.7017
2016-03-14,87.2799
2016-03-11,86.8371
2016-03-10,86.5981
2016-03-09,86.5918
2016-03-08,85.6848
2016-03-07,85.6848
2016-03-04,85.3391
2016-03-03,84.8762
2016-03-02,84.7112
2016-03-01,81.8729
2016-02-29,81.2672
2016-02-26,80.3190
2016-02-25,79.7294
2016-02-24,79.6660
2016-02-23,79.6660
2016-02-22,79.6660
2016-02-19,79.5677
2016-02-18,79.5677
2016-02-17,77.5096
2016-02-16,77.5096
2016-02-12,77.5096
2016-02-11,77.5096
2016-02-10,78.4237
2016-02-09,78.3107
2016-02-08,78.3107
2016-02-05,78.2557
2016-02-04,78.2117
2016-02-03,77.2307
2016-02-02,76.3722
2016-02-01,78.5099
2016-01-29,78.5099
2016-01-28,79.0404
2016-01-27,79.1942
2016-01-26,79.1942
2016-01-25,79.1942
2016-01-22,79.1942
2016-01-21,79.4266
2016-01-20,79.6023
2016-01-19,83.1715
2016-01-15,83.4258
2016-01-14,84.8196
2016-01-13,85.2402
2016-01-12,85.2497
2016-01-11,85.3093
2016-01-08,85.3093
2016-01-07,85.6577
2016-01-06,86.0313
2016-01-05,86.1569
2016-01-04,86.1569
2015-12-31,86.1569
2015-12-30,86.1569
2015-12-29,86.0376
2015-12-28,85.9089
2015-12-24,85.8743
2015-12-23,85.8743
2015-12-22,85.9340
2015-12-21,85.9340
2015-12-18,86.1129
2015-12-17,86.3044
2015-12-16,86.3044
2015-12-15,86.3641
2015-12-14,86.4237
2015-12-11,86.4237
2015-12-10,86.9919
2015-12-09,87.1520
2015-12-08,87.4596
2015-12-07,87.4314
2015-12-04,87.4314
2015-12-03,87.0829
2015-12-02,86.5336
2015-12-01,86.2353
2015-11-30,85.2873
2015-11-27,85.0676
2015-11-25,85.0676
2015-11-24,85.0676
2015-11-23,84.9342
2015-11-20,84.9342
2015-11-19,85.1335
2015-11-18,85.6055
2015-11-17,85.6895
2015-11-16,85.7361
2015-11-13,85.7361
2015-11-12,86.1631
2015-11-11,86.5115
2015-11-10,86.5115
2015-11-09,87.0704
2015-11-06,87.8018
2015-11-05,87.9541
2015-11-04,87.9541
2015-11-03,87.9541
2015-11-02,87.9541
2015-10-30,89.3474
2015-10-29,89.7299
2015-10-28,89.7423
2015-10-27,89.7423
2015-10-26,90.3550
2015-10-23,90.7717
2015-10-22,90.9480
2015-10-21,90.9480
2015-10-20,91.2497
2015-10-19,93.7718
2015-10-16,92.9757
2015-10-15,91.3399
2015-10-14,91.3399
2015-10-13,91.3399
2015-10-12,91.3399
2015-10-09,91.3399
2015-10-08,91.3001
2015-10-07,90.5882
2015-10-06,90.4078
2015-10-05,90.3278
2015-10-02,89.4220
2015-10-01,89.6055
2015-09-30,90.4452
2015-09-29,90.4452
2015-09-28,90.6940
2015-09-25,90.6940
2015-09-24,90.6940
2015-09-23,90.9427
2015-09-22,91.2599
2015-09-21,91.3253
2015-09-18,91.1200
2015-09-17,91.1200
2015-09-16,90.8774
2015-09-15,90.4638
2015-09-14,90.4638
2015-09-11,90.4638
2015-09-10,90.4638
2015-09-09,90.4638
2015-09-08,90.0595
2015-09-04,90.0595
2015-09-03,91.3719
2015-09-02,91.5958
2015-09-01,92.1432
2015-08-31,92.4075
2015-08-28,92.4604
2015-08-27,92.4604
2015-08-26,92.4604
2015-08-25,92.4604
2015-08-24,92.9891
2015-08-21,95.2143
2015-08-20,96.3960
2015-08-19,96.7023
2015-08-18,97.0830
2015-08-17,97.0830
2015-08-14,97.7954
2015-08-13,97.8602
2015-08-12,97.8602
2015-08-11,97.9799
2015-08-10,97.9799
2015-08-07,97.9799
2015-08-06,98.3659
2015-08-05,98.5788
2015-08-04,98.6773
2015-08-03,100.0068
2015-07-31,102.4834
2015-07-30,102.4834
2015-07-29,102.4834
2015-07-28,102.4834
2015-07-27,102.5143
2015-07-24,102.7641
2015-07-23,102.8535
2015-07-22,102.8535
2015-07-21,103.5691
2015-07-20,103.6344
2015-07-17,103.2457
2015-07-16,102.8047
2015-07-15,102.4346
2015-07-14,102.4001
2015-07-13,102.4001
2015-07-10,101.6322
2015-07-09,101.8573
2015-07-08,102.0763
2015-07-07,102.4248
2015-07-06,102.4248
2015-07-02,102.4248
2015-07-01,102.4248
2015-06-30,102.4248
2015-06-29,102.6623
2015-06-26,103.0818
2015-06-25,103.0818
2015-06-24,103.2267
2015-06-23,103.2267
2015-06-22,102.9553
2015-06-19,102.9553
2015-06-18,102.9553
2015-06-17,103.0047
2015-06-16,103.3008
2015-06-15,103.3008
2015-06-12,103.3008
2015-06-11,103.3008
2015-06-10,103.3871
2015-06-09,103.5845
2015-06-08,104.0934
2015-06-05,105.0464
2015-06-04,105.5029
2015-06-03,105.7496
2015-06-02,105.7496
2015-06-01,105.9347
2015-05-29,105.9655
2015-05-28,105.9655
2015-05-27,105.9655
2015-05-26,105.8761
2015-05-22,105.8761
2015-05-21,105.8761
2015-05-20,105.8761
2015-05-19,105.8668
2015-05-18,105.8668
2015-05-15,106.0372
2015-05-14,106.0372
2015-05-13,106.0372
2015-05-12,106.0372
2015-05-11,106.0033
2015-05-08,106.0033
2015-05-07,105.6115
2015-05-06,104.5096
2015-05-05,103.8209
2015-05-04,103.8209
2015-05-01,103.1599
2015-04-30,102.5875
2015-04-29,102.5875
2015-04-28,102.4527
2015-04-27,101.6018
2015-04-24,101.6018
2015-04-23,101.6018
2015-04-22,100.2153
2015-04-21,100.2153
2015-04-20,99.9888
2015-04-17,99.0681
2015-04-16,99.0681
2015-04-15,98.9726
2015-04-14,98.6787
2015-04-13,98.6787
2015-04-10,98.6297
2015-04-09,98.6297
2015-04-08,98.6297
2015-04-07,98.9511
2015-04-06,99.0919
2015-04-02,99.0919
2015-04-01,99.0919
2015-03-31,98.2992
2015-03-30,98.1675
2015-03-27,97.9931
2015-03-26,97.5646
2015-03-25,97.5646
2015-03-24,97.5646
2015-03-23,97.5646
2015-03-20,96.8453
2015-03-19,96.3678
2015-03-18,96.3861
2015-03-17,96.3861
2015-03-16,96.4627
2015-03-13,96.5055
2015-03-12,97.4039
2015-03-11,97.9701
2015-03-10,98.7950
2015-03-09,98.8807
2015-03-06,98.8807
2015-03-05,99.0827
2015-03-04,99.0827
2015-03-03,99.4041
2015-03-02,99.3919
2015-02-27,99.0583
2015-02-26,98.8899
2015-02-25,98.6083
2015-02-24,97.9686
2015-02-23,97.8156
2015-02-20,97.8156
2015-02-19,97.8156
2015-02-18,97.1973
2015-02-17,96.4417
2015-02-13,95.2701
2015-02-12,94.8722
2015-02-11,94.1419
2015-02-10,93.9796
2015-02-09,93.8327
2015-02-06,93.9149
2015-02-05,93.9149
2015-02-04,93.9149
2015-02-03,93.9149
2015-02-02,93.9149
2015-01-30,93.9149
2015-01-29,93.9149
2015-01-28,94.3861
2015-01-27,94.5411
2015-01-26,94.5411
2015-01-23,94.6535
2015-01-22,94.6535
2015-01-21,94.6535
2015-01-20,95.4651
2015-01-16,95.7478
2015-01-15,96.3678
2015-01-14,96.3678
2015-01-13,96.4560
2015-01-12,96.4560
2015-01-09,96.4560
2015-01-08,96.4560
2015-01-07,96.4560
2015-01-06,96.8025
2015-01-05,97.5076
2015-01-02,96.2341
2014-12-31,95.5016
2014-12-30,95.3162
2014-12-29,95.3162
2014-12-26,95.3162
2014-12-24,95.2858
2014-12-23,95.3891
2014-12-22,95.3891
2014-12-19,95.3891
2014-12-18,95.7447
2014-12-17,95.7447
2014-12-16,95.7508
2014-12-15,96.4620
2014-12-12,97.2189
2014-12-11,98.6475
2014-12-10,98.6475
2014-12-09,98.8815
2014-12-08,98.9453
2014-12-05,98.8663
2014-12-04,98.5775
2014-12-03,98.5775
2014-12-02,98.6475
2014-12-01,98.7143
2014-11-28,98.7143
2014-11-26,98.7143
2014-11-25,98.7143
2014-11-24,98.7143
2014-11-21,98.7143
2014-11-20,98.7143
2014-11-19,98.7903
2014-11-18,98.7903
2014-11-17,98.7903
2014-11-14,98.6444
2014-11-13,98.6383
2014-11-12,98.6383
2014-11-11,98.6383
2014-11-10,98.6383
2014-11-07,98.6382
2014-11-06,98.6382
2014-11-05,98.7317
2014-11-04,98.6260
2014-11-03,98.9551
2014-10-31,100.0573
2014-10-30,103.8337
2014-10-29,103.8337
2014-10-28,104.1205
2014-10-27,104.7031
2014-10-24,104.9839
2014-10-23,105.3130
2014-10-22,105.8443
2014-10-21,106.0496
2014-10-20,107.5621
2014-10-17,111.5743
2014-10-16,111.5743
2014-10-15,111.5920
2014-10-14,113.0022
2014-10-13,113.0022
2014-10-10,113.5094
2014-10-09,113.6422
2014-10-08,114.1283
2014-10-07,114.1283
2014-10-06,114.5117
2014-10-03,114.8347
2014-10-02,115.0944
2014-10-01,115.2604
2014-09-30,115.6619
2014-09-29,115.6619
2014-09-26,115.8098
2014-09-25,115.9185
2014-09-24,116.1932
2014-09-23,116.2597
2014-09-22,116.1631
2014-09-19,116.0815
2014-09-18,115.8189
2014-09-17,115.6710
2014-09-16,115.6498
2014-09-15,115.4687
2014-09-12,115.4687
2014-09-11,115.4687
2014-09-10,115.8198
2014-09-09,115.8198
2014-09-08,115.8198
2014-09-05,115.9858
2014-09-04,115.9858
2014-09-03,115.7413
2014-09-02,115.7413
2014-08-29,115.2915
2014-08-28,114.9987
2014-08-27,114.9987
2014-08-26,114.8166
2014-08-25,114.3758
2014-08-22,114.2219
2014-08-21,113.4068
2014-08-20,112.8996
2014-08-19,112.8573
2014-08-18,112.7245
2014-08-15,112.4437
2014-08-14,112.8947
2014-08-13,113.7321
2014-08-12,114.2423
2014-08-11,114.2423
2014-08-08,114.3653
2014-08-07,114.3653
2014-08-06,114.6249
2014-08-05,114.8978
2014-08-04,115.5460
2014-08-01,115.6241
2014-07-31,115.7411
2014-07-30,115.7411
2014-07-29,115.7411
2014-07-28,115.4290
2014-07-25,115.2939
2014-07-24,114.8422
2014-07-23,114.6937
2014-07-22,114.6937
2014-07-21,114.6937
2014-07-18,114.6937
2014-07-17,114.6937
2014-07-16,113.9044
2014-07-15,111.6865
2014-07-14,111.2543
2014-07-11,110.6391
2014-07-10,110.5220
2014-07-09,110.5220
2014-07-08,110.5220
2014-07-07,110.5220
2014-07-03,110.5220
2014-07-02,110.5220
2014-07-01,110.0058
2014-06-30,109.1655
2014-06-27,109.1655
2014-06-26,109.1655
2014-06-25,109.4026
2014-06-24,109.5797
2014-06-23,110.1829
2014-06-20,110.6091
2014-06-19,110.6121
2014-06-18,110.6121
2014-06-17,110.6121
2014-06-16,110.6121
2014-06-13,110.6121
2014-06-12,110.6121
2014-06-11,110.9422
2014-06-10,111.0382
2014-06-09,111.0382
2014-06-06,111.0382
2014-06-05,110.6781
2014-06-04,110.8912
2014-06-03,110.8912
2014-06-02,110.8912
2014-05-30,110.9662
2014-05-29,111.4674
2014-05-28,112.5238
2014-05-27,113.1331
2014-05-23,113.3642
2014-05-22,113.3642
2014-05-21,113.3642
2014-05-20,113.3642
2014-05-19,113.7333
2014-05-16,113.7333
2014-05-15,113.8083
2014-05-14,114.8057
2014-05-13,114.8416
2014-05-12,114.8416
2014-05-09,114.8416
2014-05-08,114.8416
2014-05-07,114.8416
2014-05-06,115.1679
2014-05-05,115.1679
2014-05-02,115.1679
2014-05-01,114.5413
2014-04-30,115.0933
2014-04-29,115.0933
2014-04-28,115.0933
2014-04-25,115.0933
2014-04-24,115.2425
2014-04-23,115.2425
2014-04-22,115.2425
2014-04-21,115.2425
2014-04-17,115.2425
2014-04-16,116.5166
2014-04-15,116.5166
2014-04-14,116.5166
2014-04-11,116.5166
2014-04-10,115.8691
2014-04-09,115.2097
2014-04-08,114.8009
2014-04-07,114.6786
2014-04-04,114.2817
2014-04-03,113.9923
2014-04-02,113.3269
2014-04-01,113.1270
2014-03-31,113.1270
2014-03-28,112.8763
2014-03-27,112.7420
2014-03-26,112.7420
2014-03-25,112.6719
2014-03-24,110.8950
2014-03-21,110.6742
2014-03-20,110.7399
2014-03-19,110.7399
2014-03-18,110.7399
2014-03-17,110.7399
2014-03-14,110.7399
2014-03-13,110.9219
2014-03-12,110.9219
2014-03-11,110.9219
2014-03-10,110.9219
2014-03-07,110.9219
2014-03-06,110.7041
2014-03-05,110.5728
2014-03-04,110.2744
2014-03-03,109.9372
2014-02-28,109.5404
2014-02-27,108.5557
2014-02-26,108.4841
2014-02-25,108.1678
2014-02-24,108.0037
2014-02-21,107.6516
2014-02-20,107.2517
2014-02-19,106.4964
2014-02-18,106.1324
2014-02-14,106.1324
2014-02-13,105.5147
2014-02-12,105.1835
2014-02-11,104.9269
2014-02-10,104.1093
2014-02-07,104.4161
2014-02-06,105.3551
2014-02-05,105.6240
2014-02-04,105.6744
2014-02-03,107.7607
2014-01-31,108.6629
2014-01-30,108.8261
2014-01-29,108.8261
2014-01-28,108.9063
2014-01-27,109.3514
2014-01-24,109.9390
2014-01-23,109.9479
2014-01-22,109.9479
2014-01-21,111.1914
2014-01-17,111.1914
2014-01-16,111.0549
2014-01-15,111.0549
2014-01-14,111.0549
2014-01-13,111.0549
2014-01-10,111.2626
2014-01-09,110.9510
2014-01-08,110.4762
2014-01-07,110.0904
2014-01-06,109.1556
2014-01-03,108.5205
2014-01-02,107.6215
2013-12-31,107.6215
2013-12-30,106.6686
2013-12-27,106.6093
2013-12-26,106.3303
2013-12-24,105.7189
2013-12-23,105.5498
2013-12-20,105.2738
2013-12-19,104.8405
2013-12-18,104.3063
2013-12-17,104.1906
2013-12-16,104.1906
2013-12-13,104.5586
2013-12-12,105.0749
2013-12-11,105.6091
2013-12-10,105.6269
2013-12-09,105.6269
2013-12-06,106.8823
2013-12-05,107.1078
2013-12-04,107.2532
2013-12-03,107.3957
2013-12-02,107.8349
2013-11-29,107.8913
2013-11-27,107.8913
2013-11-26,107.8913
2013-11-25,108.0427
2013-11-22,108.5887
2013-11-21,107.9032
2013-11-20,107.9032
2013-11-19,107.8913
2013-11-18,107.3609
2013-11-15,107.0816
2013-11-14,107.0816
2013-11-13,107.0816
2013-11-12,107.0816
2013-11-11,106.8241
2013-11-08,105.8468
2013-11-07,105.8468
2013-11-06,105.8374
2013-11-05,105.3061
2013-11-04,104.8784
2013-11-01,104.7836
2013-10-31,104.7836
2013-10-30,104.7658
2013-10-29,106.0677
2013-10-28,106.0677
2013-10-25,106.1445
2013-10-24,106.1445
2013-10-23,106.1445
2013-10-22,106.1445
2013-10-21,106.1445
2013-10-18,106.1445
2013-10-17,106.1445
2013-10-16,107.9570
2013-10-15,107.9570
2013-10-14,107.9570
2013-10-11,107.8832
2013-10-10,108.5327
2013-10-09,109.3652
2013-10-08,109.3652
2013-10-07,110.2921
2013-10-04,110.8235
2013-10-03,111.4198
2013-10-02,111.9512
2013-10-01,111.9512
2013-09-30,111.9512
2013-09-27,112.5740
2013-09-26,113.1792
2013-09-25,113.1792
2013-09-24,112.6833
2013-09-23,112.5504
2013-09-20,111.6471
2013-09-19,111.4523
2013-09-18,111.4523
2013-09-17,111.3283
2013-09-16,111.3283
2013-09-13,110.5873
2013-09-12,110.0412
2013-09-11,109.8080
2013-09-10,108.8574
2013-09-09,108.6655
2013-09-06,108.6655
2013-09-05,108.6655
2013-09-04,108.6655
2013-09-03,108.6655
2013-08-30,108.6655
2013-08-29,108.6655
2013-08-28,108.6655
2013-08-27,109.6681
2013-08-26,110.1588
2013-08-23,110.1588
2013-08-22,110.1588
2013-08-21,110.1588
2013-08-20,110.1588
2013-08-19,110.8570
2013-08-16,112.2488
2013-08-15,112.2812
2013-08-14,113.0557
2013-08-13,113.0557
2013-08-12,113.2496
2013-08-09,113.2496
2013-08-08,113.2496
2013-08-07,113.6215
2013-08-06,113.9953
2013-08-05,114.8622
2013-08-02,114.8622
2013-08-01,114.9147
2013-07-31,115.7812
2013-07-30,115.7195
2013-07-29,115.6182
2013-07-26,115.3230
2013-07-25,115.2966
2013-07-24,115.2966
2013-07-23,115.2029
2013-07-22,115.0586
2013-07-19,115.0586
2013-07-18,115.0586
2013-07-17,113.4637
2013-07-16,113.3902
2013-07-15,113.3902
2013-07-12,112.8468
2013-07-11,113.1758
2013-07-10,113.1758
2013-07-09,113.1758
2013-07-08,113.1758
2013-07-05,113.6517
2013-07-03,114.5857
2013-07-02,115.5638
2013-07-01,115.8752
2013-06-28,115.8752
2013-06-27,116.7358
2013-06-26,116.7358
2013-06-25,116.7358
2013-06-24,116.7358
2013-06-21,117.6434
2013-06-20,118.7419
2013-06-19,119.6407
2013-06-18,119.6407
2013-06-17,120.2341
2013-06-14,120.5425
2013-06-13,121.1094
2013-06-12,121.1593
2013-06-11,121.4413
2013-06-10,121.4413
2013-06-07,121.4413
2013-06-06,121.4413
2013-06-05,121.7145
2013-06-04,122.3078
2013-06-03,122.3078
2013-05-31,122.3078
2013-05-30,121.8936
2013-05-29,121.0712
2013-05-28,121.0712
2013-05-24,121.0712
2013-05-23,121.0712
2013-05-22,121.0712
2013-05-21,120.8803
2013-05-20,120.4923
2013-05-17,120.4543
2013-05-16,119.5995
2013-05-15,118.6150
2013-05-14,118.4542
2013-05-13,117.9133
2013-05-10,117.1239
2013-05-09,116.7146
2013-05-08,116.3986
2013-05-07,115.8983
2013-05-06,115.1732
2013-05-03,114.9013
2013-05-02,114.1035
2013-05-01,116.3430
2013-04-30,116.5886
2013-04-29,116.8547
2013-04-26,116.8547
2013-04-25,116.8547
2013-04-24,117.1734
2013-04-23,117.1734
2013-04-22,117.1734
2013-04-19,117.7815
2013-04-18,122.5734
2013-04-17,122.6290
2013-04-16,123.1553
2013-04-15,123.1553
2013-04-12,123.1553
2013-04-11,123.1553
2013-04-10,123.1553
2013-04-09,123.1553
2013-04-08,123.1553
2013-04-05,123.1553
2013-04-04,124.1479
2013-04-03,124.4198
2013-04-02,124.4198
2013-04-01,124.4198
2013-03-28,124.4431
2013-03-27,124.5352
2013-03-26,124.4534
2013-03-25,124.2546
2013-03-22,124.2400
2013-03-21,124.2400
2013-03-20,124.0061
2013-03-19,123.5441
2013-03-18,123.2605
2013-03-15,122.3425
2013-03-14,121.3981
2013-03-13,120.3748
2013-03-12,119.6790
2013-03-11,119.4568
2013-03-08,119.3603
2013-03-07,119.0270
2013-03-06,118.7025
2013-03-05,118.4715
2013-03-04,117.7376
2013-03-01,117.1333
2013-02-28,117.1333
2013-02-27,117.0242
2013-02-26,116.9482
2013-02-25,116.9482
2013-02-22,117.0067
2013-02-21,117.0067
2013-02-20,117.1734
2013-02-19,117.6990
2013-02-15,117.7776
2013-02-14,117.8737
2013-02-13,117.8737
2013-02-12,117.8737
2013-02-11,117.9843
2013-02-08,118.1270
2013-02-07,118.1270
2013-02-06,118.3843
2013-02-05,119.6845
2013-02-04,117.2099
2013-02-01,117.1487
2013-01-31,116.9857
2013-01-30,116.4354
2013-01-29,116.1559
2013-01-28,116.1559
2013-01-25,116.1559
2013-01-24,116.1559
2013-01-23,116.1559
2013-01-22,112.5167
2013-01-18,112.2023
2013-01-17,112.2023
2013-01-16,112.5778
2013-01-15,112.5953
2013-01-14,112.1440
2013-01-11,112.1440
2013-01-10,112.1440
2013-01-09,112.1440
2013-01-08,112.1440
2013-01-07,112.1440
2013-01-04,112.1440
2013-01-03,112.1731
2013-01-02,112.1731
2012-12-31,112.1731
2012-12-28,112.4614
2012-12-27,112.7147
2012-12-26,112.7874
2012-12-24,112.8777
2012-12-21,112.8777
2012-12-20,112.5429
2012-12-19,112.0480
2012-12-18,111.4657
2012-12-17,111.1396
2012-12-14,111.1396
2012-12-13,111.1396
2012-12-12,111.1396
2012-12-11,111.1396
2012-12-10,110.7728
2012-12-07,110.7233
2012-12-06,110.7582
2012-12-05,110.7582
2012-12-04,111.1396
2012-12-03,111.1396
2012-11-30,110.2225
2012-11-29,110.1293
2012-11-28,110.1293
2012-11-27,110.1293
2012-11-26,110.1293
2012-11-23,110.1293
2012-11-21,109.6402
2012-11-20,110.1847
2012-11-19,110.8249
2012-11-16,110.8249
2012-11-15,111.1872
2012-11-14,111.3328
2012-11-13,111.9520
2012-11-12,111.9520
2012-11-09,112.3809
2012-11-08,112.6244
2012-11-07,112.6244
2012-11-06,112.6244
2012-11-05,112.6244
2012-11-02,113.2447
2012-11-01,114.1925
2012-10-31,116.3924
2012-10-26,116.3924
2012-10-25,116.3924
2012-10-24,116.3924
2012-10-23,116.5026
2012-10-22,116.9374
2012-10-19,117.1518
2012-10-18,117.6388
2012-10-17,118.9373
2012-10-16,120.8214
2012-10-15,120.8214
2012-10-12,120.8214
2012-10-11,120.8214
2012-10-10,120.5576
2012-10-09,120.4880
2012-10-08,120.4880
2012-10-05,120.4880
2012-10-04,120.4764
2012-10-03,120.4764
2012-10-02,120.4764
2012-10-01,120.4764
2012-09-28,119.4822
2012-09-27,119.3866
2012-09-26,119.2591
2012-09-25,119.1141
2012-09-24,118.4040
2012-09-21,117.8881
2012-09-20,117.6997
2012-09-19,117.1287
2012-09-18,116.4852
2012-09-17,116.2997
2012-09-14,116.2011
2012-09-13,115.9374
2012-09-12,115.3113
2012-09-11,114.9664
2012-09-10,114.4910
2012-09-07,113.8186
2012-09-06,113.8070
2012-09-05,113.5722
2012-09-04,114.2533
2012-08-31,114.2910
2012-08-30,114.5432
2012-08-29,114.8388
2012-08-28,114.8388
2012-08-27,114.8388
2012-08-24,114.8388
2012-08-23,115.1983
2012-08-22,115.6229
2012-08-21,115.7200
2012-08-20,115.7200
2012-08-17,115.7200
2012-08-16,114.9692
2012-08-15,113.6867
2012-08-14,113.6867
2012-08-13,113.6867
2012-08-10,113.6867
2012-08-09,113.6867
2012-08-08,113.5568
2012-08-07,112.6188
2012-08-06,112.1281
2012-08-03,111.7385
2012-08-02,111.4210
2012-08-01,111.4210
2012-07-31,110.0760
2012-07-30,109.9750
2012-07-27,109.8509
2012-07-26,109.6402
2012-07-25,109.2997
2012-07-24,109.2997
2012-07-23,109.2997
2012-07-20,109.2997
2012-07-19,109.2997
2012-07-18,109.2997
2012-07-17,109.2997
2012-07-16,109.4007
2012-07-13,109.4007
2012-07-12,109.4007
2012-07-11,109.8798
2012-07-10,110.4830
2012-07-09,111.1901
2012-07-06,111.4354
2012-07-05,112.0848
2012-07-03,112.1685
2012-07-02,112.2407
2012-06-29,112.2407
2012-06-28,112.2407
2012-06-27,112.7746
2012-06-26,112.7746
2012-06-25,113.0430
2012-06-22,113.1758
2012-06-21,113.1758
2012-06-20,113.1758
2012-06-19,112.5639
2012-06-18,111.7529
2012-06-15,111.4845
2012-06-14,110.7428
2012-06-13,110.7428
2012-06-12,110.7428
2012-06-11,111.1410
2012-06-08,111.1410
2012-06-07,111.1410
2012-06-06,111.1410
2012-06-05,111.1930
2012-06-04,111.1930
2012-06-01,111.8049
2012-05-31,113.3663
2012-05-30,113.8743
2012-05-29,113.9083
2012-05-25,113.9083
2012-05-24,114.0965
2012-05-23,114.4226
2012-05-22,114.8354
2012-05-21,114.8354
2012-05-18,115.1787
2012-05-17,116.5670
2012-05-16,117.2431
2012-05-15,117.3528
2012-05-14,117.3554
2012-05-11,117.4997
2012-05-10,117.4997
2012-05-09,117.4997
2012-05-08,117.6896
2012-05-07,117.2037
2012-05-04,116.6062
2012-05-03,116.6062
2012-05-02,116.6062
2012-05-01,116.6062
2012-04-30,116.3880
2012-04-27,116.3880
2012-04-26,116.2357
2012-04-25,116.2357
2012-04-24,116.2357
2012-04-23,116.2357
2012-04-20,116.4455
2012-04-19,116.4455
2012-04-18,117.1580
2012-04-17,118.6583
2012-04-16,118.6583
2012-04-13,118.6583
2012-04-12,118.6583
2012-04-11,118.6583
2012-04-10,118.6583
2012-04-09,119.0032
2012-04-05,119.3164
2012-04-04,119.1727
2012-04-03,119.1727
2012-04-02,118.8112
2012-03-30,118.6473
2012-03-29,118.5238
2012-03-28,118.5238
2012-03-27,118.4973
2012-03-26,117.7014
2012-03-23,117.1896
2012-03-22,117.0430
2012-03-21,116.7355
2012-03-20,116.3504
2012-03-19,116.2073
2012-03-16,116.2073
2012-03-15,115.8221
2012-03-14,115.5261
2012-03-13,115.0628
2012-03-12,114.3932
2012-03-09,114.1834
2012-03-08,114.1834
2012-03-07,113.3729
2012-03-06,113.2206
2012-03-05,113.1372
2012-03-02,112.5279
2012-03-01,112.4417
2012-02-29,112.2290
2012-02-28,112.1057
2012-02-27,112.1057
2012-02-24,112.1057
2012-02-23,112.1057
2012-02-22,110.8153
2012-02-21,110.7348
2012-02-17,110.7348
2012-02-16,110.7348
2012-02-15,110.6653
2012-02-14,110.6653
2012-02-13,110.5708
2012-02-10,109.7749
2012-02-09,109.7749
2012-02-08,109.6587
2012-02-07,109.6587
2012-02-06,109.6587
2012-02-03,109.5013
2012-02-02,108.6653
2012-02-01,107.4056
2012-01-31,106.6727
2012-01-30,106.5324
2012-01-27,105.9676
2012-01-26,105.9676
2012-01-25,105.8287
2012-01-24,105.8287
2012-01-23,105.3177
2012-01-20,104.8740
2012-01-19,103.7460
2012-01-18,104.1181
2012-01-17,104.7995
2012-01-13,104.7995
2012-01-12,105.0952
2012-01-11,105.6363
2012-01-10,105.6363
2012-01-09,105.6363
2012-01-06,105.8453
2012-01-05,105.2842
2012-01-04,105.2842
2012-01-03,105.2842
2011-12-30,105.0838
2011-12-29,105.9970
2011-12-28,105.9970
2011-12-27,106.8845
2011-12-23,106.8845
2011-12-22,107.0477
