time,MIDPOINT
2016-08-08,103.7517
2016-08-05,103.7517
2016-08-04,103.4796
2016-08-03,103.4380
2016-08-02,103.4380
2016-08-01,103.1594
2016-07-29,103.1594
2016-07-28,103.1594
2016-07-27,103.1594
2016-07-26,102.6600
2016-07-25,102.3463
2016-07-22,101.6131
2016-07-21,101.1073
2016-07-20,100.5119
2016-07-19,100.0925
2016-07-18,99.8716
2016-07-15,99.8716
2016-07-14,99.8716
2016-07-13,98.1172
2016-07-12,96.9199
2016-07-11,95.6681
2016-07-08,95.3896
2016-07-07,95.6745
2016-07-06,95.6745
2016-07-05,95.6745
2016-07-01,95.6745
2016-06-30,95.6745
2016-06-29,95.6745
2016-06-28,95.6745
2016-06-27,95.6745
2016-06-24,96.6637
2016-06-23,97.9731
2016-06-22,97.5569
2016-06-21,97.5569
2016-06-20,97.5409
2016-06-17,97.5409
2016-06-16,97.5409
2016-06-15,97.5409
2016-06-14,97.6626
2016-06-13,97.7330
2016-06-10,98.0820
2016-06-09,98.1044
2016-06-08,97.8643
2016-06-07,96.6990
2016-06-06,96.2059
2016-06-03,96.2059
2016-06-02,95.6169
2016-06-01,95.6169
2016-05-31,95.6169
2016-05-27,95.3288
2016-05-26,95.2007
2016-05-25,94.9606
2016-05-24,94.2467
2016-05-23,94.4099
2016-05-20,94.4099
2016-05-19,94.4099
2016-05-18,94.4615
2016-05-17,93.7574
2016-05-16,93.7194
2016-05-13,93.7194
2016-05-12,93.7194
2016-05-11,93.7194
2016-05-10,93.7194
2016-05-09,93.4259
2016-05-06,93.4259
2016-05-05,93.4259
2016-05-04,93.4259
2016-05-03,93.4259
2016-05-02,93.3847
2016-04-29,94.0379
2016-04-28,94.0379
2016-04-27,94.0379
2016-04-26,94.0379
2016-04-25,94.0379
2016-04-22,94.0379
2016-04-21,94.0379
2016-04-20,94.0379
2016-04-19,94.0379
2016-04-18,95.3857
2016-04-15,95.2399
2016-04-14,95.3826
2016-04-13,95.3826
2016-04-12,95.3826
2016-04-11,95.3826
2016-04-08,95.3826
2016-04-07,95.2874
2016-04-06,94.4788
2016-04-05,94.4788
2016-04-04,94.4788
2016-04-01,94.4788
2016-03-31,94.1394
2016-03-30,93.2737
2016-03-29,92.6933
2016-03-28,92.4142
2016-03-24,92.2811
2016-03-23,91.5929
2016-03-22,91.5929
2016-03-21,91.2377
2016-03-18,90.7493
2016-03-17,90.3307
2016-03-16,89.6172
2016-03-15,88.5611
2016-03-14,87.8920
2016-03-11,86.6996
2016-03-10,86.0812
2016-03-09,86.0812
2016-03-08,85.9988
2016-03-07,85.9988
2016-03-04,85.2535
2016-03-03,85.2535
2016-03-02,84.7778
2016-03-01,82.6435
2016-02-29,81.5780
2016-02-26,81.0389
2016-02-25,80.0272
2016-02-24,79.7957
2016-02-23,79.7957
2016-02-22,79.7957
2016-02-19,79.5769
2016-02-18,79.3771
2016-02-17,77.7335
2016-02-16,77.7335
2016-02-12,77.7335
2016-02-11,77.7335
2016-02-10,78.4755
2016-02-09,78.3310
2016-02-08,78.3310
2016-02-05,78.3310
2016-02-04,78.0422
2016-02-03,77.1570
2016-02-02,77.1570
2016-02-01,78.1866
2016-01-29,78.7893
2016-01-28,79.6934
2016-01-27,79.6934
2016-01-26,79.9759
2016-01-25,80.0764
2016-01-22,80.0764
2016-01-21,80.0764
2016-01-20,80.6853
2016-01-19,82.8608
2016-01-15,83.4949
2016-01-14,84.3770
2016-01-13,84.9169
2016-01-12,85.1994
2016-01-11,85.1994
2016-01-08,85.1994
2016-01-07,85.5855
2016-01-06,86.3107
2016-01-05,86.4143
2016-01-04,86.2259
2015-12-31,86.2259
2015-12-30,86.2259
2015-12-29,86.2259
2015-12-28,86.0721
2015-12-24,85.9685
2015-12-23,85.9685
2015-12-22,85.9685
2015-12-21,85.9685
2015-12-18,86.0501
2015-12-17,86.3264
2015-12-16,86.3264
2015-12-15,86.3264
2015-12-14,86.5932
2015-12-11,86.5932
2015-12-10,87.2336
2015-12-09,87.2336
2015-12-08,87.6699
2015-12-07,87.6699
2015-12-04,87.6699
2015-12-03,87.2744
2015-12-02,86.9856
2015-12-01,86.3578
2015-11-30,85.7394
2015-11-27,84.8667
2015-11-25,84.8667
2015-11-24,84.8667
2015-11-23,84.8353
2015-11-20,84.8353
2015-11-19,84.7568
2015-11-18,84.8625
2015-11-17,85.4037
2015-11-16,85.4814
2015-11-13,85.4814
2015-11-12,85.8864
2015-11-11,86.5079
2015-11-10,86.5990
2015-11-09,86.5990
2015-11-06,87.5499
2015-11-05,87.8671
2015-11-04,87.8671
2015-11-03,87.8671
2015-11-02,87.8671
2015-10-30,89.2790
2015-10-29,89.6428
2015-10-28,89.6428
2015-10-27,89.6428
2015-10-26,90.5074
2015-10-23,90.7406
2015-10-22,91.1293
2015-10-21,91.1293
2015-10-20,91.1293
2015-10-19,93.6608
2015-10-16,93.6608
2015-10-15,92.3546
2015-10-14,92.0468
2015-10-13,92.0468
2015-10-12,91.6985
2015-10-09,91.6985
2015-10-08,91.6642
2015-10-07,90.9832
2015-10-06,90.6566
2015-10-05,90.6566
2015-10-02,89.8605
2015-10-01,89.8605
2015-09-30,90.3767
2015-09-29,90.4607
2015-09-28,90.4763
2015-09-25,90.8308
2015-09-24,90.8308
2015-09-23,90.8308
2015-09-22,91.0703
2015-09-21,91.0951
2015-09-18,90.8432
2015-09-17,90.8432
2015-09-16,90.8432
2015-09-15,90.2524
2015-09-14,90.3643
2015-09-11,90.3923
2015-09-10,90.5665
2015-09-09,90.5665
2015-09-08,90.0315
2015-09-04,90.0315
2015-09-03,90.1280
2015-09-02,91.3128
2015-09-01,91.7109
2015-08-31,92.3546
2015-08-28,92.4479
2015-08-27,92.4479
2015-08-26,92.4479
2015-08-25,92.4479
2015-08-24,93.2285
2015-08-21,95.0385
2015-08-20,96.2234
2015-08-19,96.6214
2015-08-18,96.9728
2015-08-17,96.9728
2015-08-14,97.1753
2015-08-13,98.1869
2015-08-12,98.2025
2015-08-11,98.2025
2015-08-10,98.2025
2015-08-07,98.2025
2015-08-06,98.5695
2015-08-05,98.5695
2015-08-04,98.5695
2015-08-03,99.2450
2015-07-31,102.4865
2015-07-30,102.4865
2015-07-29,102.4865
2015-07-28,102.4865
2015-07-27,102.4865
2015-07-24,102.6962
2015-07-23,102.8813
2015-07-22,102.8813
2015-07-21,103.7202
2015-07-20,103.7480
2015-07-17,103.5290
2015-07-16,103.0633
2015-07-15,102.5636
2015-07-14,102.4094
2015-07-13,102.4094
2015-07-10,101.6599
2015-07-09,101.3916
2015-07-08,101.6661
2015-07-07,102.1750
2015-07-06,102.1750
2015-07-02,102.1750
2015-07-01,102.1750
2015-06-30,102.1750
2015-06-29,102.2706
2015-06-26,103.0386
2015-06-25,103.2298
2015-06-24,103.3347
2015-06-23,103.3778
2015-06-22,103.1990
2015-06-19,103.0941
2015-06-18,103.0941
2015-06-17,103.0941
2015-06-16,103.4025
2015-06-15,103.4025
2015-06-12,103.4827
2015-06-11,103.4827
2015-06-10,103.9546
2015-06-09,104.0440
2015-06-08,104.0440
2015-06-05,104.7473
2015-06-04,105.3949
2015-06-03,105.9162
2015-06-02,105.9162
2015-06-01,105.9162
2015-05-29,105.9162
2015-05-28,106.1537
2015-05-27,106.1537
2015-05-26,106.1537
2015-05-22,106.2832
2015-05-21,106.2832
2015-05-20,106.2832
2015-05-19,106.1290
2015-05-18,106.1290
2015-05-15,106.1290
2015-05-14,106.1290
2015-05-13,105.6881
2015-05-12,105.8105
2015-05-11,105.8105
2015-05-08,105.6391
2015-05-07,105.3483
2015-05-06,105.3483
2015-05-05,103.9954
2015-05-04,103.6587
2015-05-01,103.6587
2015-04-30,102.5599
2015-04-29,102.5599
2015-04-28,102.4129
2015-04-27,101.4365
2015-04-24,101.2866
2015-04-23,101.2866
2015-04-22,100.0377
2015-04-21,100.0377
2015-04-20,100.0377
2015-04-17,99.4164
2015-04-16,99.3490
2015-04-15,98.9603
2015-04-14,98.5716
2015-04-13,98.5716
2015-04-10,98.5716
2015-04-09,98.5134
2015-04-08,98.5134
2015-04-07,98.6144
2015-04-06,99.1134
2015-04-02,99.1134
2015-04-01,99.1134
2015-03-31,99.1195
2015-03-30,98.4338
2015-03-27,98.4338
2015-03-26,97.6135
2015-03-25,97.6135
2015-03-24,97.6135
2015-03-23,97.6135
2015-03-20,97.0779
2015-03-19,96.4320
2015-03-18,96.5575
2015-03-17,96.5575
2015-03-16,96.5575
2015-03-13,96.5575
2015-03-12,97.5615
2015-03-11,97.5615
2015-03-10,98.1369
2015-03-09,98.9664
2015-03-06,98.9664
2015-03-05,99.2480
2015-03-04,99.2480
2015-03-03,99.5725
2015-03-02,99.5725
2015-02-27,99.5480
2015-02-26,98.9726
2015-02-25,98.8746
2015-02-24,98.8746
2015-02-23,97.8370
2015-02-20,97.8370
2015-02-19,97.8370
2015-02-18,97.3166
2015-02-17,96.9401
2015-02-13,96.1052
2015-02-12,95.1316
2015-02-11,95.1316
2015-02-10,94.5967
2015-02-09,94.2310
2015-02-06,94.2310
2015-02-05,94.2310
2015-02-04,94.2310
2015-02-03,94.2310
2015-02-02,93.7690
2015-01-30,93.8268
2015-01-29,93.8268
2015-01-28,93.8268
2015-01-27,93.9909
2015-01-26,93.9909
2015-01-23,94.5897
2015-01-22,94.5897
2015-01-21,94.5897
2015-01-20,95.3435
2015-01-16,95.4651
2015-01-15,96.2402
2015-01-14,96.3861
2015-01-13,96.3861
2015-01-12,96.3861
2015-01-09,96.4712
2015-01-08,96.4712
2015-01-07,96.4712
2015-01-06,96.7812
2015-01-05,97.5228
2015-01-02,97.2706
2014-12-31,95.5228
2014-12-30,95.3648
2014-12-29,95.3648
2014-12-26,95.3648
2014-12-24,95.3344
2014-12-23,95.3344
2014-12-22,95.5624
2014-12-19,95.5624
2014-12-18,95.6475
2014-12-17,95.8845
2014-12-16,96.0274
2014-12-15,96.5289
2014-12-12,97.2341
2014-12-11,98.7934
2014-12-10,98.7934
2014-12-09,99.1064
2014-12-08,99.1064
2014-12-05,98.9180
2014-12-04,98.8329
2014-12-03,98.8329
2014-12-02,98.2706
2014-12-01,98.7234
2014-11-28,98.7234
2014-11-26,98.7234
2014-11-25,98.7234
2014-11-24,98.7234
2014-11-21,98.7234
2014-11-20,98.7234
2014-11-19,98.9636
2014-11-18,98.7493
2014-11-17,98.7493
2014-11-14,98.7493
2014-11-13,98.5456
2014-11-12,98.5456
2014-11-11,98.5456
2014-11-10,98.5456
2014-11-07,98.4841
2014-11-06,98.4841
2014-11-05,98.4841
2014-11-04,98.4750
2014-11-03,98.4750
2014-10-31,99.8940
2014-10-30,103.8035
2014-10-29,103.8035
2014-10-28,103.8035
2014-10-27,104.3318
2014-10-24,104.3318
2014-10-23,104.9748
2014-10-22,105.1228
2014-10-21,106.4451
2014-10-20,108.2172
2014-10-17,111.4595
2014-10-16,111.4595
2014-10-15,112.0362
2014-10-14,112.5705
2014-10-13,112.7124
2014-10-10,113.3736
2014-10-09,113.4430
2014-10-08,113.4430
2014-10-07,114.1222
2014-10-06,114.4845
2014-10-03,114.7260
2014-10-02,114.9947
2014-10-01,115.0732
2014-09-30,115.6287
2014-09-29,115.6287
2014-09-26,115.6287
2014-09-25,115.6287
2014-09-24,116.3140
2014-09-23,116.3140
2014-09-22,115.9246
2014-09-19,115.9246
2014-09-18,115.8491
2014-09-17,115.6106
2014-09-16,115.6106
2014-09-15,115.3057
2014-09-12,115.4113
2014-09-11,115.4113
2014-09-10,115.4113
2014-09-09,115.6196
2014-09-08,115.6649
2014-09-05,115.7464
2014-09-04,115.7464
2014-09-03,115.6529
2014-09-02,115.6438
2014-08-29,115.4295
2014-08-28,114.8317
2014-08-27,114.8317
2014-08-26,114.8317
2014-08-25,114.2883
2014-08-22,114.2883
2014-08-21,114.0739
2014-08-20,113.0294
2014-08-19,113.0203
2014-08-18,112.8060
2014-08-15,112.5539
2014-08-14,112.5539
2014-08-13,113.1631
2014-08-12,113.8624
2014-08-11,114.0335
2014-08-08,114.3966
2014-08-07,114.3966
2014-08-06,114.9008
2014-08-05,114.9098
2014-08-04,115.5250
2014-08-01,115.5250
2014-07-31,116.0352
2014-07-30,116.0352
2014-07-29,116.0352
2014-07-28,115.3269
2014-07-25,115.1649
2014-07-24,115.0178
2014-07-23,114.5826
2014-07-22,114.5826
2014-07-21,113.9614
2014-07-18,113.9614
2014-07-17,113.9584
2014-07-16,113.9194
2014-07-15,112.9080
2014-07-14,111.3834
2014-07-11,110.9842
2014-07-10,110.7141
2014-07-09,110.7141
2014-07-08,110.7141
2014-07-07,110.7141
2014-07-03,110.7141
2014-07-02,110.6721
2014-07-01,110.0598
2014-06-30,109.2345
2014-06-27,109.2345
2014-06-26,109.2345
2014-06-25,109.3396
2014-06-24,109.3876
2014-06-23,109.6967
2014-06-20,110.2759
2014-06-19,110.3209
2014-06-18,110.3209
2014-06-17,110.3209
2014-06-16,110.3209
2014-06-13,110.3209
2014-06-12,110.3209
2014-06-11,110.6301
2014-06-10,110.8792
2014-06-09,110.8792
2014-06-06,110.8792
2014-06-05,110.7621
2014-06-04,110.8852
2014-06-03,110.8852
2014-06-02,111.0682
2014-05-30,111.0863
2014-05-29,111.0863
2014-05-28,111.5844
2014-05-27,113.1361
2014-05-23,113.2831
2014-05-22,113.2831
2014-05-21,113.2831
2014-05-20,113.2831
2014-05-19,113.7543
2014-05-16,113.7543
2014-05-15,113.7543
2014-05-14,114.4326
2014-05-13,115.3194
2014-05-12,115.3194
2014-05-09,115.3194
2014-05-08,115.2067
2014-05-07,115.2067
2014-05-06,115.2067
2014-05-05,115.2067
2014-05-02,115.2067
2014-05-01,115.2067
2014-04-30,115.2067
2014-04-29,115.3708
2014-04-28,115.5946
2014-04-25,115.5946
2014-04-24,115.7080
2014-04-23,115.7080
2014-04-22,115.7080
2014-04-21,115.7080
2014-04-17,115.7080
2014-04-16,116.2332
2014-04-15,116.2332
2014-04-14,116.2332
2014-04-11,115.8960
2014-04-10,115.5021
2014-04-09,115.3171
2014-04-08,114.6845
2014-04-07,114.8397
2014-04-04,114.3682
2014-04-03,113.8968
2014-04-02,113.8968
2014-04-01,113.3120
2014-03-31,113.3120
2014-03-28,113.3120
2014-03-27,112.5660
2014-03-26,112.5660
2014-03-25,112.5660
2014-03-24,110.5400
2014-03-21,110.4355
2014-03-20,110.4355
2014-03-19,110.3699
2014-03-18,110.3699
2014-03-17,110.3699
2014-03-14,110.3699
2014-03-13,110.8741
2014-03-12,110.9816
2014-03-11,110.9219
2014-03-10,110.6742
2014-03-07,110.6742
2014-03-06,110.5310
2014-03-05,110.3818
2014-03-04,110.1729
2014-03-03,109.8238
2014-02-28,109.8238
2014-02-27,109.5404
2014-02-26,108.7616
2014-02-25,108.6004
2014-02-24,107.8366
2014-02-21,107.8366
2014-02-20,107.0996
2014-02-19,106.5199
2014-02-18,106.1045
2014-02-14,106.1045
2014-02-13,105.5524
2014-02-12,105.0750
2014-02-11,104.9139
2014-02-10,104.1829
2014-02-07,104.1829
2014-02-06,104.6060
2014-02-05,105.5231
2014-02-04,105.5231
2014-02-03,107.2325
2014-01-31,108.7638
2014-01-30,108.7638
2014-01-29,108.7638
2014-01-28,108.8974
2014-01-27,109.2090
2014-01-24,109.7254
2014-01-23,110.4999
2014-01-22,110.4999
2014-01-21,111.0668
2014-01-17,111.0668
2014-01-16,110.9540
2014-01-15,110.9540
2014-01-14,110.9540
2014-01-13,110.9540
2014-01-10,111.2270
2014-01-09,111.2270
2014-01-08,110.6750
2014-01-07,110.3812
2014-01-06,109.0903
2014-01-03,109.0903
2014-01-02,108.6985
2013-12-31,107.8260
2013-12-30,107.4818
2013-12-27,106.2887
2013-12-26,106.2887
2013-12-24,105.6566
2013-12-23,105.3628
2013-12-20,104.7663
2013-12-19,104.7663
2013-12-18,104.3152
2013-12-17,104.0630
2013-12-16,104.0630
2013-12-13,104.0095
2013-12-12,104.7752
2013-12-11,105.3183
2013-12-10,105.4786
2013-12-09,105.4786
2013-12-06,105.9593
2013-12-05,106.7992
2013-12-04,107.1138
2013-12-03,107.2325
2013-12-02,107.5975
2013-11-29,107.5975
2013-11-27,107.5975
2013-11-26,107.5975
2013-11-25,108.0812
2013-11-22,108.7816
2013-11-21,108.3929
2013-11-20,108.3929
2013-11-19,108.1554
2013-11-18,107.2479
2013-11-15,106.9749
2013-11-14,106.9749
2013-11-13,106.9749
2013-11-12,106.8324
2013-11-11,106.7761
2013-11-08,106.1179
2013-11-07,105.9703
2013-11-06,105.9703
2013-11-05,105.6515
2013-11-04,105.4153
2013-11-01,104.7924
2013-10-31,104.7924
2013-10-30,104.7924
2013-10-29,106.1533
2013-10-28,106.1533
2013-10-25,106.2242
2013-10-24,106.2242
2013-10-23,106.2242
2013-10-22,106.2242
2013-10-21,106.2242
2013-10-18,106.4957
2013-10-17,106.8057
2013-10-16,107.9541
2013-10-15,107.9541
2013-10-14,107.9541
2013-10-11,107.7799
2013-10-10,107.9393
2013-10-09,108.9135
2013-10-08,108.9135
2013-10-07,109.8847
2013-10-04,110.6582
2013-10-03,110.6582
2013-10-02,111.6914
2013-10-01,112.0604
2013-09-30,112.0604
2013-09-27,112.5740
2013-09-26,113.3268
2013-09-25,113.3268
2013-09-24,113.4744
2013-09-23,112.4796
2013-09-20,112.0013
2013-09-19,111.4257
2013-09-18,111.4257
2013-09-17,111.0508
2013-09-16,111.0508
2013-09-13,110.5371
2013-09-12,110.1120
2013-09-11,110.0707
2013-09-10,108.8603
2013-09-09,108.3821
2013-09-06,108.5120
2013-09-05,108.5120
2013-09-04,108.5120
2013-09-03,108.5120
2013-08-30,108.5120
2013-08-29,108.5120
2013-08-28,108.6212
2013-08-27,109.3061
2013-08-26,110.0087
2013-08-23,110.2065
2013-08-22,110.2065
2013-08-21,110.2065
2013-08-20,110.2065
2013-08-19,110.4847
2013-08-16,112.1371
2013-08-15,112.2700
2013-08-14,112.8747
2013-08-13,112.9603
2013-08-12,113.0190
2013-08-09,113.0778
2013-08-08,113.4451
2013-08-07,113.6311
2013-08-06,114.0658
2013-08-05,115.2378
2013-08-02,114.9764
2013-08-01,114.8148
2013-07-31,115.0028
2013-07-30,115.0028
2013-07-29,115.0028
2013-07-26,115.0028
2013-07-25,114.5710
2013-07-24,114.5710
2013-07-23,114.5710
2013-07-22,114.3448
2013-07-19,114.3448
2013-07-18,114.3448
2013-07-17,113.4607
2013-07-16,113.4607
2013-07-15,113.4549
2013-07-12,113.4049
2013-07-11,113.6017
2013-07-10,113.6017
2013-07-09,113.6017
2013-07-08,113.6017
2013-07-05,113.6017
2013-07-03,114.1011
2013-07-02,115.4493
2013-07-01,116.3099
2013-06-28,116.3099
2013-06-27,117.0236
2013-06-26,117.0236
2013-06-25,117.0236
2013-06-24,117.0236
2013-06-21,117.6317
2013-06-20,118.5775
2013-06-19,119.7083
2013-06-18,119.7083
2013-06-17,119.7083
2013-06-14,120.4720
2013-06-13,120.4720
2013-06-12,120.5924
2013-06-11,121.0448
2013-06-10,121.0448
2013-06-07,121.0448
2013-06-06,121.0448
2013-06-05,121.0448
2013-06-04,121.9201
2013-06-03,121.9201
2013-05-31,121.9201
2013-05-30,121.6175
2013-05-29,121.0066
2013-05-28,120.9743
2013-05-24,120.7569
2013-05-23,120.7569
2013-05-22,120.7569
2013-05-21,120.7569
2013-05-20,120.6952
2013-05-17,120.5113
2013-05-16,119.4480
2013-05-15,119.3340
2013-05-14,118.5270
2013-05-13,118.5270
2013-05-10,118.3867
2013-05-09,116.9716
2013-05-08,116.8664
2013-05-07,115.8431
2013-05-06,115.8138
2013-05-03,114.7087
2013-05-02,114.1327
2013-05-01,115.4805
2013-04-30,116.2173
2013-04-29,116.8985
2013-04-26,116.8985
2013-04-25,116.8985
2013-04-24,117.1675
2013-04-23,117.1675
2013-04-22,117.1675
2013-04-19,117.8020
2013-04-18,122.8161
2013-04-17,123.4213
2013-04-16,123.4213
2013-04-15,123.8423
2013-04-12,123.8423
2013-04-11,123.8423
2013-04-10,123.8423
2013-04-09,123.8423
2013-04-08,123.8716
2013-04-05,123.8979
2013-04-04,124.2867
2013-04-03,124.4914
2013-04-02,124.4914
2013-04-01,124.4914
2013-03-28,124.4914
2013-03-27,124.7077
2013-03-26,124.7077
2013-03-25,124.6522
2013-03-22,124.5148
2013-03-21,124.5148
2013-03-20,124.3218
2013-03-19,124.0178
2013-03-18,123.4769
2013-03-15,123.0851
2013-03-14,122.4185
2013-03-13,120.7169
2013-03-12,120.2754
2013-03-11,119.7316
2013-03-08,119.2550
2013-03-07,118.9744
2013-03-06,118.6703
2013-03-05,118.1294
2013-03-04,117.7376
2013-03-01,117.0710
2013-02-28,116.9015
2013-02-27,116.9015
2013-02-26,116.5389
2013-02-25,116.5389
2013-02-22,116.9512
2013-02-21,116.9512
2013-02-20,117.2377
2013-02-19,117.4120
2013-02-15,117.7031
2013-02-14,118.1078
2013-02-13,118.1341
2013-02-12,118.1341
2013-02-11,118.1341
2013-02-08,118.1341
2013-02-07,118.1341
2013-02-06,118.5083
2013-02-05,118.7762
2013-02-04,116.8226
2013-02-01,116.3539
2013-01-31,116.0540
2013-01-30,115.7454
2013-01-29,115.7192
2013-01-28,115.7192
2013-01-25,115.7192
2013-01-24,115.6464
2013-01-23,115.5940
2013-01-22,113.0786
2013-01-18,112.6099
2013-01-17,112.6040
2013-01-16,112.8428
2013-01-15,113.1572
2013-01-14,112.9330
2013-01-11,112.4323
2013-01-10,112.4323
2013-01-09,112.4323
2013-01-08,112.4323
2013-01-07,112.4323
2013-01-04,112.4323
2013-01-03,112.4323
2013-01-02,112.4323
2012-12-31,112.2401
2012-12-28,112.2401
2012-12-27,112.8020
2012-12-26,112.8020
2012-12-24,112.8020
2012-12-21,112.8020
2012-12-20,112.8020
2012-12-19,112.2023
2012-12-18,111.8966
2012-12-17,111.4628
2012-12-14,111.4628
2012-12-13,111.4628
2012-12-12,111.4628
2012-12-11,111.4628
2012-12-10,111.0028
2012-12-07,111.0785
2012-12-06,111.2561
2012-12-05,111.2561
2012-12-04,111.4162
2012-12-03,111.4162
2012-11-30,110.7582
2012-11-29,110.4409
2012-11-28,110.3419
2012-11-27,110.3419
2012-11-26,110.3419
2012-11-23,110.3419
2012-11-21,109.4277
2012-11-20,109.6635
2012-11-19,110.5505
2012-11-16,110.5505
2012-11-15,110.5505
2012-11-14,111.1534
2012-11-13,111.9715
2012-11-12,112.2422
2012-11-09,112.3558
2012-11-08,112.4244
2012-11-07,112.4244
2012-11-06,112.4244
2012-11-05,112.4244
2012-11-02,112.4244
2012-11-01,113.4331
2012-10-31,116.4388
2012-10-26,116.4388
2012-10-25,116.4388
2012-10-24,116.4388
2012-10-23,116.5924
2012-10-22,117.2040
2012-10-19,117.2040
2012-10-18,117.6678
2012-10-17,119.3112
2012-10-16,120.7982
2012-10-15,120.6793
2012-10-12,120.6793
2012-10-11,120.6793
2012-10-10,120.6967
2012-10-09,120.1692
2012-10-08,120.1692
2012-10-05,120.1692
2012-10-04,120.1460
2012-10-03,120.1460
2012-10-02,120.1344
2012-10-01,120.1344
2012-09-28,119.2591
2012-09-27,119.1721
2012-09-26,119.1721
2012-09-25,119.1054
2012-09-24,118.9605
2012-09-21,118.2881
2012-09-20,117.8678
2012-09-19,117.7518
2012-09-18,116.5750
2012-09-17,116.4301
2012-09-14,116.3316
2012-09-13,115.8620
2012-09-12,115.1113
2012-09-11,114.9664
2012-09-10,114.2939
2012-09-07,113.8736
2012-09-06,113.7577
2012-09-05,113.3722
2012-09-04,113.6273
2012-08-31,114.1635
2012-08-30,114.3722
2012-08-29,114.8070
2012-08-28,114.8070
2012-08-27,115.0446
2012-08-24,115.0475
2012-08-23,115.0475
2012-08-22,115.4968
2012-08-21,115.7982
2012-08-20,115.7982
2012-08-17,115.6895
2012-08-16,115.5101
2012-08-15,113.8861
2012-08-14,113.8861
2012-08-13,113.8861
2012-08-10,113.8861
2012-08-09,113.8252
2012-08-08,113.6809
2012-08-07,112.8526
2012-08-06,112.3013
2012-08-03,112.2320
2012-08-02,111.7010
2012-08-01,111.7010
2012-07-31,111.0978
2012-07-30,109.7701
2012-07-27,109.6864
2012-07-26,109.3834
2012-07-25,109.2217
2012-07-24,109.2217
2012-07-23,109.2217
2012-07-20,109.2217
2012-07-19,109.2217
2012-07-18,109.2073
2012-07-17,109.3920
2012-07-16,109.3920
2012-07-13,109.3920
2012-07-12,109.3920
2012-07-11,110.0154
2012-07-10,110.3069
2012-07-09,111.2911
2012-07-06,111.7904
2012-07-05,111.7904
2012-07-03,112.6130
2012-07-02,112.6563
2012-06-29,112.6563
2012-06-28,112.7054
2012-06-27,112.8641
2012-06-26,112.8641
2012-06-25,113.1267
2012-06-22,113.0257
2012-06-21,113.0257
2012-06-20,113.0257
2012-06-19,113.0257
2012-06-18,112.0704
2012-06-15,111.8799
2012-06-14,110.7370
2012-06-13,110.7370
2012-06-12,110.7370
2012-06-11,111.1180
2012-06-08,111.1180
2012-06-07,111.1180
2012-06-06,111.1180
2012-06-05,111.2219
2012-06-04,111.4932
2012-06-01,111.6490
2012-05-31,112.7891
2012-05-30,113.7242
2012-05-29,113.7242
2012-05-25,113.7242
2012-05-24,114.5958
2012-05-23,114.5958
2012-05-22,114.6131
2012-05-21,114.6853
2012-05-18,115.0934
2012-05-17,116.0299
2012-05-16,117.0085
2012-05-15,117.2441
2012-05-14,117.3596
2012-05-11,117.6944
2012-05-10,117.6944
2012-05-09,117.8762
2012-05-08,117.9484
2012-05-07,117.2787
2012-05-04,116.8821
2012-05-03,116.8821
2012-05-02,116.8821
2012-05-01,116.8649
2012-04-30,116.7068
2012-04-27,116.7068
2012-04-26,116.7068
2012-04-25,116.7068
2012-04-24,116.7068
2012-04-23,116.7068
2012-04-20,116.9626
2012-04-19,116.9626
2012-04-18,117.1408
2012-04-17,118.3622
2012-04-16,118.3622
2012-04-13,118.3622
2012-04-12,118.3622
2012-04-11,118.3622
2012-04-10,118.3622
2012-04-09,119.1124
2012-04-05,119.2647
2012-04-04,119.2676
2012-04-03,119.0405
2012-04-02,118.9054
2012-03-30,118.6698
2012-03-29,118.5605
2012-03-28,118.4168
2012-03-27,118.4168
2012-03-26,118.2818
2012-03-23,116.9769
2012-03-22,116.8677
2012-03-21,116.6349
2012-03-20,116.0486
2012-03-19,115.9020
2012-03-16,115.9020
2012-03-15,115.8992
2012-03-14,115.5313
2012-03-13,115.1088
2012-03-12,114.3098
2012-03-09,114.2121
2012-03-08,114.2121
2012-03-07,114.2121
2012-03-06,113.3901
2012-03-05,113.2522
2012-03-02,112.7205
2012-03-01,112.3756
2012-02-29,112.1543
2012-02-28,112.1457
2012-02-27,112.0824
2012-02-24,112.0824
2012-02-23,112.0393
2012-02-22,110.9644
2012-02-21,110.8351
2012-02-17,110.7930
2012-02-16,110.7096
2012-02-15,110.3403
2012-02-14,110.3403
2012-02-13,110.3403
2012-02-10,110.3403
2012-02-09,110.0340
2012-02-08,109.9822
2012-02-07,109.9650
2012-02-06,109.9650
2012-02-03,109.8276
2012-02-02,109.1176
2012-02-01,106.8273
2012-01-31,106.8215
2012-01-30,106.6440
2012-01-27,106.2404
2012-01-26,106.2404
2012-01-25,106.2404
2012-01-24,106.2404
2012-01-23,105.6821
2012-01-20,105.2641
2012-01-19,104.1590
2012-01-18,104.4110
2012-01-17,104.6285
2012-01-13,104.6285
2012-01-12,105.0265
2012-01-11,105.2441
2012-01-10,105.2441
2012-01-09,105.3242
2012-01-06,105.4531
2012-01-05,105.2899
2012-01-04,105.5590
2012-01-03,105.5590
2011-12-30,105.5590
2011-12-29,105.6277
2011-12-28,105.9827
2011-12-27,106.6784
2011-12-23,106.9733
2011-12-22,107.6547
2011-12-21,107.6547
2011-12-20,108.0612
