time,TRANGE
2016-09-06,1.1302
2016-09-02,0.9171
2016-09-01,0.9816
2016-08-31,0.9041
2016-08-30,0.8654
2016-08-29,1.2206
2016-08-26,1.6727
2016-08-25,0.7233
2016-08-24,1.2529
2016-08-23,0.8654
2016-08-22,0.9300
2016-08-19,1.1883
2016-08-18,1.0075
2016-08-17,0.8525
2016-08-16,0.8008
2016-08-15,0.7685
2016-08-12,1.2981
2016-08-11,1.8535
2016-08-10,0.5748
2016-08-09,0.7278
2016-08-08,1.0914
2016-08-05,1.2550
2016-08-04,1.0116
2016-08-03,0.6787
2016-08-02,0.6979
2016-08-01,1.1589
2016-07-29,1.0501
2016-07-28,0.7171
2016-07-27,0.8900
2016-07-26,1.4278
2016-07-25,0.7235
2016-07-22,1.1013
2016-07-21,1.2550
2016-07-20,1.3638
2016-07-19,2.7212
2016-07-18,1.2934
2016-07-15,1.1397
2016-07-14,2.1642
2016-07-13,0.8324
2016-07-12,1.1461
2016-07-11,1.0116
2016-07-08,1.2806
2016-07-07,1.1519
2016-07-06,1.5943
2016-07-05,1.0181
2016-07-01,1.0052
2016-06-30,2.2090
2016-06-29,1.7800
2016-06-28,1.4278
2016-06-27,2.6252
2016-06-24,5.8714
2016-06-23,1.8440
2016-06-22,1.5623
2016-06-21,0.6140
2016-06-20,1.7160
2016-06-17,1.3546
2016-06-16,1.4695
2016-06-15,0.7635
2016-06-14,0.8900
2016-06-13,1.4214
2016-06-10,0.9988
2016-06-09,0.8132
2016-06-08,0.6723
2016-06-07,0.8132
2016-06-06,1.0309
2016-06-03,1.1525
2016-06-02,0.8836
2016-06-01,1.4086
2016-05-31,0.9860
2016-05-27,0.4994
2016-05-26,0.9348
2016-05-25,2.4203
2016-05-24,1.2678
2016-05-23,0.8260
2016-05-20,1.6519
2016-05-19,2.1674
2016-05-18,1.3830
2016-05-17,1.4150
2016-05-16,1.6327
2016-05-13,1.5623
2016-05-12,1.4598
2016-05-11,1.5047
2016-05-10,1.7288
2016-05-09,0.7619
2016-05-06,2.2410
2016-05-05,1.9345
2016-05-04,1.0719
2016-05-03,1.5032
2016-05-02,1.6300
2016-04-29,1.9973
2016-04-28,2.3753
2016-04-27,1.1480
2016-04-26,1.1987
2016-04-25,1.1353
2016-04-22,2.2199
2016-04-21,2.5434
2016-04-20,2.0296
2016-04-19,6.2918
2016-04-18,1.0465
2016-04-15,0.7231
2016-04-14,1.5095
2016-04-13,1.0148
2016-04-12,0.9704
2016-04-11,1.7315
2016-04-08,1.1861
2016-04-07,1.2812
2016-04-06,1.4842
2016-04-05,1.5349
2016-04-04,1.0212
2016-04-01,1.7188
2016-03-31,2.9747
2016-03-30,1.3256
2016-03-29,1.4334
2016-03-28,0.9006
2016-03-24,2.3658
2016-03-23,1.8837
2016-03-22,0.9133
2016-03-21,1.2621
2016-03-18,1.2685
2016-03-17,1.8203
2016-03-16,1.7569
2016-03-15,1.1353
2016-03-14,1.3637
2016-03-11,1.7338
2016-03-10,2.1438
2016-03-09,1.9662
2016-03-08,1.8584
2016-03-07,2.3075
2016-03-04,1.5222
2016-03-03,1.1989
2016-03-02,2.6766
2016-03-01,2.2897
2016-02-29,1.5603
2016-02-26,1.8837
2016-02-25,2.3023
2016-02-24,2.4165
2016-02-23,1.1163
2016-02-22,1.2051
2016-02-19,1.7823
2016-02-18,5.0106
2016-02-17,2.4292
2016-02-16,1.3002
2016-02-12,2.0296
2016-02-11,2.0861
2016-02-10,3.4567
2016-02-09,2.0360
2016-02-08,2.1438
2016-02-05,1.7516
2016-02-04,2.3732
2016-02-03,1.9839
2016-02-02,1.3749
2016-02-01,0.9920
2016-01-29,1.6135
2016-01-28,1.1740
2016-01-27,1.7077
2016-01-26,0.9606
2016-01-25,1.6261
2016-01-22,1.8646
2016-01-21,2.8409
2016-01-20,6.3473
2016-01-19,2.5364
2016-01-15,2.5364
2016-01-14,1.6449
2016-01-13,1.9964
2016-01-12,1.6637
2016-01-11,1.3749
2016-01-08,1.5671
2016-01-07,1.7202
2016-01-06,1.4001
2016-01-05,1.2807
2016-01-04,2.1221
2015-12-31,1.1113
2015-12-30,0.7660
2015-12-29,1.5382
2015-12-28,1.0736
2015-12-24,0.4834
2015-12-23,0.8633
2015-12-22,1.6889
2015-12-21,1.1364
2015-12-18,1.6889
2015-12-17,2.0043
2015-12-16,1.1678
2015-12-15,1.9086
2015-12-14,1.3310
2015-12-11,1.8019
2015-12-10,1.3372
2015-12-09,2.2665
2015-12-08,1.2682
2015-12-07,1.0171
2015-12-04,1.9023
2015-12-03,1.5947
2015-12-02,1.1175
2015-12-01,1.2431
2015-11-30,0.9041
2015-11-27,1.0045
2015-11-25,0.7691
2015-11-24,1.2745
2015-11-23,1.0987
2015-11-20,1.3655
2015-11-19,1.2026
2015-11-18,1.3122
2015-11-17,0.9480
2015-11-16,1.4691
2015-11-13,0.8727
2015-11-12,1.2619
2015-11-11,1.0673
2015-11-10,1.0139
2015-11-09,2.1158
2015-11-06,1.0548
2015-11-05,1.7104
2015-11-04,0.8397
2015-11-03,1.8037
2015-11-02,0.5887
2015-10-30,0.8894
2015-10-29,1.1257
2015-10-28,2.3200
2015-10-27,4.0429
2015-10-26,1.1133
2015-10-23,1.1133
2015-10-22,2.5812
2015-10-21,2.0899
2015-10-20,5.5667
2015-10-19,1.2502
2015-10-16,1.2066
2015-10-15,1.6545
2015-10-14,1.0138
2015-10-13,1.2191
2015-10-12,1.0760
2015-10-09,1.1675
2015-10-08,2.3194
2015-10-07,1.2129
2015-10-06,1.0325
2015-10-05,3.3043
2015-10-02,2.5066
2015-10-01,2.5377
2015-09-30,2.0152
2015-09-29,0.9391
2015-09-28,1.8348
2015-09-25,1.1569
2015-09-24,1.9406
2015-09-23,1.1320
2015-09-22,1.6856
2015-09-21,1.5363
2015-09-18,2.5874
2015-09-17,1.4803
2015-09-16,0.8459
2015-09-15,1.4181
2015-09-14,1.2191
2015-09-11,1.1382
2015-09-10,1.6482
2015-09-09,2.6061
2015-09-08,2.2640
2015-09-04,2.1520
2015-09-03,1.8535
2015-09-02,1.4928
2015-09-01,3.7568
2015-08-31,1.3310
2015-08-28,0.8459
2015-08-27,2.0588
2015-08-26,3.7443
2015-08-25,4.0366
2015-08-24,4.0615
2015-08-21,2.7927
2015-08-20,0.8957
2015-08-19,1.6171
2015-08-18,0.7899
2015-08-17,1.2377
2015-08-14,1.0138
2015-08-13,1.1462
2015-08-12,1.5985
2015-08-11,1.1755
2015-08-10,1.4587
2015-08-07,1.2346
2015-08-06,0.8459
2015-08-05,1.2707
2015-08-04,1.2029
2015-08-03,2.5229
2015-07-31,0.8821
2015-07-30,1.0178
2015-07-29,1.3016
2015-07-28,1.0425
2015-07-27,0.9746
2015-07-24,1.5545
2015-07-23,1.8012
2015-07-22,2.0788
2015-07-21,6.9087
2015-07-20,1.0116
2015-07-17,1.4928
2015-07-16,1.5791
2015-07-15,0.7834
2015-07-14,0.8019
2015-07-13,1.8135
2015-07-10,2.1898
2015-07-09,1.4496
2015-07-08,1.4311
2015-07-07,1.9235
2015-07-06,1.0548
2015-07-02,0.5552
2015-07-01,1.8197
2015-06-30,1.1597
2015-06-29,1.5853
2015-06-26,0.9756
2015-06-25,1.2645
2015-06-24,1.2398
2015-06-23,1.4786
2015-06-22,0.8327
2015-06-19,1.0178
2015-06-18,1.0301
2015-06-17,1.0780
2015-06-16,0.9191
2015-06-15,1.6902
2015-06-12,1.2892
2015-06-11,1.1720
2015-06-10,2.2885
2015-06-09,1.6347
2015-06-08,1.4681
2015-06-05,1.0550
2015-06-04,1.6470
2015-06-03,1.1906
2015-06-02,1.2460
2015-06-01,1.2399
2015-05-29,1.2707
2015-05-28,0.8266
2015-05-27,1.4496
2015-05-26,1.9061
2015-05-22,0.7402
2015-05-21,0.6816
2015-05-20,1.2214
2015-05-19,1.1227
2015-05-18,0.7341
2015-05-15,1.1165
2015-05-14,1.3077
2015-05-13,1.3509
2015-05-12,1.6346
2015-05-11,1.3139
2015-05-08,1.4434
2015-05-07,1.8135
2015-05-06,3.2015
2015-05-05,1.3896
2015-05-04,1.6100
2015-05-01,1.6590
2015-04-30,2.5099
2015-04-29,1.4265
2015-04-28,2.8588
2015-04-27,1.0468
2015-04-24,1.2917
2015-04-23,4.1444
2015-04-22,1.9038
2015-04-21,2.0385
2015-04-20,3.6547
2015-04-17,1.8977
2015-04-16,0.9733
2015-04-15,1.6284
2015-04-14,1.1908
2015-04-13,1.0040
2015-04-10,1.2733
2015-04-09,1.0713
2015-04-08,1.5549
2015-04-07,1.3590
2015-04-06,2.5087
2015-04-02,2.2344
2015-04-01,1.3651
2015-03-31,1.3896
2015-03-30,1.9589
2015-03-27,1.0223
2015-03-26,1.4325
2015-03-25,2.3752
2015-03-24,1.2182
2015-03-23,1.6039
2015-03-20,1.9528
2015-03-19,1.2917
2015-03-18,2.9996
2015-03-17,1.1754
2015-03-16,1.7202
2015-03-13,2.8037
2015-03-12,1.4998
2015-03-11,1.9620
2015-03-10,1.8120
2015-03-09,1.8059
2015-03-06,2.0691
2015-03-05,1.2733
2015-03-04,1.4141
2015-03-03,1.0713
2015-03-02,1.3039
2015-02-27,1.3039
2015-02-26,2.6752
2015-02-25,1.4570
2015-02-24,2.1304
2015-02-23,1.1631
2015-02-20,1.3774
2015-02-19,1.8671
2015-02-18,1.1203
2015-02-17,1.0284
2015-02-13,1.3957
2015-02-12,0.8632
2015-02-11,1.1754
2015-02-10,2.1304
2015-02-09,1.2856
2015-02-06,1.1325
2015-02-05,0.9909
2015-02-04,1.2219
2015-02-03,2.3951
2015-02-02,1.9149
2015-01-30,1.4833
2015-01-29,3.6839
2015-01-28,1.8116
2015-01-27,2.2918
2015-01-26,2.2432
2015-01-23,1.6474
2015-01-22,2.4073
2015-01-21,3.5745
2015-01-20,2.0061
2015-01-16,2.3161
2015-01-15,1.7082
2015-01-14,1.8663
2015-01-13,2.6079
2015-01-12,2.1216
2015-01-09,1.8784
2015-01-08,2.4280
2015-01-07,1.9271
2015-01-06,2.9119
2015-01-05,1.7447
2015-01-02,1.7447
2014-12-31,0.8815
2014-12-30,0.6261
2014-12-29,1.7568
2014-12-26,0.7720
2014-12-24,0.8389
2014-12-23,0.8875
2014-12-22,2.1763
2014-12-19,1.7751
2014-12-18,3.4954
2014-12-17,1.3362
2014-12-16,2.6687
2014-12-15,2.3702
2014-12-12,3.4894
2014-12-11,1.4711
2014-12-10,2.0061
2014-12-09,1.3495
2014-12-08,1.0638
2014-12-05,0.9666
2014-12-04,0.9179
2014-12-03,1.5319
2014-12-02,0.7234
2014-12-01,1.1945
2014-11-28,1.1733
2014-11-26,0.6626
2014-11-25,1.1793
2014-11-24,1.7872
2014-11-21,0.7964
2014-11-20,1.0334
2014-11-19,0.6930
2014-11-18,1.7386
2014-11-17,0.7599
2014-11-14,1.7021
2014-11-13,0.6079
2014-11-12,0.9362
2014-11-11,0.7903
2014-11-10,1.7386
2014-11-07,0.8249
2014-11-06,0.8997
2014-11-05,1.1955
2014-11-04,1.2800
2014-11-03,0.7034
2014-10-31,1.1916
2014-10-30,0.9661
2014-10-29,1.1200
2014-10-28,1.0868
2014-10-27,0.6642
2014-10-24,0.5978
2014-10-23,0.7789
2014-10-22,2.6023
2014-10-21,4.4801
2014-10-20,9.2742
2014-10-17,1.8114
2014-10-16,1.8476
2014-10-15,3.0499
2014-10-14,1.3283
2014-10-13,1.9502
2014-10-10,1.5940
2014-10-09,2.0589
2014-10-08,2.4091
2014-10-07,2.1133
2014-10-06,1.3404
2014-10-03,1.4853
2014-10-02,0.9298
2014-10-01,2.1797
2014-09-30,1.0264
2014-09-29,1.1714
2014-09-26,1.0385
2014-09-25,2.1314
2014-09-24,1.5517
2014-09-23,0.9600
2014-09-22,0.9117
2014-09-19,1.0929
2014-09-18,0.8574
2014-09-17,0.8091
2014-09-16,1.6604
2014-09-15,1.1532
2014-09-12,0.6944
2014-09-11,1.6061
2014-09-10,1.3042
2014-09-09,0.5796
2014-09-08,1.0204
2014-09-05,1.0023
2014-09-04,1.5880
2014-09-03,0.8393
2014-09-02,1.2317
2014-08-29,0.9721
2014-08-28,0.9894
2014-08-27,1.5536
2014-08-26,1.5155
2014-08-25,0.8453
2014-08-22,0.9600
2014-08-21,1.1895
2014-08-20,0.6883
2014-08-19,0.5374
2014-08-18,1.4672
2014-08-15,1.2619
2014-08-14,0.7487
2014-08-13,0.6883
2014-08-12,1.1351
2014-08-11,1.2559
2014-08-08,1.8657
2014-08-07,1.8717
2014-08-06,1.4732
2014-08-05,1.9208
2014-08-04,0.8103
2014-08-01,1.6867
2014-07-31,1.6507
2014-07-30,1.8547
2014-07-29,0.8103
2014-07-28,1.6507
2014-07-25,1.2664
2014-07-24,1.1945
2014-07-23,0.7983
2014-07-22,2.3229
2014-07-21,1.9508
2014-07-18,2.0648
2014-07-17,2.3709
2014-07-16,2.9232
2014-07-15,1.1224
2014-07-14,1.4646
2014-07-11,0.9874
2014-07-10,1.3265
2014-07-09,1.2065
2014-07-08,1.0264
2014-07-07,0.6543
2014-07-03,0.8739
2014-07-02,1.6927
2014-07-01,3.6014
2014-06-30,1.0024
2014-06-27,1.6807
2014-06-26,1.2605
2014-06-25,0.5462
2014-06-24,1.4106
2014-06-23,0.7503
2014-06-20,0.8523
2014-06-19,1.2689
2014-06-18,1.0924
2014-06-17,0.7503
2014-06-16,0.8854
2014-06-13,1.0684
2014-06-12,0.9844
2014-06-11,1.3685
2014-06-10,1.4406
2014-06-09,1.0084
2014-06-06,1.0504
2014-06-05,1.3025
2014-06-04,0.7503
2014-06-03,0.9844
2014-06-02,1.1525
2014-05-30,1.2485
2014-05-29,0.8703
2014-05-28,1.1645
2014-05-27,1.2065
2014-05-23,0.4981
2014-05-22,0.8523
2014-05-21,1.3625
2014-05-20,1.3805
2014-05-19,0.6543
2014-05-16,0.8884
2014-05-15,1.7407
2014-05-14,2.4130
2014-05-13,0.7623
2014-05-12,1.7647
2014-05-09,1.3298
2014-05-08,1.4046
2014-05-07,2.0228
2014-05-06,1.1995
2014-05-05,1.0085
2014-05-02,1.5456
2014-05-01,2.1424
2014-04-30,1.4979
2014-04-29,1.6710
2014-04-28,2.6019
2014-04-25,0.9310
2014-04-24,1.3069
2014-04-23,1.3726
2014-04-22,1.0742
2014-04-21,1.8291
2014-04-17,5.6037
2014-04-16,2.2140
2014-04-15,1.4024
2014-04-14,1.8202
2014-04-11,1.6292
2014-04-10,2.1185
2014-04-09,2.2140
2014-04-08,1.0922
2014-04-07,2.2313
2014-04-04,1.6053
2014-04-03,0.7161
2014-04-02,1.1995
2014-04-01,1.5755
2014-03-31,1.9813
2014-03-28,2.0947
2014-03-27,1.9980
2014-03-26,2.1902
2014-03-25,4.2639
2014-03-24,1.6531
2014-03-21,1.3726
2014-03-20,2.4408
2014-03-19,1.9753
2014-03-18,1.4084
2014-03-17,2.4706
2014-03-14,1.2413
2014-03-13,1.9634
2014-03-12,0.9310
2014-03-11,1.4382
2014-03-10,1.5045
2014-03-07,1.0384
2014-03-06,0.8892
2014-03-05,0.9250
2014-03-04,1.7306
2014-03-03,1.4024
2014-02-28,1.4740
2014-02-27,1.2771
2014-02-26,1.2234
2014-02-25,1.0264
2014-02-24,1.4143
2014-02-21,1.8440
2014-02-20,1.2353
2014-02-19,1.9335
2014-02-18,1.0026
2014-02-14,2.0529
2014-02-13,2.6855
2014-02-12,1.1876
2014-02-11,2.1424
2014-02-10,0.8355
2014-02-07,1.7247
2014-02-06,0.9265
2014-02-05,1.6500
2014-02-04,0.8250
2014-02-03,2.3504
2014-01-31,1.4809
2014-01-30,0.8903
2014-01-29,1.5670
2014-01-28,1.3592
2014-01-27,1.1812
2014-01-24,1.8840
2014-01-23,1.7866
2014-01-22,5.1994
2014-01-21,2.1368
2014-01-17,1.7510
2014-01-16,1.2999
2014-01-15,1.8756
2014-01-14,1.5113
2014-01-13,2.0180
2014-01-10,1.3592
2014-01-09,1.7510
2014-01-08,1.4542
2014-01-07,2.5819
2014-01-06,1.2197
2014-01-03,1.2168
2014-01-02,1.4067
2013-12-31,0.8844
2013-12-30,1.2049
2013-12-27,1.1515
2013-12-26,1.3889
2013-12-24,0.9437
2013-12-23,1.7272
2013-12-20,1.1752
2013-12-19,1.5788
2013-12-18,2.3083
2013-12-17,1.6204
2013-12-16,3.3357
2013-12-13,0.9788
2013-12-12,1.4839
2013-12-11,1.5788
2013-12-10,0.9556
2013-12-09,0.7847
2013-12-06,1.1812
2013-12-05,0.9378
2013-12-04,1.3889
2013-12-03,1.5373
2013-12-02,1.5195
2013-11-29,1.0624
2013-11-27,1.7035
2013-11-26,0.9675
2013-11-25,2.0655
2013-11-22,3.0093
2013-11-21,1.3883
2013-11-20,0.9467
2013-11-19,1.2168
2013-11-18,1.0684
2013-11-15,1.2583
2013-11-14,2.3089
2013-11-13,1.1633
2013-11-12,1.0617
2013-11-11,2.0180
2013-11-08,1.6204
2013-11-07,1.3058
2013-11-06,1.6844
2013-11-05,1.5115
2013-11-04,0.9269
2013-11-01,0.8614
2013-10-31,1.5528
2013-10-30,1.3698
2013-10-29,2.9344
2013-10-28,0.9978
2013-10-25,1.6768
2013-10-24,1.2517
2013-10-23,0.9388
2013-10-22,1.6000
2013-10-21,1.2516
2013-10-18,1.0332
2013-10-17,8.3602
2013-10-16,1.2222
2013-10-15,1.6236
2013-10-14,1.5174
2013-10-11,1.2458
2013-10-10,2.0369
2013-10-09,1.7417
2013-10-08,1.9484
2013-10-07,1.3284
2013-10-04,0.9151
2013-10-03,1.1572
2013-10-02,1.1631
2013-10-01,1.1808
2013-09-30,1.5233
2013-09-27,2.2259
2013-09-26,1.3609
2013-09-25,1.2517
2013-09-24,1.1218
2013-09-23,1.8184
2013-09-20,2.6037
2013-09-19,0.9860
2013-09-18,1.7063
2013-09-17,1.3698
2013-09-16,1.5587
2013-09-13,1.3993
2013-09-12,0.8679
2013-09-11,2.5211
2013-09-10,1.5764
2013-09-09,1.4524
2013-09-06,1.3816
2013-09-05,1.1395
2013-09-04,1.1100
2013-09-03,1.2103
2013-08-30,0.8738
2013-08-29,1.3343
2013-08-28,1.3993
2013-08-27,1.2811
2013-08-26,1.3698
2013-08-23,0.6908
2013-08-22,1.1808
2013-08-21,1.3520
2013-08-20,1.4533
2013-08-19,1.4886
2013-08-16,0.6613
2013-08-15,1.2281
2013-08-14,0.9600
2013-08-13,1.4347
2013-08-12,1.5740
2013-08-09,1.2753
2013-08-08,1.8185
2013-08-07,1.1705
2013-08-06,3.0724
2013-08-05,0.8988
2013-08-02,1.5206
2013-08-01,1.2513
2013-07-31,1.4216
2013-07-30,1.1867
2013-07-29,1.0692
2013-07-26,1.3923
2013-07-25,1.2748
2013-07-24,1.3629
2013-07-23,1.3746
2013-07-22,1.4743
2013-07-19,2.7904
2013-07-18,3.7538
2013-07-17,1.0927
2013-07-16,1.1132
2013-07-15,1.8857
2013-07-12,1.2394
2013-07-11,1.0927
2013-07-10,1.2681
2013-07-09,2.4673
2013-07-08,0.6873
2013-07-05,1.6507
2013-07-03,2.1795
2013-07-02,1.7447
2013-07-01,1.5802
2013-06-28,4.2532
2013-06-27,1.1984
2013-06-26,1.0163
2013-06-25,1.4334
2013-06-24,2.4203
2013-06-21,2.9255
2013-06-20,2.7375
2013-06-19,1.8211
2013-06-18,1.8916
2013-06-17,1.7455
2013-06-14,1.7242
2013-06-13,2.3851
2013-06-12,2.7728
2013-06-11,2.0208
2013-06-10,1.2219
2013-06-07,1.4980
2013-06-06,1.6037
2013-06-05,2.2852
2013-06-04,2.3028
2013-06-03,1.5979
2013-05-31,2.3263
2013-05-30,2.3616
2013-05-29,1.3981
2013-05-28,1.6860
2013-05-24,1.1808
2013-05-23,2.0443
2013-05-22,2.3668
2013-05-21,1.4569
2013-05-20,1.0163
2013-05-17,2.8257
2013-05-16,1.9210
2013-05-15,0.9634
2013-05-14,0.9341
2013-05-13,1.3218
2013-05-10,1.0045
2013-05-09,1.3394
2013-05-08,1.3746
2013-05-07,1.2163
2013-05-06,1.7484
2013-05-03,1.7127
2013-05-02,1.6373
2013-05-01,1.9530
2013-04-30,3.0640
2013-04-29,3.1401
2013-04-26,0.8537
2013-04-25,2.0232
2013-04-24,0.8245
2013-04-23,2.7629
2013-04-22,2.1635
2013-04-19,10.1686
2013-04-18,2.3974
2013-04-17,1.4619
2013-04-16,1.6373
2013-04-15,1.4209
2013-04-12,1.8361
2013-04-11,1.3098
2013-04-10,1.9238
2013-04-09,0.8128
2013-04-08,1.2163
2013-04-05,2.9062
2013-04-04,1.6899
2013-04-03,1.3230
2013-04-02,1.8361
2013-04-01,1.3157
2013-03-28,2.1665
2013-03-27,1.3215
2013-03-26,1.0315
2013-03-25,1.6139
2013-03-22,0.9069
2013-03-21,2.8945
2013-03-20,1.3917
2013-03-19,1.9244
2013-03-18,1.3332
2013-03-15,1.4560
2013-03-14,2.2220
2013-03-13,1.5145
2013-03-12,0.9590
2013-03-11,0.7836
2013-03-08,0.7719
2013-03-07,0.7952
2013-03-06,1.1461
2013-03-05,1.4677
2013-03-04,1.5437
2013-03-01,2.0934
2013-02-28,1.3642
2013-02-27,2.4267
2013-02-26,1.3975
2013-02-25,2.9120
2013-02-22,1.6139
2013-02-21,0.7017
2013-02-20,1.6724
2013-02-19,0.9765
2013-02-15,0.9356
2013-02-14,0.6198
2013-02-13,0.8069
2013-02-12,1.0028
2013-02-11,1.2864
2013-02-08,1.4092
2013-02-07,1.3683
2013-02-06,1.3894
2013-02-05,1.3043
2013-02-04,0.9375
2013-02-01,1.3276
2013-01-31,0.8792
2013-01-30,0.9864
2013-01-29,1.2170
2013-01-28,1.1238
2013-01-25,0.6114
2013-01-24,1.1529
2013-01-23,7.2785
2013-01-22,1.2053
2013-01-18,0.7861
2013-01-17,1.0889
2013-01-16,1.0656
2013-01-15,1.3625
2013-01-14,1.5722
2013-01-11,1.2344
2013-01-10,0.9782
2013-01-09,1.0714
2013-01-08,0.9870
2013-01-07,0.9608
2013-01-04,1.4499
2013-01-03,1.1122
2013-01-02,2.7949
2012-12-31,1.6537
2012-12-28,1.6770
2012-12-27,1.5023
2012-12-26,1.5023
2012-12-24,1.0539
2012-12-21,1.8633
2012-12-20,1.1180
2012-12-19,0.8443
2012-12-18,1.3392
2012-12-17,1.2519
2012-12-14,1.2461
2012-12-13,0.9782
2012-12-12,1.3334
2012-12-11,1.2694
2012-12-10,1.1005
2012-12-07,1.4557
2012-12-06,1.0306
2012-12-05,1.4673
2012-12-04,1.0073
2012-12-03,1.7119
2012-11-30,1.4551
2012-11-29,1.5722
2012-11-28,1.6129
2012-11-27,1.1937
2012-11-26,1.0015
2012-11-23,1.8633
2012-11-21,1.1296
2012-11-20,1.2228
2012-11-19,2.0089
2012-11-16,1.4324
2012-11-15,1.4091
2012-11-14,2.3233
2012-11-13,1.5314
2012-11-12,1.9582
2012-11-09,1.6071
2012-11-08,1.0015
2012-11-07,1.7739
2012-11-06,1.5130
2012-11-05,1.7159
2012-11-02,2.7304
2012-11-01,1.9478
2012-10-31,1.8203
2012-10-26,1.3913
2012-10-25,1.0029
2012-10-24,1.5826
2012-10-23,2.0058
2012-10-22,1.2985
2012-10-19,1.6811
2012-10-18,3.8028
2012-10-17,7.2173
2012-10-16,1.2000
2012-10-15,0.9275
2012-10-12,1.3913
2012-10-11,0.9507
2012-10-10,1.8435
2012-10-09,1.7623
2012-10-08,0.8290
2012-10-05,1.0029
2012-10-04,1.4145
2012-10-03,1.1623
2012-10-02,1.7217
2012-10-01,2.4927
2012-09-28,1.7449
2012-09-27,1.6811
2012-09-26,1.2058
2012-09-25,1.3739
2012-09-24,0.6725
2012-09-21,1.1704
2012-09-20,0.9797
2012-09-19,0.9043
2012-09-18,0.8115
2012-09-17,1.4145
2012-09-14,0.9275
2012-09-13,1.9420
2012-09-12,0.9797
2012-09-11,1.7101
2012-09-10,1.7913
2012-09-07,0.8232
2012-09-06,2.5623
2012-09-05,1.1362
2012-09-04,2.2724
2012-08-31,1.4956
2012-08-30,1.3275
2012-08-29,0.6782
2012-08-28,0.9333
2012-08-27,1.5594
2012-08-24,2.2666
2012-08-23,1.1188
2012-08-22,1.0116
2012-08-21,1.5246
2012-08-20,0.6898
2012-08-17,0.7768
2012-08-16,1.8574
2012-08-15,0.8174
2012-08-14,0.9333
2012-08-13,1.2695
2012-08-10,1.2348
2012-08-09,0.9101
2012-08-08,0.8869
2012-08-07,1.2237
2012-08-06,0.8197
2012-08-03,2.5976
2012-08-02,2.0665
2012-08-01,1.8067
2012-07-31,0.9813
2012-07-30,1.1083
2012-07-27,1.9972
2012-07-26,2.2339
2012-07-25,1.9915
2012-07-24,1.5932
2012-07-23,2.4533
2012-07-20,1.8298
2012-07-19,4.9642
2012-07-18,2.9093
2012-07-17,1.7837
2012-07-16,0.8774
2012-07-13,1.9049
2012-07-12,1.9626
2012-07-11,2.2224
2012-07-10,3.1979
2012-07-09,1.9395
2012-07-06,3.2037
2012-07-05,1.8587
2012-07-03,0.8254
2012-07-02,1.3565
2012-06-29,2.5456
2012-06-28,2.3667
2012-06-27,1.6163
2012-06-26,1.6913
2012-06-25,1.1660
2012-06-22,0.9582
2012-06-21,3.6135
2012-06-20,1.2930
2012-06-19,0.9813
2012-06-18,1.4258
2012-06-15,2.4071
2012-06-14,1.7837
2012-06-13,1.6422
2012-06-12,1.4604
2012-06-11,2.4994
2012-06-08,1.4085
2012-06-07,1.0909
2012-06-06,2.7707
2012-06-05,1.3219
2012-06-04,1.3738
2012-06-01,2.4821
2012-05-31,1.6913
2012-05-30,1.5528
2012-05-29,2.1820
2012-05-25,1.2064
2012-05-24,1.3161
2012-05-23,2.0896
2012-05-22,1.2699
2012-05-21,1.9049
2012-05-18,2.0896
2012-05-17,1.8183
2012-05-16,1.8298
2012-05-15,1.5631
2012-05-14,1.5066
2012-05-11,1.2526
2012-05-10,1.8645
2012-05-09,2.2743
2012-05-08,1.9291
2012-05-07,1.2014
2012-05-04,1.6325
2012-05-03,1.3623
2012-05-02,0.7817
2012-05-01,1.2755
2012-04-30,0.9427
2012-04-27,1.4888
2012-04-26,1.6152
2012-04-25,2.1211
2012-04-24,2.2188
2012-04-23,1.6146
2012-04-20,0.5921
2012-04-19,2.1492
2012-04-18,4.2823
2012-04-17,2.8281
2012-04-16,1.8681
2012-04-13,1.4485
2012-04-12,1.7129
2012-04-11,1.1439
2012-04-10,2.0521
2012-04-09,1.6095
2012-04-05,0.9139
2012-04-04,2.4774
2012-04-03,1.2358
2012-04-02,0.9197
2012-03-30,0.6369
2012-03-29,1.4255
2012-03-28,1.3910
2012-03-27,0.9542
2012-03-26,1.4025
2012-03-23,0.8047
2012-03-22,1.1669
2012-03-21,0.8737
2012-03-20,1.1600
2012-03-19,1.1669
2012-03-16,0.8737
2012-03-15,0.8392
2012-03-14,0.8680
2012-03-13,1.6670
2012-03-12,0.7702
2012-03-09,0.7932
2012-03-08,1.2761
2012-03-07,0.7530
2012-03-06,2.2119
2012-03-05,1.6612
2012-03-02,1.0519
2012-03-01,1.0002
2012-02-29,1.5635
2012-02-28,0.8782
2012-02-27,1.5003
2012-02-24,1.1209
2012-02-23,3.4201
2012-02-22,1.1439
2012-02-21,1.0232
2012-02-17,0.8967
2012-02-16,0.7185
2012-02-15,1.2531
2012-02-14,1.0283
2012-02-13,1.1209
2012-02-10,1.0634
2012-02-09,1.0979
2012-02-08,1.0634
2012-02-07,1.2425
2012-02-06,1.0078
2012-02-03,1.4887
2012-02-02,1.1452
2012-02-01,1.3742
2012-01-31,1.2024
2012-01-30,2.5824
2012-01-27,1.1223
2012-01-26,1.3284
2012-01-25,1.5058
2012-01-24,2.1649
2012-01-23,1.6319
2012-01-20,4.8383
2012-01-19,1.1508
