time,ATR
2020-06-29,2.7110
2020-06-26,2.7710
2020-06-25,2.8253
2020-06-24,2.8642
2020-06-23,2.8821
2020-06-22,2.8932
2020-06-19,3.0028
2020-06-18,2.9717
2020-06-17,3.0815
2020-06-16,3.1551
2020-06-15,3.0622
2020-06-12,3.0638
2020-06-11,3.0063
2020-06-10,2.5476
2020-06-09,2.6042
2020-06-08,2.5332
2020-06-05,2.5089
2020-06-04,2.3956
2020-06-03,2.4635
2020-06-02,2.4465
2020-06-01,2.5578
2020-05-29,2.6559
2020-05-28,2.6944
2020-05-27,2.7440
2020-05-26,2.7216
2020-05-22,2.6883
2020-05-21,2.7873
2020-05-20,2.8439
2020-05-19,2.9377
2020-05-18,3.0472
2020-05-15,2.9730
2020-05-14,3.0790
2020-05-13,3.0129
2020-05-12,2.9344
2020-05-11,2.9272
2020-05-08,2.9930
2020-05-07,3.0987
2020-05-06,3.1988
2020-05-05,3.3521
2020-05-04,3.4605
2020-05-01,3.5807
2020-04-30,3.6201
2020-04-29,3.7022
2020-04-28,3.8149
2020-04-27,3.9488
2020-04-24,4.1241
2020-04-23,4.2013
2020-04-22,4.3032
2020-04-21,4.4322
2020-04-20,4.3005
2020-04-17,4.3642
2020-04-16,4.4361
2020-04-15,4.4757
2020-04-14,4.4153
2020-04-13,4.5269
2020-04-09,4.6623
2020-04-08,4.8155
2020-04-07,4.9018
2020-04-06,5.0100
2020-04-03,4.8696
2020-04-02,4.9527
2020-04-01,5.0405
2020-03-31,5.0655
2020-03-30,5.2491
2020-03-27,5.3331
2020-03-26,5.4468
2020-03-25,5.4367
2020-03-24,5.3088
2020-03-23,5.0793
2020-03-20,5.0637
2020-03-19,5.0977
2020-03-18,5.1814
2020-03-17,5.1538
2020-03-16,4.9673
2020-03-13,4.6165
2020-03-12,4.4990
2020-03-11,3.9570
2020-03-10,3.7866
2020-03-09,3.5617
2020-03-06,3.2442
2020-03-05,3.2091
2020-03-04,3.1294
2020-03-03,3.0656
2020-03-02,2.8316
2020-02-28,2.6821
2020-02-27,2.5064
2020-02-26,2.3178
2020-02-25,2.2436
2020-02-24,2.0874
2020-02-21,1.9955
2020-02-20,2.0143
2020-02-19,2.0498
2020-02-18,2.1181
2020-02-14,2.1825
2020-02-13,2.0793
2020-02-12,2.1317
2020-02-11,2.1757
2020-02-10,2.2022
2020-02-07,2.2097
2020-02-06,2.2314
2020-02-05,2.2165
2020-02-04,1.9205
2020-02-03,1.8941
2020-01-31,1.8409
2020-01-30,1.5748
2020-01-29,1.5436
2020-01-28,1.5515
2020-01-27,1.5672
2020-01-24,1.5500
2020-01-23,1.4754
2020-01-22,1.4624
2020-01-21,1.2041
2020-01-17,1.1987
2020-01-16,1.1694
2020-01-15,1.1714
2020-01-14,1.1299
2020-01-13,1.1278
2020-01-10,1.1238
2020-01-09,1.1229
2020-01-08,1.1264
2020-01-07,1.1043
2020-01-06,1.1019
2020-01-03,1.1228
2020-01-02,1.1050
2019-12-31,1.0848
2019-12-30,1.0719
2019-12-27,0.9975
2019-12-26,1.0249
2019-12-24,1.0668
2019-12-23,1.0923
2019-12-20,1.1119
2019-12-19,1.0933
2019-12-18,1.1472
2019-12-17,1.1878
2019-12-16,1.2103
2019-12-13,1.2138
2019-12-12,1.2237
2019-12-11,1.2058
2019-12-10,1.2515
2019-12-09,1.2761
2019-12-06,1.2975
2019-12-05,1.2864
2019-12-04,1.2952
2019-12-03,1.2985
2019-12-02,1.2741
2019-11-29,1.2590
2019-11-27,1.2724
2019-11-26,1.2532
2019-11-25,1.2723
2019-11-22,1.2772
2019-11-21,1.3161
2019-11-20,1.3507
2019-11-19,1.3554
2019-11-18,1.3998
2019-11-15,1.4374
2019-11-14,1.4853
2019-11-13,1.5351
2019-11-12,1.5558
2019-11-11,1.5836
2019-11-08,1.5592
2019-11-07,1.5935
2019-11-06,1.6055
2019-11-05,1.6609
2019-11-04,1.7261
2019-11-01,1.7366
2019-10-31,1.7688
2019-10-30,1.7931
2019-10-29,1.8159
2019-10-28,1.8155
2019-10-25,1.8893
2019-10-24,1.9317
2019-10-23,1.9823
2019-10-22,2.0313
2019-10-21,2.0524
2019-10-18,2.0337
2019-10-17,2.0662
2019-10-16,1.7159
2019-10-15,1.7587
2019-10-14,1.7883
2019-10-11,1.8461
2019-10-10,1.8016
2019-10-09,1.8173
2019-10-08,1.8492
2019-10-07,1.8237
2019-10-04,1.8660
2019-10-03,1.8971
2019-10-02,1.8831
2019-10-01,1.8569
2019-09-30,1.7889
2019-09-27,1.7421
2019-09-26,1.7261
2019-09-25,1.7222
2019-09-24,1.7013
2019-09-23,1.7314
2019-09-20,1.7727
2019-09-19,1.7978
2019-09-18,1.7806
2019-09-17,1.8185
2019-09-16,1.8576
2019-09-13,1.9230
2019-09-12,1.9940
2019-09-11,2.0278
2019-09-10,2.0504
2019-09-09,2.0498
2019-09-06,2.0658
2019-09-05,2.1654
2019-09-04,2.0342
2019-09-03,2.0617
2019-08-30,2.0985
2019-08-29,2.1653
2019-08-28,2.1697
2019-08-27,2.1788
2019-08-26,2.2517
2019-08-23,2.3065
2019-08-22,2.1800
2019-08-21,2.2442
2019-08-20,2.2541
2019-08-19,2.2907
2019-08-16,2.3247
2019-08-15,2.3557
2019-08-14,2.4196
2019-08-13,2.3394
2019-08-12,2.3113
2019-08-09,2.3257
2019-08-08,2.2417
2019-08-07,2.2536
2019-08-06,2.1906
2019-08-05,2.1862
2019-08-02,1.9111
2019-08-01,1.6553
2019-07-31,1.5320
2019-07-30,1.4425
2019-07-29,1.4626
2019-07-26,1.5116
2019-07-25,1.5562
2019-07-24,1.5659
2019-07-23,1.5633
2019-07-22,1.5555
2019-07-19,1.5515
2019-07-18,1.5597
2019-07-17,1.2359
2019-07-16,1.2297
2019-07-15,1.2685
2019-07-12,1.2900
2019-07-11,1.2973
2019-07-10,1.3271
2019-07-09,1.2880
2019-07-08,1.2853
2019-07-05,1.3234
2019-07-03,1.3360
2019-07-02,1.3512
2019-07-01,1.4026
2019-06-28,1.3141
2019-06-27,1.3440
2019-06-26,1.3735
2019-06-25,1.4069
2019-06-24,1.4375
2019-06-21,1.4878
2019-06-20,1.5394
2019-06-19,1.5231
2019-06-18,1.5243
2019-06-17,1.5190
2019-06-14,1.5630
2019-06-13,1.6039
2019-06-12,1.6507
2019-06-11,1.6934
2019-06-10,1.7295
2019-06-07,1.7510
2019-06-06,1.7483
2019-06-05,1.7870
2019-06-04,1.7526
2019-06-03,1.6429
2019-05-31,1.6833
2019-05-30,1.6640
2019-05-29,1.7350
2019-05-28,1.7514
2019-05-24,1.7564
2019-05-23,1.7460
2019-05-22,1.5569
2019-05-21,1.6197
2019-05-20,1.6382
2019-05-17,1.6274
2019-05-16,1.6464
2019-05-15,1.6795
2019-05-14,1.6872
2019-05-13,1.6583
2019-05-10,1.5472
2019-05-09,1.4840
2019-05-08,1.4155
2019-05-07,1.4395
2019-05-06,1.3237
2019-05-03,1.2746
2019-05-02,1.2964
2019-05-01,1.2950
2019-04-30,1.3060
2019-04-29,1.3113
2019-04-26,1.3678
2019-04-25,1.4049
2019-04-24,1.3918
2019-04-23,1.4161
2019-04-22,1.4153
2019-04-18,1.4117
2019-04-17,1.4235
2019-04-16,1.0528
2019-04-15,1.0532
2019-04-12,1.0699
2019-04-11,1.1122
2019-04-10,1.1388
2019-04-09,1.1442
2019-04-08,1.1484
2019-04-05,1.2070
2019-04-04,1.2436
2019-04-03,1.2527
2019-04-02,1.2831
2019-04-01,1.3088
2019-03-29,1.2846
2019-03-28,1.3131
2019-03-27,1.3417
2019-03-26,1.3319
2019-03-25,1.3348
2019-03-22,1.3531
2019-03-21,1.3199
2019-03-20,1.2462
2019-03-19,1.2491
2019-03-18,1.2532
2019-03-15,1.2604
2019-03-14,1.2741
2019-03-13,1.3245
2019-03-12,1.3469
2019-03-11,1.3429
2019-03-08,1.3034
2019-03-07,1.3074
2019-03-06,1.2809
2019-03-05,1.2892
2019-03-04,1.3245
2019-03-01,1.2691
2019-02-28,1.2634
2019-02-27,1.2822
2019-02-26,1.3094
2019-02-25,1.3544
2019-02-22,1.3927
2019-02-21,1.4165
2019-02-20,1.4714
2019-02-19,1.4754
2019-02-15,1.5164
2019-02-14,1.5406
2019-02-13,1.5839
2019-02-12,1.6046
2019-02-11,1.6086
2019-02-08,1.6544
2019-02-07,1.6995
2019-02-06,1.6890
2019-02-05,1.7398
2019-02-04,1.8255
2019-02-01,1.8479
2019-01-31,1.8911
2019-01-30,1.9842
2019-01-29,2.0417
2019-01-28,2.1020
2019-01-25,2.1446
2019-01-24,2.2021
2019-01-23,2.2764
2019-01-22,1.7845
2019-01-18,1.7999
2019-01-17,1.8031
2019-01-16,1.8424
2019-01-15,1.9216
2019-01-14,1.9871
2019-01-11,2.0491
2019-01-10,2.1218
2019-01-09,2.1829
2019-01-08,2.2669
2019-01-07,2.3119
2019-01-04,2.3743
2019-01-03,2.3122
2019-01-02,2.3554
2018-12-31,2.3073
2018-12-28,2.3816
2018-12-27,2.4419
2018-12-26,2.3994
2018-12-24,2.2927
2018-12-21,2.2820
2018-12-20,2.1989
2018-12-19,2.1142
2018-12-18,2.0470
2018-12-17,2.0863
2018-12-14,1.9887
2018-12-13,2.0524
2018-12-12,2.1237
2018-12-11,2.1807
2018-12-10,2.1448
2018-12-07,2.1409
2018-12-06,2.0288
2018-12-04,1.9385
2018-12-03,1.8749
2018-11-30,1.8951
2018-11-29,1.8694
2018-11-28,1.9212
2018-11-27,1.9055
2018-11-26,1.9628
2018-11-23,1.9502
2018-11-21,2.0115
2018-11-20,2.0428
2018-11-19,2.0070
2018-11-16,2.0326
2018-11-15,2.1189
2018-11-14,2.1788
2018-11-13,2.2310
2018-11-12,2.2770
2018-11-09,2.2961
2018-11-08,2.3332
2018-11-07,2.4181
2018-11-06,2.4600
2018-11-05,2.4513
2018-11-02,2.3708
2018-11-01,2.3837
2018-10-31,2.4673
2018-10-30,2.5300
2018-10-29,2.3895
2018-10-26,2.2308
2018-10-25,2.2578
2018-10-24,2.2916
2018-10-23,2.2203
2018-10-22,2.2070
2018-10-19,2.2691
2018-10-18,2.2362
2018-10-17,2.1966
2018-10-16,1.7481
2018-10-15,1.6546
2018-10-12,1.6700
2018-10-11,1.6655
2018-10-10,1.5081
2018-10-09,1.3502
2018-10-08,1.3770
2018-10-05,1.3832
2018-10-04,1.2828
2018-10-03,1.2305
2018-10-02,1.2428
2018-10-01,1.2677
2018-09-28,1.2486
2018-09-27,1.3003
2018-09-26,1.3354
2018-09-25,1.2039
2018-09-24,1.1883
2018-09-21,1.1799
2018-09-20,1.1725
2018-09-19,1.1403
2018-09-18,1.1367
2018-09-17,1.1439
2018-09-14,1.1633
2018-09-13,1.1726
2018-09-12,1.1346
2018-09-11,1.1189
2018-09-10,1.1132
2018-09-07,1.1012
2018-09-06,1.1131
2018-09-05,1.0868
2018-09-04,1.0807
2018-08-31,1.0757
2018-08-30,1.0930
2018-08-29,1.0562
2018-08-28,1.0668
2018-08-27,1.1066
2018-08-24,1.1083
2018-08-23,1.1292
2018-08-22,1.1754
2018-08-21,1.2147
2018-08-20,1.2432
2018-08-17,1.2808
2018-08-16,1.2896
2018-08-15,1.2954
2018-08-14,1.2894
2018-08-13,1.3301
2018-08-10,1.3295
2018-08-09,1.3689
2018-08-08,1.4104
2018-08-07,1.4567
2018-08-06,1.4847
2018-08-03,1.4878
2018-08-02,1.3432
2018-08-01,1.3855
2018-07-31,1.3955
2018-07-30,1.4172
2018-07-27,1.4453
2018-07-26,1.4270
2018-07-25,1.3984
2018-07-24,1.4460
2018-07-23,1.4872
2018-07-20,1.5134
2018-07-19,1.4742
2018-07-18,1.2734
2018-07-17,1.2638
2018-07-16,1.2503
2018-07-13,1.2582
2018-07-12,1.2934
2018-07-11,1.2943
2018-07-10,1.2795
2018-07-09,1.3085
2018-07-06,1.2917
2018-07-05,1.2986
2018-07-03,1.3014
2018-07-02,1.3195
2018-06-29,1.3156
2018-06-28,1.3254
2018-06-27,1.2676
2018-06-26,1.2435
2018-06-25,1.2598
2018-06-22,1.2001
2018-06-21,1.2386
2018-06-20,1.2133
2018-06-19,1.1965
2018-06-18,1.2086
2018-06-15,1.1841
2018-06-14,1.1828
2018-06-13,1.1751
2018-06-12,1.1992
2018-06-11,1.2424
2018-06-08,1.2716
2018-06-07,1.2619
2018-06-06,1.2551
2018-06-05,1.2900
2018-06-04,1.3350
2018-06-01,1.3739
2018-05-31,1.3998
2018-05-30,1.4155
2018-05-29,1.4263
2018-05-25,1.3569
2018-05-24,1.4034
2018-05-23,1.4215
2018-05-22,1.4468
2018-05-21,1.4955
2018-05-18,1.5082
2018-05-17,1.5746
2018-05-16,1.6216
2018-05-15,1.6544
2018-05-14,1.7096
2018-05-11,1.7900
2018-05-10,1.8614
2018-05-09,1.9148
2018-05-08,1.9712
2018-05-07,2.0480
2018-05-04,2.1187
2018-05-03,2.0716
2018-05-02,2.0992
2018-05-01,2.1094
2018-04-30,2.1916
2018-04-27,2.2352
2018-04-26,2.3251
2018-04-25,2.4306
2018-04-24,2.4993
2018-04-23,2.5485
2018-04-20,2.6604
2018-04-19,2.6864
2018-04-18,2.7593
2018-04-17,2.3183
2018-04-16,2.2844
2018-04-13,2.3347
2018-04-12,2.3433
2018-04-11,2.3366
2018-04-10,2.4183
2018-04-09,2.4024
2018-04-06,2.3760
2018-04-05,2.3269
2018-04-04,2.4243
2018-04-03,2.2483
2018-04-02,2.2818
2018-03-29,2.1991
2018-03-28,2.2232
2018-03-27,2.2925
2018-03-26,2.2772
2018-03-23,2.2061
2018-03-22,2.1672
2018-03-21,2.0917
2018-03-20,2.1349
2018-03-19,2.1628
2018-03-16,2.1324
2018-03-15,2.1740
2018-03-14,2.1796
2018-03-13,2.1955
2018-03-12,2.1940
2018-03-09,2.2517
2018-03-08,2.2509
2018-03-07,2.1917
2018-03-06,2.1485
2018-03-05,2.1728
2018-03-02,2.1468
2018-03-01,2.1633
2018-02-28,2.1138
2018-02-27,2.1556
2018-02-26,2.1536
2018-02-23,2.1452
2018-02-22,2.1724
2018-02-21,2.2233
2018-02-20,2.2451
2018-02-16,2.2985
2018-02-15,2.3668
2018-02-14,2.3857
2018-02-13,2.3111
2018-02-12,2.3979
2018-02-09,2.4332
2018-02-08,2.3033
2018-02-07,2.1882
2018-02-06,2.2512
2018-02-05,2.0982
2018-02-02,1.7980
2018-02-01,1.7559
2018-01-31,1.7769
2018-01-30,1.7996
2018-01-29,1.7520
2018-01-26,1.7651
2018-01-25,1.8017
2018-01-24,1.8590
2018-01-23,1.8026
2018-01-22,1.7496
2018-01-19,1.7375
2018-01-18,1.4714
2018-01-17,1.4322
2018-01-16,1.2725
2018-01-12,1.2605
2018-01-11,1.2700
2018-01-10,1.2839
2018-01-09,1.2891
2018-01-08,1.3131
2018-01-05,1.3011
2018-01-04,1.3092
2018-01-03,1.2141
2018-01-02,1.0233
2017-12-29,1.0310
2017-12-28,1.0438
2017-12-27,1.0735
2017-12-26,1.1269
2017-12-22,1.1441
2017-12-21,1.1554
2017-12-20,1.1436
2017-12-19,1.1748
2017-12-18,1.2100
2017-12-15,1.2172
2017-12-14,1.2101
2017-12-13,1.2311
2017-12-12,1.1802
2017-12-11,1.1334
2017-12-08,1.1531
2017-12-07,1.1662
2017-12-06,1.1951
2017-12-05,1.1781
2017-12-04,1.1634
2017-12-01,1.1486
2017-11-30,1.1291
2017-11-29,1.1480
2017-11-28,1.1627
2017-11-27,1.1893
2017-11-24,1.2363
2017-11-22,1.2869
2017-11-21,1.3317
2017-11-20,1.3350
2017-11-17,1.2853
2017-11-16,1.3167
2017-11-15,1.2876
2017-11-14,1.2497
2017-11-13,1.2702
2017-11-10,1.3045
2017-11-09,1.3154
2017-11-08,1.3175
2017-11-07,1.3421
2017-11-06,1.3943
2017-11-03,1.4236
2017-11-02,1.4329
2017-11-01,1.4631
2017-10-31,1.5215
2017-10-30,1.5373
2017-10-27,1.5604
2017-10-26,1.5934
2017-10-25,1.6338
2017-10-24,1.5919
2017-10-23,1.4851
2017-10-20,1.4490
2017-10-19,1.4233
2017-10-18,1.4379
2017-10-17,0.8050
2017-10-16,0.8194
2017-10-13,0.8237
2017-10-12,0.8410
2017-10-11,0.8490
2017-10-10,0.8526
2017-10-09,0.8392
2017-10-06,0.8308
2017-10-05,0.8679
2017-10-04,0.8810
2017-10-03,0.9028
2017-10-02,0.9287
2017-09-29,0.9098
2017-09-28,0.9408
2017-09-27,0.9296
2017-09-26,0.9065
2017-09-25,0.8978
2017-09-22,0.9101
2017-09-21,0.9295
2017-09-20,0.9610
2017-09-19,0.9595
2017-09-18,0.9949
2017-09-15,1.0101
2017-09-14,1.0139
2017-09-13,1.0479
2017-09-12,1.0804
2017-09-11,1.0694
2017-09-08,1.0160
2017-09-07,1.0178
2017-09-06,0.9832
2017-09-05,0.9864
2017-09-01,0.9784
2017-08-31,0.9767
2017-08-30,0.9962
2017-08-29,1.0288
2017-08-28,1.0307
2017-08-25,1.0002
2017-08-24,1.0139
2017-08-23,1.0139
2017-08-22,0.9719
2017-08-21,1.0052
2017-08-18,1.0172
2017-08-17,1.0160
2017-08-16,0.9833
2017-08-15,0.9932
2017-08-14,0.9299
2017-08-11,0.9549
2017-08-10,0.9741
2017-08-09,0.9889
2017-08-08,1.0184
2017-08-07,1.0568
2017-08-04,1.0174
2017-08-03,1.0460
2017-08-02,1.0809
2017-08-01,1.1100
2017-07-31,1.1453
2017-07-28,1.1953
2017-07-27,1.2256
2017-07-26,1.2320
2017-07-25,1.2271
2017-07-24,1.2464
2017-07-21,1.2782
2017-07-20,1.3084
2017-07-19,1.3189
2017-07-18,1.0552
2017-07-17,1.0217
2017-07-14,1.0001
2017-07-13,1.0161
2017-07-12,1.0442
2017-07-11,1.0650
2017-07-10,1.0667
2017-07-07,1.0857
2017-07-06,1.1016
2017-07-05,1.1062
2017-07-03,1.0781
2017-06-30,1.0355
2017-06-29,1.0471
2017-06-28,1.0215
2017-06-27,1.0600
2017-06-26,1.0994
2017-06-23,1.1019
2017-06-22,1.1425
2017-06-21,1.1653
2017-06-20,1.1347
2017-06-19,1.1650
2017-06-16,1.1885
2017-06-15,1.1571
2017-06-14,1.1760
2017-06-13,1.1663
2017-06-12,1.1894
2017-06-09,1.1216
2017-06-08,1.0884
2017-06-07,1.0770
2017-06-06,0.9895
2017-06-05,1.0211
2017-06-02,1.0371
2017-06-01,1.0468
2017-05-31,1.0652
2017-05-30,1.0895
2017-05-26,1.1193
2017-05-25,1.1483
2017-05-24,1.1755
2017-05-23,1.1893
2017-05-22,1.1926
2017-05-19,1.2222
2017-05-18,1.2321
2017-05-17,1.2658
2017-05-16,1.2003
2017-05-15,1.1685
2017-05-12,1.1852
2017-05-11,1.2130
2017-05-10,1.2332
2017-05-09,1.2660
2017-05-08,1.2860
2017-05-05,1.3176
2017-05-04,1.1188
2017-05-03,1.1662
2017-05-02,1.2098
2017-05-01,1.2607
2017-04-28,1.2724
2017-04-27,1.3261
2017-04-26,1.3859
2017-04-25,1.4325
2017-04-24,1.4604
2017-04-21,1.5137
2017-04-20,1.5349
2017-04-19,1.5587
2017-04-18,1.1603
2017-04-17,1.1573
2017-04-13,1.1586
2017-04-12,1.1569
2017-04-11,1.1874
2017-04-10,1.1671
2017-04-07,1.1795
2017-04-06,1.1884
2017-04-05,1.2193
2017-04-04,1.1385
2017-04-03,1.1418
2017-03-31,1.1557
2017-03-30,1.1821
2017-03-29,1.2284
2017-03-28,1.2709
2017-03-27,1.2694
2017-03-24,1.2646
2017-03-23,1.2572
2017-03-22,1.2493
2017-03-21,1.2333
2017-03-20,1.2096
2017-03-17,1.2510
2017-03-16,1.2684
2017-03-15,1.2078
2017-03-14,1.2248
2017-03-13,1.2392
2017-03-10,1.2529
2017-03-09,1.2347
2017-03-08,1.1526
2017-03-07,1.1595
2017-03-06,1.1946
2017-03-03,1.2160
2017-03-02,1.2324
2017-03-01,1.2518
2017-02-28,1.2127
2017-02-27,1.2425
2017-02-24,1.2354
2017-02-23,1.2432
2017-02-22,1.2604
2017-02-21,1.2954
2017-02-17,1.3122
2017-02-16,1.3353
2017-02-15,1.3428
2017-02-14,1.3414
2017-02-13,1.3563
2017-02-10,1.4001
2017-02-09,1.4032
2017-02-08,1.4174
2017-02-07,1.4460
2017-02-06,1.4215
2017-02-03,1.4521
2017-02-02,1.4772
2017-02-01,1.5209
2017-01-31,1.4995
2017-01-30,1.5071
2017-01-27,1.4890
2017-01-26,1.5101
2017-01-25,1.5588
2017-01-24,1.5139
2017-01-23,1.3858
2017-01-20,1.4313
2017-01-19,1.3131
2017-01-18,1.3329
2017-01-17,1.3420
2017-01-13,1.3438
2017-01-12,1.3682
2017-01-11,1.3529
2017-01-10,1.3468
2017-01-09,1.3150
2017-01-06,1.3089
2017-01-05,1.2915
2017-01-04,1.2860
2017-01-03,1.2531
2016-12-30,1.2570
2016-12-29,1.2946
2016-12-28,1.3455
2016-12-27,1.3634
2016-12-23,1.4057
2016-12-22,1.4627
2016-12-21,1.4940
2016-12-20,1.4766
2016-12-19,1.5016
2016-12-16,1.5551
2016-12-15,1.5246
2016-12-14,1.5400
2016-12-13,1.5384
2016-12-12,1.4377
2016-12-09,1.4637
2016-12-08,1.4721
2016-12-07,1.4978
2016-12-06,1.3753
2016-12-05,1.3896
2016-12-02,1.4196
2016-12-01,1.4363
2016-11-30,1.3539
2016-11-29,1.3798
2016-11-28,1.4126
2016-11-25,1.4248
2016-11-23,1.4675
2016-11-22,1.5157
2016-11-21,1.5806
2016-11-18,1.5728
2016-11-17,1.6195
2016-11-16,1.6909
2016-11-15,1.7462
2016-11-14,1.8018
2016-11-11,1.7297
2016-11-10,1.7639
2016-11-09,1.5871
2016-11-08,1.4848
2016-11-07,1.4578
2016-11-04,1.3905
2016-11-03,1.4111
2016-11-02,1.4250
2016-11-01,1.4530
2016-10-31,1.4589
2016-10-28,1.4872
2016-10-27,1.4914
2016-10-26,1.4964
2016-10-25,1.4806
2016-10-24,1.5296
2016-10-21,1.5551
2016-10-20,1.5792
2016-10-19,1.6090
2016-10-18,1.6483
2016-10-17,1.4347
2016-10-14,1.4695
2016-10-13,1.4943
2016-10-12,1.5107
2016-10-11,1.5348
2016-10-10,1.5002
2016-10-07,1.4780
2016-10-06,1.4532
2016-10-05,1.4899
2016-10-04,1.5377
2016-10-03,1.5238
2016-09-30,1.5518
2016-09-29,1.5845
2016-09-28,1.3387
2016-09-27,1.3248
2016-09-26,1.2824
2016-09-23,1.3069
2016-09-22,1.3392
2016-09-21,1.3598
2016-09-20,1.3761
2016-09-19,1.3785
2016-09-16,1.3700
2016-09-15,1.3686
2016-09-14,1.3217
2016-09-13,1.3024
2016-09-12,1.2665
2016-09-09,1.1840
2016-09-08,1.1117
2016-09-07,1.0568
2016-09-06,1.0522
2016-09-02,1.0478
2016-09-01,1.0592
2016-08-31,1.0665
2016-08-30,1.0803
2016-08-29,1.0980
2016-08-26,1.0903
2016-08-25,1.0479
2016-08-24,1.0739
2016-08-23,1.0618
2016-08-22,1.0782
2016-08-19,1.0909
2016-08-18,1.0851
2016-08-17,1.0925
2016-08-16,1.1121
2016-08-15,1.1372
2016-08-12,1.1666
2016-08-11,1.1584
2016-08-10,1.1075
2016-08-09,1.1493
2016-08-08,1.1827
2016-08-05,1.1913
2016-08-04,1.1882
2016-08-03,1.2032
2016-08-02,1.2445
2016-08-01,1.2875
2016-07-29,1.2990
2016-07-28,1.3196
2016-07-27,1.3670
2016-07-26,1.4049
2016-07-25,1.4052
2016-07-22,1.4586
2016-07-21,1.4877
2016-07-20,1.5074
2016-07-19,1.5203
2016-07-18,1.4318
2016-07-15,1.4442
2016-07-14,1.4693
2016-07-13,1.4189
2016-07-12,1.4652
2016-07-11,1.4913
2016-07-08,1.5296
2016-07-07,1.5506
2016-07-06,1.5829
2016-07-05,1.5843
2016-07-01,1.6293
2016-06-30,1.6787
2016-06-29,1.6410
2016-06-28,1.6328
2016-06-27,1.6506
2016-06-24,1.5793
2016-06-23,1.2574
2016-06-22,1.2149
2016-06-21,1.1904
2016-06-20,1.2356
2016-06-17,1.2011
2016-06-16,1.1912
2016-06-15,1.1718
2016-06-14,1.2043
2016-06-13,1.2298
2016-06-10,1.2170
2016-06-09,1.2352
2016-06-08,1.2688
2016-06-07,1.3157
2016-06-06,1.3554
2016-06-03,1.3819
2016-06-02,1.4011
2016-06-01,1.4422
2016-05-31,1.4468
2016-05-27,1.4836
2016-05-26,1.5600
2016-05-25,1.6094
2016-05-24,1.5504
2016-05-23,1.5740
2016-05-20,1.6327
2016-05-19,1.6335
2016-05-18,1.5955
2016-05-17,1.6138
2016-05-16,1.6311
2016-05-13,1.6333
2016-05-12,1.6409
2016-05-11,1.6569
2016-05-10,1.6708
2016-05-09,1.6687
2016-05-06,1.7396
2016-05-05,1.7041
2016-05-04,1.6891
2016-05-03,1.7381
2016-05-02,1.7583
2016-04-29,1.7705
2016-04-28,1.7559
2016-04-27,1.7116
2016-04-26,1.7565
2016-04-25,1.8011
2016-04-22,1.8540
2016-04-21,1.8289
2016-04-20,1.7776
2016-04-19,1.7610
2016-04-18,1.4214
2016-04-15,1.4517
2016-04-14,1.5088
2016-04-13,1.5108
2016-04-12,1.5504
2016-04-11,1.5964
2016-04-08,1.5884
2016-04-07,1.6211
2016-04-06,1.6490
2016-04-05,1.6638
2016-04-04,1.6759
2016-04-01,1.7277
2016-03-31,1.7308
2016-03-30,1.6393
2016-03-29,1.6653
2016-03-28,1.6851
2016-03-24,1.7467
2016-03-23,1.7024
2016-03-22,1.6911
2016-03-21,1.7523
2016-03-18,1.7917
2016-03-17,1.8338
2016-03-16,1.8374
2016-03-15,1.8461
2016-03-14,1.9023
2016-03-11,1.9457
2016-03-10,1.9644
2016-03-09,1.9537
2016-03-08,1.9555
2016-03-07,1.9655
2016-03-04,1.9425
2016-03-03,1.9770
2016-03-02,2.0385
2016-03-01,1.9932
2016-02-29,1.9736
2016-02-26,2.0076
2016-02-25,2.0198
2016-02-24,2.0013
2016-02-23,1.9728
2016-02-22,2.0402
2016-02-19,2.1062
2016-02-18,2.1336
2016-02-17,1.9193
2016-02-16,1.8836
2016-02-12,1.9303
2016-02-11,1.9255
2016-02-10,1.9161
2016-02-09,1.8024
2016-02-08,1.7873
2016-02-05,1.7629
2016-02-04,1.7663
2016-02-03,1.7229
2016-02-02,1.7056
2016-02-01,1.7330
2016-01-29,1.7914
2016-01-28,1.8074
2016-01-27,1.8577
2016-01-26,1.8717
2016-01-25,1.9431
2016-01-22,1.9698
2016-01-21,1.9805
2016-01-20,1.9184
2016-01-19,1.5866
2016-01-15,1.5171
2016-01-14,1.4423
2016-01-13,1.4290
2016-01-12,1.3882
2016-01-11,1.3693
2016-01-08,1.3708
2016-01-07,1.3580
2016-01-06,1.3325
2016-01-05,1.3293
2016-01-04,1.3348
2015-12-31,1.2773
2015-12-30,1.2916
2015-12-29,1.3331
2015-12-28,1.3195
2015-12-24,1.3400
2015-12-23,1.4065
2015-12-22,1.4495
2015-12-21,1.4335
2015-12-18,1.4580
2015-12-17,1.4426
2015-12-16,1.4022
2015-12-15,1.4219
2015-12-14,1.3871
2015-12-11,1.3933
2015-12-10,1.3644
2015-12-09,1.3684
2015-12-08,1.3025
2015-12-07,1.3069
2015-12-04,1.3306
2015-12-03,1.2894
2015-12-02,1.2681
2015-12-01,1.2813
2015-11-30,1.2860
2015-11-27,1.3166
2015-11-25,1.3420
2015-11-24,1.3872
2015-11-23,1.3977
2015-11-20,1.4222
2015-11-19,1.4285
2015-11-18,1.4476
2015-11-17,1.4598
2015-11-16,1.5005
2015-11-13,1.5050
2015-11-12,1.5549
2015-11-11,1.5792
2015-11-10,1.6201
