time,ULTOSC
2016-08-09,60.3877
2016-08-08,64.7697
2016-08-05,66.6338
2016-08-04,58.4039
2016-08-03,55.4016
2016-08-02,57.5044
2016-08-01,57.3743
2016-07-29,57.2981
2016-07-28,56.3828
2016-07-27,57.0237
2016-07-26,58.4041
2016-07-25,62.5698
2016-07-22,62.1365
2016-07-21,61.5451
2016-07-20,64.9321
2016-07-19,65.7924
2016-07-18,70.1593
2016-07-15,72.0986
2016-07-14,66.5760
2016-07-13,67.2141
2016-07-12,69.2054
2016-07-11,69.2994
2016-07-08,72.1277
2016-07-07,64.0981
2016-07-06,53.4323
2016-07-05,52.4957
2016-07-01,51.0584
2016-06-30,50.2707
2016-06-29,45.9799
2016-06-28,42.0852
2016-06-27,40.8609
2016-06-24,42.2251
2016-06-23,59.1652
2016-06-22,52.3863
2016-06-21,55.5466
2016-06-20,55.3788
2016-06-17,57.2425
2016-06-16,56.0978
2016-06-15,49.4480
2016-06-14,55.9013
2016-06-13,59.9208
2016-06-10,59.5459
2016-06-09,65.4017
2016-06-08,65.5762
2016-06-07,65.0652
2016-06-06,68.5818
2016-06-03,73.0967
2016-06-02,69.2970
2016-06-01,68.8652
2016-05-31,65.2780
2016-05-27,62.6003
2016-05-26,58.4621
2016-05-25,58.5073
2016-05-24,50.6625
2016-05-23,50.2460
2016-05-20,49.7518
2016-05-19,49.1132
2016-05-18,51.0248
2016-05-17,53.3933
2016-05-16,57.0777
2016-05-13,55.0755
2016-05-12,59.4619
2016-05-11,54.9144
2016-05-10,59.9730
2016-05-09,51.3133
2016-05-06,51.0571
2016-05-05,48.1690
2016-05-04,48.0316
2016-05-03,45.7003
2016-05-02,49.0165
2016-04-29,51.8238
2016-04-28,43.0441
2016-04-27,47.9169
2016-04-26,46.1459
2016-04-25,45.6520
2016-04-22,44.3985
2016-04-21,46.6805
2016-04-20,40.2730
2016-04-19,39.4918
2016-04-18,48.2118
2016-04-15,51.7702
2016-04-14,48.6432
2016-04-13,49.3815
2016-04-12,48.2715
2016-04-11,49.4229
2016-04-08,52.9094
2016-04-07,54.0214
2016-04-06,58.9943
2016-04-05,60.5292
2016-04-04,61.0158
2016-04-01,62.5704
2016-03-31,62.5677
2016-03-30,62.9801
2016-03-29,70.1022
2016-03-28,71.1178
2016-03-24,71.5199
2016-03-23,68.3324
2016-03-22,76.8246
2016-03-21,77.7793
2016-03-18,73.4746
2016-03-17,70.5990
2016-03-16,69.1245
2016-03-15,65.1209
2016-03-14,66.0300
2016-03-11,64.9792
2016-03-10,66.0685
2016-03-09,63.4153
2016-03-08,61.9582
2016-03-07,66.0314
2016-03-04,64.8851
2016-03-03,66.0025
2016-03-02,63.7620
2016-03-01,61.5949
2016-02-29,60.1615
2016-02-26,66.0167
2016-02-25,72.3956
2016-02-24,71.5527
2016-02-23,67.2302
2016-02-22,62.0233
2016-02-19,58.5939
2016-02-18,59.1032
2016-02-17,56.4257
2016-02-16,53.7463
2016-02-12,53.2262
2016-02-11,46.3572
2016-02-10,48.4529
2016-02-09,59.8331
2016-02-08,65.1664
2016-02-05,57.3921
2016-02-04,51.7473
2016-02-03,45.4607
2016-02-02,38.9476
2016-02-01,43.0732
2016-01-29,40.7735
2016-01-28,33.0978
2016-01-27,31.1101
2016-01-26,34.7744
2016-01-25,33.5089
2016-01-22,36.2991
2016-01-21,38.2350
2016-01-20,35.0088
2016-01-19,33.4868
2016-01-15,40.6600
2016-01-14,43.1278
2016-01-13,41.4052
2016-01-12,45.6502
2016-01-11,42.6062
2016-01-08,42.8229
2016-01-07,46.4553
2016-01-06,50.3940
2016-01-05,48.2724
2016-01-04,53.4040
2015-12-31,55.3749
2015-12-30,56.5198
2015-12-29,53.0886
2015-12-28,50.2749
2015-12-24,50.4903
2015-12-23,54.7163
2015-12-22,51.8367
2015-12-21,46.9086
2015-12-18,41.9194
2015-12-17,42.9594
2015-12-16,47.2612
2015-12-15,47.5115
2015-12-14,44.6920
2015-12-11,39.6782
2015-12-10,45.9448
2015-12-09,46.3882
2015-12-08,55.6718
2015-12-07,58.5111
2015-12-04,59.7983
2015-12-03,56.7252
2015-12-02,61.5087
2015-12-01,64.9069
2015-11-30,64.6055
2015-11-27,59.9524
2015-11-25,59.6512
2015-11-24,56.1716
2015-11-23,50.7961
2015-11-20,47.8831
2015-11-19,46.7142
2015-11-18,41.6613
2015-11-17,35.8254
2015-11-16,35.8163
2015-11-13,28.0491
2015-11-12,33.3414
2015-11-11,38.6392
2015-11-10,39.5900
2015-11-09,39.4807
2015-11-06,47.8078
2015-11-05,41.8188
2015-11-04,44.2011
2015-11-03,45.9388
2015-11-02,47.2578
2015-10-30,45.8204
2015-10-29,39.6953
2015-10-28,38.0772
2015-10-27,34.3998
2015-10-26,41.1426
2015-10-23,42.4774
2015-10-22,42.5910
2015-10-21,38.2347
2015-10-20,38.2509
2015-10-19,56.4602
2015-10-16,58.3447
2015-10-15,55.0604
2015-10-14,59.2745
2015-10-13,63.7804
2015-10-12,64.8270
2015-10-09,66.9423
2015-10-08,68.3848
2015-10-07,60.8490
2015-10-06,59.9417
2015-10-05,63.7081
2015-10-02,59.3413
2015-10-01,49.7928
2015-09-30,52.4376
2015-09-29,44.8698
2015-09-28,40.4460
2015-09-25,47.3607
2015-09-24,48.2643
2015-09-23,42.7586
2015-09-22,45.9652
2015-09-21,48.4146
2015-09-18,40.8369
2015-09-17,51.2912
2015-09-16,49.6707
2015-09-15,51.2389
2015-09-14,49.7260
2015-09-11,45.9270
2015-09-10,43.7312
2015-09-09,42.5501
2015-09-08,50.3562
2015-09-04,50.9619
2015-09-03,48.9645
2015-09-02,44.7476
2015-09-01,38.5268
2015-08-31,42.6567
2015-08-28,39.5121
2015-08-27,39.0733
2015-08-26,36.4118
2015-08-25,26.6416
2015-08-24,32.3323
2015-08-21,40.8677
2015-08-20,47.9094
2015-08-19,52.9840
2015-08-18,56.8139
2015-08-17,54.7229
2015-08-14,50.0892
2015-08-13,47.4584
2015-08-12,43.8031
2015-08-11,41.8605
2015-08-10,43.5710
2015-08-07,40.7454
2015-08-06,43.9615
2015-08-05,46.0913
2015-08-04,46.2605
2015-08-03,48.4406
2015-07-31,49.9345
2015-07-30,38.4660
2015-07-29,38.6978
2015-07-28,39.1296
2015-07-27,39.3535
2015-07-24,40.8895
2015-07-23,43.0889
2015-07-22,43.7919
2015-07-21,49.8770
2015-07-20,68.1195
2015-07-17,63.4892
2015-07-16,61.1530
2015-07-15,56.5213
2015-07-14,56.8225
2015-07-13,58.0263
2015-07-10,53.3591
2015-07-09,43.2281
2015-07-08,43.5183
2015-07-07,43.3904
2015-07-06,34.1636
2015-07-02,33.1089
2015-07-01,31.8835
2015-06-30,25.7949
2015-06-29,30.6766
2015-06-26,37.9770
2015-06-25,40.7821
2015-06-24,47.9774
2015-06-23,48.8335
2015-06-22,46.3309
2015-06-19,51.3433
2015-06-18,56.9194
2015-06-17,51.6312
2015-06-16,49.2479
2015-06-15,46.2663
2015-06-12,41.0144
2015-06-11,43.9128
2015-06-10,47.2702
2015-06-09,37.5373
2015-06-08,34.0879
2015-06-05,41.1426
2015-06-04,42.6225
2015-06-03,45.1373
2015-06-02,48.3717
2015-06-01,49.0233
2015-05-29,49.5392
2015-05-28,56.5516
2015-05-27,53.7121
2015-05-26,51.5504
2015-05-22,57.3217
2015-05-21,60.1973
2015-05-20,58.5634
2015-05-19,58.0556
2015-05-18,56.9303
2015-05-15,52.4791
2015-05-14,53.2356
2015-05-13,48.3666
2015-05-12,49.8519
2015-05-11,46.7879
2015-05-08,49.2478
2015-05-07,52.7400
2015-05-06,51.0563
2015-05-05,55.7026
2015-05-04,58.8753
2015-05-01,63.8075
2015-04-30,57.4055
2015-04-29,65.5694
2015-04-28,62.9715
2015-04-27,59.0182
2015-04-24,59.1755
2015-04-23,61.3302
2015-04-22,55.0351
2015-04-21,53.3274
2015-04-20,60.0070
2015-04-17,49.7913
2015-04-16,52.0915
2015-04-15,56.8577
2015-04-14,52.4334
2015-04-13,48.6195
2015-04-10,49.2762
2015-04-09,50.0794
2015-04-08,48.4008
2015-04-07,52.1902
2015-04-06,49.8316
2015-04-02,43.9582
2015-04-01,45.0507
2015-03-31,50.8941
2015-03-30,54.0838
2015-03-27,54.6825
2015-03-26,55.8922
2015-03-25,56.8099
2015-03-24,60.0370
2015-03-23,63.5781
2015-03-20,60.2514
2015-03-19,51.8344
2015-03-18,54.8399
2015-03-17,46.2492
2015-03-16,45.0641
2015-03-13,40.8402
2015-03-12,45.2306
2015-03-11,42.4089
2015-03-10,48.2386
2015-03-09,51.1480
2015-03-06,44.4747
2015-03-05,54.0600
2015-03-04,49.5158
2015-03-03,52.8612
2015-03-02,55.7007
2015-02-27,58.5083
2015-02-26,56.8786
2015-02-25,64.1669
2015-02-24,67.3793
2015-02-23,62.9972
2015-02-20,71.1416
2015-02-19,66.3514
2015-02-18,63.7756
2015-02-17,60.1004
2015-02-13,54.7259
2015-02-12,56.1659
2015-02-11,60.9527
2015-02-10,58.8054
2015-02-09,58.2598
2015-02-06,57.3267
2015-02-05,57.1102
2015-02-04,53.0935
2015-02-03,54.5809
2015-02-02,52.5333
2015-01-30,44.2012
2015-01-29,49.5413
2015-01-28,45.2537
2015-01-27,46.7465
2015-01-26,48.7913
2015-01-23,49.0696
2015-01-22,48.0236
2015-01-21,43.8011
2015-01-20,51.6580
2015-01-16,46.4783
2015-01-15,39.1345
2015-01-14,39.3519
2015-01-13,38.2715
2015-01-12,40.9825
2015-01-09,42.8223
2015-01-08,42.8846
2015-01-07,36.3750
2015-01-06,34.9609
2015-01-05,38.1550
2015-01-02,46.3333
2014-12-31,43.4181
2014-12-30,52.5524
2014-12-29,52.8549
2014-12-26,49.9907
2014-12-24,46.0398
2014-12-23,42.2740
2014-12-22,41.7741
2014-12-19,36.1296
2014-12-18,38.6806
2014-12-17,26.6277
2014-12-16,26.4618
2014-12-15,28.4220
2014-12-12,36.9443
2014-12-11,49.0248
2014-12-10,49.3037
2014-12-09,54.6242
2014-12-08,48.9099
2014-12-05,48.7739
2014-12-04,51.1649
2014-12-03,48.8264
2014-12-02,41.0545
2014-12-01,37.3493
2014-11-28,36.6535
2014-11-26,36.3704
2014-11-25,40.3936
2014-11-24,44.8911
2014-11-21,42.7296
2014-11-20,45.3442
2014-11-19,46.8975
2014-11-18,50.0397
2014-11-17,60.4819
2014-11-14,59.4063
2014-11-13,50.4490
2014-11-12,49.4402
2014-11-11,52.0533
2014-11-10,52.0000
2014-11-07,46.7062
2014-11-06,45.0733
2014-11-05,40.4535
2014-11-04,44.7666
2014-11-03,48.8167
2014-10-31,40.1486
2014-10-30,34.8102
2014-10-29,27.6697
2014-10-28,29.2388
2014-10-27,28.2248
2014-10-24,30.7050
2014-10-23,29.5716
2014-10-22,28.5577
2014-10-21,29.9205
2014-10-20,30.0665
2014-10-17,42.2283
2014-10-16,37.0277
2014-10-15,36.5737
2014-10-14,33.7914
2014-10-13,36.8456
2014-10-10,37.9484
2014-10-09,38.5092
2014-10-08,44.5489
2014-10-07,38.8065
2014-10-06,39.7567
2014-10-03,47.4155
2014-10-02,43.0916
2014-10-01,42.6044
2014-09-30,48.6919
2014-09-29,51.1850
2014-09-26,47.6231
2014-09-25,47.6307
2014-09-24,57.6611
2014-09-23,51.5890
2014-09-22,55.9566
2014-09-19,58.3668
2014-09-18,58.6884
2014-09-17,56.9375
2014-09-16,57.8410
2014-09-15,52.0979
2014-09-12,49.2495
2014-09-11,46.5319
2014-09-10,46.1233
2014-09-09,45.5295
2014-09-08,45.2162
2014-09-05,49.7254
2014-09-04,48.1903
2014-09-03,49.4308
2014-09-02,51.8041
2014-08-29,54.4170
2014-08-28,54.1757
2014-08-27,55.8603
2014-08-26,56.5869
2014-08-25,54.3764
2014-08-22,53.6140
2014-08-21,55.7949
2014-08-20,54.5982
2014-08-19,57.3535
2014-08-18,52.0716
2014-08-15,49.1623
2014-08-14,48.7497
2014-08-13,48.1741
2014-08-12,45.4565
2014-08-11,43.3401
2014-08-08,43.4018
2014-08-07,35.2413
2014-08-06,41.2077
2014-08-05,37.4438
2014-08-04,43.7066
2014-08-01,39.6387
2014-07-31,48.9941
2014-07-30,54.0380
2014-07-29,58.1537
2014-07-28,56.6439
2014-07-25,57.3936
2014-07-24,57.6015
2014-07-23,57.4799
2014-07-22,60.8791
2014-07-21,58.9653
2014-07-18,60.7533
2014-07-17,58.7199
2014-07-16,66.0179
2014-07-15,63.8271
2014-07-14,68.5623
2014-07-11,70.3605
2014-07-10,68.4635
2014-07-09,68.0214
2014-07-08,67.0170
2014-07-07,68.0972
2014-07-03,64.6016
2014-07-02,64.7843
2014-07-01,59.9512
2014-06-30,47.8212
2014-06-27,49.3191
2014-06-26,45.3618
2014-06-25,46.2905
2014-06-24,47.9864
2014-06-23,50.5134
2014-06-20,42.9947
2014-06-19,44.1121
2014-06-18,45.9919
2014-06-17,40.1510
2014-06-16,43.2530
2014-06-13,39.8244
2014-06-12,35.5181
2014-06-11,39.4295
2014-06-10,47.3078
2014-06-09,53.2008
2014-06-06,53.5684
2014-06-05,55.8647
2014-06-04,50.1366
2014-06-03,49.9811
2014-06-02,54.3162
2014-05-30,49.4955
2014-05-29,47.5560
2014-05-28,44.5931
2014-05-27,45.0256
2014-05-23,40.9745
2014-05-22,40.2985
2014-05-21,43.4709
2014-05-20,42.3722
2014-05-19,45.8459
2014-05-16,46.9622
2014-05-15,46.2337
2014-05-14,51.9044
2014-05-13,53.8364
2014-05-12,50.7543
2014-05-09,49.4829
2014-05-08,49.6738
2014-05-07,53.3994
2014-05-06,50.0480
2014-05-05,48.4873
2014-05-02,48.8527
2014-05-01,52.5557
2014-04-30,59.1772
2014-04-29,52.1882
2014-04-28,49.3823
2014-04-25,46.9995
2014-04-24,49.7659
2014-04-23,51.0702
2014-04-22,46.1814
2014-04-21,49.3415
2014-04-17,46.2257
2014-04-16,52.9302
2014-04-15,51.5775
2014-04-14,48.7328
2014-04-11,47.3480
2014-04-10,50.9849
2014-04-09,57.7114
2014-04-08,52.4523
2014-04-07,50.2199
2014-04-04,43.6290
2014-04-03,54.9901
2014-04-02,55.1819
2014-04-01,52.0807
2014-03-31,53.1580
2014-03-28,50.7897
2014-03-27,51.7255
2014-03-26,57.7208
2014-03-25,59.7938
2014-03-24,47.0882
2014-03-21,46.0723
2014-03-20,48.1838
2014-03-19,40.4356
2014-03-18,40.9148
2014-03-17,40.1159
2014-03-14,30.9624
2014-03-13,37.8461
2014-03-12,43.6588
2014-03-11,47.2759
2014-03-10,49.6182
2014-03-07,52.1498
2014-03-06,52.8719
2014-03-05,52.1276
2014-03-04,48.1278
2014-03-03,46.8794
2014-02-28,42.9455
2014-02-27,42.5676
2014-02-26,45.1468
2014-02-25,51.6343
2014-02-24,53.3970
2014-02-21,56.0820
2014-02-20,61.8815
2014-02-19,63.0336
2014-02-18,68.7763
2014-02-14,69.4545
2014-02-13,66.2150
2014-02-12,53.3105
2014-02-11,53.8227
2014-02-10,49.5910
2014-02-07,46.4408
2014-02-06,40.9757
2014-02-05,37.3248
2014-02-04,30.9005
2014-02-03,34.9735
2014-01-31,37.6375
2014-01-30,37.5075
2014-01-29,38.8469
2014-01-28,42.3227
2014-01-27,46.5099
2014-01-24,49.7865
2014-01-23,51.3890
2014-01-22,48.8863
2014-01-21,53.5872
2014-01-17,53.5460
2014-01-16,54.4732
2014-01-15,51.4587
2014-01-14,50.1910
2014-01-13,45.6062
2014-01-10,51.0870
2014-01-09,54.6542
2014-01-08,57.6257
2014-01-07,61.9005
2014-01-06,59.5386
2014-01-03,62.5178
2014-01-02,56.6684
2013-12-31,62.6886
2013-12-30,65.1755
2013-12-27,59.9499
2013-12-26,66.4709
2013-12-24,61.8418
2013-12-23,56.5757
2013-12-20,50.3734
2013-12-19,53.9378
2013-12-18,50.5385
2013-12-17,45.2504
2013-12-16,47.5094
2013-12-13,33.2900
2013-12-12,33.9800
2013-12-11,35.6666
2013-12-10,39.6559
2013-12-09,39.6586
2013-12-06,38.0802
2013-12-05,35.0231
2013-12-04,34.3491
2013-12-03,36.2436
2013-12-02,38.1740
2013-11-29,42.6802
2013-11-27,45.2187
2013-11-26,46.5882
2013-11-25,51.2251
2013-11-22,55.4853
2013-11-21,61.0809
2013-11-20,66.1912
2013-11-19,69.2610
2013-11-18,67.5453
2013-11-15,69.5481
2013-11-14,62.6645
2013-11-13,61.3762
2013-11-12,57.1988
2013-11-11,54.4045
2013-11-08,47.4718
2013-11-07,48.8829
2013-11-06,50.4855
2013-11-05,41.5007
2013-11-04,49.0630
2013-11-01,49.2354
2013-10-31,53.2198
2013-10-30,55.7831
2013-10-29,58.8619
2013-10-28,40.9703
2013-10-25,41.4199
2013-10-24,41.0946
2013-10-23,40.7639
2013-10-22,41.1828
2013-10-21,42.1842
2013-10-18,47.3003
2013-10-17,45.1637
2013-10-16,57.4310
2013-10-15,52.5715
2013-10-14,55.9106
2013-10-11,49.2524
2013-10-10,47.7840
2013-10-09,37.6922
2013-10-08,28.5745
2013-10-07,34.1355
2013-10-04,36.9327
2013-10-03,35.7989
2013-10-02,37.4044
2013-10-01,34.1470
2013-09-30,31.2207
2013-09-27,35.7967
2013-09-26,38.2946
2013-09-25,38.2194
2013-09-24,39.2840
2013-09-23,41.6669
2013-09-20,47.1416
2013-09-19,56.6427
2013-09-18,60.9014
2013-09-17,54.9856
2013-09-16,57.7507
2013-09-13,57.6854
2013-09-12,59.1076
2013-09-11,58.6481
2013-09-10,50.3737
2013-09-09,48.6818
2013-09-06,40.9977
2013-09-05,40.1205
2013-09-04,39.8762
2013-09-03,39.7594
2013-08-30,34.4387
2013-08-29,36.3995
2013-08-28,32.5045
2013-08-27,29.5861
2013-08-26,31.0178
2013-08-23,32.4234
2013-08-22,31.3073
2013-08-21,35.7291
2013-08-20,36.8873
2013-08-19,34.5393
2013-08-16,36.2783
2013-08-15,34.5151
2013-08-14,38.9111
2013-08-13,43.7451
2013-08-12,44.7792
2013-08-09,39.4176
2013-08-08,37.5673
2013-08-07,36.1707
2013-08-06,41.9414
2013-08-05,50.9335
2013-08-02,51.0339
2013-08-01,48.0527
2013-07-31,47.3539
2013-07-30,43.4343
2013-07-29,47.1708
2013-07-26,48.2377
2013-07-25,44.6751
2013-07-24,45.5958
2013-07-23,43.7236
2013-07-22,43.2827
2013-07-19,43.5888
2013-07-18,45.6891
2013-07-17,43.3476
2013-07-16,44.5534
2013-07-15,46.5793
2013-07-12,43.3688
2013-07-11,42.1406
2013-07-10,40.6250
2013-07-09,39.6357
2013-07-08,43.0962
2013-07-05,45.0760
2013-07-03,41.4700
2013-07-02,38.7434
2013-07-01,34.4383
2013-06-28,34.6896
2013-06-27,35.5286
2013-06-26,36.2020
2013-06-25,36.4432
2013-06-24,37.2425
2013-06-21,33.4317
2013-06-20,33.6841
2013-06-19,36.0766
2013-06-18,43.4587
2013-06-17,44.9445
2013-06-14,43.9896
2013-06-13,45.5878
2013-06-12,41.4183
2013-06-11,41.3805
2013-06-10,43.1459
2013-06-07,47.4693
2013-06-06,46.3261
2013-06-05,43.8973
2013-06-04,47.4600
2013-06-03,47.7630
2013-05-31,47.4365
2013-05-30,52.4191
2013-05-29,52.4963
2013-05-28,50.3115
2013-05-24,49.9099
2013-05-23,49.7187
2013-05-22,50.2622
2013-05-21,58.1074
2013-05-20,53.7722
2013-05-17,61.3849
2013-05-16,61.3821
2013-05-15,62.4780
2013-05-14,62.4072
2013-05-13,64.6501
2013-05-10,64.3663
2013-05-09,65.5839
2013-05-08,65.3312
2013-05-07,63.1400
2013-05-06,60.4232
2013-05-03,62.4177
2013-05-02,62.0095
2013-05-01,54.6115
2013-04-30,43.5041
2013-04-29,37.3186
2013-04-26,30.1166
2013-04-25,32.3837
2013-04-24,29.6136
2013-04-23,30.8013
2013-04-22,27.5924
2013-04-19,33.5093
2013-04-18,52.5364
2013-04-17,60.6483
2013-04-16,65.1434
2013-04-15,60.6099
2013-04-12,61.5719
2013-04-11,64.7910
2013-04-10,61.3047
2013-04-09,61.7523
2013-04-08,61.0498
2013-04-05,59.4321
2013-04-04,55.8742
2013-04-03,57.4901
2013-04-02,60.7109
2013-04-01,58.0842
2013-03-28,58.0686
2013-03-27,51.0101
2013-03-26,53.5051
2013-03-25,56.2102
2013-03-22,61.2334
2013-03-21,64.6657
2013-03-20,70.4249
2013-03-19,69.2228
2013-03-18,73.7201
2013-03-15,79.7534
2013-03-14,76.2213
2013-03-13,75.3744
2013-03-12,75.6110
2013-03-11,67.1278
2013-03-08,67.7091
2013-03-07,67.3109
2013-03-06,57.5986
2013-03-05,57.6276
2013-03-04,57.4468
2013-03-01,50.2360
2013-02-28,42.7174
2013-02-27,48.0497
2013-02-26,40.6628
2013-02-25,37.1817
2013-02-22,47.6386
2013-02-21,38.2828
2013-02-20,43.6030
2013-02-19,47.4781
2013-02-15,51.5980
2013-02-14,45.5153
2013-02-13,44.5333
2013-02-12,49.1246
2013-02-11,48.9738
2013-02-08,51.2042
2013-02-07,44.6352
2013-02-06,44.0121
2013-02-05,43.2989
2013-02-04,49.4079
2013-02-01,58.4700
2013-01-31,58.2546
2013-01-30,61.1802
2013-01-29,63.0660
2013-01-28,67.0090
2013-01-25,69.9511
2013-01-24,66.8710
2013-01-23,66.6046
2013-01-22,68.9269
2013-01-18,64.3073
2013-01-17,63.6389
2013-01-16,63.7071
2013-01-15,61.5472
2013-01-14,56.4290
2013-01-11,65.7622
2013-01-10,67.5456
2013-01-09,59.1353
2013-01-08,62.8528
2013-01-07,60.6319
2013-01-04,58.8474
2013-01-03,59.6546
2013-01-02,61.2490
2012-12-31,51.5331
2012-12-28,49.3404
2012-12-27,59.0904
2012-12-26,54.5986
2012-12-24,55.3071
2012-12-21,54.6528
2012-12-20,55.0304
2012-12-19,51.2395
2012-12-18,57.2084
2012-12-17,55.4625
2012-12-14,52.5797
2012-12-13,53.8144
2012-12-12,54.3365
2012-12-11,55.4672
2012-12-10,53.1606
2012-12-07,58.3320
2012-12-06,52.5251
2012-12-05,51.2396
2012-12-04,52.4041
2012-12-03,54.6332
2012-11-30,55.8177
2012-11-29,62.1100
2012-11-28,62.9555
2012-11-27,56.6146
2012-11-26,53.5915
2012-11-23,49.9429
2012-11-21,43.1827
2012-11-20,41.1356
2012-11-19,38.9807
2012-11-16,29.5206
2012-11-15,26.4496
2012-11-14,28.1917
2012-11-13,27.9810
2012-11-12,35.1185
2012-11-09,32.9873
2012-11-08,35.2177
2012-11-07,36.9186
2012-11-06,38.9676
2012-11-05,36.8463
2012-11-02,37.0866
2012-11-01,39.7713
2012-10-31,31.5604
2012-10-26,27.7510
2012-10-25,27.6462
2012-10-24,27.9691
2012-10-23,32.9058
2012-10-22,34.9675
2012-10-19,31.6374
2012-10-18,33.6473
2012-10-17,38.3620
2012-10-16,49.5109
2012-10-15,46.8049
2012-10-12,45.2677
2012-10-11,40.2754
2012-10-10,45.4592
2012-10-09,50.0137
2012-10-08,55.5639
2012-10-05,53.0736
2012-10-04,51.2953
2012-10-03,48.6697
2012-10-02,46.2339
2012-10-01,46.5208
2012-09-28,41.7222
2012-09-27,37.8913
2012-09-26,37.3263
2012-09-25,43.4982
2012-09-24,54.5378
2012-09-21,54.3247
2012-09-20,63.0952
2012-09-19,63.8042
2012-09-18,67.3385
2012-09-17,70.5601
2012-09-14,68.9271
2012-09-13,66.7520
2012-09-12,63.2183
2012-09-11,60.1203
2012-09-10,53.8934
2012-09-07,49.9247
2012-09-06,43.4662
2012-09-05,41.7082
2012-09-04,38.9905
2012-08-31,38.8722
2012-08-30,34.9410
2012-08-29,39.2128
2012-08-28,40.1405
2012-08-27,46.7808
2012-08-24,51.9439
2012-08-23,42.2368
2012-08-22,48.1245
2012-08-21,54.1242
2012-08-20,57.3110
2012-08-17,57.4444
2012-08-16,57.4920
2012-08-15,51.2419
2012-08-14,58.7523
2012-08-13,57.8207
2012-08-10,54.2391
2012-08-09,48.5957
2012-08-08,48.3558
2012-08-07,51.7464
2012-08-06,54.9314
2012-08-03,55.5341
2012-08-02,50.8686
2012-08-01,53.9018
2012-07-31,53.5181
2012-07-30,60.1094
2012-07-27,62.2347
2012-07-26,58.8203
2012-07-25,55.7855
2012-07-24,58.2655
2012-07-23,56.3960
2012-07-20,54.9678
2012-07-19,54.9047
2012-07-18,48.4508
2012-07-17,40.8519
2012-07-16,44.1419
2012-07-13,46.3615
2012-07-12,42.0132
2012-07-11,45.3714
2012-07-10,46.6802
2012-07-09,53.7598
2012-07-06,53.3931
2012-07-05,59.2515
2012-07-03,59.4478
2012-07-02,50.5656
2012-06-29,52.1879
2012-06-28,44.1772
2012-06-27,42.5482
2012-06-26,44.7801
2012-06-25,49.2965
2012-06-22,47.3870
2012-06-21,51.3100
2012-06-20,54.9957
2012-06-19,56.8063
2012-06-18,55.9811
2012-06-15,61.3081
2012-06-14,56.6292
2012-06-13,55.5184
2012-06-12,54.0989
2012-06-11,49.0677
2012-06-08,55.3256
2012-06-07,51.1303
2012-06-06,49.9093
2012-06-05,44.3278
2012-06-04,45.1799
2012-06-01,42.8538
2012-05-31,52.0543
2012-05-30,50.4446
2012-05-29,49.3609
2012-05-25,47.8290
2012-05-24,47.9587
2012-05-23,43.1239
2012-05-22,38.8385
2012-05-21,38.2482
2012-05-18,34.0520
2012-05-17,37.1968
2012-05-16,40.7924
2012-05-15,39.3740
2012-05-14,42.9223
2012-05-11,44.8812
2012-05-10,45.2878
2012-05-09,48.7725
2012-05-08,47.8910
2012-05-07,47.2011
2012-05-04,54.5147
2012-05-03,54.8721
2012-05-02,56.8936
2012-05-01,56.2331
2012-04-30,54.9347
2012-04-27,45.4636
2012-04-26,50.2471
2012-04-25,45.0699
2012-04-24,37.1451
2012-04-23,40.7583
2012-04-20,38.4040
2012-04-19,36.0633
2012-04-18,36.3390
2012-04-17,46.2189
2012-04-16,34.2118
2012-04-13,39.7801
2012-04-12,46.1715
2012-04-11,41.5118
2012-04-10,47.3754
2012-04-09,52.8925
2012-04-05,50.2547
2012-04-04,52.0081
2012-04-03,60.4090
2012-04-02,63.6874
2012-03-30,60.8951
2012-03-29,58.5354
2012-03-28,54.7950
2012-03-27,54.1339
2012-03-26,59.6307
2012-03-23,53.6531
2012-03-22,58.3166
2012-03-21,57.1879
2012-03-20,59.5830
2012-03-19,64.5402
2012-03-16,63.3087
2012-03-15,60.1138
2012-03-14,60.4151
2012-03-13,62.2722
2012-03-12,56.5454
2012-03-09,52.4690
2012-03-08,51.5930
2012-03-07,48.4287
2012-03-06,49.3873
2012-03-05,59.6158
2012-03-02,56.9088
2012-03-01,54.0914
2012-02-29,55.6229
2012-02-28,61.7529
2012-02-27,62.4037
2012-02-24,63.6378
2012-02-23,63.3046
2012-02-22,59.0565
2012-02-21,55.9844
2012-02-17,57.2565
2012-02-16,58.3320
2012-02-15,55.5053
2012-02-14,58.2791
2012-02-13,53.7475
2012-02-10,51.8845
2012-02-09,53.2340
2012-02-08,63.0449
2012-02-07,60.2526
2012-02-06,57.5584
2012-02-03,59.6687
2012-02-02,60.7422
2012-02-01,65.0327
2012-01-31,74.0642
2012-01-30,70.0308
2012-01-27,66.5071
2012-01-26,64.9276
2012-01-25,66.9330
2012-01-24,64.3376
2012-01-23,61.7628
2012-01-20,56.2840
2012-01-19,45.5460
2012-01-18,45.9466
2012-01-17,45.0437
2012-01-13,47.7105
2012-01-12,47.0806
2012-01-11,41.6414
2012-01-10,44.2627
2012-01-09,46.7158
2012-01-06,44.8458
2012-01-05,51.2351
2012-01-04,49.7614
2012-01-03,45.1757
2011-12-30,49.1968
2011-12-29,52.4441
2011-12-28,45.7775
2011-12-27,44.3946
2011-12-23,44.2372
2011-12-22,38.3646
2011-12-21,37.1516
