time,MOM
2006-07-20,-1.3599
2006-07-19,-0.8858
2006-07-18,-1.9591
2006-07-17,-1.6256
2006-07-14,-2.0946
2006-07-13,-1.2088
2006-07-12,-0.5992
2006-07-11,-0.3543
2006-07-10,-0.2240
2006-07-07,-0.4012
2006-07-06,-0.1094
2006-07-05,-0.1146
2006-07-03,0.1824
2006-06-30,-0.5888
2006-06-29,-0.5054
2006-06-28,-0.5992
2006-06-27,-0.1563
2006-06-26,0.0677
2006-06-23,-0.4741
2006-06-22,0.0834
2006-06-21,-0.4429
2006-06-20,-0.9222
2006-06-19,-0.7242
2006-06-16,-0.8180
2006-06-15,-1.1098
2006-06-14,-1.1411
2006-06-13,-1.6830
2006-06-12,-1.9435
2006-06-09,-1.1098
2006-06-08,-1.4329
2006-06-07,-0.3543
2006-06-06,-0.1355
2006-06-05,-0.6357
2006-06-02,-0.5940
2006-06-01,-0.3022
2006-05-31,-1.1776
2006-05-30,-1.4224
2006-05-26,-0.8545
2006-05-25,-1.2088
2006-05-24,-1.6256
2006-05-23,-1.7715
2006-05-22,-1.4954
2006-05-19,-1.2509
2006-05-18,-0.7674
2006-05-17,-0.5897
2006-05-16,0.0194
2006-05-15,0.4984
2006-05-12,0.1808
2006-05-11,-0.5823
2006-05-10,-0.0779
2006-05-09,0.4471
2006-05-08,0.5607
2006-05-05,0.6853
2006-05-04,0.2129
2006-05-03,0.4361
2006-05-02,-0.4621
2006-05-01,0.3063
2006-04-28,0.1869
2006-04-27,1.6250
2006-04-26,1.1370
2006-04-25,0.2959
2006-04-24,-0.1921
2006-04-21,-1.1162
2006-04-20,-1.1162
2006-04-19,-0.8255
2006-04-18,0.1298
2006-04-17,-0.4309
2006-04-13,-0.6334
2006-04-12,-1.2356
2006-04-11,-0.6593
2006-04-10,-0.5088
2006-04-07,-0.4569
2006-04-06,0.3167
2006-04-05,-0.1454
2006-04-04,-0.1869
2006-04-03,-0.2700
2006-03-31,-0.4309
2006-03-30,0.1713
2006-03-29,-0.1298
2006-03-28,-0.2336
2006-03-27,0.5970
2006-03-24,0.9293
2006-03-23,1.1318
2006-03-22,1.7184
2006-03-21,1.8274
2006-03-20,1.8586
2006-03-17,1.7340
2006-03-16,1.5211
2006-03-15,1.8067
2006-03-14,1.3706
2006-03-13,0.6749
2006-03-10,0.7632
2006-03-09,0.4257
2006-03-08,-0.1090
2006-03-07,-0.1090
2006-03-06,-0.3686
2006-03-03,-0.4932
2006-03-02,-0.4724
2006-03-01,-0.6178
2006-02-28,-0.1038
2006-02-27,-0.3634
2006-02-24,-0.1557
2006-02-23,-0.3115
2006-02-22,0.9847
2006-02-21,0.6159
2006-02-17,0.4867
2006-02-16,-0.0620
2006-02-15,-0.4608
2006-02-14,-0.0048
2006-02-13,-0.5132
2006-02-10,0.2648
2006-02-09,-0.0627
2006-02-08,0.0466
2006-02-07,-0.6215
2006-02-06,-0.9840
2006-02-03,-0.7199
2006-02-02,-0.9633
2006-02-01,-1.3051
2006-01-31,-0.8804
2006-01-30,-0.7975
2006-01-27,-1.3206
2006-01-26,-1.7867
2006-01-25,-1.6365
2006-01-24,-1.4915
2006-01-23,-1.8333
2006-01-20,-0.5904
2006-01-19,0.5904
2006-01-18,1.2429
2006-01-17,0.4143
2006-01-13,0.3988
2006-01-12,0.2745
2006-01-11,0.6111
2006-01-10,0.3055
2006-01-09,0.2641
2006-01-06,0.9477
2006-01-05,0.0104
2006-01-04,-0.4195
2006-01-03,-0.6784
2005-12-30,-0.6888
2005-12-29,-0.3781
2005-12-28,-0.3470
2005-12-27,-1.5381
2005-12-23,-1.8074
2005-12-22,-2.2165
2005-12-21,-2.9001
2005-12-20,-3.4491
2005-12-19,-2.9364
2005-12-16,-2.7344
2005-12-15,-2.9416
2005-12-14,-2.9882
2005-12-13,-2.7914
2005-12-12,-1.6313
2005-12-09,-0.9477
2005-12-08,-0.6732
2005-12-07,0.3781
2005-12-06,0.9581
2005-12-05,0.3418
2005-12-02,0.9115
2005-12-01,1.3827
2005-11-30,1.7453
2005-11-29,2.4547
2005-11-28,2.3615
2005-11-25,2.4910
2005-11-23,3.0866
2005-11-22,2.5065
2005-11-21,2.0097
2005-11-18,2.5734
2005-11-17,2.1849
2005-11-16,2.9387
2005-11-15,2.1418
2005-11-14,1.3861
2005-11-11,1.7221
2005-11-10,0.9723
2005-11-09,0.0771
2005-11-08,-0.0052
2005-11-07,0.0723
2005-11-04,-0.1705
2005-11-03,-0.1550
2005-11-02,-1.6067
2005-11-01,-0.9764
2005-10-31,-0.3668
2005-10-28,-0.4805
2005-10-27,0.0568
2005-10-26,0.3616
2005-10-25,0.0878
2005-10-24,1.1469
2005-10-21,1.4621
2005-10-20,1.7927
2005-10-19,2.2474
2005-10-18,1.7411
2005-10-17,1.1056
2005-10-14,1.1004
2005-10-13,0.9506
2005-10-12,1.3898
2005-10-11,2.6865
2005-10-10,1.9839
2005-10-07,1.2916
2005-10-06,0.7698
2005-10-05,1.1676
2005-10-04,0.7285
2005-10-03,0.5270
2005-09-30,-0.0568
2005-09-29,0.1808
2005-09-28,-0.5063
2005-09-27,-1.4259
2005-09-26,-2.1027
2005-09-23,-1.7772
2005-09-22,-1.3381
2005-09-21,-1.7669
2005-09-20,-1.1986
2005-09-19,-0.0155
2005-09-16,0.4081
2005-09-15,-0.3151
2005-09-14,-0.0310
2005-09-13,-0.3048
2005-09-12,0.5683
2005-09-09,0.1757
2005-09-08,-0.2687
2005-09-07,-0.5425
2005-09-06,-0.8163
2005-09-02,-1.7049
2005-09-01,-0.8318
2005-08-31,-0.3513
2005-08-30,-0.3926
2005-08-29,-0.5993
2005-08-26,-0.9351
2005-08-25,-0.8060
2005-08-24,-0.3616
2005-08-23,-0.7595
2005-08-22,-0.3926
2005-08-19,-0.2069
2005-08-18,-0.9150
2005-08-17,-1.3220
2005-08-16,-0.9354
2005-08-15,-0.3773
2005-08-12,-0.5529
2005-08-11,-0.4853
2005-08-10,-0.8521
2005-08-09,-0.2163
2005-08-08,-0.3299
2005-08-05,-0.5566
2005-08-04,-0.6597
2005-08-03,-0.2783
2005-08-02,-0.2010
2005-08-01,0.8349
2005-07-29,0.5566
2005-07-28,0.7113
2005-07-27,1.2473
2005-07-26,2.1028
2005-07-25,2.7007
2005-07-22,2.6492
2005-07-21,3.6181
2005-07-20,4.5304
2005-07-19,4.5922
2005-07-18,3.6800
2005-07-15,4.2160
2005-07-14,3.9634
2005-07-13,3.1697
2005-07-12,3.1749
2005-07-11,2.5512
2005-07-08,2.0049
2005-07-07,0.0773
2005-07-06,-0.3092
2005-07-05,-0.9071
2005-07-01,-0.8865
2005-06-30,-1.4689
2005-06-29,-0.8092
2005-06-28,0.2113
2005-06-27,-0.6030
2005-06-24,-0.3917
2005-06-23,0.2474
2005-06-22,1.2524
2005-06-21,0.7061
2005-06-20,0.7989
2005-06-17,0.3092
2005-06-16,-0.1546
2005-06-15,-0.2783
2005-06-14,-0.3402
2005-06-13,-1.0566
2005-06-10,-1.2215
2005-06-09,-0.5515
2005-06-08,-0.5206
2005-06-07,-0.7576
2005-06-06,-0.7267
2005-06-03,-0.7061
2005-06-02,0.5102
2005-06-01,1.3143
2005-05-31,0.6236
2005-05-27,2.0307
2005-05-26,2.3296
2005-05-25,1.4019
2005-05-24,1.2937
2005-05-23,0.7886
2005-05-20,0.5927
2005-05-19,0.9587
2005-05-18,-0.2658
2005-05-17,-1.0191
2005-05-16,-1.0139
2005-05-13,-1.5553
2005-05-12,-1.5920
2005-05-11,-1.8378
2005-05-10,-0.9948
2005-05-09,0.2926
2005-05-06,0.6425
2005-05-05,0.7711
2005-05-04,2.6062
2005-05-03,0.5089
2005-05-02,-0.0720
2005-04-29,-0.1645
2005-04-28,-3.9735
2005-04-27,-3.8655
2005-04-26,-5.3048
2005-04-25,-5.9577
2005-04-22,-6.8829
2005-04-21,-7.4226
2005-04-20,-8.7334
2005-04-19,-7.2427
2005-04-18,-7.0268
2005-04-15,-7.0628
2005-04-14,-3.9786
2005-04-13,-3.1407
2005-04-12,-2.4931
2005-04-11,-2.4879
2005-04-08,-1.5935
2005-04-07,-1.0692
2005-04-06,-0.2570
2005-04-05,0.0308
2005-04-04,0.5346
2005-04-01,0.2981
2005-03-31,0.3752
2005-03-30,-0.3598
2005-03-29,-0.6682
2005-03-28,-0.2416
2005-03-24,-0.8790
2005-03-23,-0.9407
2005-03-22,-1.3519
2005-03-21,-1.0743
2005-03-18,-1.5884
2005-03-17,-1.3108
2005-03-16,-1.1669
2005-03-15,-0.9869
2005-03-14,-0.3495
2005-03-11,-0.6631
2005-03-10,-0.1182
2005-03-09,0.1285
2005-03-08,-0.0977
2005-03-07,-0.8584
2005-03-04,-0.7094
2005-03-03,-1.1360
2005-03-02,-0.7248
2005-03-01,-0.1388
2005-02-28,-0.3701
2005-02-25,0.0206
2005-02-24,-0.0308
2005-02-23,-1.0435
2005-02-22,-1.0433
2005-02-18,-0.5447
2005-02-17,0.1997
2005-02-16,0.2570
2005-02-15,0.3337
2005-02-14,0.1688
2005-02-11,0.3019
2005-02-10,0.4912
2005-02-09,0.4757
2005-02-08,1.0877
2005-02-07,1.4058
2005-02-04,1.0928
2005-02-03,0.2770
2005-02-02,0.6157
2005-02-01,-0.5336
2005-01-31,-0.3489
2005-01-28,-0.8004
2005-01-27,-1.6572
2005-01-26,-1.5648
2005-01-25,-1.7906
2005-01-24,-2.0471
2005-01-21,-1.9599
2005-01-20,-1.7957
2005-01-19,-1.8470
2005-01-18,-1.4622
2005-01-14,-2.2985
2005-01-13,-1.9753
2005-01-12,-1.5238
2005-01-11,-1.6931
2005-01-10,-0.9338
2005-01-07,-0.9953
2005-01-06,-0.7234
2005-01-05,-0.2668
2005-01-04,0.0770
2005-01-03,0.7952
2004-12-31,0.5797
2004-12-30,0.4977
2004-12-29,0.4464
2004-12-28,0.9491
2004-12-27,0.4258
2004-12-23,0.1077
2004-12-22,0.4925
2004-12-21,0.4720
2004-12-20,-0.5746
2004-12-17,-0.4515
2004-12-16,0.8671
2004-12-15,0.7439
2004-12-14,1.5751
2004-12-13,0.4874
2004-12-10,1.0005
2004-12-09,1.0518
2004-12-08,0.7029
2004-12-07,0.5079
2004-12-06,1.6520
2004-12-03,1.0158
2004-12-02,0.1539
2004-12-01,0.5079
2004-11-30,-0.8619
2004-11-29,0.0923
2004-11-26,-0.0359
2004-11-24,0.9491
2004-11-23,0.9799
2004-11-22,0.8927
2004-11-19,0.6924
2004-11-18,1.4867
2004-11-17,2.2756
2004-11-16,2.3570
2004-11-15,3.0698
2004-11-12,2.9463
2004-11-11,2.8024
2004-11-10,1.9410
2004-11-09,2.3299
2004-11-08,2.6218
2004-11-05,3.0161
2004-11-04,2.1916
2004-11-03,1.2187
2004-11-02,0.5633
2004-11-01,2.1456
2004-10-29,2.5091
2004-10-28,2.4169
2004-10-27,2.5706
2004-10-26,1.5362
2004-10-25,0.9217
2004-10-22,0.3482
2004-10-21,0.3482
2004-10-20,0.3994
2004-10-19,1.0497
2004-10-18,-0.6350
2004-10-15,-0.9576
2004-10-14,-0.4916
2004-10-13,0.0000
2004-10-12,0.7783
2004-10-11,1.2648
2004-10-08,1.1675
2004-10-07,1.8127
2004-10-06,1.9100
2004-10-05,0.8193
2004-10-04,0.7476
2004-10-01,0.5018
2004-09-30,-0.1946
2004-09-29,-0.7118
2004-09-28,-1.1470
2004-09-27,-1.1931
2004-09-24,-1.1931
2004-09-23,-1.3109
2004-09-22,-0.7937
2004-09-21,0.3840
2004-09-20,0.6708
2004-09-17,0.5991
2004-09-16,0.9729
2004-09-15,0.8603
2004-09-14,1.1880
2004-09-13,0.7937
2004-09-10,1.0600
2004-09-09,0.7015
2004-09-08,0.5889
2004-09-07,0.1639
2004-09-03,-0.4404
2004-09-02,-0.1639
2004-09-01,-0.4660
2004-08-31,0.3328
2004-08-30,0.1946
2004-08-27,0.5274
2004-08-26,1.2699
2004-08-25,0.7067
2004-08-24,-0.1434
2004-08-23,0.5633
2004-08-20,0.9064
2004-08-19,-0.0598
2004-08-18,-0.3354
2004-08-17,-0.7607
2004-08-16,-1.2717
2004-08-13,-1.5222
2004-08-12,-2.2394
2004-08-11,-1.0115
2004-08-10,-0.3611
2004-08-09,-0.6948
2004-08-06,-0.6080
2004-08-05,-0.4445
2004-08-04,0.3423
2004-08-03,-0.3321
2004-08-02,0.7102
2004-07-30,1.4256
2004-07-29,1.4052
2004-07-28,0.8789
2004-07-27,0.3219
2004-07-26,0.0715
2004-07-23,0.4905
2004-07-22,1.2314
2004-07-21,-0.0255
2004-07-20,0.3372
2004-07-19,-0.8891
2004-07-16,-1.6453
2004-07-15,-2.1103
2004-07-14,-2.1256
2004-07-13,-1.7679
2004-07-12,-2.3504
2004-07-09,-3.1169
2004-07-08,-3.6483
2004-07-07,-2.3862
2004-07-06,-1.9366
2004-07-02,-1.5431
2004-07-01,-1.5022
2004-06-30,-1.1394
2004-06-29,-1.1497
2004-06-28,-0.6949
2004-06-25,-0.4650
2004-06-24,-0.0511
2004-06-23,0.3832
2004-06-22,0.7051
2004-06-21,0.9862
2004-06-18,1.3847
2004-06-17,1.2570
2004-06-16,1.1548
2004-06-15,0.9964
2004-06-14,0.7562
2004-06-10,1.0781
2004-06-09,0.7102
2004-06-08,1.5022
2004-06-07,0.7716
2004-06-04,0.0715
2004-06-03,0.1533
2004-06-02,0.9811
2004-06-01,1.3234
2004-05-28,1.1139
2004-05-27,0.7153
2004-05-26,0.7869
2004-05-25,0.8022
2004-05-24,0.1124
2004-05-21,-0.5416
2004-05-20,-0.4803
2004-05-19,-0.8835
2004-05-18,-1.4098
2004-05-17,-1.1809
2004-05-14,-0.8077
2004-05-13,-0.8732
2004-05-12,-1.7456
2004-05-11,-1.9390
2004-05-10,-1.7200
2004-05-07,-1.4841
2004-05-06,-1.1218
2004-05-05,-1.1728
2004-05-04,-0.8414
2004-05-03,-1.9989
2004-04-30,-2.0958
2004-04-29,-2.4935
2004-04-28,-1.6777
2004-04-27,-0.9842
2004-04-26,-1.6879
2004-04-23,-0.9383
2004-04-22,-1.1932
2004-04-21,-1.2442
2004-04-20,-1.8000
2004-04-19,-1.1524
2004-04-16,-0.0459
2004-04-15,1.0861
2004-04-14,0.7037
2004-04-13,0.1836
2004-04-12,0.4946
2004-04-08,0.3722
2004-04-07,0.6680
2004-04-06,1.2136
2004-04-05,1.6114
2004-04-02,1.3156
2004-04-01,-0.2448
2004-03-31,-0.7904
2004-03-30,-0.0663
2004-03-29,0.4385
2004-03-26,-0.2703
2004-03-25,0.6017
2004-03-24,-0.6578
2004-03-23,-1.6369
2004-03-22,-1.8204
2004-03-19,-2.4629
2004-03-18,-1.8051
2004-03-17,-1.7592
2004-03-16,-2.2284
2004-03-15,-2.6618
2004-03-12,-1.6318
2004-03-11,-2.8454
2004-03-10,-1.7745
2004-03-09,-1.1524
2004-03-08,-0.6986
2004-03-05,-0.4385
2004-03-04,-0.7190
2004-03-03,-0.8057
2004-03-02,-1.3003
2004-03-01,-1.3615
2004-02-27,-1.4278
2004-02-26,-1.6165
2004-02-25,-1.5655
2004-02-24,-1.1014
2004-02-23,-1.5196
2004-02-20,-0.7090
2004-02-19,-1.1362
2004-02-18,-0.7234
2004-02-17,0.0716
2004-02-13,0.3265
2004-02-12,0.7385
2004-02-11,1.3958
2004-02-10,0.4944
2004-02-09,-0.3767
2004-02-06,0.6109
2004-02-05,0.6873
2004-02-04,1.2677
2004-02-03,1.4764
2004-02-02,2.0720
2004-01-30,2.6524
2004-01-29,3.9201
2004-01-28,3.9099
2004-01-27,3.6910
2004-01-26,4.3986
2004-01-23,2.4742
2004-01-22,2.4081
2004-01-21,2.3622
2004-01-20,2.0619
2004-01-16,1.9193
2004-01-15,0.6822
2004-01-14,-1.1811
2004-01-13,-1.9448
2004-01-12,-0.6873
2004-01-09,-0.5396
2004-01-08,0.1273
2004-01-07,-0.3106
2004-01-06,-0.0407
2004-01-05,0.1629
2004-01-02,-0.9418
2003-12-31,-0.6618
2003-12-30,0.2647
2003-12-29,0.4124
2003-12-26,0.2546
2003-12-24,0.2749
2003-12-23,1.0997
2003-12-22,1.1149
2003-12-19,1.2728
2003-12-18,0.6669
2003-12-17,1.5782
2003-12-16,1.6444
2003-12-15,0.5600
2003-12-12,1.1048
2003-12-11,1.2677
2003-12-10,1.1709
2003-12-09,0.4938
2003-12-08,1.3084
2003-12-05,1.1455
2003-12-04,1.0284
2003-12-03,0.6873
2003-12-02,0.4836
2003-12-01,0.3869
2003-11-28,-0.2800
2003-11-26,-0.3971
2003-11-25,0.0356
2003-11-24,-0.1476
2003-11-21,0.1884
2003-11-20,-0.4836
2003-11-19,0.5438
2003-11-18,-0.0156
2003-11-17,0.1427
2003-11-14,0.4734
2003-11-13,1.0840
2003-11-12,0.7686
2003-11-11,-0.1931
2003-11-10,0.8086
2003-11-07,-0.0010
2003-11-06,0.6861
2003-11-05,0.0152
2003-11-04,0.1067
2003-11-03,0.3456
2003-10-31,0.1270
2003-10-30,-0.0813
2003-10-29,-1.7279
2003-10-28,-1.4331
2003-10-27,-2.3783
2003-10-24,-2.1598
2003-10-23,-2.1852
2003-10-22,-2.1344
2003-10-21,-1.4077
2003-10-20,-1.1079
2003-10-17,-0.7166
2003-10-16,-0.4066
2003-10-15,1.2146
2003-10-14,2.2310
2003-10-13,1.9057
2003-10-10,1.8397
2003-10-09,1.5449
2003-10-08,1.6567
2003-10-07,0.1829
2003-10-06,-0.1067
2003-10-03,-1.3416
2003-10-02,-0.9757
2003-10-01,-0.1423
2003-09-30,-0.9961
2003-09-29,0.4879
2003-09-26,0.1779
2003-09-25,0.7572
2003-09-24,0.7928
2003-09-23,0.9757
2003-09-22,1.1638
2003-09-19,3.2169
2003-09-18,2.0785
2003-09-17,2.1852
2003-09-16,2.3021
2003-09-15,3.2931
2003-09-12,3.4557
2003-09-11,3.0085
2003-09-10,2.7137
2003-09-09,3.7911
2003-09-08,3.1152
2003-09-05,2.0836
2003-09-04,2.4698
2003-09-03,1.7685
2003-09-02,1.1383
2003-08-29,0.1118
2003-08-28,0.1728
2003-08-27,0.4066
2003-08-26,0.5031
2003-08-25,0.4777
2003-08-22,1.0621
2003-08-21,1.0977
2003-08-20,1.6770
2003-08-19,1.6058
2003-08-18,1.2971
2003-08-15,0.3470
2003-08-14,0.2402
2003-08-13,0.2043
2003-08-12,-0.0641
2003-08-11,-0.6885
2003-08-08,-1.2719
2003-08-07,-0.3338
2003-08-06,-1.2121
2003-08-05,-1.0143
2003-08-04,-0.6948
2003-08-01,-1.2426
2003-07-31,-1.0549
2003-07-30,-2.9315
2003-07-29,-2.3533
2003-07-28,-1.4607
2003-07-25,-0.6796
2003-07-24,-1.2781
2003-07-23,-1.6077
2003-07-22,-2.2316
2003-07-21,-1.8208
2003-07-18,-0.1167
2003-07-17,-0.7151
2003-07-16,1.5976
2003-07-15,1.9983
2003-07-14,1.0143
2003-07-11,0.2739
2003-07-10,0.7810
2003-07-09,0.9332
2003-07-08,1.5570
2003-07-07,0.5934
2003-07-03,-0.3043
2003-07-02,0.0203
2003-07-01,-0.3601
2003-06-30,-1.0143
2003-06-27,0.3398
2003-06-26,0.2029
2003-06-25,-0.7506
2003-06-24,0.9738
2003-06-23,0.5985
2003-06-20,2.4699
2003-06-19,1.3440
2003-06-18,0.2282
2003-06-17,0.2434
2003-06-16,-1.4353
2003-06-13,-2.6830
2003-06-12,-1.7295
2003-06-11,-1.8258
2003-06-10,-3.0329
2003-06-09,-1.6534
2003-06-06,-3.0583
2003-06-05,-2.1707
2003-06-04,-0.7709
2003-06-03,-1.3339
2003-06-02,-0.8419
2003-05-30,-0.9433
2003-05-29,-0.6796
2003-05-28,-1.2223
2003-05-27,-0.6644
2003-05-23,-1.1614
2003-05-22,0.0152
2003-05-21,-0.2536
2003-05-20,-0.8007
2003-05-19,0.0453
2003-05-16,0.8020
2003-05-15,2.1140
2003-05-14,2.0066
2003-05-13,2.2710
2003-05-12,2.0474
2003-05-09,1.9397
2003-05-08,0.5107
2003-05-07,0.5518
2003-05-06,0.9517
2003-05-05,1.5997
2003-05-02,1.6757
2003-05-01,1.5238
2003-04-30,1.0682
2003-04-29,2.8299
2003-04-28,3.2247
2003-04-25,2.4654
2003-04-24,3.2855
2003-04-23,2.8754
2003-04-22,2.6122
2003-04-21,1.3010
2003-04-17,1.1897
2003-04-16,0.7189
2003-04-15,2.0553
2003-04-14,0.8302
2003-04-11,-1.0631
2003-04-10,-1.2352
2003-04-09,-1.4377
2003-04-08,-1.7111
2003-04-07,-0.9011
2003-04-04,-2.0806
2003-04-03,-0.1468
2003-04-02,-0.2734
2003-04-01,-1.8933
2003-03-31,-2.0401
2003-03-28,0.9365
2003-03-27,1.5187
2003-03-26,3.2247
2003-03-25,4.1005
2003-03-24,3.3159
2003-03-21,3.5437
2003-03-20,2.5970
2003-03-19,2.1616
2003-03-18,2.9210
2003-03-17,2.5970
2003-03-14,0.5316
2003-03-13,0.5923
2003-03-12,-1.1239
2003-03-11,-1.8832
2003-03-10,-1.4478
2003-03-07,-1.0378
2003-03-06,-1.0530
2003-03-05,-0.9011
2003-03-04,-1.3314
2003-03-03,-0.0607
2003-02-28,1.0580
2003-02-27,0.3949
2003-02-26,0.0051
2003-02-25,0.5872
2003-02-24,0.7391
2003-02-21,1.2352
2003-02-20,1.0323
2003-02-19,1.3005
2003-02-18,0.6586
2003-02-14,-0.3032
2003-02-13,-1.1587
2003-02-12,-1.8553
2003-02-11,-1.2986
2003-02-10,-0.1815
2003-02-07,-0.8796
2003-02-06,-1.7128
2003-02-05,-1.2328
2003-02-04,-1.7432
2003-02-03,-1.5764
2003-01-31,-3.9663
2003-01-30,-4.6939
2003-01-29,-4.1735
2003-01-28,-3.7389
2003-01-27,-4.6787
2003-01-24,-4.0471
2003-01-23,-1.5865
2003-01-22,-3.1831
2003-01-21,-1.5410
2003-01-17,-0.1768
2003-01-16,2.7688
2003-01-15,5.0981
2003-01-14,6.2299
2003-01-13,5.1284
2003-01-10,4.6383
2003-01-09,3.6581
2003-01-08,1.9857
2003-01-07,3.1377
2003-01-06,2.4909
2003-01-03,1.2733
2003-01-02,0.1314
2002-12-31,-2.0817
2002-12-30,-1.8947
2002-12-27,-1.4198
2002-12-26,-1.4855
2002-12-24,-0.5255
2002-12-23,0.3385
2002-12-20,-1.2783
2002-12-19,-2.2232
2002-12-18,-2.3040
2002-12-17,-2.4758
2002-12-16,-2.8699
2002-12-13,-3.4964
2002-12-12,-3.8046
2002-12-11,-1.8290
2002-12-10,-2.7284
2002-12-09,-2.4455
2002-12-06,-1.3036
2002-12-05,0.7326
2002-12-04,2.6880
2002-12-03,3.0467
2002-12-02,3.6834
2002-11-29,3.1326
2002-11-27,4.2189
2002-11-26,2.9861
2002-11-25,4.5019
2002-11-22,3.4560
2002-11-21,3.0063
2002-11-20,0.0354
2002-11-19,-1.5966
2002-11-18,-1.6009
2002-11-15,-0.1225
2002-11-14,0.9726
2002-11-13,0.4166
2002-11-12,1.2889
2002-11-11,0.4399
2002-11-08,1.6001
2002-11-07,3.5279
2002-11-06,3.5757
2002-11-05,3.6262
2002-11-04,3.5051
2002-11-01,3.1017
2002-10-31,3.3992
2002-10-30,6.9447
2002-10-29,4.1658
2002-10-28,6.6269
2002-10-25,5.3661
2002-10-24,7.3229
2002-10-23,9.8496
2002-10-22,8.7956
2002-10-21,9.4260
2002-10-18,8.9015
2002-10-17,6.1529
2002-10-16,2.6578
2002-10-15,3.6867
2002-10-14,2.5771
2002-10-11,1.7954
2002-10-10,-2.2392
2002-10-09,-4.0044
2002-10-08,-1.3617
2002-10-07,-3.2832
2002-10-04,-3.6917
2002-10-03,-2.4208
2002-10-02,-5.0030
2002-10-01,-5.3359
2002-09-30,-7.0657
2002-09-27,-6.1226
2002-09-26,-4.9677
2002-09-25,-5.6435
2002-09-24,-7.9937
2002-09-23,-5.6132
2002-09-20,-4.6802
2002-09-19,-3.7220
2002-09-18,-2.1081
2002-09-17,-0.3026
2002-09-16,-1.5433
2002-09-13,-2.0779
2002-09-12,-2.1132
2002-09-11,-1.8963
2002-09-10,-1.9266
2002-09-09,-2.9756
2002-09-06,-4.4331
2002-09-05,-4.4482
2002-09-04,-3.8027
2002-09-03,-5.1139
2002-08-30,-2.0022
2002-08-29,0.0605
2002-08-28,0.5749
2002-08-27,3.0563
2002-08-26,3.8582
2002-08-23,4.3221
2002-08-22,5.2350
2002-08-21,5.9663
2002-08-20,6.8170
2002-08-19,8.3935
2002-08-16,5.8588
2002-08-15,4.2352
2002-08-14,2.3564
2002-08-13,0.1338
2002-08-12,0.3752
2002-08-09,2.8110
2002-08-08,1.2155
2002-08-07,-0.1107
2002-08-06,0.4278
2002-08-05,-1.2631
2002-08-02,-2.0734
2002-08-01,-1.9123
2002-07-31,-0.1459
2002-07-30,1.3990
2002-07-29,0.0906
2002-07-26,-1.4141
2002-07-25,-0.0302
2002-07-24,0.3925
2002-07-23,-1.3185
2002-07-22,-1.4091
2002-07-19,-0.7549
2002-07-18,0.7750
2002-07-17,1.0618
2002-07-16,0.7096
2002-07-15,-0.5032
2002-07-12,-1.3537
2002-07-11,-0.3221
2002-07-10,0.0805
2002-07-09,-0.0151
2002-07-08,1.2833
2002-07-05,0.9662
2002-07-03,-1.4292
2002-07-02,-3.7039
2002-07-01,-4.8009
2002-06-28,-2.0985
2002-06-27,-1.8620
2002-06-26,-2.3149
2002-06-25,-3.4673
2002-06-24,-3.5730
2002-06-21,-4.8060
2002-06-20,-4.0662
2002-06-19,-3.6233
2002-06-18,-1.6959
2002-06-17,-0.4881
2002-06-14,-2.1539
2002-06-13,-3.3466
2002-06-12,-3.4975
2002-06-11,-3.3164
2002-06-10,-3.1704
2002-06-07,-3.0446
2002-06-06,-2.1841
2002-06-05,-1.4594
2002-06-04,-2.5867
2002-06-03,-3.8146
2002-05-31,-2.5162
2002-05-30,-1.1323
2002-05-29,-1.9526
2002-05-28,-0.0554
2002-05-24,1.7211
2002-05-23,2.2243
2002-05-22,0.7800
2002-05-21,3.5674
2002-05-20,4.3219
2002-05-17,2.0424
2002-05-16,0.8768
2002-05-15,0.1777
2002-05-14,0.9421
2002-05-13,-0.7788
2002-05-10,-2.4539
2002-05-09,-3.3327
2002-05-08,-1.9591
2002-05-07,-5.4402
2002-05-06,-5.9928
2002-05-03,-3.6268
2002-05-02,-2.5569
2002-05-01,-0.2562
2002-04-30,-1.2257
2002-04-29,-0.7334
2002-04-26,-0.4471
2002-04-25,1.2659
2002-04-24,-1.2608
2002-04-23,-0.2060
2002-04-22,0.2612
2002-04-19,-4.1442
2002-04-18,-5.9727
2002-04-17,-7.6103
2002-04-16,-7.4094
2002-04-15,-8.7958
2002-04-12,-9.2429
2002-04-11,-9.6447
2002-04-10,-6.9773
2002-04-09,-7.9468
2002-04-08,-9.1374
2002-04-05,-4.7872
2002-04-04,-2.3409
2002-04-03,-3.7825
2002-04-02,-2.7126
2002-04-01,-1.9742
2002-03-28,-1.3061
2002-03-27,-1.9038
2002-03-26,-2.8130
2002-03-25,-0.8439
2002-03-22,0.2562
2002-03-21,1.5421
2002-03-20,-0.4019
2002-03-19,0.9142
2002-03-18,0.2260
2002-03-15,1.8938
2002-03-14,4.2597
2002-03-13,4.6968
2002-03-12,5.7014
2002-03-11,3.4862
2002-03-08,3.3355
2002-03-07,3.6821
2002-03-06,3.5113
2002-03-05,2.1952
2002-03-04,1.5120
2002-03-01,-2.4463
2002-02-28,-4.9982
2002-02-27,-4.3904
2002-02-26,-5.1388
2002-02-25,-3.3606
2002-02-22,-2.7427
2002-02-21,-5.1489
2002-02-20,-3.4413
2002-02-19,-2.6925
2002-02-15,-2.4958
2002-02-14,0.0711
2002-02-13,1.3354
