time,ROC
2016-11-29,3.3626
2016-11-28,2.0153
2016-11-25,1.8225
2016-11-23,4.6315
2016-11-22,4.8334
2016-11-21,5.4704
2016-11-18,6.1714
2016-11-17,5.8225
2016-11-16,5.7764
2016-11-15,4.7854
2016-11-14,3.8698
2016-11-11,6.6280
2016-11-10,5.4226
2016-11-09,2.8962
2016-11-08,3.7712
2016-11-07,3.4203
2016-11-04,1.8713
2016-11-03,0.5610
2016-11-02,0.4562
2016-11-01,1.3734
2016-10-31,-0.6978
2016-10-28,-1.1913
2016-10-27,-0.2407
2016-10-26,-1.6074
2016-10-25,-2.5260
2016-10-24,-4.1078
2016-10-21,-3.8800
2016-10-20,-3.4166
2016-10-19,-3.7051
2016-10-18,-3.6687
2016-10-17,-1.8019
2016-10-14,-2.7699
2016-10-13,-2.7765
2016-10-12,-2.5270
2016-10-11,-1.2630
2016-10-10,1.9743
2016-10-07,0.4452
2016-10-06,0.4932
2016-10-05,0.9966
2016-10-04,1.3014
2016-10-03,1.7692
2016-09-30,3.2566
2016-09-29,1.5739
2016-09-28,2.7524
2016-09-27,0.6161
2016-09-26,-2.7229
2016-09-23,-0.4560
2016-09-22,-1.8176
2016-09-21,-3.7800
2016-09-20,-3.6795
2016-09-19,-2.9332
2016-09-16,-3.5728
2016-09-15,-2.0267
2016-09-14,-3.3563
2016-09-13,-2.4480
2016-09-12,-0.0189
2016-09-09,-1.8534
2016-09-08,-0.0314
2016-09-07,0.8611
2016-09-06,0.2187
2016-09-02,-0.3062
2016-09-01,-1.1279
2016-08-31,-0.9723
2016-08-30,-0.8090
2016-08-29,-1.3343
2016-08-26,-2.2414
2016-08-25,-2.9964
2016-08-24,-1.8694
2016-08-23,-0.9334
2016-08-22,-1.2589
2016-08-19,-1.2705
2016-08-18,0.7454
2016-08-17,0.7196
2016-08-16,0.9394
2016-08-15,1.1326
2016-08-12,1.6992
2016-08-11,2.2141
2016-08-10,1.0198
2016-08-09,0.6462
2016-08-08,0.4857
2016-08-05,0.8823
2016-08-04,0.6856
2016-08-03,-0.4276
2016-08-02,0.6266
2016-08-01,0.9946
2016-07-29,0.5257
2016-07-28,0.6801
2016-07-27,2.4111
2016-07-26,3.2348
2016-07-25,4.7125
2016-07-22,4.9268
2016-07-21,5.1442
2016-07-20,5.9001
2016-07-19,5.2083
2016-07-18,4.9294
2016-07-15,5.2708
2016-07-14,7.9617
2016-07-13,8.4557
2016-07-12,9.4355
2016-07-11,5.9622
2016-07-08,-0.5729
2016-07-07,-0.2093
2016-07-06,-1.0906
2016-07-05,-1.2564
2016-07-01,0.2369
2016-06-30,0.4766
2016-06-29,-1.4733
2016-06-28,-3.5483
2016-06-27,-5.1428
2016-06-24,-3.7934
2016-06-23,1.2580
2016-06-22,-0.7013
2016-06-21,0.4696
2016-06-20,0.5762
2016-06-17,-0.5887
2016-06-16,-1.5896
2016-06-15,-1.1999
2016-06-14,-1.7432
2016-06-13,-1.0207
2016-06-10,-0.0459
2016-06-09,1.1405
2016-06-08,3.8366
2016-06-07,4.4696
2016-06-06,3.7216
2016-06-03,5.4923
2016-06-02,4.1808
2016-06-01,3.0473
2016-05-31,2.8636
2016-05-27,3.4660
2016-05-26,2.4187
2016-05-25,1.8395
2016-05-24,-1.1069
2016-05-23,-0.3869
2016-05-20,-0.0272
2016-05-19,-0.1109
2016-05-18,3.1130
2016-05-17,3.6611
2016-05-16,3.8622
2016-05-13,2.1818
2016-05-12,2.1655
2016-05-11,-0.0693
2016-05-10,1.5532
2016-05-09,-0.0467
2016-05-06,0.1279
2016-05-05,-1.8955
2016-05-04,-1.2730
2016-05-03,0.0903
2016-05-02,-4.7597
2016-04-29,-3.8096
2016-04-28,-2.7057
2016-04-27,-0.5025
2016-04-26,-0.3676
2016-04-25,-0.2948
2016-04-22,-0.5691
2016-04-21,0.7083
2016-04-20,-2.6063
2016-04-19,-4.0000
2016-04-18,0.3025
2016-04-15,-0.5245
2016-04-14,-0.1915
2016-04-13,1.9001
2016-04-12,0.2009
2016-04-11,0.5728
2016-04-08,0.9463
2016-04-07,1.9601
2016-04-06,1.2964
2016-04-05,0.9218
2016-04-04,3.3857
2016-04-01,3.7269
2016-03-31,4.5998
2016-03-30,3.8123
2016-03-29,4.5875
2016-03-28,4.2428
2016-03-24,5.5353
2016-03-23,3.5539
2016-03-22,6.4931
2016-03-21,6.0507
2016-03-18,6.7417
2016-03-17,6.7054
2016-03-16,6.2289
2016-03-15,6.3928
2016-03-14,8.9674
2016-03-11,7.8240
2016-03-10,4.2305
2016-03-09,5.7304
2016-03-08,5.0378
2016-03-07,4.7694
2016-03-04,3.5467
2016-03-03,4.0393
2016-03-02,8.0888
2016-03-01,9.4753
2016-02-29,8.2535
2016-02-26,12.0322
2016-02-25,11.9061
2016-02-24,7.0364
2016-02-23,4.2684
2016-02-22,5.1097
2016-02-19,5.3212
2016-02-18,7.2851
2016-02-17,3.6205
2016-02-16,-0.6676
2016-02-12,-2.0120
2016-02-11,-2.5883
2016-02-10,0.3807
2016-02-09,2.2434
2016-02-08,5.0786
2016-02-05,4.9551
2016-02-04,3.8565
2016-02-03,2.3470
2016-02-02,-4.0356
2016-02-01,-3.9991
2016-01-29,-6.1094
2016-01-28,-6.8232
2016-01-27,-8.9842
2016-01-26,-7.9862
2016-01-25,-7.2552
2016-01-22,-7.7977
2016-01-21,-9.0701
2016-01-20,-10.2981
2016-01-19,-5.7668
2016-01-15,-5.5152
2016-01-14,-4.6146
2016-01-13,-6.1597
2016-01-12,-3.4227
2016-01-11,-3.6311
2016-01-08,-4.9877
2016-01-07,-3.6758
2016-01-06,-0.2435
2016-01-05,0.7042
2016-01-04,-0.5850
2015-12-31,-1.1989
2015-12-30,1.1249
2015-12-29,2.8323
2015-12-28,2.2590
2015-12-24,1.0747
2015-12-23,1.4128
2015-12-22,-0.0869
2015-12-21,-2.9022
2015-12-18,-3.9379
2015-12-17,-1.5621
2015-12-16,-0.2935
2015-12-15,-2.4703
2015-12-14,-2.5032
2015-12-11,-2.8095
2015-12-10,-0.8841
2015-12-09,-1.4358
2015-12-08,-0.2961
2015-12-07,0.7581
2015-12-04,2.6986
2015-12-03,2.2824
2015-12-02,4.3940
2015-12-01,5.6615
2015-11-30,5.8216
2015-11-27,4.0740
2015-11-25,2.2071
2015-11-24,2.3105
2015-11-23,2.3280
2015-11-20,0.1808
2015-11-19,-1.3326
2015-11-18,-3.2005
2015-11-17,-4.7940
2015-11-16,-3.8489
2015-11-13,-5.0622
2015-11-12,-4.4532
2015-11-11,-3.2240
2015-11-10,-0.8096
2015-11-09,-4.9267
2015-11-06,-3.5458
2015-11-05,-2.9148
2015-11-04,0.5038
2015-11-03,0.8817
2015-11-02,-5.9308
2015-10-30,-6.8555
2015-10-29,-6.3562
2015-10-28,-6.1196
2015-10-27,-7.8599
2015-10-26,-4.9491
2015-10-23,-5.0594
2015-10-22,-5.3783
2015-10-21,-6.1097
2015-10-20,-5.4712
2015-10-19,0.1208
2015-10-16,4.0185
2015-10-15,4.5268
2015-10-14,3.4766
2015-10-13,5.0186
2015-10-12,6.0483
2015-10-09,4.7930
2015-10-08,5.4498
2015-10-07,4.4758
2015-10-06,3.0118
2015-10-05,1.7477
2015-10-02,0.0484
2015-10-01,-3.0714
2015-09-30,-2.3179
2015-09-29,-3.4298
2015-09-28,-2.1490
2015-09-25,-1.3232
2015-09-24,-1.2244
2015-09-23,-0.9583
2015-09-22,-1.9018
2015-09-21,1.9346
2015-09-18,-1.5465
2015-09-17,2.1303
2015-09-16,4.0160
2015-09-15,-0.2434
2015-09-14,-1.5745
2015-09-11,-0.7877
2015-09-10,-0.3408
2015-09-09,2.9015
2015-09-08,2.6208
2015-09-04,-3.4599
2015-09-03,-3.8517
2015-09-02,-5.7750
2015-09-01,-8.5443
2015-08-31,-5.3867
2015-08-28,-4.9888
2015-08-27,-4.2110
2015-08-26,-6.0579
2015-08-25,-9.3563
2015-08-24,-8.4721
2015-08-21,-4.0420
2015-08-20,-2.3414
2015-08-19,-1.6971
2015-08-18,-0.1856
2015-08-17,-0.6931
2015-08-14,-3.0525
2015-08-13,-2.8581
2015-08-12,-2.2542
2015-08-11,-2.0286
2015-08-10,-0.6390
2015-08-07,-2.0908
2015-08-06,-2.5413
2015-08-05,-1.5279
2015-08-04,-3.3544
2015-08-03,-8.3766
2015-07-31,-6.0982
2015-07-30,-5.8713
2015-07-29,-4.4146
2015-07-28,-5.0768
2015-07-27,-6.0869
2015-07-24,-4.3127
2015-07-23,-1.2939
2015-07-22,-1.7222
2015-07-21,-1.1697
2015-07-20,5.1539
2015-07-17,4.4945
2015-07-16,3.9577
2015-07-15,3.6088
2015-07-14,3.4608
2015-07-13,2.3692
2015-07-10,0.5238
2015-07-09,-1.8686
2015-07-08,-3.2381
2015-07-07,-1.6276
2015-07-06,-1.3534
2015-07-02,-1.8782
2015-07-01,-1.6032
2015-06-30,-2.5054
2015-06-29,-1.9788
2015-06-26,-0.9162
2015-06-25,-1.5997
2015-06-24,-1.1544
2015-06-23,1.7745
2015-06-22,1.4455
2015-06-19,-0.2449
2015-06-18,-0.0772
2015-06-17,-1.6184
2015-06-16,-1.6564
2015-06-15,-2.3034
2015-06-12,-1.5679
2015-06-11,-1.7064
2015-06-10,-1.7907
2015-06-09,-2.6156
2015-06-08,-3.9949
2015-06-05,-3.4268
2015-06-04,-3.0962
2015-06-03,-2.0521
2015-06-02,-1.9704
2015-06-01,-1.7777
2015-05-29,-2.5280
2015-05-28,-0.3309
2015-05-27,0.8502
2015-05-26,-0.5785
2015-05-22,-0.2664
2015-05-21,1.3743
2015-05-20,2.1817
2015-05-19,0.9974
2015-05-18,0.2374
2015-05-15,0.5266
2015-05-14,2.3881
2015-05-13,-0.4604
2015-05-12,-1.1880
2015-05-11,0.9947
2015-05-08,2.4856
2015-05-07,1.2084
2015-05-06,3.6224
2015-05-05,5.3695
2015-05-04,4.7003
2015-05-01,8.0911
2015-04-30,5.0021
2015-04-29,6.2572
2015-04-28,7.1596
2015-04-27,5.1423
2015-04-24,4.2490
2015-04-23,4.8663
2015-04-22,2.1687
2015-04-21,1.3513
2015-04-20,2.5426
2015-04-17,0.1371
2015-04-16,2.4815
2015-04-15,2.2617
2015-04-14,-0.2275
2015-04-13,1.2344
2015-04-10,1.4135
2015-04-09,1.9724
2015-04-08,-0.7055
2015-04-07,-1.5550
2015-04-06,-0.5157
2015-04-02,0.4005
2015-04-01,-0.3942
2015-03-31,2.2554
2015-03-30,3.5587
2015-03-27,3.9668
2015-03-26,1.6521
2015-03-25,1.5306
2015-03-24,3.2888
2015-03-23,2.4009
2015-03-20,2.7634
2015-03-19,-0.8500
2015-03-18,0.2446
2015-03-17,-2.5275
2015-03-16,-2.1186
2015-03-13,-4.7301
2015-03-12,-1.7965
2015-03-11,-3.6914
2015-03-10,-4.2589
2015-03-09,-1.3136
2015-03-06,-3.1470
2015-03-05,-1.6535
2015-03-04,-1.7079
2015-03-03,0.0435
2015-03-02,0.0499
2015-02-27,2.1575
2015-02-26,1.6877
2015-02-25,2.6804
2015-02-24,5.8299
2015-02-23,3.9497
2015-02-20,4.3624
2015-02-19,5.1480
2015-02-18,3.0658
2015-02-17,4.8039
2015-02-13,5.3590
2015-02-12,2.6708
2015-02-11,5.1207
2015-02-10,3.9064
2015-02-09,0.3090
2015-02-06,1.2510
2015-02-05,1.6217
2015-02-04,3.2021
2015-02-03,0.9685
2015-02-02,-1.5782
2015-01-30,-0.8152
2015-01-29,-0.2054
2015-01-28,-3.3544
2015-01-27,-1.7706
2015-01-26,-1.7284
2015-01-23,-1.6096
2015-01-22,0.2193
2015-01-21,-2.5501
2015-01-20,-1.6049
2015-01-16,-3.0359
2015-01-15,-3.6587
2015-01-14,-2.6554
2015-01-13,-2.3052
2015-01-12,-3.6343
2015-01-09,-1.6747
2015-01-08,-2.3545
2015-01-07,-3.9581
2015-01-06,-1.5393
2015-01-05,1.1606
2015-01-02,6.6675
2014-12-31,5.9639
2014-12-30,4.5668
2014-12-29,3.3016
2014-12-26,0.7885
2014-12-24,0.8161
2014-12-23,-0.4602
2014-12-22,-0.2595
2014-12-19,-2.9154
2014-12-18,-3.8830
2014-12-17,-7.6526
2014-12-16,-6.9220
2014-12-15,-5.2495
2014-12-12,-4.1870
2014-12-11,-0.5434
2014-12-10,-0.7727
2014-12-09,0.5180
2014-12-08,0.5841
2014-12-05,1.6372
2014-12-04,1.6230
2014-12-03,1.6246
2014-12-02,-0.9077
2014-12-01,-1.5960
2014-11-28,-0.3809
2014-11-26,0.0185
2014-11-25,-0.9430
2014-11-24,-0.8196
2014-11-21,-0.7096
2014-11-20,-0.5079
2014-11-19,0.4386
2014-11-18,0.2108
2014-11-17,0.5588
2014-11-14,0.5343
2014-11-13,-0.2744
2014-11-12,-0.2673
2014-11-11,0.4967
2014-11-10,1.6889
2014-11-07,0.6751
2014-11-06,0.2343
2014-11-05,0.0185
2014-11-04,-0.3553
2014-11-03,-2.8031
2014-10-31,-9.6951
2014-10-30,-8.6132
2014-10-29,-10.0633
2014-10-28,-10.9902
2014-10-27,-11.7971
2014-10-24,-12.8274
2014-10-23,-13.0029
2014-10-22,-14.5596
2014-10-21,-12.1049
2014-10-20,-10.5480
2014-10-17,-3.5088
2014-10-16,-3.7826
2014-10-15,-2.8958
2014-10-14,-3.1765
2014-10-13,-3.2272
2014-10-10,-2.1730
2014-10-09,-1.3703
2014-10-08,-1.5340
2014-10-07,-3.0842
2014-10-06,-2.1076
2014-10-03,-2.7474
2014-10-02,-3.5303
2014-10-01,-2.9201
2014-09-30,-1.6221
2014-09-29,-1.1313
2014-09-26,-0.6378
2014-09-25,-1.4135
2014-09-24,0.4020
2014-09-23,0.8579
2014-09-22,1.5620
2014-09-19,1.4644
2014-09-18,1.6100
2014-09-17,0.4428
2014-09-16,0.7308
2014-09-15,-0.2548
2014-09-12,-0.3750
2014-09-11,-0.2757
2014-09-10,-0.7513
2014-09-09,-0.6121
2014-09-08,-0.1418
2014-09-05,-0.0157
2014-09-04,0.3051
2014-09-03,0.9891
2014-09-02,1.1618
2014-08-29,2.6257
2014-08-28,2.1929
2014-08-27,2.2878
2014-08-26,3.0159
2014-08-25,1.9683
2014-08-22,2.0254
2014-08-21,3.7602
2014-08-20,2.2208
2014-08-19,2.1883
2014-08-18,0.4430
2014-08-15,-0.3498
2014-08-14,-1.3976
2014-08-13,-2.5455
2014-08-12,-3.1464
2014-08-11,-3.6782
2014-08-08,-3.4291
2014-08-07,-5.0450
2014-08-06,-3.3879
2014-08-05,-3.6014
2014-08-04,-0.6340
2014-08-01,-1.7403
2014-07-31,-0.4260
2014-07-30,0.8526
2014-07-29,3.2256
2014-07-28,3.1181
2014-07-25,3.4043
2014-07-24,4.0170
2014-07-23,2.7651
2014-07-22,3.6695
2014-07-21,1.4944
2014-07-18,2.1058
2014-07-17,2.1763
2014-07-16,3.2251
2014-07-15,3.9830
2014-07-14,4.4852
2014-07-11,4.2302
2014-07-10,3.8623
2014-07-09,4.1685
2014-07-08,2.7891
2014-07-07,3.5748
2014-07-03,3.1233
2014-07-02,2.6089
2014-07-01,2.2440
2014-06-30,-0.5923
2014-06-27,-0.4656
2014-06-26,-0.4690
2014-06-25,-0.8395
2014-06-24,-1.8503
2014-06-23,-2.1910
2014-06-20,-2.5863
2014-06-19,-1.6991
2014-06-18,-0.4932
2014-06-17,-1.1444
2014-06-16,-1.7987
2014-06-13,-0.9764
2014-06-12,-1.3822
2014-06-11,-0.4534
2014-06-10,-0.2652
2014-06-09,0.1506
2014-06-06,0.3716
2014-06-05,-0.2200
2014-06-04,-0.2055
2014-06-03,-1.4064
2014-06-02,-0.7324
2014-05-30,-1.1262
2014-05-29,-2.6282
2014-05-28,-4.7401
2014-05-27,-4.0453
2014-05-23,-2.1780
2014-05-22,-1.7098
2014-05-21,-1.5372
2014-05-20,-2.1395
2014-05-19,-1.6592
2014-05-16,-1.7201
2014-05-15,-3.0933
2014-05-14,-3.3865
2014-05-13,-0.9242
2014-05-12,0.2843
2014-05-09,0.8198
2014-05-08,-0.1116
2014-05-07,-0.6937
2014-05-06,-1.1033
2014-05-05,-0.5253
2014-05-02,0.7526
2014-05-01,-1.4613
2014-04-30,-0.2792
2014-04-29,-1.3450
2014-04-28,-1.0503
2014-04-25,-3.0918
2014-04-24,-3.2648
2014-04-23,-0.8071
2014-04-22,-1.2184
2014-04-21,0.2607
2014-04-17,-1.3908
2014-04-16,1.4725
2014-04-15,1.2956
2014-04-14,2.7430
2014-04-11,2.4888
2014-04-10,3.0817
2014-04-09,2.0870
2014-04-08,-0.8973
2014-04-07,3.3307
2014-04-04,2.7321
2014-04-03,2.5492
2014-04-02,4.7859
2014-04-01,4.1165
2014-03-31,3.5951
2014-03-28,4.5223
2014-03-27,3.2246
2014-03-26,3.4368
2014-03-25,4.4335
2014-03-24,0.9979
2014-03-21,-0.5382
2014-03-20,0.1386
2014-03-19,-1.2985
2014-03-18,0.1985
2014-03-17,0.8412
2014-03-14,-1.5985
2014-03-13,-0.7395
2014-03-12,1.1735
2014-03-11,1.9265
2014-03-10,1.6026
2014-03-07,2.6752
2014-03-06,1.8344
2014-03-05,2.2902
2014-03-04,1.7741
2014-03-03,0.3103
2014-02-28,1.8313
2014-02-27,2.7907
2014-02-26,2.4263
2014-02-25,3.4380
2014-02-24,3.4979
2014-02-21,4.6488
2014-02-20,6.3258
2014-02-19,6.4250
2014-02-18,6.5277
2014-02-14,4.5331
2014-02-13,3.0836
2014-02-12,2.7326
2014-02-11,2.1642
2014-02-10,0.1144
2014-02-07,-0.7938
2014-02-06,-3.8910
2014-02-05,-4.3951
2014-02-04,-8.2736
2014-02-03,-9.0431
2014-01-31,-6.3997
2014-01-30,-5.5289
2014-01-29,-5.1205
2014-01-28,-3.9694
2014-01-27,-4.9984
2014-01-24,-4.1306
2014-01-23,-2.7877
2014-01-22,-3.9323
2014-01-21,1.3065
2014-01-17,1.8485
2014-01-16,1.7410
2014-01-15,0.0906
2014-01-14,-0.2629
2014-01-13,-0.4971
2014-01-10,1.0305
2014-01-09,2.2705
2014-01-08,3.1499
2014-01-07,5.3827
2014-01-06,3.2072
2014-01-03,4.4432
2014-01-02,5.5587
2013-12-31,5.4653
2013-12-30,7.8762
2013-12-27,6.7543
2013-12-26,5.7934
2013-12-24,3.4440
2013-12-23,2.6879
2013-12-20,1.3227
2013-12-19,2.3512
2013-12-18,1.6843
2013-12-17,-0.1817
2013-12-16,0.2085
2013-12-13,-3.8290
2013-12-12,-3.1290
2013-12-11,-1.1900
2013-12-10,-1.0171
2013-12-09,-2.1180
2013-12-06,-3.5084
2013-12-05,-4.9193
2013-12-04,-5.1336
2013-12-03,-4.5482
2013-12-02,-3.1170
2013-11-29,-1.3885
2013-11-27,-2.4952
2013-11-26,-3.1463
2013-11-25,-2.1544
2013-11-22,0.7278
2013-11-21,2.2944
2013-11-20,3.3484
2013-11-19,4.7130
2013-11-18,2.8724
2013-11-15,2.7513
2013-11-14,2.2131
2013-11-13,2.4275
2013-11-12,1.0546
2013-11-11,3.6648
2013-11-08,2.3151
2013-11-07,1.7741
2013-11-06,2.4862
2013-11-05,1.6460
2013-11-04,4.2867
2013-11-01,3.1361
2013-10-31,2.5053
2013-10-30,-3.5238
2013-10-29,-1.3755
2013-10-28,-5.1452
2013-10-25,-5.0011
2013-10-24,-3.7723
2013-10-23,-3.0609
2013-10-22,-2.0983
2013-10-21,-5.0272
2013-10-18,-5.6056
2013-10-17,-4.9113
2013-10-16,0.9570
2013-10-15,-0.9228
2013-10-14,0.9666
2013-10-11,-0.4066
2013-10-10,-2.8651
2013-10-09,-4.3015
2013-10-08,-5.9220
2013-10-07,-4.7018
2013-10-04,-3.1155
2013-10-03,-4.9279
2013-10-02,-4.8658
2013-10-01,-3.0079
2013-09-30,-4.1263
2013-09-27,-2.7320
2013-09-26,-0.2674
2013-09-25,-0.6450
2013-09-24,1.8060
2013-09-23,3.2490
2013-09-20,3.8190
2013-09-19,5.0176
2013-09-18,6.1650
2013-09-17,4.4575
2013-09-16,5.9692
2013-09-13,5.2179
2013-09-12,4.7047
2013-09-11,4.3559
2013-09-10,1.0068
2013-09-09,-0.2373
2013-09-06,-1.1664
2013-09-05,-0.3841
2013-09-04,-0.7748
2013-09-03,-0.1466
2013-08-30,-1.6564
2013-08-29,-1.6955
2013-08-28,-2.8635
2013-08-27,-3.0145
2013-08-26,-2.3005
2013-08-23,-1.2778
2013-08-22,-1.4580
2013-08-21,-1.9622
2013-08-20,-2.8798
2013-08-19,-5.2899
2013-08-16,-4.5533
2013-08-15,-4.6392
2013-08-14,-3.3661
2013-08-13,-3.3879
2013-08-12,-3.1432
2013-08-09,-4.3495
2013-08-08,-4.2304
2013-08-07,-3.6112
2013-08-06,-2.0464
2013-08-05,0.7265
2013-08-02,0.8370
2013-08-01,-1.1011
2013-07-31,0.2519
2013-07-30,1.1143
2013-07-29,1.1392
2013-07-26,2.7490
2013-07-25,2.2925
2013-07-24,2.2679
2013-07-23,1.9237
2013-07-22,-0.4565
2013-07-19,-0.7131
2013-07-18,2.4528
2013-07-17,1.5927
2013-07-16,1.3436
2013-07-15,1.5122
2013-07-12,-1.8298
2013-07-11,-1.0572
2013-07-10,-1.4001
2013-07-09,-1.1574
2013-07-08,-0.2456
2013-07-05,-1.2262
2013-07-03,-4.3033
2013-07-02,-6.5261
2013-07-01,-5.7920
2013-06-28,-5.4847
2013-06-27,-3.9849
2013-06-26,-3.1511
2013-06-25,-4.4122
2013-06-24,-5.5995
2013-06-21,-5.2774
2013-06-20,-3.1649
2013-06-19,-0.3946
2013-06-18,-0.6402
2013-06-17,-2.8284
2013-06-14,-2.7978
2013-06-13,-2.6700
2013-06-12,-3.2320
2013-06-11,-1.8289
2013-06-10,-0.3403
2013-06-07,0.0922
2013-06-06,-1.5411
2013-06-05,-2.8325
2013-06-04,-0.6792
2013-06-03,0.2447
2013-05-31,1.6269
2013-05-30,2.9707
2013-05-29,2.3178
2013-05-28,2.6226
2013-05-24,0.6113
2013-05-23,1.4367
2013-05-22,1.0595
2013-05-21,2.9405
2013-05-20,2.8518
2013-05-17,2.3944
2013-05-16,1.6055
2013-05-15,2.3208
2013-05-14,0.7962
2013-05-13,2.1386
2013-05-10,5.7168
2013-05-09,5.2759
2013-05-08,7.3340
2013-05-07,6.2732
2013-05-06,7.9593
2013-05-03,7.6368
2013-05-02,-2.2979
2013-05-01,-4.7885
2013-04-30,-4.4623
2013-04-29,-4.8313
2013-04-26,-8.0755
2013-04-25,-8.9094
2013-04-24,-9.5708
2013-04-23,-8.4170
2013-04-22,-10.2666
2013-04-19,-9.2689
2013-04-18,-1.9687
2013-04-17,-1.4060
2013-04-16,-1.1010
2013-04-15,-1.4691
2013-04-12,-0.9001
2013-04-11,0.9626
2013-04-10,-0.1695
2013-04-09,-0.7213
2013-04-08,-1.3014
2013-04-05,-1.3427
2013-04-04,-1.7437
2013-04-03,-0.3654
2013-04-02,0.5394
2013-04-01,-1.1818
2013-03-28,-1.1585
2013-03-27,-0.5517
2013-03-26,0.8597
2013-03-25,0.3142
2013-03-22,0.8081
2013-03-21,1.3561
2013-03-20,3.2057
2013-03-19,3.3458
2013-03-18,3.9086
2013-03-15,5.9189
2013-03-14,7.4541
2013-03-13,4.8090
2013-03-12,5.7296
2013-03-11,6.3642
2013-03-08,4.6198
2013-03-07,5.5917
2013-03-06,4.5507
2013-03-05,3.1000
2013-03-04,2.0947
2013-03-01,1.6329
2013-02-28,0.3698
2013-02-27,1.1448
2013-02-26,-0.5096
2013-02-25,-2.0676
2013-02-22,0.6759
2013-02-21,-1.3382
2013-02-20,-1.3005
2013-02-19,-1.2871
2013-02-15,-1.6328
2013-02-14,-1.2684
2013-02-13,-1.2696
2013-02-12,-1.4782
2013-02-11,-1.9146
2013-02-08,-1.1891
2013-02-07,-1.8762
2013-02-06,-1.3921
2013-02-05,3.4221
2013-02-04,4.7925
2013-02-01,5.9540
2013-01-31,5.4416
2013-01-30,5.7247
2013-01-29,5.8561
2013-01-28,5.3896
2013-01-25,6.2681
2013-01-24,6.2916
2013-01-23,6.1440
2013-01-22,1.5222
2013-01-18,0.2474
2013-01-17,-0.8296
2013-01-16,-1.9149
2013-01-15,0.4960
2013-01-14,1.4697
2013-01-11,0.9029
2013-01-10,0.4845
2013-01-09,-0.0416
2013-01-08,-0.2844
2013-01-07,-0.8369
2013-01-04,-0.5587
2013-01-03,-0.2146
2013-01-02,1.4100
2012-12-31,-0.1095
2012-12-28,-1.1251
2012-12-27,-0.1244
2012-12-26,-1.1586
2012-12-24,-0.1142
2012-12-21,0.7658
2012-12-20,2.6726
2012-12-19,3.4084
2012-12-18,3.3428
2012-12-17,2.1849
2012-12-14,0.8891
2012-12-13,0.2402
2012-12-12,0.5053
2012-12-11,1.5531
2012-12-10,-0.1348
2012-12-07,-0.7959
2012-12-06,-0.3101
2012-12-05,-0.2907
2012-12-04,-0.5201
2012-12-03,1.3587
2012-11-30,2.2706
2012-11-29,3.2451
2012-11-28,1.9435
2012-11-27,1.0462
2012-11-26,1.7085
2012-11-23,1.7833
2012-11-21,-0.4551
2012-11-20,-2.5779
2012-11-19,-1.5162
2012-11-16,-2.9255
2012-11-15,-5.3125
2012-11-14,-4.2128
2012-11-13,-2.1279
2012-11-12,-0.7873
2012-11-09,-0.1241
2012-11-08,-0.1593
2012-11-07,-1.2294
2012-11-06,0.8844
2012-11-05,-0.4206
2012-11-02,-3.5887
2012-11-01,-6.5640
2012-10-31,-6.8923
2012-10-26,-6.9923
2012-10-25,-6.8818
2012-10-24,-7.3365
2012-10-23,-8.0485
2012-10-22,-7.3492
2012-10-19,-8.1818
2012-10-18,-7.3340
2012-10-17,-4.6934
2012-10-16,0.5528
2012-10-15,-0.7317
2012-10-12,0.1687
2012-10-11,-0.0728
2012-10-10,0.8922
2012-10-09,1.4684
2012-10-08,2.2066
2012-10-05,2.2381
2012-10-04,2.0419
2012-10-03,1.9765
2012-10-02,1.3377
2012-10-01,1.6027
2012-09-28,0.3095
2012-09-27,-0.2181
2012-09-26,0.1129
2012-09-25,0.8412
2012-09-24,2.1597
2012-09-21,3.2481
2012-09-20,3.5560
2012-09-19,5.8398
2012-09-18,6.4408
2012-09-17,6.3125
2012-09-14,6.9504
2012-09-13,5.7822
2012-09-12,4.5671
2012-09-11,3.8735
2012-09-10,1.6079
2012-09-07,1.9417
2012-09-06,0.9379
2012-09-05,-1.8173
2012-09-04,-2.9726
2012-08-31,-3.1657
2012-08-30,-3.7194
2012-08-29,-1.6734
2012-08-28,-1.7247
2012-08-27,-1.6683
2012-08-24,-0.7627
2012-08-23,-1.3708
2012-08-22,-0.8943
2012-08-21,-0.2159
2012-08-20,1.3062
2012-08-17,1.7929
2012-08-16,3.7273
2012-08-15,2.0839
2012-08-14,1.6108
2012-08-13,1.6168
2012-08-10,1.9100
2012-08-09,2.7416
2012-08-08,4.6054
2012-08-07,5.0384
2012-08-06,4.1555
2012-08-03,3.1541
2012-08-02,-0.4556
2012-08-01,3.6813
2012-07-31,6.7139
2012-07-30,6.4343
2012-07-27,5.5803
2012-07-26,5.9315
2012-07-25,3.1471
2012-07-24,2.1905
2012-07-23,0.6116
2012-07-20,0.5433
2012-07-19,0.0256
2012-07-18,-3.9198
2012-07-17,-6.2197
2012-07-16,-5.5169
2012-07-13,-2.8161
2012-07-12,-5.1347
2012-07-11,-3.4905
2012-07-10,-3.4222
2012-07-09,-2.0805
2012-07-06,-1.0238
2012-07-05,-1.7557
2012-07-03,-1.5081
2012-07-02,-1.2406
2012-06-29,-1.7680
2012-06-28,-1.8965
2012-06-27,-0.0518
2012-06-26,-1.3364
2012-06-25,0.1818
2012-06-22,-0.7379
2012-06-21,-0.5400
