time,APO
2016-11-21,2.5840
2016-11-18,2.1884
2016-11-17,1.8580
2016-11-16,1.5758
2016-11-15,1.3445
2016-11-14,1.0179
2016-11-11,0.7780
2016-11-10,0.3358
2016-11-09,-0.1307
2016-11-08,-0.4404
2016-11-07,-0.8397
2016-11-04,-1.1435
2016-11-03,-1.3476
2016-11-02,-1.5834
2016-11-01,-1.5514
2016-10-31,-1.4916
2016-10-28,-1.5220
2016-10-27,-1.5185
2016-10-26,-1.4952
2016-10-25,-1.2804
2016-10-24,-1.1217
2016-10-21,-0.8633
2016-10-20,-0.6122
2016-10-19,-0.4091
2016-10-18,-0.1804
2016-10-17,0.0691
2016-10-14,0.2260
2016-10-13,0.3196
2016-10-12,0.2871
2016-10-11,0.1198
2016-10-10,0.0118
2016-10-07,-0.0997
2016-10-06,-0.1870
2016-10-05,-0.3804
2016-10-04,-0.5649
2016-10-03,-0.7521
2016-09-30,-0.8824
2016-09-29,-1.1457
2016-09-28,-1.3228
2016-09-27,-1.3653
2016-09-26,-1.5047
2016-09-23,-1.4178
2016-09-22,-1.1950
2016-09-21,-1.0808
2016-09-20,-1.0222
2016-09-19,-0.9346
2016-09-16,-0.9339
2016-09-15,-0.8393
2016-09-14,-0.7726
2016-09-13,-0.7412
2016-09-12,-0.7457
2016-09-09,-0.7514
2016-09-08,-0.5950
2016-09-07,-0.5462
2016-09-06,-0.5933
2016-09-02,-0.5114
2016-09-01,-0.4744
2016-08-31,-0.4344
2016-08-30,-0.3190
2016-08-29,-0.2278
2016-08-26,-0.0467
2016-08-25,0.1369
2016-08-24,0.2724
2016-08-23,0.4541
2016-08-22,0.5971
2016-08-19,0.6455
2016-08-18,0.6334
2016-08-17,0.6340
2016-08-16,0.7318
2016-08-15,0.8199
2016-08-12,0.9352
2016-08-11,1.1189
2016-08-10,1.2779
2016-08-09,1.5242
2016-08-08,1.7320
2016-08-05,1.8596
2016-08-04,2.1158
2016-08-03,2.4010
2016-08-02,2.7806
2016-08-01,3.0825
2016-07-29,3.1703
2016-07-28,3.2212
2016-07-27,3.1704
2016-07-26,3.0260
2016-07-25,2.8668
2016-07-22,2.6159
2016-07-21,2.3789
2016-07-20,2.1422
2016-07-19,1.9096
2016-07-18,1.6710
2016-07-15,1.2213
2016-07-14,0.6124
2016-07-13,-0.1118
2016-07-12,-0.5914
2016-07-11,-0.5793
2016-07-08,-0.6629
2016-07-07,-0.6367
2016-07-06,-0.6109
2016-07-05,-0.6427
2016-07-01,-0.6945
2016-06-30,-0.7674
2016-06-29,-0.7204
2016-06-28,-0.5283
2016-06-27,-0.2106
2016-06-24,0.2835
2016-06-23,0.6604
2016-06-22,0.7337
2016-06-21,0.8087
2016-06-20,0.9027
2016-06-17,1.0143
2016-06-16,1.1169
2016-06-15,1.2868
2016-06-14,1.4843
2016-06-13,1.6507
2016-06-10,1.8250
2016-06-09,1.8418
2016-06-08,1.7492
2016-06-07,1.6377
2016-06-06,1.4053
2016-06-03,1.2912
2016-06-02,1.1248
2016-06-01,1.0526
2016-05-31,0.9227
2016-05-27,0.8247
2016-05-26,0.7390
2016-05-25,0.7969
2016-05-24,0.7876
2016-05-23,0.6646
2016-05-20,0.4883
2016-05-19,0.1945
2016-05-18,-0.0407
2016-05-17,-0.2458
2016-05-16,-0.4252
2016-05-13,-0.5893
2016-05-12,-0.4968
2016-05-11,-0.5532
2016-05-10,-0.6265
2016-05-09,-0.7960
2016-05-06,-0.8586
2016-05-05,-1.0623
2016-05-04,-1.2402
2016-05-03,-0.9265
2016-05-02,-0.6295
2016-04-29,-0.3835
2016-04-28,-0.0907
2016-04-27,0.0194
2016-04-26,-0.0002
2016-04-25,0.0627
2016-04-22,0.0762
2016-04-21,0.2471
2016-04-20,0.4387
2016-04-19,0.8350
2016-04-18,1.3253
2016-04-15,1.5693
2016-04-14,1.6702
2016-04-13,1.8684
2016-04-12,1.9891
2016-04-11,2.1889
2016-04-08,2.2647
2016-04-07,2.5170
2016-04-06,2.8757
2016-04-05,3.1841
2016-04-04,3.4660
2016-04-01,3.5098
2016-03-31,3.4856
2016-03-30,3.4921
2016-03-29,3.5294
2016-03-28,3.4427
2016-03-24,3.4095
2016-03-23,3.4732
2016-03-22,3.7485
2016-03-21,3.8642
2016-03-18,4.0426
2016-03-17,4.1286
2016-03-16,4.0192
2016-03-15,3.7264
2016-03-14,3.5315
2016-03-11,3.4945
2016-03-10,3.4504
2016-03-09,3.4899
2016-03-08,3.5498
2016-03-07,3.6124
2016-03-04,3.6731
2016-03-03,3.4954
2016-03-02,3.1007
2016-03-01,2.6712
2016-02-29,2.1179
2016-02-26,1.7734
2016-02-25,1.6309
2016-02-24,1.4210
2016-02-23,1.2283
2016-02-22,0.9293
2016-02-19,0.4800
2016-02-18,-0.0846
2016-02-17,-0.5403
2016-02-16,-0.7787
2016-02-12,-1.0857
2016-02-11,-1.4660
2016-02-10,-1.6866
2016-02-09,-2.0030
2016-02-08,-2.4481
2016-02-05,-2.9961
2016-02-04,-3.6179
2016-02-03,-3.8343
2016-02-02,-3.8832
2016-02-01,-3.7383
2016-01-29,-3.7229
2016-01-28,-3.5572
2016-01-27,-3.2874
2016-01-26,-3.1104
2016-01-25,-2.9763
2016-01-22,-2.6708
2016-01-21,-2.2967
2016-01-20,-1.8960
2016-01-19,-1.4317
2016-01-15,-1.0494
2016-01-14,-0.7330
2016-01-13,-0.6474
2016-01-12,-0.5006
2016-01-11,-0.3509
2016-01-08,-0.2612
2016-01-07,-0.2918
2016-01-06,-0.3435
2016-01-05,-0.3402
2016-01-04,-0.2122
2015-12-31,-0.1799
2015-12-30,-0.2886
2015-12-29,-0.5179
2015-12-28,-0.6014
2015-12-24,-0.6105
2015-12-23,-0.5140
2015-12-22,-0.3445
2015-12-21,-0.0645
2015-12-18,0.1738
2015-12-17,0.4221
2015-12-16,0.6900
2015-12-15,0.7929
2015-12-14,0.8168
2015-12-11,0.8610
2015-12-10,0.9332
2015-12-09,0.9299
2015-12-08,0.9695
2015-12-07,0.8835
2015-12-04,0.6958
2015-12-03,0.3720
2015-12-02,0.1560
2015-12-01,-0.3232
2015-11-30,-0.8039
2015-11-27,-1.1145
2015-11-25,-1.2986
2015-11-24,-1.4714
2015-11-23,-1.7126
2015-11-20,-1.9602
2015-11-19,-2.1116
2015-11-18,-2.1985
2015-11-17,-2.3285
2015-11-16,-2.4535
2015-11-13,-2.5809
2015-11-12,-2.6360
2015-11-11,-2.8289
2015-11-10,-2.7457
2015-11-09,-2.6285
2015-11-06,-2.4307
2015-11-05,-2.4563
2015-11-04,-2.5390
2015-11-03,-2.1657
2015-11-02,-1.7399
2015-10-30,-1.3569
2015-10-29,-0.9458
2015-10-28,-0.5501
2015-10-27,-0.1018
2015-10-26,0.4451
2015-10-23,0.8715
2015-10-22,1.0692
2015-10-21,1.2089
2015-10-20,1.4717
2015-10-19,1.5560
2015-10-16,1.3085
2015-10-15,1.1278
2015-10-14,0.8534
2015-10-13,0.5317
2015-10-12,0.4556
2015-10-09,0.2111
2015-10-08,-0.0658
2015-10-07,-0.2431
2015-10-06,-0.3775
2015-10-05,-0.5797
2015-10-02,-0.6144
2015-10-01,-0.4666
2015-09-30,-0.1995
2015-09-29,-0.1283
2015-09-28,-0.0270
2015-09-25,-0.0788
2015-09-24,-0.3018
2015-09-23,-0.4332
2015-09-22,-0.7337
2015-09-21,-0.8827
2015-09-18,-1.1623
2015-09-17,-1.5359
2015-09-16,-1.7251
2015-09-15,-1.9469
2015-09-14,-2.0761
2015-09-11,-2.2770
2015-09-10,-2.8300
2015-09-09,-3.2131
2015-09-08,-3.3116
2015-09-04,-3.3513
2015-09-03,-3.2016
2015-09-02,-3.0338
2015-09-01,-2.7774
2015-08-31,-2.4607
2015-08-28,-2.3407
2015-08-27,-2.2138
2015-08-26,-2.1034
2015-08-25,-1.9419
2015-08-24,-1.9455
2015-08-21,-1.9402
2015-08-20,-2.0347
2015-08-19,-2.1924
2015-08-18,-2.3307
2015-08-17,-2.3764
2015-08-14,-2.4258
2015-08-13,-2.3794
2015-08-12,-2.3510
2015-08-11,-2.4471
2015-08-10,-2.4837
2015-08-07,-2.4616
2015-08-06,-2.4508
2015-08-05,-2.2902
2015-08-04,-1.6230
2015-08-03,-1.0430
2015-07-31,-0.5861
2015-07-30,-0.3681
2015-07-29,-0.1566
2015-07-28,0.1120
2015-07-27,0.3021
2015-07-24,0.3300
2015-07-23,0.3292
2015-07-22,0.3761
2015-07-21,0.4610
2015-07-20,0.4719
2015-07-17,0.1284
2015-07-16,-0.2927
2015-07-15,-0.5793
2015-07-14,-0.6614
2015-07-13,-0.7628
2015-07-10,-0.8629
2015-07-09,-0.8475
2015-07-08,-0.7857
2015-07-07,-0.7554
2015-07-06,-0.6986
2015-07-02,-0.7388
2015-07-01,-0.8128
2015-06-30,-0.8556
2015-06-29,-0.8598
2015-06-26,-0.8072
2015-06-25,-0.8263
2015-06-24,-1.0224
2015-06-23,-1.2507
2015-06-22,-1.4235
2015-06-19,-1.5400
2015-06-18,-1.5149
2015-06-17,-1.4975
2015-06-16,-1.4365
2015-06-15,-1.4306
2015-06-12,-1.2626
2015-06-11,-1.0777
2015-06-10,-1.0792
2015-06-09,-0.9980
2015-06-08,-0.7626
2015-06-05,-0.4401
2015-06-04,-0.2622
2015-06-03,-0.1218
2015-06-02,0.0614
2015-06-01,0.3151
2015-05-29,0.4522
2015-05-28,0.6300
2015-05-27,0.8060
2015-05-26,1.0094
2015-05-22,1.3070
2015-05-21,1.4405
2015-05-20,1.6077
2015-05-19,1.8517
2015-05-18,2.0863
2015-05-15,2.1998
2015-05-14,2.4787
2015-05-13,2.7228
2015-05-12,2.8479
2015-05-11,2.9732
2015-05-08,3.1436
2015-05-07,3.0518
2015-05-06,2.9195
2015-05-05,2.8591
2015-05-04,2.5246
2015-05-01,2.2867
2015-04-30,2.1407
2015-04-29,1.8772
2015-04-28,1.4941
2015-04-27,1.1898
2015-04-24,1.0189
2015-04-23,0.8491
2015-04-22,0.7450
2015-04-21,0.7706
2015-04-20,0.8112
2015-04-17,0.6477
2015-04-16,0.7302
2015-04-15,0.8320
2015-04-14,0.7208
2015-04-13,0.7230
2015-04-10,0.5891
2015-04-09,0.6772
2015-04-08,0.8249
2015-04-07,0.9097
2015-04-06,0.7974
2015-04-02,0.7112
2015-04-01,0.4776
2015-03-31,0.2375
2015-03-30,-0.1366
2015-03-27,-0.3989
2015-03-26,-0.6648
2015-03-25,-0.8442
2015-03-24,-0.8056
2015-03-23,-0.9739
2015-03-20,-1.0061
2015-03-19,-1.0724
2015-03-18,-0.9807
2015-03-17,-0.8510
2015-03-16,-0.5913
2015-03-13,-0.3915
2015-03-12,0.0063
2015-03-11,0.3702
2015-03-10,0.7576
2015-03-09,1.1867
2015-03-06,1.4959
2015-03-05,1.8727
2015-03-04,2.0635
2015-03-03,2.2112
2015-03-02,2.2302
2015-02-27,2.2592
2015-02-26,2.3437
2015-02-25,2.2006
2015-02-24,2.0492
2015-02-23,1.9069
2015-02-20,1.7406
2015-02-19,1.6068
2015-02-18,1.2820
2015-02-17,0.8731
2015-02-13,0.6241
2015-02-12,0.2701
2015-02-11,0.0513
2015-02-10,-0.1028
2015-02-09,-0.3512
2015-02-06,-0.5090
2015-02-05,-0.8514
2015-02-04,-0.9608
2015-02-03,-1.0775
2015-02-02,-1.3534
2015-01-30,-1.4728
2015-01-29,-1.4856
2015-01-28,-1.5078
2015-01-27,-1.2682
2015-01-26,-0.9869
2015-01-23,-0.9375
2015-01-22,-0.8617
2015-01-21,-0.6527
2015-01-20,-0.3576
2015-01-16,-0.2640
2015-01-15,-0.2534
2015-01-14,-0.1229
2015-01-13,0.0337
2015-01-12,0.1182
2015-01-09,0.2231
2015-01-08,0.2579
2015-01-07,0.1895
2015-01-06,0.1563
2015-01-05,-0.1909
2015-01-02,-0.6538
2014-12-31,-1.1119
2014-12-30,-1.3794
2014-12-29,-1.3416
2014-12-26,-1.3631
2014-12-24,-1.3196
2014-12-23,-1.3723
2014-12-22,-1.3650
2014-12-19,-1.2644
2014-12-18,-1.0396
2014-12-17,-0.9182
2014-12-16,-0.7017
2014-12-15,-0.4059
2014-12-12,-0.1519
2014-12-11,0.0463
2014-12-10,0.0898
2014-12-09,0.0466
2014-12-08,-0.0794
2014-12-05,-0.1334
2014-12-04,-0.1819
2014-12-03,-0.1399
2014-12-02,-0.0706
2014-12-01,-0.0251
2014-11-28,0.0049
2014-11-26,0.0966
2014-11-25,0.1705
2014-11-24,0.0414
2014-11-21,-0.4301
2014-11-20,-0.8539
2014-11-19,-1.2726
2014-11-18,-1.6745
2014-11-17,-2.0804
2014-11-14,-2.6067
2014-11-13,-3.1891
2014-11-12,-3.7955
2014-11-11,-4.3803
2014-11-10,-5.0696
2014-11-07,-5.7504
2014-11-06,-6.3713
2014-11-05,-6.9091
2014-11-04,-7.1933
2014-11-03,-6.8439
2014-10-31,-6.6618
2014-10-30,-6.3604
2014-10-29,-6.0310
2014-10-28,-5.6757
2014-10-27,-5.2374
2014-10-24,-4.7483
2014-10-23,-4.1111
2014-10-22,-3.6383
2014-10-21,-2.9910
2014-10-20,-2.3747
2014-10-17,-1.9937
2014-10-16,-1.9606
2014-10-15,-1.7297
2014-10-14,-1.5240
2014-10-13,-1.3563
2014-10-10,-1.2584
2014-10-09,-1.0477
2014-10-08,-0.9145
2014-10-07,-0.7769
2014-10-06,-0.5128
2014-10-03,-0.3445
2014-10-02,-0.2199
2014-10-01,-0.0567
2014-09-30,0.0841
2014-09-29,0.1436
2014-09-26,0.2114
2014-09-25,0.2849
2014-09-24,0.3096
2014-09-23,0.2689
2014-09-22,0.3463
2014-09-19,0.3454
2014-09-18,0.3828
2014-09-17,0.4215
2014-09-16,0.5201
2014-09-15,0.6188
2014-09-12,0.8153
2014-09-11,1.0247
2014-09-10,1.1293
2014-09-09,1.1425
2014-09-08,1.2502
2014-09-05,1.2388
2014-09-04,1.1435
2014-09-03,1.0133
2014-09-02,0.7211
2014-08-29,0.4965
2014-08-28,0.2361
2014-08-27,-0.0098
2014-08-26,-0.2666
2014-08-25,-0.5108
2014-08-22,-0.8608
2014-08-21,-1.1062
2014-08-20,-1.3694
2014-08-19,-1.3855
2014-08-18,-1.4569
2014-08-15,-1.3402
2014-08-14,-1.0463
2014-08-13,-0.7540
2014-08-12,-0.3755
2014-08-11,-0.0683
2014-08-08,0.2660
2014-08-07,0.5458
2014-08-06,0.9588
2014-08-05,1.2817
2014-08-04,1.6763
2014-08-01,2.0328
2014-07-31,2.3880
2014-07-30,2.4781
2014-07-29,2.5448
2014-07-28,2.5167
2014-07-25,2.4118
2014-07-24,2.3620
2014-07-23,2.2605
2014-07-22,2.2413
2014-07-21,2.2293
2014-07-18,2.3286
2014-07-17,2.2576
2014-07-16,1.8857
2014-07-15,1.4947
2014-07-14,1.1375
2014-07-11,0.7699
2014-07-10,0.4944
2014-07-09,0.2931
2014-07-08,0.0125
2014-07-07,-0.1416
2014-07-03,-0.2648
2014-07-02,-0.4526
2014-07-01,-0.6714
2014-06-30,-0.8515
2014-06-27,-0.9558
2014-06-26,-1.0369
2014-06-25,-0.9451
2014-06-24,-0.8150
2014-06-23,-0.6831
2014-06-20,-0.5907
2014-06-19,-0.6082
2014-06-18,-0.7470
2014-06-17,-0.8495
2014-06-16,-0.9250
2014-06-13,-1.0059
2014-06-12,-1.1355
2014-06-11,-1.1355
2014-06-10,-1.1334
2014-06-09,-1.2034
2014-06-06,-1.3379
2014-06-05,-1.6189
2014-06-04,-1.7526
2014-06-03,-1.7985
2014-06-02,-1.7901
2014-05-30,-1.7178
2014-05-29,-1.4707
2014-05-28,-1.1981
2014-05-27,-1.0345
2014-05-23,-0.9233
2014-05-22,-0.9705
2014-05-21,-1.0433
2014-05-20,-1.0914
2014-05-19,-1.0308
2014-05-16,-0.9344
2014-05-15,-0.7154
2014-05-14,-0.4710
2014-05-13,-0.4137
2014-05-12,-0.5613
2014-05-09,-0.7109
2014-05-08,-0.7380
2014-05-07,-0.7346
2014-05-06,-0.6896
2014-05-05,-0.7002
2014-05-02,-0.4118
2014-05-01,-0.1614
2014-04-30,0.0148
2014-04-29,0.1399
2014-04-28,0.3619
2014-04-25,0.6563
2014-04-24,0.9512
2014-04-23,1.2433
2014-04-22,1.3812
2014-04-21,1.6362
2014-04-17,1.8920
2014-04-16,2.2022
2014-04-15,2.2291
2014-04-14,2.1463
2014-04-11,1.9830
2014-04-10,2.0285
2014-04-09,2.1927
2014-04-08,2.0096
2014-04-07,1.8876
2014-04-04,1.7730
2014-04-03,1.5711
2014-04-02,1.4768
2014-04-01,1.3287
2014-03-31,0.9712
2014-03-28,0.7666
2014-03-27,0.6983
2014-03-26,0.7036
2014-03-25,0.6102
2014-03-24,0.5047
2014-03-21,0.6215
2014-03-20,0.7924
2014-03-19,0.9080
2014-03-18,1.0594
2014-03-17,1.1973
2014-03-14,1.4261
2014-03-13,1.7227
2014-03-12,1.9647
2014-03-11,2.1541
2014-03-10,2.2100
2014-03-07,2.3334
2014-03-06,2.3789
2014-03-05,2.4273
2014-03-04,2.4899
2014-03-03,2.4395
2014-02-28,2.2974
2014-02-27,2.1150
2014-02-26,1.6615
2014-02-25,1.2081
2014-02-24,0.6789
2014-02-21,0.0988
2014-02-20,-0.4912
2014-02-19,-1.0775
2014-02-18,-1.5126
2014-02-14,-1.9231
2014-02-13,-2.4080
2014-02-12,-2.8608
2014-02-11,-3.1342
2014-02-10,-3.3216
2014-02-07,-3.2623
2014-02-06,-3.2762
2014-02-05,-2.8890
2014-02-04,-2.3524
2014-02-03,-1.8506
2014-01-31,-1.3522
2014-01-30,-1.0218
2014-01-29,-0.7462
2014-01-28,-0.2963
2014-01-27,0.1823
2014-01-24,0.7293
2014-01-23,1.2682
2014-01-22,1.6566
2014-01-21,2.0765
2014-01-17,2.2351
2014-01-16,2.4065
2014-01-15,2.5482
2014-01-14,2.6466
2014-01-13,2.8430
2014-01-10,2.9887
2014-01-09,2.9951
2014-01-08,2.8571
2014-01-07,2.6630
2014-01-06,2.3636
2014-01-03,2.0555
2014-01-02,1.7965
2013-12-31,1.2634
2013-12-30,0.6396
2013-12-27,0.1130
2013-12-26,-0.2846
2013-12-24,-0.6548
2013-12-23,-0.9286
2013-12-20,-1.2323
2013-12-19,-1.5246
2013-12-18,-1.7944
2013-12-17,-1.9502
2013-12-16,-1.8529
2013-12-13,-1.8466
2013-12-12,-1.7694
2013-12-11,-1.5747
2013-12-10,-1.3670
2013-12-09,-1.0469
2013-12-06,-0.6829
2013-12-05,-0.3429
2013-12-04,-0.0439
2013-12-03,0.3092
2013-12-02,0.6161
2013-11-29,0.9304
2013-11-27,1.2085
2013-11-26,1.5143
2013-11-25,1.7692
2013-11-22,1.9604
2013-11-21,2.0248
2013-11-20,1.6309
2013-11-19,1.3748
2013-11-18,1.0136
2013-11-15,0.6905
2013-11-14,0.4793
2013-11-13,0.4695
2013-11-12,0.2484
2013-11-11,-0.0593
2013-11-08,-0.3627
2013-11-07,-0.6834
2013-11-06,-1.0688
2013-11-05,-1.5687
2013-11-04,-1.9354
2013-11-01,-2.3541
2013-10-31,-2.2346
2013-10-30,-2.1995
2013-10-29,-2.0869
2013-10-28,-2.0896
2013-10-25,-2.0122
2013-10-24,-2.1679
2013-10-23,-2.5000
2013-10-22,-2.5652
2013-10-21,-2.5288
2013-10-18,-2.4261
2013-10-17,-2.2609
2013-10-16,-2.0530
2013-10-15,-2.1264
2013-10-14,-2.0224
2013-10-11,-1.7731
2013-10-10,-1.5646
2013-10-09,-1.2715
2013-10-08,-0.8556
2013-10-07,-0.3803
2013-10-04,0.1653
2013-10-03,0.7171
2013-10-02,1.1509
2013-10-01,1.5589
2013-09-30,1.8656
2013-09-27,2.1384
2013-09-26,2.3712
2013-09-25,2.3216
2013-09-24,2.2197
2013-09-23,1.9833
2013-09-20,1.7649
2013-09-19,1.4824
2013-09-18,1.1313
2013-09-17,0.6546
2013-09-16,0.2847
2013-09-13,-0.1375
2013-09-12,-0.5194
2013-09-11,-0.7983
2013-09-10,-1.1449
2013-09-09,-1.3864
2013-09-06,-1.6159
2013-09-05,-1.7912
2013-09-04,-2.0343
2013-09-03,-2.2002
2013-08-30,-2.3918
2013-08-29,-2.4500
2013-08-28,-2.4605
2013-08-27,-2.3884
2013-08-26,-2.3741
2013-08-23,-2.3950
2013-08-22,-2.5034
2013-08-21,-2.4555
2013-08-20,-2.1623
2013-08-19,-1.8812
2013-08-16,-1.5159
2013-08-15,-1.2342
2013-08-14,-0.9046
2013-08-13,-0.5897
2013-08-12,-0.3258
2013-08-09,-0.0849
2013-08-08,0.1978
2013-08-07,0.4373
2013-08-06,0.6215
2013-08-05,0.7437
2013-08-02,0.8622
2013-08-01,0.8391
2013-07-31,0.7619
2013-07-30,0.7449
2013-07-29,0.5644
2013-07-26,0.3717
2013-07-25,0.0183
2013-07-24,-0.4443
2013-07-23,-0.6694
2013-07-22,-0.8350
2013-07-19,-1.0948
2013-07-18,-1.3677
2013-07-17,-1.8316
2013-07-16,-2.2365
2013-07-15,-2.4309
2013-07-12,-2.6102
2013-07-11,-2.7088
2013-07-10,-2.9751
2013-07-09,-3.1953
2013-07-08,-3.2769
2013-07-05,-3.2611
2013-07-03,-3.0680
2013-07-02,-2.9170
2013-07-01,-2.7145
2013-06-28,-2.4392
2013-06-27,-2.3041
2013-06-26,-2.1900
2013-06-25,-1.9805
2013-06-24,-1.7280
2013-06-21,-1.4777
2013-06-20,-1.2989
2013-06-19,-0.9985
2013-06-18,-0.6673
2013-06-17,-0.5041
2013-06-14,-0.1992
2013-06-13,0.0216
2013-06-12,0.2423
2013-06-11,0.4491
2013-06-10,0.5651
2013-06-07,0.7421
2013-06-06,1.0274
2013-06-05,1.2630
2013-06-04,1.6439
2013-06-03,1.8592
2013-05-31,1.9427
2013-05-30,2.0957
2013-05-29,2.1795
2013-05-28,2.4841
2013-05-24,2.6834
2013-05-23,2.6286
2013-05-22,2.4013
2013-05-21,2.0583
2013-05-20,1.8175
2013-05-17,1.4533
2013-05-16,0.8979
2013-05-15,0.6038
2013-05-14,0.2432
2013-05-13,-0.3526
2013-05-10,-0.9485
2013-05-09,-1.7490
2013-05-08,-2.5523
2013-05-07,-3.6197
2013-05-06,-4.4807
2013-05-03,-4.5043
2013-05-02,-4.3964
2013-05-01,-4.1523
2013-04-30,-3.9329
2013-04-29,-3.7167
2013-04-26,-3.3406
2013-04-25,-2.9452
2013-04-24,-2.6395
2013-04-23,-2.2649
2013-04-22,-1.9218
2013-04-19,-1.4067
2013-04-18,-0.7986
2013-04-17,-0.5238
2013-04-16,-0.4009
2013-04-15,-0.3011
2013-04-12,-0.2253
2013-04-11,-0.1101
2013-04-10,-0.0726
2013-04-09,0.0845
2013-04-08,0.3745
2013-04-05,0.8451
2013-04-04,1.2007
2013-04-03,1.5670
2013-04-02,2.0179
2013-04-01,2.3865
2013-03-28,2.6869
2013-03-27,2.8675
2013-03-26,3.0658
2013-03-25,3.2252
2013-03-22,3.4103
2013-03-21,3.4997
2013-03-20,3.4953
2013-03-19,3.3494
2013-03-18,3.1008
2013-03-15,2.8005
2013-03-14,2.4996
2013-03-13,1.9996
2013-03-12,1.4959
2013-03-11,1.1751
2013-03-08,0.7795
2013-03-07,0.4136
2013-03-06,0.1136
2013-03-05,-0.1500
2013-03-04,-0.4307
2013-03-01,-0.6426
2013-02-28,-0.8038
2013-02-27,-0.7110
2013-02-26,-0.5475
2013-02-25,-0.3764
2013-02-22,-0.0765
2013-02-21,0.1761
2013-02-20,0.5470
2013-02-19,0.9187
2013-02-15,1.1966
2013-02-14,1.4916
2013-02-13,1.8276
2013-02-12,2.1960
2013-02-11,2.5486
2013-02-08,2.8427
2013-02-07,3.0873
2013-02-06,3.0711
2013-02-05,2.9816
2013-02-04,2.7639
2013-02-01,2.4856
2013-01-31,2.1565
2013-01-30,1.8656
2013-01-29,1.6214
2013-01-28,1.2842
2013-01-25,0.8793
2013-01-24,0.5463
2013-01-23,0.2825
2013-01-22,0.0470
2013-01-18,0.0777
2013-01-17,0.1750
2013-01-16,0.0962
2013-01-15,-0.0234
2013-01-14,0.0495
2013-01-11,0.1059
2013-01-10,0.1204
2013-01-09,0.2228
2013-01-08,0.3920
2013-01-07,0.5293
2013-01-04,0.6790
2013-01-03,0.7228
2013-01-02,0.6061
2012-12-31,0.4585
2012-12-28,0.5547
2012-12-27,0.7809
2012-12-26,0.8293
2012-12-24,0.9415
2012-12-21,0.9572
2012-12-20,0.9029
2012-12-19,0.7848
2012-12-18,0.6437
2012-12-17,0.5065
2012-12-14,0.4839
2012-12-13,0.5080
2012-12-12,0.4215
2012-12-11,0.4107
2012-12-10,0.4127
2012-12-07,0.2177
2012-12-06,0.0458
2012-12-05,0.0165
2012-12-04,-0.1135
2012-12-03,-0.2954
2012-11-30,-0.5087
2012-11-29,-0.6713
2012-11-28,-0.8038
2012-11-27,-0.9647
2012-11-26,-1.2102
2012-11-23,-1.6785
2012-11-21,-1.9688
2012-11-20,-2.1953
2012-11-19,-2.3820
2012-11-16,-2.4205
2012-11-15,-2.5448
2012-11-14,-2.7423
2012-11-13,-3.0287
2012-11-12,-3.4266
2012-11-09,-3.8259
2012-11-08,-4.0683
2012-11-07,-4.3870
2012-11-06,-4.5887
2012-11-05,-4.5618
2012-11-02,-3.9672
2012-11-01,-3.4759
2012-10-31,-3.1429
2012-10-26,-2.8557
2012-10-25,-2.5373
2012-10-24,-2.0761
2012-10-23,-1.5180
2012-10-22,-0.9382
2012-10-19,-0.4425
2012-10-18,0.0962
2012-10-17,0.6186
2012-10-16,1.0351
2012-10-15,1.0876
2012-10-12,1.1520
2012-10-11,1.1624
2012-10-10,1.3637
2012-10-09,1.5896
2012-10-08,1.7855
2012-10-05,1.9764
2012-10-04,2.1213
2012-10-03,2.3070
2012-10-02,2.4751
2012-10-01,2.5978
2012-09-28,2.7286
2012-09-27,2.7782
2012-09-26,2.8126
2012-09-25,2.7433
2012-09-24,2.5624
2012-09-21,2.3625
2012-09-20,2.0031
2012-09-19,1.6167
2012-09-18,1.2227
2012-09-17,0.7343
2012-09-14,0.3459
2012-09-13,-0.0574
2012-09-12,-0.4106
2012-09-11,-0.5699
2012-09-10,-0.8108
2012-09-07,-0.8262
2012-09-06,-0.7525
2012-09-05,-0.5967
2012-09-04,-0.3161
2012-08-31,-0.0343
2012-08-30,0.1756
2012-08-29,0.4825
2012-08-28,0.7960
2012-08-27,1.1177
2012-08-24,1.3401
2012-08-23,1.4737
2012-08-22,1.8209
2012-08-21,2.1737
2012-08-20,2.4531
2012-08-17,2.4616
2012-08-16,2.5514
2012-08-15,2.6415
2012-08-14,2.8063
2012-08-13,2.8844
2012-08-10,2.7877
2012-08-09,2.4595
2012-08-08,2.1042
2012-08-07,1.7588
2012-08-06,1.4955
2012-08-03,1.4944
2012-08-02,1.1229
2012-08-01,0.6589
2012-07-31,0.2107
2012-07-30,-0.2183
2012-07-27,-0.7990
2012-07-26,-1.3879
2012-07-25,-1.8684
2012-07-24,-2.0963
2012-07-23,-2.2393
2012-07-20,-2.1196
2012-07-19,-1.9666
2012-07-18,-1.9255
2012-07-17,-1.6675
2012-07-16,-1.5498
2012-07-13,-1.3691
2012-07-12,-1.2605
2012-07-11,-0.9262
2012-07-10,-0.5928
2012-07-09,-0.3124
2012-07-06,0.0541
2012-07-05,0.3466
2012-07-03,0.4649
2012-07-02,0.6536
2012-06-29,0.6127
2012-06-28,0.4814
2012-06-27,0.5126
2012-06-26,0.3833
2012-06-25,0.4495
2012-06-22,0.4139
2012-06-21,0.2939
2012-06-20,-0.0330
2012-06-19,-0.5403
2012-06-18,-1.0638
2012-06-15,-1.3744
2012-06-14,-1.6415
