time,PPO
2011-05-16,1.4226
2011-05-13,1.6019
2011-05-12,1.7412
2011-05-11,1.7272
2011-05-10,1.7389
2011-05-09,1.7573
2011-05-06,1.6615
2011-05-05,1.5912
2011-05-04,1.5960
2011-05-03,1.5924
2011-05-02,1.4470
2011-04-29,1.3193
2011-04-28,1.2099
2011-04-27,1.1662
2011-04-26,1.1461
2011-04-25,1.2366
2011-04-21,1.3735
2011-04-20,1.5205
2011-04-19,1.6330
2011-04-18,1.6717
2011-04-15,1.6086
2011-04-14,1.5753
2011-04-13,1.4459
2011-04-12,1.3531
2011-04-11,1.3780
2011-04-08,1.2272
2011-04-07,1.0073
2011-04-06,0.7789
2011-04-05,0.5475
2011-04-04,0.1784
2011-04-01,-0.2966
2011-03-31,-0.7979
2011-03-30,-0.9395
2011-03-29,-1.0151
2011-03-28,-1.0850
2011-03-25,-1.1193
2011-03-24,-0.9572
2011-03-23,-0.9075
2011-03-22,-0.9742
2011-03-21,-0.9144
2011-03-18,-0.7662
2011-03-17,-0.7529
2011-03-16,-0.7348
2011-03-15,-0.5421
2011-03-14,-0.4772
2011-03-11,-0.5442
2011-03-10,-0.6649
2011-03-09,-0.6896
2011-03-08,-0.6364
2011-03-07,-0.4491
2011-03-04,-0.2833
2011-03-03,-0.1980
2011-03-02,-0.1483
2011-03-01,0.0684
2011-02-28,0.4007
2011-02-25,0.7028
2011-02-24,1.0696
2011-02-23,1.5040
2011-02-22,1.9302
2011-02-18,2.3146
2011-02-17,2.6033
2011-02-16,2.9696
2011-02-15,3.2712
2011-02-14,3.4367
2011-02-11,3.6726
2011-02-10,3.9322
2011-02-09,4.1936
2011-02-08,4.3489
2011-02-07,4.2630
2011-02-04,4.2476
2011-02-03,4.2530
2011-02-02,4.0184
2011-02-01,3.7624
2011-01-31,3.4172
2011-01-28,3.1279
2011-01-27,2.8222
2011-01-26,2.5123
2011-01-25,2.2038
2011-01-24,1.9338
2011-01-21,1.6203
2011-01-20,1.4328
2011-01-19,1.2671
2011-01-18,1.0484
2011-01-14,0.9905
2011-01-13,0.9255
2011-01-12,0.8756
2011-01-11,0.7702
2011-01-10,0.7413
2011-01-07,0.7100
2011-01-06,0.6784
2011-01-05,0.6322
2011-01-04,0.6255
2011-01-03,0.5477
2010-12-31,0.4336
2010-12-30,0.4750
2010-12-29,0.3717
2010-12-28,0.3130
2010-12-27,0.2678
2010-12-23,0.3375
2010-12-22,0.3271
2010-12-21,0.3334
2010-12-20,0.3661
2010-12-17,0.3802
2010-12-16,0.3047
2010-12-15,0.0839
2010-12-14,-0.0680
2010-12-13,-0.1907
2010-12-10,-0.1520
2010-12-09,-0.2123
2010-12-08,-0.1204
2010-12-07,-0.0553
2010-12-06,-0.0076
2010-12-03,-0.0576
2010-12-02,-0.1172
2010-12-01,-0.0694
2010-11-30,0.0306
2010-11-29,0.3257
2010-11-26,0.6375
2010-11-24,0.9151
2010-11-23,1.1810
2010-11-22,1.3881
2010-11-19,1.5675
2010-11-18,1.5933
2010-11-17,1.6522
2010-11-16,1.7701
2010-11-15,1.9008
2010-11-12,1.8526
2010-11-11,1.8357
2010-11-10,1.7456
2010-11-09,1.5760
2010-11-08,1.4751
2010-11-05,1.3620
2010-11-04,1.2508
2010-11-03,1.0436
2010-11-02,1.2222
2010-11-01,1.3129
2010-10-29,1.4623
2010-10-28,1.6044
2010-10-27,1.7770
2010-10-26,1.9388
2010-10-25,2.0820
2010-10-22,2.2907
2010-10-21,2.4673
2010-10-20,2.6356
2010-10-19,2.6984
2010-10-18,2.7970
2010-10-15,2.6950
2010-10-14,2.7812
2010-10-13,2.8251
2010-10-12,2.8955
2010-10-11,2.9010
2010-10-08,2.8349
2010-10-07,2.8303
2010-10-06,2.8723
2010-10-05,2.9238
2010-10-04,2.8386
2010-10-01,2.8604
2010-09-30,2.7773
2010-09-29,2.7185
2010-09-28,2.6147
2010-09-27,2.3933
2010-09-24,2.0298
2010-09-23,1.6504
2010-09-22,1.3751
2010-09-21,1.1955
2010-09-20,0.8663
2010-09-17,0.5779
2010-09-16,0.1254
2010-09-15,-0.3516
2010-09-14,-0.7371
2010-09-13,-1.1735
2010-09-10,-1.5045
2010-09-09,-1.7848
2010-09-08,-1.8773
2010-09-07,-1.9037
2010-09-03,-1.7647
2010-09-02,-1.6407
2010-09-01,-1.4998
2010-08-31,-1.4352
2010-08-30,-1.2642
2010-08-27,-1.0744
2010-08-26,-0.8056
2010-08-25,-0.2731
2010-08-24,0.1442
2010-08-23,0.3566
2010-08-20,0.6338
2010-08-19,0.7583
2010-08-18,0.7763
2010-08-17,0.8095
2010-08-16,0.7776
2010-08-13,0.7660
2010-08-12,0.7771
2010-08-11,0.8153
2010-08-10,0.8926
2010-08-09,0.9467
2010-08-06,0.9150
2010-08-05,0.7772
2010-08-04,0.6372
2010-08-03,0.6100
2010-08-02,0.5557
2010-07-30,0.6311
2010-07-29,0.7309
2010-07-28,0.8528
2010-07-27,0.8010
2010-07-26,0.7110
2010-07-23,0.6044
2010-07-22,0.4548
2010-07-21,0.1234
2010-07-20,-0.1957
2010-07-19,-0.5116
2010-07-16,-0.8593
2010-07-15,-0.9278
2010-07-14,-0.8323
2010-07-13,-0.8706
2010-07-12,-0.8647
2010-07-09,-0.7490
2010-07-08,-0.6446
2010-07-07,-0.3594
2010-07-06,-0.0999
2010-07-02,0.3049
2010-07-01,0.8202
2010-06-30,1.2341
2010-06-29,1.5334
2010-06-28,1.7434
2010-06-25,1.8177
2010-06-24,1.5529
2010-06-23,1.2057
2010-06-22,0.8036
2010-06-21,0.4825
2010-06-18,0.2811
2010-06-17,0.0251
2010-06-16,-0.2863
2010-06-15,-0.4971
2010-06-14,-0.4884
2010-06-11,-0.6970
2010-06-10,-0.9060
2010-06-09,-1.1119
2010-06-08,-1.1628
2010-06-07,-1.2956
2010-06-04,-1.1542
2010-06-03,-0.9720
2010-06-02,-0.8151
2010-06-01,-0.6468
2010-05-28,-0.3291
2010-05-27,0.0594
2010-05-26,0.0339
2010-05-25,0.0580
2010-05-24,-0.3100
2010-05-21,-0.5086
2010-05-20,-0.5620
2010-05-19,-0.5266
2010-05-18,-0.5075
2010-05-17,-0.5454
2010-05-14,-0.5183
2010-05-13,-0.5066
2010-05-12,-0.6135
2010-05-11,-0.6527
2010-05-10,-0.5486
2010-05-07,-0.4456
2010-05-06,-0.2058
2010-05-05,-0.0005
2010-05-04,0.2731
2010-05-03,0.4007
2010-04-30,0.4945
2010-04-29,0.6535
2010-04-28,0.5940
2010-04-27,0.5453
2010-04-26,0.5746
2010-04-23,0.4437
2010-04-22,0.4129
2010-04-21,0.4138
2010-04-20,0.4718
2010-04-19,0.4311
2010-04-16,0.3124
2010-04-15,0.3422
2010-04-14,0.3535
2010-04-13,0.3698
2010-04-12,0.4371
2010-04-09,0.4977
2010-04-08,0.5942
2010-04-07,0.6240
2010-04-06,0.5712
2010-04-05,0.5889
2010-04-01,0.5542
2010-03-31,0.6016
2010-03-30,0.6284
2010-03-29,0.6324
2010-03-26,0.6102
2010-03-25,0.4164
2010-03-24,0.2632
2010-03-23,0.2244
2010-03-22,0.2483
2010-03-19,0.2947
2010-03-18,0.3892
2010-03-17,0.4838
2010-03-16,0.7172
2010-03-15,0.8095
2010-03-12,0.9250
2010-03-11,0.9896
2010-03-10,0.9954
2010-03-09,1.1237
2010-03-08,1.3477
2010-03-05,1.5408
2010-03-04,1.5260
2010-03-03,1.4747
2010-03-02,1.3243
2010-03-01,1.1558
2010-02-26,0.7766
2010-02-25,0.4360
2010-02-24,-0.1081
2010-02-23,-0.5616
2010-02-22,-0.9874
2010-02-19,-1.1882
2010-02-18,-1.4178
2010-02-17,-1.6953
2010-02-16,-2.1098
2010-02-12,-2.3556
2010-02-11,-2.4003
2010-02-10,-2.4981
2010-02-09,-2.5851
2010-02-08,-2.6811
2010-02-05,-2.5502
2010-02-04,-2.3374
2010-02-03,-1.8889
2010-02-02,-1.6376
2010-02-01,-1.3317
2010-01-29,-1.1282
2010-01-28,-0.7903
2010-01-27,-0.5451
2010-01-26,-0.2869
2010-01-25,-0.1308
2010-01-22,0.0475
2010-01-21,0.2587
2010-01-20,0.4590
2010-01-19,0.5275
2010-01-15,0.5978
2010-01-14,0.7505
2010-01-13,0.9079
2010-01-12,1.0189
2010-01-11,1.0749
2010-01-08,1.1720
2010-01-07,1.1178
2010-01-06,1.1084
2010-01-05,1.0700
2010-01-04,1.0394
2009-12-31,0.9195
2009-12-30,0.9381
2009-12-29,0.9202
2009-12-28,0.8875
2009-12-24,0.7586
2009-12-23,0.5719
2009-12-22,0.4333
2009-12-21,0.3462
2009-12-18,0.3466
2009-12-17,0.3227
2009-12-16,0.3728
2009-12-15,0.3006
2009-12-14,0.2695
2009-12-11,0.3362
2009-12-10,0.4929
2009-12-09,0.6843
2009-12-08,0.8466
2009-12-07,1.1029
2009-12-04,1.3224
2009-12-03,1.6094
2009-12-02,1.8855
2009-12-01,2.1131
2009-11-30,2.2565
2009-11-27,2.4457
2009-11-25,2.6972
2009-11-24,2.7706
2009-11-23,2.6446
2009-11-20,2.4537
2009-11-19,2.0204
2009-11-18,1.5461
2009-11-17,1.0513
2009-11-16,0.5413
2009-11-13,0.2325
2009-11-12,-0.0129
2009-11-11,-0.3036
2009-11-10,-0.6214
2009-11-09,-0.8636
2009-11-06,-0.8922
2009-11-05,-0.9168
2009-11-04,-0.8068
2009-11-03,-0.6086
2009-11-02,-0.5185
2009-10-30,-0.0286
2009-10-29,0.4891
2009-10-28,0.8374
2009-10-27,1.2121
2009-10-26,1.5431
2009-10-23,1.6278
2009-10-22,1.7442
2009-10-21,1.6807
2009-10-20,1.6529
2009-10-19,1.5196
2009-10-16,1.3272
2009-10-15,1.3153
2009-10-14,1.0456
2009-10-13,0.7834
2009-10-12,0.6800
2009-10-09,0.6020
2009-10-08,0.5643
2009-10-07,0.6983
2009-10-06,0.7673
2009-10-05,0.9224
2009-10-02,1.0818
2009-10-01,1.2630
2009-09-30,1.3340
2009-09-29,1.2925
2009-09-28,1.2037
2009-09-25,1.1000
2009-09-24,0.8796
2009-09-23,0.7228
2009-09-22,0.6162
2009-09-21,0.3446
2009-09-18,0.0243
2009-09-17,-0.2653
2009-09-16,-0.4024
2009-09-15,-0.5551
2009-09-14,-0.5488
2009-09-11,-0.4586
2009-09-10,-0.3816
2009-09-09,-0.3097
2009-09-08,-0.1728
2009-09-04,-0.0539
2009-09-03,0.0292
2009-09-02,0.1083
2009-09-01,0.1416
2009-08-31,0.2613
2009-08-28,0.4003
2009-08-27,0.5314
2009-08-26,0.5597
2009-08-25,0.6029
2009-08-24,0.7346
2009-08-21,0.7433
2009-08-20,0.8865
2009-08-19,1.2993
2009-08-18,1.8858
2009-08-17,2.3588
2009-08-14,2.9562
2009-08-13,3.4083
2009-08-12,3.8775
2009-08-11,4.4070
2009-08-10,4.9496
2009-08-07,5.4174
2009-08-06,5.6418
2009-08-05,6.0696
2009-08-04,6.4043
2009-08-03,6.6055
2009-07-31,6.4182
2009-07-30,6.1166
2009-07-29,5.4988
2009-07-28,4.9245
2009-07-27,4.0768
2009-07-24,3.2888
2009-07-23,2.3598
2009-07-22,1.3977
2009-07-21,0.5955
2009-07-20,-0.2890
2009-07-17,-0.9503
2009-07-16,-1.5663
2009-07-15,-1.8580
2009-07-14,-1.9899
2009-07-13,-1.9103
2009-07-10,-1.9655
2009-07-09,-1.8826
2009-07-08,-1.8598
2009-07-07,-1.7240
2009-07-06,-1.4589
2009-07-02,-1.1478
2009-07-01,-0.7527
2009-06-30,-0.5413
2009-06-29,-0.1529
2009-06-26,0.2363
2009-06-25,0.5053
2009-06-24,0.6888
2009-06-23,0.9355
2009-06-22,1.2682
2009-06-19,1.5385
2009-06-18,1.7199
2009-06-17,1.8480
2009-06-16,2.1086
2009-06-15,2.2439
2009-06-12,2.1997
2009-06-11,1.9147
2009-06-10,1.7197
2009-06-09,1.3067
2009-06-08,1.0343
2009-06-05,0.9390
2009-06-04,0.9402
2009-06-03,0.9837
2009-06-02,0.8368
2009-06-01,0.6437
2009-05-29,0.4307
2009-05-28,0.4013
2009-05-27,0.3657
2009-05-26,0.3626
2009-05-22,0.3262
2009-05-21,0.5855
2009-05-20,0.9568
2009-05-19,1.2876
2009-05-18,1.4018
2009-05-15,1.3762
2009-05-14,1.5775
2009-05-13,1.7151
2009-05-12,1.5301
2009-05-11,1.2569
2009-05-08,1.1918
2009-05-07,1.4037
2009-05-06,1.5762
2009-05-05,1.5970
2009-05-04,1.6721
2009-05-01,1.5656
2009-04-30,1.3460
2009-04-29,1.2089
2009-04-28,1.0752
2009-04-27,1.4240
2009-04-24,1.8154
2009-04-23,2.0255
2009-04-22,2.3766
2009-04-21,2.8038
2009-04-20,3.1609
2009-04-17,3.3287
2009-04-16,3.4712
2009-04-15,3.4592
2009-04-14,3.6894
2009-04-13,4.2114
2009-04-09,4.5638
2009-04-08,4.7847
2009-04-07,5.1419
2009-04-06,5.0048
2009-04-03,4.6204
2009-04-02,4.2708
2009-04-01,4.2045
2009-03-31,4.1133
2009-03-30,4.0661
2009-03-27,3.9403
2009-03-26,3.6613
2009-03-25,2.9167
2009-03-24,1.8951
2009-03-23,0.9292
2009-03-20,0.0416
2009-03-19,-0.3530
2009-03-18,-0.8337
2009-03-17,-1.3095
2009-03-16,-1.5273
2009-03-13,-1.7656
2009-03-12,-2.2618
2009-03-11,-2.7398
2009-03-10,-3.2086
2009-03-09,-3.2283
2009-03-06,-3.0785
2009-03-05,-2.9055
2009-03-04,-2.7658
2009-03-03,-2.4355
2009-03-02,-1.8208
2009-02-27,-1.2861
2009-02-26,-1.1279
2009-02-25,-0.0990
2009-02-24,0.8995
2009-02-23,1.5230
2009-02-20,2.3250
2009-02-19,2.8808
2009-02-18,3.1819
2009-02-17,3.4700
2009-02-13,3.7701
2009-02-12,4.1047
2009-02-11,4.0250
2009-02-10,4.0423
2009-02-09,3.9306
2009-02-06,3.8426
2009-02-05,3.9419
2009-02-04,3.4612
2009-02-03,3.2309
2009-02-02,2.9260
2009-01-30,2.6536
2009-01-29,2.4862
2009-01-28,2.2391
2009-01-27,1.7505
2009-01-26,1.5799
2009-01-23,1.4455
2009-01-22,1.7290
2009-01-21,1.7729
2009-01-20,1.8761
2009-01-16,2.0510
2009-01-15,2.0193
2009-01-14,1.7004
2009-01-13,1.6369
2009-01-12,1.5260
2009-01-09,1.2517
2009-01-08,1.2078
2009-01-07,1.3226
2009-01-06,1.2323
2009-01-05,1.2467
2009-01-02,1.4966
2008-12-31,1.3850
2008-12-30,1.6286
2008-12-29,1.8928
2008-12-26,2.3147
2008-12-24,2.5158
2008-12-23,3.1127
2008-12-22,3.1249
2008-12-19,2.5464
2008-12-18,2.4367
2008-12-17,2.0680
2008-12-16,1.2385
2008-12-15,0.7477
2008-12-12,0.5195
2008-12-11,0.0147
2008-12-10,-0.6366
2008-12-09,-1.8849
2008-12-08,-3.4448
2008-12-05,-4.5847
2008-12-04,-4.9517
2008-12-03,-5.3592
2008-12-02,-5.3286
2008-12-01,-4.9662
2008-11-28,-4.9874
2008-11-26,-4.9396
2008-11-25,-5.0122
2008-11-24,-4.9469
2008-11-21,-4.8763
2008-11-20,-4.1439
2008-11-19,-2.7782
2008-11-18,-1.9563
2008-11-17,-1.2733
2008-11-14,-0.4849
2008-11-13,-0.1403
2008-11-12,-0.1515
2008-11-11,-0.8718
2008-11-10,-1.7218
2008-11-07,-2.5235
2008-11-06,-3.5571
2008-11-05,-4.2556
2008-11-04,-5.0974
2008-11-03,-6.1524
2008-10-31,-7.2750
2008-10-30,-8.6949
2008-10-29,-9.3805
2008-10-28,-10.0076
2008-10-27,-10.9817
2008-10-24,-11.5435
2008-10-23,-11.9548
2008-10-22,-11.9321
2008-10-21,-11.6248
2008-10-20,-11.3196
2008-10-17,-11.2094
2008-10-16,-10.6093
2008-10-15,-9.4905
2008-10-14,-8.3443
2008-10-13,-7.1468
2008-10-10,-5.7612
2008-10-09,-4.5050
2008-10-08,-3.5144
2008-10-07,-2.5458
2008-10-06,-1.7150
2008-10-03,-1.4540
2008-10-02,-1.5282
2008-10-01,-1.2983
2008-09-30,-1.3506
2008-09-29,-1.4647
2008-09-26,-1.4042
2008-09-25,-1.5999
2008-09-24,-2.0338
2008-09-23,-2.2330
2008-09-22,-2.6510
2008-09-19,-3.0702
2008-09-18,-3.3212
2008-09-17,-3.4053
2008-09-16,-3.1635
2008-09-15,-2.9698
2008-09-12,-2.8345
2008-09-11,-2.9052
2008-09-10,-2.9358
2008-09-09,-2.7434
2008-09-08,-2.5438
2008-09-05,-2.5012
2008-09-04,-2.3731
2008-09-03,-2.0995
2008-09-02,-1.7893
2008-08-29,-1.5131
2008-08-28,-1.4775
2008-08-27,-1.5685
2008-08-26,-1.5395
2008-08-25,-1.2937
2008-08-22,-1.0825
2008-08-21,-0.8379
2008-08-20,-0.5588
2008-08-19,-0.2663
2008-08-18,0.0144
2008-08-15,0.2938
2008-08-14,0.5367
2008-08-13,0.7659
2008-08-12,0.8370
2008-08-11,1.1515
2008-08-08,1.5757
2008-08-07,1.9062
2008-08-06,2.2568
2008-08-05,2.5398
2008-08-04,2.8865
2008-08-01,3.0211
2008-07-31,3.0398
2008-07-30,2.8636
2008-07-29,2.5443
2008-07-28,2.3284
2008-07-25,2.1610
2008-07-24,1.7523
2008-07-23,1.4947
2008-07-22,1.0422
2008-07-21,0.4566
2008-07-18,-0.0395
2008-07-17,-0.5521
2008-07-16,-1.0760
2008-07-15,-1.4732
2008-07-14,-1.6672
2008-07-11,-1.6743
2008-07-10,-1.7502
2008-07-09,-1.8738
2008-07-08,-1.9285
2008-07-07,-2.0207
2008-07-03,-2.0912
2008-07-02,-2.0217
2008-07-01,-1.7623
2008-06-30,-1.4532
2008-06-27,-1.2863
2008-06-26,-1.1819
2008-06-25,-0.9856
2008-06-24,-0.9586
2008-06-23,-0.9925
2008-06-20,-0.8126
2008-06-19,-0.6397
2008-06-18,-0.5011
2008-06-17,-0.3229
2008-06-16,-0.0060
2008-06-13,0.2462
2008-06-12,0.5313
2008-06-11,0.8069
2008-06-10,0.9222
2008-06-09,0.9404
2008-06-06,0.8769
2008-06-05,1.0385
2008-06-04,1.0963
2008-06-03,1.3113
2008-06-02,1.5162
2008-05-30,1.6415
2008-05-29,1.6494
2008-05-28,1.5554
2008-05-27,1.3667
2008-05-23,1.3129
2008-05-22,1.3596
2008-05-21,1.3483
2008-05-20,1.4263
2008-05-19,1.5226
2008-05-16,1.6418
2008-05-15,1.4282
2008-05-14,1.4001
2008-05-13,1.3429
2008-05-12,1.4136
2008-05-09,1.6280
2008-05-08,1.8379
2008-05-07,2.0616
2008-05-06,2.3076
2008-05-05,2.6694
2008-05-02,2.9888
2008-05-01,3.0539
2008-04-30,2.8262
2008-04-29,2.6774
2008-04-28,2.3229
2008-04-25,2.2300
2008-04-24,1.9899
2008-04-23,1.6235
2008-04-22,1.3751
2008-04-21,1.0944
2008-04-18,0.7823
2008-04-17,0.3421
2008-04-16,0.0896
2008-04-15,-0.0783
2008-04-14,-0.1578
2008-04-11,-0.1267
2008-04-10,-0.0412
2008-04-09,0.0023
2008-04-08,0.2512
2008-04-07,0.4796
2008-04-04,0.5606
2008-04-03,0.7279
2008-04-02,0.7489
2008-04-01,0.9378
2008-03-31,1.1794
2008-03-28,1.5973
2008-03-27,1.9657
2008-03-26,2.2166
2008-03-25,2.3704
2008-03-24,2.3810
2008-03-20,2.4811
2008-03-19,2.7003
2008-03-18,2.9146
2008-03-17,3.1120
2008-03-14,3.5607
2008-03-13,4.0727
2008-03-12,4.3674
2008-03-11,4.1862
2008-03-10,3.8318
2008-03-07,3.5588
2008-03-06,3.4108
2008-03-05,3.0838
2008-03-04,2.7691
2008-03-03,2.4533
2008-02-29,2.2862
2008-02-28,2.0159
2008-02-27,1.7567
2008-02-26,1.2168
2008-02-25,0.7702
2008-02-22,0.5818
2008-02-21,0.5520
2008-02-20,0.7608
2008-02-19,1.2176
2008-02-15,1.5577
2008-02-14,1.7937
2008-02-13,2.0958
2008-02-12,2.1185
2008-02-11,2.1442
2008-02-08,2.2788
2008-02-07,2.4360
2008-02-06,2.1099
2008-02-05,1.8316
2008-02-04,1.3448
2008-02-01,0.7044
2008-01-31,0.0290
2008-01-30,-0.4502
2008-01-29,-1.2037
2008-01-28,-1.7344
2008-01-25,-2.3141
2008-01-24,-2.8669
2008-01-23,-3.3731
2008-01-22,-3.8431
2008-01-18,-3.8063
2008-01-17,-3.8304
2008-01-16,-3.5677
2008-01-15,-3.1540
2008-01-14,-2.8194
2008-01-11,-2.3258
2008-01-10,-1.5476
2008-01-09,-0.8879
2008-01-08,-0.3122
2008-01-07,0.0753
2008-01-04,0.2982
2008-01-03,0.4646
2008-01-02,0.6372
2007-12-31,0.9306
2007-12-28,1.1720
2007-12-27,1.1731
2007-12-26,1.4256
2007-12-24,1.4623
2007-12-21,1.6051
2007-12-20,1.6584
2007-12-19,1.6163
2007-12-18,1.7235
2007-12-17,1.8591
2007-12-14,2.0351
2007-12-13,1.9641
2007-12-12,1.4515
2007-12-11,0.7737
2007-12-10,0.2809
2007-12-07,-0.4204
2007-12-06,-1.0912
2007-12-05,-1.8177
2007-12-04,-2.2997
2007-12-03,-2.7694
2007-11-30,-3.1832
2007-11-29,-3.4305
2007-11-28,-4.1295
2007-11-27,-4.8674
2007-11-26,-4.9635
2007-11-23,-4.6837
2007-11-21,-4.3995
2007-11-20,-4.1504
2007-11-19,-3.8130
2007-11-16,-3.4919
2007-11-15,-3.1047
2007-11-14,-2.8389
2007-11-13,-2.5087
2007-11-12,-2.3163
2007-11-09,-1.9910
2007-11-08,-1.5911
2007-11-07,-1.3246
2007-11-06,-1.4143
2007-11-05,-1.6702
2007-11-02,-1.7131
2007-11-01,-1.7292
2007-10-31,-1.4214
2007-10-30,-1.2972
2007-10-29,-1.1024
2007-10-26,-0.9344
2007-10-25,-0.6871
2007-10-24,-0.4213
2007-10-23,-0.1981
2007-10-22,-0.0773
2007-10-19,0.0302
2007-10-18,0.2029
2007-10-17,0.4169
2007-10-16,0.5963
2007-10-15,0.5938
2007-10-12,0.6530
2007-10-11,0.6230
2007-10-10,0.5188
2007-10-09,0.3640
2007-10-08,0.3088
2007-10-05,0.3231
2007-10-04,0.4068
2007-10-03,0.5964
2007-10-02,0.5602
2007-10-01,0.4989
2007-09-28,0.5303
2007-09-27,0.6614
2007-09-26,0.9266
2007-09-25,1.0907
2007-09-24,1.2111
2007-09-21,1.5339
2007-09-20,1.8038
2007-09-19,2.0660
2007-09-18,2.2039
2007-09-17,2.2495
2007-09-14,2.3843
2007-09-13,2.2292
2007-09-12,2.1426
2007-09-11,2.0267
2007-09-10,1.7951
2007-09-07,1.4703
2007-09-06,1.1247
2007-09-05,0.7571
2007-09-04,0.3695
2007-08-31,-0.1588
2007-08-30,-0.5445
2007-08-29,-0.8694
2007-08-28,-1.0476
2007-08-27,-1.1345
2007-08-24,-1.3676
2007-08-23,-1.4612
2007-08-22,-1.3114
2007-08-21,-1.0662
2007-08-20,-0.8925
2007-08-17,-0.5915
2007-08-16,-0.4683
2007-08-15,-0.3929
2007-08-14,-0.0773
2007-08-13,0.2759
2007-08-10,0.6690
2007-08-09,1.2164
2007-08-08,1.7490
2007-08-07,2.2654
2007-08-06,2.6531
2007-08-03,3.0826
2007-08-02,3.2525
2007-08-01,3.3508
2007-07-31,3.4210
2007-07-30,3.4902
2007-07-27,3.3796
2007-07-26,3.2327
2007-07-25,2.9943
2007-07-24,2.7596
2007-07-23,2.6144
2007-07-20,2.4290
2007-07-19,2.2190
2007-07-18,1.8698
2007-07-17,1.7027
2007-07-16,1.6081
2007-07-13,1.5652
2007-07-12,1.5362
2007-07-11,1.3333
2007-07-10,1.0708
2007-07-09,0.9873
2007-07-06,0.8395
2007-07-05,0.7164
2007-07-03,0.5795
2007-07-02,0.5128
2007-06-29,0.4597
2007-06-28,0.2784
2007-06-27,-0.0357
2007-06-26,-0.2700
2007-06-25,-0.5462
2007-06-22,-0.8154
2007-06-21,-1.0281
2007-06-20,-1.0242
2007-06-19,-0.9904
2007-06-18,-0.9684
2007-06-15,-0.8441
2007-06-14,-0.6724
2007-06-13,-0.4885
2007-06-12,-0.2974
2007-06-11,-0.1778
2007-06-08,0.0395
2007-06-07,0.3734
2007-06-06,0.7537
2007-06-05,1.2188
2007-06-04,1.3648
2007-06-01,1.5494
2007-05-31,1.6177
2007-05-30,1.8542
2007-05-29,2.2352
2007-05-25,2.5819
2007-05-24,2.9496
2007-05-23,3.2643
2007-05-22,3.3456
2007-05-21,3.4324
2007-05-18,3.5412
2007-05-17,3.5329
2007-05-16,3.7399
2007-05-15,3.7925
2007-05-14,3.7976
2007-05-11,3.7518
2007-05-10,3.7471
2007-05-09,3.5535
2007-05-08,3.1300
2007-05-07,2.7369
2007-05-04,2.3456
2007-05-03,1.9988
2007-05-02,1.8372
2007-05-01,1.6092
2007-04-30,1.2270
2007-04-27,0.9445
2007-04-26,0.6576
2007-04-25,0.5298
2007-04-24,0.4098
2007-04-23,0.4499
2007-04-20,0.6090
2007-04-19,0.7756
2007-04-18,0.9207
2007-04-17,0.9015
2007-04-16,0.8346
2007-04-13,0.7959
2007-04-12,0.8188
2007-04-11,0.8364
2007-04-10,0.9624
2007-04-09,1.0792
2007-04-05,1.1473
2007-04-04,1.1164
2007-04-03,1.0125
2007-04-02,0.7262
2007-03-30,0.4664
2007-03-29,0.2482
2007-03-28,-0.1007
2007-03-27,-0.3208
2007-03-26,-0.6208
2007-03-23,-0.9544
2007-03-22,-1.2171
2007-03-21,-1.4626
2007-03-20,-1.9012
2007-03-19,-2.3757
2007-03-16,-2.7465
2007-03-15,-3.0188
2007-03-14,-3.1997
2007-03-13,-3.1714
2007-03-12,-2.9759
2007-03-09,-2.7750
2007-03-08,-2.4906
2007-03-07,-2.1805
2007-03-06,-1.9147
2007-03-05,-1.6070
2007-03-02,-1.1862
2007-03-01,-0.7984
2007-02-28,-0.4382
2007-02-27,-0.1136
2007-02-26,0.2909
2007-02-23,0.4257
2007-02-22,0.4763
2007-02-21,0.5307
2007-02-20,0.5141
2007-02-16,0.4985
2007-02-15,0.5024
2007-02-14,0.4819
2007-02-13,0.4245
2007-02-12,0.3742
2007-02-09,0.2811
2007-02-08,0.2205
2007-02-07,0.0888
2007-02-06,-0.0300
2007-02-05,-0.2244
2007-02-02,-0.1189
2007-02-01,0.1069
2007-01-31,0.3831
2007-01-30,0.5236
2007-01-29,0.5955
2007-01-26,0.7483
2007-01-25,1.0577
2007-01-24,1.2623
2007-01-23,1.3693
2007-01-22,1.5934
2007-01-19,1.7468
2007-01-18,1.9242
2007-01-17,1.9221
2007-01-16,1.9183
2007-01-12,1.7299
2007-01-11,1.6126
2007-01-10,1.6761
2007-01-09,1.7093
2007-01-08,1.7044
2007-01-05,1.7118
2007-01-04,1.7718
2007-01-03,1.7171
2006-12-29,1.6518
2006-12-28,1.5527
2006-12-27,1.4122
2006-12-26,1.2566
2006-12-22,1.2205
2006-12-21,1.2089
2006-12-20,1.1906
2006-12-19,1.1323
2006-12-18,0.8849
2006-12-15,0.6960
2006-12-14,0.4704
2006-12-13,0.2444
2006-12-12,0.0491
2006-12-11,0.1046
2006-12-08,0.1875
2006-12-07,0.2153
2006-12-06,0.2186
2006-12-05,0.3123
2006-12-04,0.3889
2006-12-01,0.4476
2006-11-30,0.6202
2006-11-29,0.6642
2006-11-28,0.6966
2006-11-27,0.8423
2006-11-24,1.0248
2006-11-22,1.0776
2006-11-21,1.2574
2006-11-20,1.3616
2006-11-17,1.5097
2006-11-16,1.7016
2006-11-15,1.9825
2006-11-14,2.2067
2006-11-13,2.3636
2006-11-10,2.6921
