time,FAMA,MAMA
2006-08-18,43.2842,41.5921
2006-08-17,43.2927,41.5901
2006-08-16,43.3013,41.5908
2006-08-15,43.3099,41.5930
2006-08-14,43.3185,41.6058
2006-08-11,43.3271,41.6209
2006-08-10,43.3357,41.6425
2006-08-09,43.3442,41.6629
2006-08-08,43.3527,41.6854
2006-08-07,43.3610,41.7084
2006-08-04,43.3693,41.7322
2006-08-03,43.3776,41.7543
2006-08-02,43.3857,41.7743
2006-08-01,43.3938,41.7946
2006-07-31,43.4019,41.8160
2006-07-28,43.4098,41.8310
2006-07-27,43.4178,41.8485
2006-07-26,43.4256,41.8704
2006-07-25,43.4335,41.8943
2006-07-24,43.4412,41.9180
2006-07-21,43.4488,41.9415
2006-07-20,43.4564,41.9712
2006-07-19,43.4639,41.9978
2006-07-18,43.4713,42.0217
2006-07-17,43.4785,42.0553
2006-07-14,43.4857,42.0923
2006-07-13,43.4927,42.1302
2006-07-12,43.4995,42.1651
2006-07-11,43.5062,42.1937
2006-07-10,43.5128,42.2175
2006-07-07,43.5193,42.2404
2006-07-06,43.5258,42.2648
2006-07-05,43.5321,42.2808
2006-07-03,43.5384,42.2985
2006-06-30,43.5446,42.3152
2006-06-29,43.5508,42.3383
2006-06-28,43.5569,42.3576
2006-06-27,43.5629,42.3825
2006-06-26,43.5689,42.4073
2006-06-23,43.5747,42.4296
2006-06-22,43.5804,42.4524
2006-06-21,43.5861,42.4750
2006-06-20,43.5917,42.4919
2006-06-19,43.5972,42.5107
2006-06-16,43.6027,42.5313
2006-06-15,43.6081,42.5507
2006-06-14,43.6134,42.5670
2006-06-13,43.6186,42.5880
2006-06-12,43.6238,42.6133
2006-06-09,43.6289,42.6384
2006-06-08,43.6339,42.6585
2006-06-07,43.6388,42.6840
2006-06-06,43.6436,42.6986
2006-06-05,43.6483,42.7101
2006-06-02,43.6530,42.7254
2006-06-01,43.6577,42.7384
2006-05-31,43.6623,42.7455
2006-05-30,43.6669,42.7567
2006-05-26,43.6715,42.7667
2006-05-25,43.6761,42.7737
2006-05-24,43.6806,42.7840
2006-05-23,43.6851,42.7963
2006-05-22,43.6896,42.8084
2006-05-19,43.6940,42.8197
2006-05-18,43.6984,42.8297
2006-05-17,43.7027,42.8378
2006-05-16,43.7071,42.8428
2006-05-15,43.7114,42.8431
2006-05-12,43.7158,42.8396
2006-05-11,43.7202,42.8387
2006-05-10,43.7246,42.8375
2006-05-09,43.7291,42.8338
2006-05-08,43.7336,42.8285
2006-05-05,43.7381,42.8248
2006-05-04,43.7427,42.8223
2006-05-03,43.7473,42.8225
2006-05-02,43.7520,42.8214
2006-05-01,43.7567,42.8217
2006-04-28,43.7614,42.8231
2006-04-27,43.7661,42.8238
2006-04-26,43.7708,42.8165
2006-04-25,43.7756,42.8119
2006-04-24,43.7805,42.8108
2006-04-21,43.7853,42.8127
2006-04-20,43.7902,42.8169
2006-04-19,43.7951,42.8193
2006-04-18,43.8000,42.8225
2006-04-17,43.8049,42.8182
2006-04-13,43.8099,42.8226
2006-04-12,43.8148,42.8252
2006-04-11,43.8198,42.8343
2006-04-10,43.8248,42.8414
2006-04-07,43.8297,42.8436
2006-04-06,43.8347,42.8438
2006-04-05,43.8396,42.8371
2006-04-04,43.8447,42.8284
2006-04-03,43.8498,42.8234
2006-03-31,43.8550,42.8204
2006-03-30,43.8602,42.8204
2006-03-29,43.8654,42.8166
2006-03-28,43.8706,42.8132
2006-03-27,43.8760,42.8134
2006-03-24,43.8813,42.8102
2006-03-23,43.8867,42.8055
2006-03-22,43.8921,42.8015
2006-03-21,43.8976,42.7910
2006-03-20,43.9032,42.7837
2006-03-17,43.9088,42.7776
2006-03-16,43.9145,42.7729
2006-03-15,43.9202,42.7703
2006-03-14,43.9260,42.7651
2006-03-13,43.9318,42.7625
2006-03-10,43.9377,42.7648
2006-03-09,43.9436,42.7690
2006-03-08,43.9495,42.7761
2006-03-07,43.9554,42.7827
2006-03-06,43.9613,42.7938
2006-03-03,43.9671,42.8065
2006-03-02,43.9730,42.8196
2006-03-01,43.9788,42.8329
2006-02-28,43.9845,42.8466
2006-02-27,43.9902,42.8586
2006-02-24,43.9959,42.8687
2006-02-23,44.0016,42.8816
2006-02-22,44.0072,42.8942
2006-02-21,44.0128,42.9009
2006-02-17,44.0184,42.9121
2006-02-16,44.0240,42.9223
2006-02-15,44.0295,42.9315
2006-02-14,44.0350,42.9412
2006-02-13,44.0405,42.9497
2006-02-10,44.0460,42.9617
2006-02-09,44.0514,42.9692
2006-02-08,44.0569,42.9816
2006-02-07,44.0623,42.9920
2006-02-06,44.0677,43.0096
2006-02-03,44.0730,43.0282
2006-02-02,44.0782,43.0445
2006-02-01,44.0834,43.0543
2006-01-31,44.0886,43.0606
2006-01-30,44.0938,43.0703
2006-01-27,44.0989,43.0783
2006-01-26,44.1040,43.0896
2006-01-25,44.1091,43.1026
2006-01-24,44.1142,43.1147
2006-01-23,44.1192,43.1273
2006-01-20,44.1242,43.1371
2006-01-19,44.1292,43.1472
2006-01-18,44.1341,43.1484
2006-01-17,44.1390,43.1424
2006-01-13,44.1441,43.1440
2006-01-12,44.1491,43.1447
2006-01-11,44.1541,43.1434
2006-01-10,44.1592,43.1388
2006-01-09,44.1643,43.1348
2006-01-06,44.1695,43.1325
2006-01-05,44.1747,43.1238
2006-01-04,44.1800,43.1278
2006-01-03,44.1853,43.1348
2005-12-30,44.1906,43.1412
2005-12-29,44.1958,43.1470
2005-12-28,44.2011,43.1518
2005-12-27,44.2064,43.1533
2005-12-23,44.2117,43.1550
2005-12-22,44.2170,43.1543
2005-12-21,44.2223,43.1548
2005-12-20,44.2277,43.1559
2005-12-19,44.2331,43.1604
2005-12-16,44.2385,43.1634
2005-12-15,44.2439,43.1633
2005-12-14,44.2493,43.1623
2005-12-13,44.2548,43.1635
2005-12-12,44.2602,43.1616
2005-12-09,44.2658,43.1479
2005-12-08,44.2714,43.1288
2005-12-07,44.2771,43.1067
2005-12-06,44.2830,43.0780
2005-12-05,44.2891,43.0468
2005-12-02,44.2953,43.0191
2005-12-01,44.3017,42.9899
2005-11-30,44.3083,42.9574
2005-11-29,44.3151,42.9263
2005-11-28,44.3221,42.8938
2005-11-25,44.3293,42.8609
2005-11-23,44.3366,42.8294
2005-11-22,44.3442,42.7974
2005-11-21,44.3520,42.7695
2005-11-18,44.3599,42.7449
2005-11-17,44.3680,42.7175
2005-11-16,44.3763,42.6944
2005-11-15,44.3848,42.6730
2005-11-14,44.3934,42.6566
2005-11-11,44.4021,42.6462
2005-11-10,44.4109,42.6347
2005-11-09,44.4199,42.6260
2005-11-08,44.4289,42.6232
2005-11-07,44.4380,42.6188
2005-11-04,44.4471,42.6129
2005-11-03,44.4563,42.6102
2005-11-02,44.4656,42.6082
2005-11-01,44.4749,42.6156
2005-10-31,44.4843,42.6202
2005-10-28,44.4936,42.6234
2005-10-27,44.5030,42.6291
2005-10-26,44.5125,42.6301
2005-10-25,44.5219,42.6282
2005-10-24,44.5314,42.6238
2005-10-21,44.5410,42.6187
2005-10-20,44.5507,42.6143
2005-10-19,44.5604,42.6108
2005-10-18,44.5702,42.6019
2005-10-17,44.5801,42.5966
2005-10-14,44.5901,42.5959
2005-10-13,44.6001,42.5964
2005-10-12,44.6102,42.5977
2005-10-11,44.6203,42.5991
2005-10-10,44.6304,42.5952
2005-10-07,44.6406,42.6015
2005-10-06,44.6509,42.6117
2005-10-05,44.6611,42.6262
2005-10-04,44.6714,42.6402
2005-10-03,44.6816,42.6529
2005-09-30,44.6918,42.6639
2005-09-29,44.7020,42.6762
2005-09-28,44.7121,42.6879
2005-09-27,44.7223,42.7042
2005-09-26,44.7325,42.7286
2005-09-23,44.7425,42.7562
2005-09-22,44.7525,42.7810
2005-09-21,44.7624,42.8050
2005-09-20,44.7722,42.8327
2005-09-19,44.7820,42.8546
2005-09-16,44.7917,42.8730
2005-09-15,44.8013,42.8868
2005-09-14,44.8109,42.9025
2005-09-13,44.8205,42.9159
2005-09-12,44.8301,42.9280
2005-09-09,44.8397,42.9364
2005-09-08,44.8492,42.9451
2005-09-07,44.8588,42.9572
2005-09-06,44.8684,42.9685
2005-09-02,44.8779,42.9797
2005-09-01,44.8874,42.9992
2005-08-31,44.8969,43.0185
2005-08-30,44.9064,43.0323
2005-08-29,44.9158,43.0466
2005-08-26,44.9252,43.0570
2005-08-25,44.9346,43.0724
2005-08-24,44.9439,43.0843
2005-08-23,44.9533,43.0951
2005-08-22,44.9626,43.1023
2005-08-19,44.9720,43.1066
2005-08-18,44.9813,43.1102
2005-08-17,44.9907,43.1222
2005-08-16,45.0001,43.1335
2005-08-15,45.0095,43.1449
2005-08-12,45.0189,43.1502
2005-08-11,45.0283,43.1571
2005-08-10,45.0377,43.1617
2005-08-09,45.0471,43.1696
2005-08-08,45.0565,43.1699
2005-08-05,45.0660,43.1710
2005-08-04,45.0755,43.1731
2005-08-03,45.0851,43.1764
2005-08-02,45.0947,43.1749
2005-08-01,45.1043,43.1773
2005-07-29,45.1140,43.1791
2005-07-28,45.1237,43.1808
2005-07-27,45.1335,43.1807
2005-07-26,45.1433,43.1802
2005-07-25,45.1532,43.1784
2005-07-22,45.1631,43.1762
2005-07-21,45.1731,43.1728
2005-07-20,45.1831,43.1695
2005-07-19,45.1932,43.1651
2005-07-18,45.2034,43.1654
2005-07-15,45.2137,43.1755
2005-07-14,45.2239,43.1827
2005-07-13,45.2342,43.1898
2005-07-12,45.2445,43.2020
2005-07-11,45.2547,43.2217
2005-07-08,45.2649,43.2472
2005-07-07,45.2751,43.2712
2005-07-06,45.2851,43.3055
2005-07-05,45.2951,43.3482
2005-07-01,45.3049,43.3967
2005-06-30,45.3145,43.4463
2005-06-29,45.3239,43.4989
2005-06-28,45.3330,43.5492
2005-06-27,45.3420,43.5971
2005-06-24,45.3508,43.6529
2005-06-23,45.3593,43.7085
2005-06-22,45.3676,43.7574
2005-06-21,45.3757,43.7973
2005-06-20,45.3836,43.8420
2005-06-17,45.3914,43.8863
2005-06-16,45.3989,43.9319
2005-06-15,45.4063,43.9745
2005-06-14,45.4135,44.0215
2005-06-13,45.4205,44.0763
2005-06-10,45.4272,44.1308
2005-06-09,45.4337,44.1873
2005-06-08,45.4400,44.2435
2005-06-07,45.4460,44.3010
2005-06-06,45.4518,44.3578
2005-06-03,45.4573,44.4154
2005-06-02,45.4625,44.4695
2005-06-01,45.4675,44.5160
2005-05-31,45.4723,44.5656
2005-05-27,45.4768,44.6225
2005-05-26,45.4811,44.6718
2005-05-25,45.4852,44.7214
2005-05-24,45.4890,44.7775
2005-05-23,45.4926,44.8351
2005-05-20,45.4959,44.8897
2005-05-19,45.4990,44.9453
2005-05-18,45.5017,44.9976
2005-05-17,45.5043,45.0546
2005-05-16,45.5065,45.1230
2005-05-13,45.5085,45.1917
2005-05-12,45.5101,45.2673
2005-05-11,45.5113,45.3465
2005-05-10,45.5121,45.4231
2005-05-09,45.5125,45.5003
2005-05-06,45.5126,45.5695
2005-05-05,45.5123,45.6380
2005-05-04,45.5117,45.7070
2005-05-03,45.5107,45.7685
2005-05-02,45.5094,45.8337
2005-04-29,45.5078,45.8994
2005-04-28,45.5058,45.9665
2005-04-27,45.5035,46.0366
2005-04-26,45.5008,46.1016
2005-04-25,45.4978,46.1756
2005-04-22,45.4944,46.2546
2005-04-21,45.4906,46.3365
2005-04-20,45.4863,46.4203
2005-04-19,45.4816,46.5153
2005-04-18,45.4764,46.5933
2005-04-15,45.4708,46.6659
2005-04-14,45.4648,46.7391
2005-04-13,45.4584,46.7769
2005-04-12,45.4518,46.8103
2005-04-11,45.4450,46.8379
2005-04-08,45.4380,46.8634
2005-04-07,45.4308,46.8819
2005-04-06,45.4235,46.8963
2005-04-05,45.4161,46.9079
2005-04-04,45.4086,46.9166
2005-04-01,45.4010,46.9216
2005-03-31,45.3934,46.9259
2005-03-30,45.3857,46.9255
2005-03-29,45.3780,46.9286
2005-03-28,45.3702,46.9322
2005-03-24,45.3623,46.9336
2005-03-23,45.3544,46.9367
2005-03-22,45.3465,46.9408
2005-03-21,45.3385,46.9503
2005-03-18,45.3304,46.9598
2005-03-17,45.3222,46.9705
2005-03-16,45.3139,46.9784
2005-03-15,45.3055,46.9823
2005-03-14,45.2971,46.9824
2005-03-11,45.2886,46.9798
2005-03-10,45.2801,46.9792
2005-03-09,45.2716,46.9739
2005-03-08,45.2630,46.9689
2005-03-07,45.2545,46.9649
2005-03-04,45.2459,46.9637
2005-03-03,45.2372,46.9585
2005-03-02,45.2286,46.9530
2005-03-01,45.2199,46.9448
2005-02-28,45.2113,46.9346
2005-02-25,45.2026,46.9279
2005-02-24,45.1939,46.9201
2005-02-23,45.1853,46.9131
2005-02-22,45.1766,46.9087
2005-02-18,45.1679,46.9032
2005-02-17,45.1591,46.8927
2005-02-16,45.1504,46.8796
2005-02-15,45.1417,46.8618
2005-02-14,45.1331,46.8454
2005-02-11,45.1245,46.8327
2005-02-10,45.1159,46.8213
2005-02-09,45.1073,46.8126
2005-02-08,45.0988,46.8042
2005-02-07,45.0902,46.7882
2005-02-04,45.0817,46.7709
2005-02-03,45.0732,46.7536
2005-02-02,45.0647,46.7411
2005-02-01,45.0563,46.7245
2005-01-31,45.0479,46.7101
2005-01-28,45.0396,46.6977
2005-01-27,45.0312,46.6880
2005-01-26,45.0229,46.6830
2005-01-25,45.0146,46.6780
2005-01-24,45.0062,46.6717
2005-01-21,44.9979,46.6675
2005-01-20,44.9895,46.6601
2005-01-19,44.9811,46.6495
2005-01-18,44.9727,46.6382
2005-01-14,44.9643,46.6175
2005-01-13,44.9560,46.6007
2005-01-12,44.9477,46.5820
2005-01-11,44.9395,46.5591
2005-01-10,44.9314,46.5370
2005-01-07,44.9233,46.5113
2005-01-06,44.9153,46.4847
2005-01-05,44.9075,46.4557
2005-01-04,44.8997,46.4249
2005-01-03,44.8920,46.3927
2004-12-31,44.8845,46.3547
2004-12-30,44.8771,46.3121
2004-12-29,44.8699,46.2704
2004-12-28,44.8628,46.2290
2004-12-27,44.8560,46.1865
2004-12-23,44.8493,46.1478
2004-12-22,44.8428,46.1075
2004-12-21,44.8364,46.0674
2004-12-20,44.8302,46.0299
2004-12-17,44.8242,45.9945
2004-12-16,44.8183,45.9606
2004-12-15,44.8126,45.9198
2004-12-14,44.8070,45.8792
2004-12-13,44.8016,45.8384
2004-12-10,44.7964,45.8016
2004-12-09,44.7913,45.7632
2004-12-08,44.7865,45.7201
2004-12-07,44.7818,45.6811
2004-12-06,44.7773,45.6445
2004-12-03,44.7729,45.5994
2004-12-02,44.7687,45.5569
2004-12-01,44.7648,45.5208
2004-11-30,44.7610,45.4837
2004-11-29,44.7574,45.4548
2004-11-26,44.7538,45.4190
2004-11-24,44.7505,45.3869
2004-11-23,44.7473,45.3506
2004-11-22,44.7443,45.3149
2004-11-19,44.7414,45.2798
2004-11-18,44.7387,45.2477
2004-11-17,44.7361,45.2119
2004-11-16,44.7338,45.1739
2004-11-15,44.7315,45.1384
2004-11-12,44.7295,45.0973
2004-11-11,44.7277,45.0588
2004-11-10,44.7260,45.0227
2004-11-09,44.7245,44.9924
2004-11-08,44.7231,44.9630
2004-11-05,44.7219,44.9333
2004-11-04,44.7209,44.9046
2004-11-03,44.7200,44.8804
2004-11-02,44.7192,44.8620
2004-11-01,44.7184,44.8472
2004-10-29,44.7178,44.8341
2004-10-28,44.7172,44.8228
2004-10-27,44.7167,44.8126
2004-10-26,44.7162,44.7998
2004-10-25,44.7158,44.7919
2004-10-22,44.7154,44.7870
2004-10-21,44.7150,44.7874
2004-10-20,44.7147,44.7841
2004-10-19,44.7143,44.7770
2004-10-18,44.7140,44.7671
2004-10-15,44.7137,44.7749
2004-10-14,44.7134,44.7883
2004-10-13,44.7131,44.8021
2004-10-12,44.7126,44.8151
2004-10-11,44.7121,44.8230
2004-10-08,44.7115,44.8277
2004-10-07,44.7109,44.8320
2004-10-06,44.7103,44.8327
2004-10-05,44.7097,44.8301
2004-10-04,44.7091,44.8313
2004-10-01,44.7085,44.8333
2004-09-30,44.7079,44.8376
2004-09-29,44.7072,44.8471
2004-09-28,44.7065,44.8605
2004-09-27,44.7057,44.8767
2004-09-24,44.7049,44.8947
2004-09-23,44.7039,44.9115
2004-09-22,44.7029,44.9313
2004-09-21,44.7017,44.9490
2004-09-20,44.7005,44.9597
2004-09-17,44.6992,44.9705
2004-09-16,44.6978,44.9813
2004-09-15,44.6964,44.9902
2004-09-14,44.6949,44.9979
2004-09-13,44.6934,45.0039
2004-09-10,44.6919,45.0111
2004-09-09,44.6902,45.0170
2004-09-08,44.6886,45.0247
2004-09-07,44.6869,45.0353
2004-09-03,44.6852,45.0508
2004-09-02,44.6833,45.0693
2004-09-01,44.6814,45.0871
2004-08-31,44.6794,45.1069
2004-08-30,44.6772,45.1245
2004-08-27,44.6750,45.1438
2004-08-26,44.6726,45.1604
2004-08-25,44.6701,45.1785
2004-08-24,44.6676,45.1949
2004-08-23,44.6649,45.2132
2004-08-20,44.6622,45.2321
2004-08-19,44.6593,45.2480
2004-08-18,44.6564,45.2660
2004-08-17,44.6533,45.2829
2004-08-16,44.6501,45.3056
2004-08-13,44.6468,45.3287
2004-08-12,44.6434,45.3525
2004-08-11,44.6399,45.3854
2004-08-10,44.6361,45.4110
2004-08-09,44.6322,45.4301
2004-08-06,44.6282,45.4568
2004-08-05,44.6240,45.4842
2004-08-04,44.6197,45.5039
2004-08-03,44.6153,45.5199
2004-08-02,44.6107,45.5373
2004-07-30,44.6061,45.5498
2004-07-29,44.6013,45.5605
2004-07-28,44.5965,45.5729
2004-07-27,44.5916,45.5901
2004-07-26,44.5866,45.6074
2004-07-23,44.5815,45.6289
2004-07-22,44.5762,45.6519
2004-07-21,44.5708,45.6688
2004-07-20,44.5653,45.6899
2004-07-19,44.5596,45.7057
2004-07-16,44.5539,45.7271
2004-07-15,44.5480,45.7540
2004-07-14,44.5419,45.7825
2004-07-13,44.5357,45.8107
2004-07-12,44.5293,45.8335
2004-07-09,44.5227,45.8580
2004-07-08,44.5160,45.8882
2004-07-07,44.5091,45.9200
2004-07-06,44.5020,45.9433
2004-07-02,44.4948,45.9651
2004-07-01,44.4874,45.9801
2004-06-30,44.4799,45.9930
2004-06-29,44.4723,46.0026
2004-06-28,44.4646,46.0116
2004-06-25,44.4568,46.0185
2004-06-24,44.4490,46.0211
2004-06-23,44.4411,46.0215
2004-06-22,44.4331,46.0178
2004-06-21,44.4252,46.0180
2004-06-18,44.4172,46.0210
2004-06-17,44.4091,46.0210
2004-06-16,44.4010,46.0191
2004-06-15,44.3929,46.0174
2004-06-14,44.3847,46.0150
2004-06-10,44.3765,46.0149
2004-06-09,44.3683,46.0128
2004-06-08,44.3600,46.0126
2004-06-07,44.3517,46.0126
2004-06-04,44.3434,46.0199
2004-06-03,44.3349,46.0329
2004-06-02,44.3264,46.0470
2004-06-01,44.3178,46.0580
2004-05-28,44.3090,46.0685
2004-05-27,44.3002,46.0766
2004-05-26,44.2912,46.0847
2004-05-25,44.2822,46.0942
2004-05-24,44.2731,46.1020
2004-05-21,44.2639,46.1182
2004-05-20,44.2546,46.1343
2004-05-19,44.2452,46.1491
2004-05-18,44.2356,46.1660
2004-05-17,44.2259,46.1881
2004-05-14,44.2160,46.2132
2004-05-13,44.2060,46.2341
2004-05-12,44.1958,46.2511
2004-05-11,44.1855,46.2702
2004-05-10,44.1750,46.2879
2004-05-07,44.1644,46.3070
2004-05-06,44.1536,46.3196
2004-05-05,44.1427,46.3314
2004-05-04,44.1317,46.3412
2004-05-03,44.1206,46.3509
2004-04-30,44.1094,46.3657
2004-04-29,44.0981,46.3799
2004-04-28,44.0866,46.3895
2004-04-27,44.0751,46.3924
2004-04-26,44.0634,46.3918
2004-04-23,44.0517,46.3946
2004-04-22,44.0399,46.3931
2004-04-21,44.0281,46.3943
2004-04-20,44.0162,46.3929
2004-04-19,44.0043,46.3946
2004-04-16,43.9923,46.3896
2004-04-15,43.9802,46.3829
2004-04-14,43.9682,46.3674
2004-04-13,43.9561,46.3531
2004-04-12,43.9440,46.3421
2004-04-08,43.9320,46.3274
2004-04-07,43.9200,46.3157
2004-04-06,43.9079,46.3041
2004-04-05,43.8959,46.2892
2004-04-02,43.8839,46.2717
2004-04-01,43.8719,46.2539
2004-03-31,43.8599,46.2453
2004-03-30,43.8479,46.2394
2004-03-29,43.8359,46.2309
2004-03-26,43.8238,46.2205
2004-03-25,43.8118,46.2096
2004-03-24,43.7998,46.2005
2004-03-23,43.7877,46.1944
2004-03-22,43.7756,46.1907
2004-03-19,43.7635,46.1884
2004-03-18,43.7513,46.1831
2004-03-17,43.7391,46.1713
2004-03-16,43.7268,46.1567
2004-03-15,43.7146,46.1467
2004-03-12,43.7024,46.1399
2004-03-11,43.6901,46.1254
2004-03-10,43.6779,46.1215
2004-03-09,43.6656,46.1080
2004-03-08,43.6534,46.0869
2004-03-05,43.6411,46.0652
2004-03-04,43.6289,46.0337
2004-03-03,43.6169,46.0022
2004-03-02,43.6049,45.9681
2004-03-01,43.5930,45.9337
2004-02-27,43.5812,45.8979
2004-02-26,43.5696,45.8644
2004-02-25,43.5581,45.8292
2004-02-24,43.5467,45.7948
2004-02-23,43.5354,45.7589
2004-02-20,43.5242,45.7268
2004-02-19,43.5131,45.6875
2004-02-18,43.5022,45.6452
2004-02-17,43.4914,45.5993
2004-02-13,43.4808,45.5481
2004-02-12,43.4704,45.4946
2004-02-11,43.4603,45.4427
2004-02-10,43.4503,45.3868
2004-02-09,43.4406,45.3322
2004-02-06,43.4311,45.2805
2004-02-05,43.4218,45.2282
2004-02-04,43.4127,45.1767
2004-02-03,43.4038,45.1178
2004-02-02,43.3952,45.0593
2004-01-30,43.3869,45.0033
2004-01-29,43.3787,44.9476
2004-01-28,43.3709,44.8976
2004-01-27,43.3632,44.8504
2004-01-26,43.3557,44.7953
2004-01-23,43.3485,44.7343
2004-01-22,43.3415,44.6827
2004-01-21,43.3348,44.6326
2004-01-20,43.3282,44.5811
2004-01-16,43.3219,44.5320
2004-01-15,43.3159,44.4917
2004-01-14,43.3100,44.4576
2004-01-13,43.3042,44.4423
2004-01-12,43.2985,44.4299
2004-01-09,43.2928,44.4079
2004-01-08,43.2872,44.3874
2004-01-07,43.2817,44.3573
2004-01-06,43.2763,44.3283
2004-01-05,43.2710,44.2975
2004-01-02,43.2658,44.2664
2003-12-31,43.2608,44.2428
2003-12-30,43.2558,44.2130
2003-12-29,43.2510,44.1833
2003-12-26,43.2463,44.1487
2003-12-24,43.2418,44.1169
2003-12-23,43.2374,44.0880
2003-12-22,43.2331,44.0562
2003-12-19,43.2290,44.0209
2003-12-18,43.2250,43.9866
2003-12-17,43.2212,43.9541
2003-12-16,43.2175,43.9178
2003-12-15,43.2140,43.8781
2003-12-12,43.2107,43.8476
2003-12-11,43.2075,43.8138
2003-12-10,43.2044,43.7812
2003-12-09,43.2015,43.7517
2003-12-08,43.1987,43.7276
2003-12-05,43.1961,43.7003
2003-12-04,43.1936,43.6756
2003-12-03,43.1911,43.6466
2003-12-02,43.1888,43.6231
2003-12-01,43.1867,43.5971
2003-11-28,43.1846,43.5695
2003-11-26,43.1827,43.5440
2003-11-25,43.1809,43.5214
2003-11-24,43.1791,43.5012
2003-11-21,43.1775,43.4795
2003-11-20,43.1760,43.4629
2003-11-19,43.1746,43.4474
2003-11-18,43.1732,43.4265
2003-11-17,43.1719,43.4078
2003-11-14,43.1707,43.3844
2003-11-13,43.1697,43.3585
2003-11-12,43.1687,43.3281
2003-11-11,43.1679,43.2994
2003-11-10,43.1673,43.2772
2003-11-07,43.1667,43.2518
2003-11-06,43.1663,43.2348
2003-11-05,43.1659,43.2121
2003-11-04,43.1657,43.1943
2003-11-03,43.1656,43.1731
2003-10-31,43.1655,43.1488
2003-10-30,43.1656,43.1253
2003-10-29,43.1658,43.1035
2003-10-28,43.1661,43.0803
2003-10-27,43.1665,43.0539
2003-10-24,43.1671,43.0344
2003-10-23,43.1678,43.0152
2003-10-22,43.1685,42.9972
2003-10-21,43.1694,42.9775
2003-10-20,43.1704,42.9551
2003-10-17,43.1714,42.9321
2003-10-16,43.1727,42.9077
2003-10-15,43.1740,42.8828
2003-10-14,43.1754,42.8399
2003-10-13,43.1771,42.7967
2003-10-10,43.1790,42.7506
2003-10-09,43.1812,42.7067
2003-10-08,43.1836,42.6635
2003-10-07,43.1862,42.6188
2003-10-06,43.1890,42.5786
2003-10-03,43.1921,42.5406
2003-10-02,43.1954,42.5051
2003-10-01,43.1989,42.4720
2003-09-30,43.2025,42.4372
2003-09-29,43.2064,42.4125
2003-09-26,43.2103,42.3817
2003-09-25,43.2145,42.3527
2003-09-24,43.2188,42.3215
2003-09-23,43.2233,42.2901
2003-09-22,43.2280,42.2484
2003-09-19,43.2330,42.2060
2003-09-18,43.2381,42.1535
2003-09-17,43.2436,42.1071
2003-09-16,43.2493,42.0672
2003-09-15,43.2552,42.0286
2003-09-12,43.2614,41.9989
2003-09-11,43.2677,41.9678
2003-09-10,43.2743,41.9404
2003-09-09,43.2810,41.9131
2003-09-08,43.2878,41.8775
2003-09-05,43.2949,41.8431
2003-09-04,43.3022,41.8194
2003-09-03,43.3097,41.7906
2003-09-02,43.3173,41.7696
2003-08-29,43.3251,41.7513
2003-08-28,43.3330,41.7520
2003-08-27,43.3409,41.7533
2003-08-26,43.3489,41.7542
2003-08-25,43.3569,41.7524
2003-08-22,43.3650,41.7534
2003-08-21,43.3731,41.7493
2003-08-20,43.3813,41.7457
2003-08-19,43.3895,41.7411
2003-08-18,43.3978,41.7374
2003-08-15,43.4061,41.7303
2003-08-14,43.4145,41.7319
2003-08-13,43.4230,41.7348
2003-08-12,43.4315,41.7395
2003-08-11,43.4400,41.7427
2003-08-08,43.4485,41.7485
2003-08-07,43.4570,41.7550
2003-08-06,43.4656,41.7626
2003-08-05,43.4741,41.7751
2003-08-04,43.4827,41.7880
2003-08-01,43.4912,41.7944
2003-07-31,43.4997,41.8003
2003-07-30,43.5083,41.8062
2003-07-29,43.5168,41.8138
2003-07-28,43.5254,41.8171
2003-07-25,43.5340,41.8166
2003-07-24,43.5426,41.8110
2003-07-23,43.5513,41.8157
2003-07-22,43.5600,41.8165
2003-07-21,43.5688,41.8196
2003-07-18,43.5776,41.8193
2003-07-17,43.5864,41.8129
2003-07-16,43.5953,41.8083
2003-07-15,43.6043,41.7863
2003-07-14,43.6134,41.7655
2003-07-11,43.6227,41.7498
2003-07-10,43.6321,41.7366
2003-07-09,43.6416,41.7277
2003-07-08,43.6513,41.7113
2003-07-07,43.6610,41.6908
2003-07-03,43.6709,41.6709
2003-07-02,43.6810,41.6617
2003-07-01,43.6911,41.6484
2003-06-30,43.7014,41.6409
2003-06-27,43.7117,41.6389
2003-06-26,43.7221,41.6321
2003-06-25,43.7326,41.6205
2003-06-24,43.7433,41.6183
2003-06-23,43.7539,41.6103
2003-06-20,43.7647,41.6045
2003-06-19,43.7756,41.5897
2003-06-18,43.7866,41.5766
2003-06-17,43.7977,41.5627
2003-06-16,43.8089,41.5506
2003-06-13,43.8202,41.5374
2003-06-12,43.8317,41.5331
2003-06-11,43.8433,41.5225
2003-06-10,43.8549,41.5118
2003-06-09,43.8667,41.5125
2003-06-06,43.8785,41.5117
2003-06-05,43.8904,41.5209
2003-06-04,43.9023,41.5208
2003-06-03,43.9143,41.5086
2003-06-02,43.9264,41.4984
2003-05-30,43.9386,41.4702
2003-05-29,43.9510,41.4381
2003-05-28,43.9636,41.4091
2003-05-27,43.9765,41.3788
2003-05-23,43.9895,41.3475
2003-05-22,44.0028,41.3284
2003-05-21,44.0162,41.3048
2003-05-20,44.0298,41.2806
2003-05-19,44.0437,41.2581
2003-05-16,44.0577,41.2320
